,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,500000.0,100.0,,502.0,0.5019941729520383,0.1794492383709445,0.037900339764660285,1.0000116078000019,100.0011607800002,
1,1,0.05,504,2,500000.0,1.17747901516844,,500000.0,100.0,,504.0,0.5030473244466975,0.17660160524441842,0.03836793373946181,1.0018938090056444,100.18938090056444,
2,2,0.05,506,2,500000.0,1.17837189466193,,500000.0,100.0,,506.0,0.5058806369488593,0.17508923134089055,0.03855250196847859,1.0002359510177354,100.02359510177352,
3,3,0.05,508,2,500000.0,1.1791362468331,,500000.0,100.0,,508.0,0.5078289086018232,0.18064729548132544,0.03827074889868144,1.0003369075593747,100.03369075593749,
4,4,0.05,510,2,500000.0,1.18000708146274,,500000.0,100.0,,510.0,0.509698381027988,0.17946855741402537,0.03785839672714317,1.0005917597215115,100.05917597215117,
5,5,0.05,512,2,500000.0,1.18089388467086,,500000.0,100.0,,512.0,0.511685289242223,0.17944454514872735,0.03821797320034954,1.0006150474996909,100.06150474996907,
6,6,0.05,514,2,500000.0,1.18169303123046,,500000.0,100.0,,514.0,0.5137180845274543,0.1825132303674988,0.037652671421083125,1.0005487746704596,100.05487746704596,
7,7,0.05,516,2,500000.0,1.18256256858225,,500000.0,100.0,,516.0,0.5158779503940423,0.17862957472425167,0.03825048960700003,1.0002365862038967,100.02365862038965,
8,8,0.05,518,2,500000.0,1.18333929872482,,500000.0,100.0,,518.0,0.5179652794512322,0.18013446646103487,0.03826378481105046,1.00006703257949,100.006703257949,
9,9,0.05,520,2,500000.0,1.18413280440169,,500000.0,100.0,,520.0,0.5199184383619695,0.1806926253620973,0.03712207998757096,1.0001568739094684,100.01568739094684,
10,10,0.05,522,2,500000.0,1.184814908884,,500000.0,100.0,,522.0,0.5219633487822648,0.18191468468196076,0.037062081970079035,1.0000702179910155,100.00702179910157,
11,11,0.05,524,2,500000.0,1.18564428721044,,500000.0,100.0,,524.0,0.5232031128937251,0.18015462889018416,0.03758599681373975,1.0015230932053663,100.15230932053665,
12,12,0.05,526,2,500000.0,1.18623535979449,,500000.0,100.0,,526.0,0.5259111098223457,0.17746028506051695,0.037880025297101584,1.000169021296554,100.0169021296554,
13,13,0.05,528,2,500000.0,1.18691311580508,,500000.0,100.0,,528.0,0.5279287522949971,0.17898240335544935,0.03796650281467681,1.0001349570461793,100.01349570461792,
14,14,0.05,530,2,500000.0,1.18740617352132,,500000.0,100.0,,530.0,0.5293292244105032,0.17550358227294224,0.0380867317675244,1.001267218129216,100.1267218129216,
15,15,0.05,532,2,500000.0,1.18810554884438,,500000.0,100.0,,532.0,0.36191614159790414,0.18186711238855788,0.03778461747115665,1.4699537789366195,146.99537789366198,
16,16,0.05,534,2,500000.0,1.18943277689967,,500000.0,100.0,,534.0,0.5339451159964028,0.179300966992934,0.03718398507082103,1.0001027895975687,100.0102789597569,
