,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,2.55,0.000642,,2.5,0.00010682887319650512,0.0011199343317172738,0.0006886743237298499,1.187403508984423,0.015181474227536707,
1,1,0.05,60,2.25,1,500000.0,,4.3575,0.0010735,,3.0,0.00010881058013495792,0.0009440295689691053,0.0007490720057084626,1.51712392798329,0.032806898201556786,
2,2,0.05,70,2.25,1,500000.0,,7.102500000000001,0.0017885,,3.5,0.0001312536941204842,0.0008885130307863216,0.0007737101837908613,1.4733040408609723,0.052555778816572064,
3,3,0.05,80,2.25,1,500000.0,,9.809999999999999,0.002452,,4.0,0.00016312195500829707,0.0010151764272847263,0.000763367842419735,1.3153789666178275,0.06484813994840724,
4,4,0.05,90,2.25,1,500000.0,,13.8175,0.0034855000000000003,,4.5,0.0001815735146666584,0.0009224081751315852,0.0007938000955246694,1.285048165556842,0.08967867881045019,
5,5,0.05,100,2.25,1,500000.0,,18.4275,0.0046275,,5.0,0.00021953365675434635,0.0008628184407981684,0.0008081835936767555,1.1638437031519944,0.1079436640644514,
6,6,0.05,110,2.25,1,500000.0,,23.155,0.005795,,5.5,0.00024266429825438247,0.0008543562982428883,0.0008422736226588918,1.204964932307266,0.13939712174467733,
7,7,0.05,120,2.25,1,500000.0,,27.47,0.006855999999999999,,6.0,0.0002861153148464979,0.0008693554531201695,0.0008478553998451527,1.0669791133657445,0.1462542214713036,
8,8,0.05,130,2.25,1,500000.0,,32.305,0.008031,,6.5,0.0002881463104153425,0.000892093981743864,0.0008572912663125097,1.1979584162613648,0.19287074952118569,
9,9,0.05,140,2.25,1,500000.0,,35.68,0.008999999999999998,,7.0,0.00035035701211413086,0.0008821526197026483,0.0008621203306727303,1.02106734454828,0.18412650012572668,
10,10,0.05,150,2.25,1,500000.0,,36.355,0.009014999999999999,,7.5,0.0003624319647565244,0.0008728615447582947,0.0008818600894497971,1.0486466323561177,0.18924251993422,
11,11,0.05,160,2.25,1,500000.0,,34.6625,0.008652500000000002,,8.0,0.0004227023177067935,0.0008995382724343237,0.0008553817223586706,0.9761402346822852,0.16928456691849417,
