,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,500000.0,100.0,,502.0,0.5019328517572603,0.1787876450275312,0.038528078083111136,1.0001337793342369,100.01337793342368,
1,1,0.05,504,2,500000.0,1.17747901516844,,500000.0,100.0,,504.0,0.5034108709267001,0.1764300654293387,0.03830340585491005,1.0011702748337858,100.1170274833786,
2,2,0.05,506,2,500000.0,1.17837189466193,,500000.0,100.0,,506.0,0.505931756223049,0.177513675234374,0.038188275680672575,1.0001348873165434,100.01348873165432,
3,3,0.05,508,2,500000.0,1.1791362468331,,500000.0,100.0,,508.0,0.5078291507231825,0.18114406727822208,0.038132866418530094,1.0003364306215472,100.0336430621547,
4,4,0.05,510,2,500000.0,1.18000708146274,,500000.0,100.0,,510.0,0.5098104881462859,0.18087565779884957,0.03821601523871382,1.000371730001874,100.0371730001874,
5,5,0.05,512,2,500000.0,1.18089388467086,,500000.0,100.0,,512.0,0.5117061247595416,0.17954868876307417,0.038249858853273845,1.0005743047156148,100.05743047156147,
6,6,0.05,514,2,500000.0,1.18169303123046,,500000.0,100.0,,514.0,0.5138946869107032,0.1760023607401761,0.03785399403547003,1.0002049312670072,100.02049312670071,
7,7,0.05,516,2,500000.0,1.18256256858225,,500000.0,100.0,,516.0,0.5159653193746864,0.17892275417394607,0.03836174616283086,1.0000672150317307,100.00672150317308,
8,8,0.05,518,2,500000.0,1.18333929872482,,500000.0,100.0,,518.0,0.5179464299480969,0.1759614525790597,0.038024672067305976,1.0001034277848164,100.01034277848164,
9,9,0.05,520,2,500000.0,1.18413280440169,,500000.0,100.0,,520.0,0.5185315346669768,0.17831809584727437,0.03746803083182584,1.0028319691954055,100.28319691954056,
10,10,0.05,522,2,500000.0,1.184814908884,,500000.0,100.0,,522.0,0.35496557414241875,0.18183823308685207,0.037734003269556,1.4705651421581631,147.05651421581632,
11,11,0.05,524,2,500000.0,1.18564428721044,,500000.0,100.0,,524.0,0.523875671069618,0.17329842425306785,0.03742826195892431,1.0002373252610266,100.02373252610263,
12,12,0.05,526,2,500000.0,1.18623535979449,,500000.0,100.0,,526.0,0.5249449402890605,0.18042771417938047,0.03779777409192328,1.0020098483287763,100.20098483287762,
13,13,0.05,528,2,500000.0,1.18691311580508,,500000.0,100.0,,528.0,0.5272142924040963,0.1805916800918475,0.037694004058577195,1.001490300257834,100.1490300257834,
14,14,0.05,530,2,500000.0,1.18740617352132,,500000.0,100.0,,530.0,0.5299612171455692,0.17858791413664762,0.0369351543302538,1.0000731805520406,100.00731805520404,
15,15,0.05,532,2,500000.0,1.18810554884438,,500000.0,100.0,,532.0,0.531871694796223,0.17970876720201975,0.037408205869482056,1.0002412333745758,100.02412333745758,
16,16,0.05,534,2,500000.0,1.18943277689967,,500000.0,100.0,,534.0,0.5333338254044975,0.17431842092080918,0.03681893399432815,1.0012490762141275,100.12490762141277,
17,17,0.05,536,2,500000.0,1.19165789569026,,500000.0,100.0,,536.0,0.5359085656158413,0.17944468785244516,0.03800229016497159,1.000170615642341,100.01706156423413,
18,18,0.05,538,2,500000.0,1.1933953170949,,500000.0,100.0,,538.0,0.5379452554916497,0.1802352165333813,0.0369636120069404,1.0001017659469833,100.01017659469832,
19,19,0.05,540,2,500000.0,1.19462031821519,,500000.0,100.0,,540.0,0.5390838082435039,0.17951052050643343,0.03779706695335537,1.0016995349192204,100.16995349192204,
20,20,0.05,542,2,500000.0,1.19557065892945,,500000.0,100.0,,542.0,0.5417460018087468,0.18216367994649604,0.03768916235903933,1.000468851067484,100.0468851067484,
21,21,0.05,544,2,500000.0,1.19668353378915,,500000.0,100.0,,544.0,0.5435246914972822,0.19968979728615568,0.037644104954840336,1.00087449293501,100.087449293501,
22,22,0.05,546,2,500000.0,1.19757869607337,,500000.0,100.0,,546.0,0.5458505515654224,0.1783575795330427,0.036927651383219726,1.0002737900221024,100.02737900221024,
23,23,0.05,548,2,500000.0,1.19860065465315,,500000.0,100.0,,548.0,0.37266178190136706,0.17552837928324602,0.03729564110648544,1.470502280121228,147.05022801212283,
24,24,0.05,550,2,500000.0,1.19963845879841,,500000.0,100.0,,550.0,0.5498522107278632,0.17785182995806867,0.03716132275966126,1.0002687799907928,100.02687799907928,
25,25,0.05,552,2,500000.0,1.20065872263705,,500000.0,100.0,,552.0,0.5519271596665476,0.17553173416663867,0.037389314217366645,1.0001319745408008,100.01319745408009,
26,26,0.05,554,2,500000.0,1.20181115118366,,500000.0,100.0,,554.0,0.5538653332428112,0.1785227683470161,0.03748647649659186,1.0002431398917864,100.02431398917864,
27,27,0.05,556,2,500000.0,1.20295231364558,,500000.0,100.0,,556.0,0.5554865261601662,0.17698503382898753,0.037523946086909565,1.0009243677670872,100.09243677670872,
28,28,0.05,558,2,500000.0,1.20410472404016,,500000.0,100.0,,558.0,0.5577195383002618,0.17934831517363503,0.03738489904921233,1.0005028722870155,100.05028722870152,
29,29,0.05,560,2,500000.0,1.20514112000624,,500000.0,100.0,,560.0,0.5599437700429917,0.1804685364357204,0.036839036512427537,1.0001004207208235,100.01004207208236,
30,30,0.05,562,2,500000.0,1.20653239223348,,500000.0,100.0,,562.0,0.5617883487037716,0.1785019266101542,0.037104528701300994,1.0003767456137471,100.03767456137471,
31,31,0.05,564,2,500000.0,1.20811897847302,,500000.0,100.0,,564.0,0.5636358281664116,0.1796740121087632,0.03759316889398677,1.0006461119314811,100.06461119314812,
32,32,0.05,566,2,500000.0,1.2098506842126,,500000.0,100.0,,566.0,0.5659747134237705,0.17849008001550765,0.03736937308357848,1.000044677925762,100.0044677925762,
33,33,0.05,568,2,500000.0,1.21147483348648,,500000.0,100.0,,568.0,0.5678270640071332,0.17767333993712567,0.03720576633365401,1.000304557503206,100.0304557503206,
34,34,0.05,570,2,500000.0,1.21322571296527,,500000.0,100.0,,570.0,0.5699387593891743,0.1788139673247111,0.036446995231236325,1.0001074512126376,100.0107451212638,
35,35,0.05,572,2,500000.0,1.22040172983306,,500000.0,100.0,,572.0,0.5719418464893806,0.17764904682134472,0.041166005673408855,1.0001016773138325,100.01016773138323,
36,36,0.05,574,2,500000.0,1.22372713714585,,500000.0,100.0,,574.0,0.5730998092406026,0.1801124162314481,0.03651508457998766,1.0015707399389826,100.15707399389824,
37,37,0.05,576,2,500000.0,1.22027554950736,,500000.0,100.0,,576.0,0.5758266099701359,0.17938926531564053,0.03708546005555476,1.0003011150003525,100.03011150003526,
38,38,0.05,578,2,500000.0,1.21702969464689,,500000.0,100.0,,578.0,0.5779013723811204,0.17714453532556715,0.03668251142924799,1.0001706651404432,100.01706651404432,
39,39,0.05,580,2,500000.0,1.21534946177801,,500000.0,100.0,,580.0,0.5799221003362618,0.18089252286585408,0.03681205348235955,1.000134327806602,100.01343278066018,
40,40,0.05,582,2,500000.0,1.21559007975785,,500000.0,100.0,,582.0,0.5817259274133448,0.17954840088069152,0.03700187543370011,1.0004711369628545,100.04711369628544,
41,41,0.05,584,2,500000.0,1.21587072513883,,500000.0,100.0,,584.0,0.5837020122105514,0.17863012985127685,0.03671683700518955,1.0005105135552304,100.05105135552301,
42,42,0.05,586,2,500000.0,1.21614745395122,,500000.0,100.0,,586.0,0.3984771719660607,0.18096947529358717,0.036451039703037966,1.4705986722117947,147.0598672211795,
43,43,0.05,588,2,500000.0,1.21641984515278,,500000.0,100.0,,588.0,0.5877091049683257,0.17930890072729436,0.03704575563596888,1.00049496431009,100.04949643100898,
44,44,0.05,590,2,500000.0,1.21696884226858,,500000.0,100.0,,590.0,0.589314880288498,0.180963121440825,0.036724982826360525,1.0011625698491893,100.11625698491892,
45,45,0.05,592,2,500000.0,1.21747564218327,,500000.0,100.0,,592.0,0.5906471474770569,0.18024096596061548,0.03657967699504976,1.0022904580657364,100.22904580657367,
46,46,0.05,594,2,500000.0,1.21811891168984,,500000.0,100.0,,594.0,0.5939559041223673,0.17960638915055596,0.03680965059740229,1.0000742409955463,100.00742409955463,
47,47,0.05,596,2,500000.0,1.21860384648691,,500000.0,100.0,,596.0,0.594865212639661,0.17870491269239325,0.036892358214542245,1.0019076377912628,100.19076377912629,
48,48,0.05,598,2,500000.0,1.21910049382016,,500000.0,100.0,,598.0,0.597938624456674,0.1802955598123262,0.03669750238927334,1.0001026452227963,100.01026452227966,
49,49,0.05,600,2,500000.0,1.21985929056978,,500000.0,100.0,,600.0,0.5993315099449319,0.176554036792143,0.03670317785073039,1.001115392806778,100.11153928067785,
50,50,0.05,602,2,500000.0,1.22050059246538,,500000.0,100.0,,602.0,0.6016566304556363,0.175109441396708,0.03575800638324999,1.000570706823431,100.05707068234312,
51,51,0.05,604,2,500000.0,1.22113579614298,,500000.0,100.0,,604.0,0.6031938853027441,0.18010172405772823,0.0362204162247414,1.0013364105918472,100.13364105918473,
52,52,0.05,606,2,500000.0,1.22175151083902,,500000.0,100.0,,606.0,0.605816020276052,0.1810572994932858,0.03588856052847401,1.0003036891032764,100.03036891032764,
53,53,0.05,608,2,500000.0,1.22238215795596,,500000.0,100.0,,608.0,0.6075032125448843,0.1812189838419478,0.03658661351864082,1.0008177528033717,100.08177528033715,
54,54,0.05,610,2,500000.0,1.22318836533182,,500000.0,100.0,,610.0,0.6097186050908476,0.18079960843533888,0.03644701410489753,1.0004615160285464,100.04615160285464,
55,55,0.05,612,2,500000.0,1.22388822314828,,500000.0,100.0,,612.0,0.6119149307656926,0.18014168629526836,0.03656330611688447,1.000139021341089,100.01390213410887,
56,56,0.05,614,2,500000.0,1.2245971197151,,500000.0,100.0,,614.0,0.6138757402540023,0.1794959356561322,0.03626297983176406,1.0002024184013956,100.02024184013956,
57,57,0.05,616,2,500000.0,1.2252878876884,,500000.0,100.0,,616.0,0.6154679475681633,0.1769812278590384,0.03558892616249919,1.0008644681399559,100.0864468139956,
58,58,0.05,618,2,500000.0,1.225923815419,,500000.0,100.0,,618.0,0.6179253167344996,0.178766668753393,0.03570411493127787,1.0001208613136214,100.01208613136212,
59,59,0.05,620,2,500000.0,1.22668718395639,,500000.0,100.0,,620.0,0.6199356044505748,0.17742407128000007,0.036027905635072986,1.0001038745782027,100.01038745782029,
60,60,0.05,622,2,500000.0,1.22741865002142,,500000.0,100.0,,622.0,0.6218921109611985,0.17889143330164703,0.03628380205365948,1.0001734851381776,100.01734851381777,
61,61,0.05,624,2,500000.0,1.22816432589286,,500000.0,100.0,,624.0,0.6239569489578116,0.17937113144225636,0.035880366640976755,1.0000689968150211,100.00689968150212,
62,62,0.05,626,2,500000.0,1.22887045718098,,500000.0,100.0,,626.0,0.6259568524488941,0.1761625688956966,0.03599954876923263,1.000068930551582,100.0068930551582,
63,63,0.05,628,2,500000.0,1.22959507691401,,500000.0,100.0,,628.0,0.6273388661612671,0.17967119913098065,0.036168938875299456,1.0010538703632033,100.10538703632032,
64,64,0.05,630,2,500000.0,1.23040421769492,,500000.0,100.0,,630.0,0.6299568356976124,0.1801979340440804,0.036357047381032646,1.0000685194602894,100.00685194602895,
65,65,0.05,632,2,500000.0,1.23117903184959,,500000.0,100.0,,632.0,0.6319345951676496,0.17622172466762173,0.03621719030409135,1.0001034993697933,100.01034993697932,
66,66,0.05,634,2,500000.0,1.2319261619573,,500000.0,100.0,,634.0,0.6339150084447738,0.17692166064263387,0.035772415440637154,1.0001340740542408,100.01340740542408,
67,67,0.05,636,2,500000.0,1.23270341452702,,500000.0,100.0,,636.0,0.6358296198031894,0.18071380637301296,0.035812271318350866,1.0002679651773116,100.02679651773116,
68,68,0.05,638,2,500000.0,1.23347773841695,,500000.0,100.0,,638.0,0.6373882754556917,0.17715424354861567,0.03586187914371062,1.0009597361104123,100.09597361104125,
69,69,0.05,640,2,500000.0,1.23422873606346,,500000.0,100.0,,640.0,0.6396336929204836,0.17884755272916536,0.035688557198514895,1.00057268258938,100.057268258938,
70,70,0.05,642,2,500000.0,1.23521015912391,,500000.0,100.0,,642.0,0.6419455741146294,0.1769267066039391,0.035734119771231726,1.0000847827098827,100.00847827098828,
71,71,0.05,644,2,500000.0,1.23598529338285,,500000.0,100.0,,644.0,0.643885612619556,0.1751886760445316,0.035626700139670266,1.0001776517104934,100.01776517104933,
72,72,0.05,646,2,500000.0,1.23678336528058,,500000.0,100.0,,646.0,0.6459561523143975,0.18045619408849736,0.03586204609085901,1.000067880281727,100.00678802817272,
73,73,0.05,648,2,500000.0,1.2375610899281,,500000.0,100.0,,648.0,0.6479346904559408,0.17777299877572109,0.03620902239992548,1.0001007964923339,100.01007964923336,
74,74,0.05,650,2,500000.0,1.23833604842222,,500000.0,100.0,,650.0,0.6499122756963516,0.1786453797822274,0.035067500080454186,1.0001349786839375,100.01349786839376,
75,75,0.05,652,2,500000.0,1.23915559600907,,500000.0,100.0,,652.0,0.6519114549255391,0.18061649996057383,0.03591039070629362,1.00013582377452,100.013582377452,
76,76,0.05,654,2,500000.0,1.23991243430684,,500000.0,100.0,,654.0,0.6539121001844705,0.18074601005535737,0.03612880773877951,1.0001344214543586,100.01344214543586,
77,77,0.05,656,2,500000.0,1.24074079328274,,500000.0,100.0,,656.0,0.44617940312705534,0.17905119715827447,0.034556198745791675,1.4702606068375497,147.026060683755,
78,78,0.05,658,2,500000.0,1.24155651007879,,500000.0,100.0,,658.0,0.6569376808915877,0.17863258783967073,0.03525936099780834,1.0016170774478494,100.16170774478492,
79,79,0.05,660,2,500000.0,1.24231942993718,,500000.0,100.0,,660.0,0.6598007456794903,0.17645800729043667,0.03549242105949862,1.0003019916570484,100.03019916570484,
80,80,0.05,662,2,500000.0,1.24314995045508,,500000.0,100.0,,662.0,0.6612028144116948,0.17919338611305155,0.035053920321702126,1.0012056597021817,100.12056597021817,
81,81,0.05,664,2,500000.0,1.24399008048548,,500000.0,100.0,,664.0,0.6639311258672933,0.17595832697374303,0.0354972323870664,1.0001037368636947,100.01037368636946,
82,82,0.05,666,2,500000.0,1.24478593786844,,500000.0,100.0,,666.0,0.6645843628161856,0.17839268374101347,0.03545191927923476,1.0021301090772219,100.21301090772216,
83,83,0.05,668,2,500000.0,1.24561914540455,,500000.0,100.0,,668.0,0.6676393950552892,0.17847142084006432,0.035566485571971715,1.0005401193329535,100.05401193329534,
84,84,0.05,670,2,500000.0,1.24636834168605,,500000.0,100.0,,670.0,0.6699506148919454,0.1769077226028623,0.04004249418865037,1.0000737145499339,100.00737145499338,
85,85,0.05,672,2,500000.0,1.24722718437682,,500000.0,100.0,,672.0,0.6715671315882901,0.18119944611061628,0.035858595963885395,1.0006445646181137,100.06445646181137,
86,86,0.05,674,2,500000.0,1.24809630082086,,500000.0,100.0,,674.0,0.6738632636054264,0.1785798501073214,0.03491269603987342,1.000202914154783,100.02029141547833,
87,87,0.05,676,2,500000.0,1.24884567323607,,500000.0,100.0,,676.0,0.6757950421895201,0.17913678017448287,0.03572588153462834,1.0003032839806218,100.0303283980622,
88,88,0.05,678,2,500000.0,1.24968323318255,,500000.0,100.0,,678.0,0.6779078551467137,0.17855683506188685,0.03521213943140253,1.00013592533644,100.013592533644,
