# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	3.594399999999999977e+02	7.188799999999999357e-02	nan	1.000000000000000000e+01	3.862525385963522110e-04	2.144486250551103437e-03	2.270072762323515660e-03	5.197339552930657192e+00	1.869486950600477426e+00	nan
nan	5.916399999999999864e+02	1.183280000000000165e-01	nan	1.200000000000000000e+01	4.769321028359740640e-04	2.163580724101232984e-03	2.269659353718324855e-03	5.035785303250838396e+00	2.979347112872023473e+00	nan
nan	7.586000000000000227e+02	1.517200000000000215e-01	nan	1.400000000000000000e+01	5.809909849301675682e-04	2.130574031091779855e-03	2.275864883106345701e-03	4.837859591054633590e+00	3.671758505901568270e+00	nan
nan	9.009200000000000728e+02	1.801840000000000386e-01	nan	1.600000000000000000e+01	6.997499388046435603e-04	2.152572877166156716e-03	2.254268296552828545e-03	4.611492131674306272e+00	4.155527018984672694e+00	nan
nan	1.047360000000000127e+03	2.094720000000000193e-01	nan	1.800000000000000000e+01	8.316895878903097150e-04	2.214964714288587301e-03	2.315202307650336775e-03	4.358340611884296223e+00	4.568026147267708836e+00	nan
nan	1.193400000000000091e+03	2.386799999999999478e-01	nan	2.000000000000000000e+01	9.444738343142944446e-04	2.135020219944305016e-03	2.282708644498961624e-03	4.249686378226164685e+00	5.070400908820874797e+00	nan
nan	1.344879999999999882e+03	2.689759999999999929e-01	nan	2.200000000000000000e+01	1.030373436167906272e-03	2.219629902019325859e-03	2.306690978898640661e-03	4.275472718316040144e+00	5.750843147062066230e+00	nan
nan	1.470120000000000118e+03	2.940240000000000076e-01	nan	2.400000000000000000e+01	1.184812473919691833e-03	2.225743033298071410e-03	2.307850609253263036e-03	4.057254891983122391e+00	5.966506017742970513e+00	nan
nan	1.613759999999999991e+03	3.227519999999999833e-01	nan	2.600000000000000000e+01	1.299422122626765460e-03	2.172602317540040309e-03	2.348168475311991025e-03	4.024506928582822773e+00	6.499202856637529280e+00	nan
nan	1.738040000000000191e+03	3.476080000000000281e-01	nan	2.800000000000000000e+01	1.453595634668545166e-03	2.214298040241060445e-03	2.343538808897780400e-03	3.857068228917913011e+00	6.701540366539298077e+00	nan
nan	1.868279999999999973e+03	3.736559999999999881e-01	nan	3.000000000000000000e+01	1.552339690489361670e-03	2.044096919363741407e-03	2.315787461362274046e-03	3.902993519318955329e+00	7.295328802915918232e+00	nan
nan	2.001440000000000055e+03	4.002880000000000327e-01	nan	3.200000000000000000e+01	1.740566058898593933e-03	2.150569004164836623e-03	2.319664043520039062e-03	3.693837463762531748e+00	7.391271939965049498e+00	nan
nan	2.106640000000000327e+03	4.213280000000000358e-01	nan	3.400000000000000000e+01	1.814325202223017073e-03	2.181124163821813750e-03	2.333334240875898063e-03	3.751364548572085678e+00	7.903490822990226761e+00	nan
nan	2.260519999999999982e+03	4.521039999999999504e-01	nan	3.600000000000000000e+01	1.876075388538538417e-03	2.145400950385859852e-03	2.346270565002119869e-03	3.841710667706865756e+00	8.686335619887936232e+00	nan
nan	2.368720000000000255e+03	4.737439999999999429e-01	nan	3.800000000000000000e+01	2.082830991796526775e-03	2.064693129805250139e-03	2.346003278644055896e-03	3.683135193302569554e+00	8.714769228222909447e+00	nan
nan	2.492720000000000255e+03	4.985439999999999872e-01	nan	4.000000000000000000e+01	2.282510822435597237e-03	2.210695378430289643e-03	2.307142405503777565e-03	3.509687752977229458e+00	8.748849167362248380e+00	nan
nan	2.603720000000000255e+03	5.207439999999999847e-01	nan	4.200000000000000000e+01	2.466217321801877829e-03	2.102237518978033581e-03	2.328602403363418984e-03	3.427945182195085039e+00	8.927856975636201398e+00	nan
nan	2.727519999999999982e+03	5.455039999999999889e-01	nan	4.400000000000000000e+01	2.664090561363536853e-03	2.153207365899111221e-03	2.364308864934077346e-03	3.310438908994577822e+00	9.028336473915313576e+00	nan
nan	2.834159999999999854e+03	5.668320000000000025e-01	nan	4.600000000000000000e+01	2.769139765763384449e-03	1.982363164821701867e-03	2.342050547437180691e-03	3.332218414459569455e+00	9.443595528113265303e+00	nan
nan	2.943440000000000055e+03	5.886880000000001001e-01	nan	4.800000000000000000e+01	3.015239850036550550e-03	2.156584167909159685e-03	2.289445675709507206e-03	3.187819082776744750e+00	9.385207331672688724e+00	nan
nan	3.041119999999999891e+03	6.082239999999998759e-01	nan	5.000000000000000000e+01	3.141775018515318048e-03	2.124707534267602366e-03	2.360911454119178285e-03	3.197606741421775478e+00	9.723976752046086247e+00	nan
nan	3.168599999999999909e+03	6.337200000000000610e-01	nan	5.200000000000000000e+01	3.305772387552678541e-03	2.123252429567830911e-03	2.325221132230461535e-03	3.151476410471881540e+00	9.987178781816382411e+00	nan
nan	3.242119999999999891e+03	6.484240000000001114e-01	nan	5.400000000000000000e+01	3.412531711112478695e-03	2.082065675516741633e-03	2.354050575522373574e-03	3.183737242648472243e+00	1.032388070504141986e+01	nan
nan	3.347359999999999673e+03	6.694719999999999560e-01	nan	5.600000000000000000e+01	3.563652509894836475e-03	2.089350077400650794e-03	2.365362275597120839e-03	3.150322452513250049e+00	1.054299149878358222e+01	nan
nan	3.436480000000000473e+03	6.872959999999999070e-01	nan	5.800000000000000000e+01	3.728755821296090428e-03	2.156758957306904260e-03	2.322866458528292412e-03	3.125163990251212276e+00	1.074024978405174124e+01	nan
nan	3.539440000000000055e+03	7.078880000000000727e-01	nan	6.000000000000000000e+01	3.947510784494170574e-03	2.134619330206683971e-03	2.347679711923439123e-03	3.045891911039213973e+00	1.078081931634062940e+01	nan
nan	3.666199999999999818e+03	7.332400000000000029e-01	nan	6.200000000000000000e+01	4.111492025642747052e-03	2.067984364436022300e-03	2.303032509072920099e-03	3.019605378911419447e+00	1.107000645086850810e+01	nan
nan	3.715880000000000109e+03	7.431759999999999478e-01	nan	6.400000000000000000e+01	4.402922437532197190e-03	2.056233329187703331e-03	2.339507782682675400e-03	2.911203716799518837e+00	1.081913980070217285e+01	nan
nan	3.828800000000000182e+03	7.657599999999999962e-01	nan	6.600000000000000000e+01	4.586282536668022207e-03	2.112718208228966596e-03	2.317190964174839583e-03	2.879662542388377489e+00	1.102575133748910829e+01	nan
nan	3.903640000000000327e+03	7.807280000000000886e-01	nan	6.800000000000000000e+01	4.832805530679706689e-03	2.065695583218929952e-03	2.336708140511589184e-03	2.816635884027054004e+00	1.099420422024274124e+01	nan
nan	4.002960000000000036e+03	8.005919999999999703e-01	nan	7.000000000000000000e+01	5.275660308543593177e-03	2.201985554975138815e-03	2.377010951986661090e-03	2.658404868098969587e+00	1.064364737461058219e+01	nan
nan	4.090240000000000236e+03	8.180479999999998864e-01	nan	7.200000000000000000e+01	5.278628891483094429e-03	2.151516043606430985e-03	2.331464242778121497e-03	2.737186269213326639e+00	1.119558637348938213e+01	nan
nan	4.139480000000000473e+03	8.278960000000001873e-01	nan	7.400000000000000000e+01	5.372184740119792176e-03	2.033057130284485464e-03	2.299789892918219832e-03	2.760598717383982770e+00	1.142634526504287784e+01	nan
