,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,92247.0,92.247,500.0,0.0,0.0975365342825462,0.7538356769846988,0.0137352591503792,0.0001763249440792,0.0033976968099576,0.0002449962033268,1279724479973046.0,,,,0.0277688873429214,0.0155279232752169
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,91198.6,91.1986,2548.0,0.0,0.0977041139734551,0.396590892243101,0.0133299821792718,0.0001275052601582,0.0031157834492655,-0.0001933789976752,340160573960839.1,,,,0.0373241831310606,0.0195332254896699
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,26407.0,26.407,6000.0,0.0,0.0959823087124635,0.3096242225487072,0.0130898873036798,0.0001161274208981,0.0030746560957379,-3.488750869849687e-05,19319361200000.0,,,,0.0039058451810111,0.000626971071403
