,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,237.9975,0.0594415,,2.5,9.487107917896865e-05,0.0009902140681953165,0.0009021624491134493,1.332450414125836,1.5844226545160243,
1,1,0.05,60,2.25,1,500000.0,,302.1975,0.07574749999999998,,3.0,0.00012017378160654956,0.0010118532797663107,0.0009072783129997586,1.2508129680235252,1.895038251694671,
2,2,0.05,70,2.25,1,500000.0,,360.7825,0.0902425,,3.5,0.00014801469631102292,0.0009846462882856124,0.0009146321186113639,1.188430103113252,2.145300226371587,
3,3,0.05,80,2.25,1,500000.0,,421.1925,0.1053525,,4.0,0.0001795391272870006,0.0009740102025632371,0.0009150177842632906,1.1186238868290093,2.357800469128221,
4,4,0.05,90,2.25,1,500000.0,,475.8625,0.11909449999999996,,4.5,0.0002043433987060084,0.0009725159228527976,0.0009211338902862636,1.1060084634322966,2.634043106276588,
5,5,0.05,100,2.25,1,500000.0,,532.2975,0.13290549999999998,,5.0,0.00023085246638579804,0.0009596275758066495,0.0009178835734710187,1.0871332930837059,2.8893362344410813,
6,6,0.05,110,2.25,1,500000.0,,585.67,0.14660199999999998,,5.5,0.0002711094079726805,0.0009507805883293282,0.0009220694919087315,1.0174492179375272,2.98432545895576,
7,7,0.05,120,2.25,1,500000.0,,632.6625,0.1583625,,6.0,0.0002972375161430918,0.0009506669052542355,0.0009219009036312614,1.011962989625231,3.2048699182388374,
8,8,0.05,130,2.25,1,500000.0,,684.085,0.171407,,6.5,0.0003384177976513314,0.0009493100031685104,0.0009279591142190833,0.9617972223758733,3.298164551867558,
9,9,0.05,140,2.25,1,500000.0,,727.6875,0.1815235,,7.0,0.00037305051769102713,0.0009481954033736178,0.0009168917503256736,0.940964889199383,3.4165868184579624,
10,10,0.05,150,2.25,1,500000.0,,773.26,0.193016,,7.5,0.000394135266408,0.000940852841548047,0.0009207486578672736,0.9539535928928973,3.6829558452902615,
11,11,0.05,160,2.25,1,500000.0,,816.62,0.204254,,8.0,0.0004593925846072722,0.0009424326972800948,0.0009248960401568259,0.8734465836466127,3.5676926868185994,
12,12,0.05,170,2.25,1,500000.0,,859.9525,0.2149045,,8.5,0.0004758090002833626,0.0009461828972644048,0.0009122768565196376,0.8955313251860397,3.849126121311461,
13,13,0.05,180,2.25,1,500000.0,,897.8075000000001,0.2251675,,9.0,0.0005369619369774625,0.0009550226224407741,0.0009239372985933453,0.8398007945890281,3.7812455710863513,
14,14,0.05,190,2.25,1,500000.0,,937.495,0.234391,,9.5,0.000573813145872748,0.0009400576123148295,0.0009310328336716432,0.8300488268408137,3.8907162054413265,
15,15,0.05,200,2.25,1,500000.0,,970.625,0.24234500000000003,,10.0,0.0006171559270672589,0.000933962951217236,0.0009264497503521622,0.8118323333821994,3.935387152706444,
16,16,0.05,210,2.25,1,500000.0,,1011.11,0.2531979999999999,,10.5,0.0006490102266587172,0.0009318663657846269,0.000927813354439528,0.8113954672860314,4.108820121186158,
17,17,0.05,220,2.25,1,500000.0,,1042.06,0.260452,,11.0,0.0007033087400295557,0.0009284183622273328,0.0009339783574511272,0.7837020395656384,4.082422841593616,
18,18,0.05,230,2.25,1,500000.0,,1079.115,0.269837,,11.5,0.0007245564073280518,0.000921350008963621,0.0009210868165485325,0.7952731644450155,4.292085052408054,
19,19,0.05,240,2.25,1,500000.0,,1112.8325,0.27803049999999996,,12.0,0.0007857249843793568,0.0009485946942212328,0.0009233080612823194,0.7654752166822093,4.256511500369613,
20,20,0.05,250,2.25,1,500000.0,,1145.3174999999999,0.2865255,,12.5,0.0008400264075067553,0.0009506125780426899,0.000929030269867352,0.745669461512233,4.272602987378457,
21,21,0.05,260,2.25,1,500000.0,,1173.245,0.293673,,13.0,0.000878352311634387,0.0009464820748834732,0.0009252173069649124,0.7424761994672251,4.361659404398621,
