,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
12,12,0.03,524,2,500000.0,1.18564428721044,,17782.0,2.1685817819411265e-05,524.0,0.0505137863638083,0.0100027096231302,0.009570081461257,296608601.299802,10.37340571197868,0.0002249557864368,3076841358.945373,6.751055117404764e-09,3.79969697206243e-09
13,13,0.03,526,2,500000.0,1.18623535979449,,17633.0,1.2860418283018408e-05,526.0,0.0448019020723222,0.0109278766908161,0.0096098561621909,175667767.47399566,11.740572959400144,0.0001509886791401,2062440240.6433847,4.013899449907239e-09,2.2605153514709903e-09
14,14,0.03,528,2,500000.0,1.18691311580508,,17725.0,5.8374557631900185e-06,528.0,0.0470710919149723,0.010066716257024,0.0096039773634736,79632232.34329772,11.217075672554213,6.547918303089014e-05,893240776.1691897,1.826465511334645e-09,1.0293503646419299e-09
15,15,0.03,530,2,500000.0,1.18740617352132,,17548.0,3.8770475917475776e-06,530.0,0.052405248544801,0.0099794461826664,0.0098786614110832,52819461.22051007,10.113490818518024,3.921048522209655e-05,534189136.0926975,1.2161594928992388e-09,6.858610321328271e-10
16,16,0.03,532,2,500000.0,1.18810554884438,,17308.0,1.9479209539164203e-06,532.0,0.0442260913058589,0.0099230615085076,0.00969697729192,26505857.025063142,12.029098305812116,2.343173264661193e-05,318841559.83428514,6.12708996678846e-10,3.457186793316497e-10
17,17,0.03,534,2,500000.0,1.18943277689967,,17430.0,1.9941103142992813e-06,534.0,0.0469869829879598,0.0105484811915948,0.009729503165438,27102518.98951868,11.364849710330072,2.26627640278304e-05,308016055.08724666,6.287871304973264e-10,3.5508978468254487e-10
18,18,0.03,536,2,500000.0,1.19165789569026,,17518.0,4.100252759063611e-06,536.0,0.0518269677900207,0.0091613741502118,0.0098485571818781,55662212.27747038,10.34210610529306,4.240524909275649e-05,575664505.4289448,1.2964568101856207e-09,7.325635134364703e-10
19,19,0.03,538,2,500000.0,1.1933953170949,,17569.0,6.214366720205752e-06,538.0,0.0498859472139656,0.0106454560086874,0.0096097728891011,84262718.6133574,10.784600274150671,6.701946103440376e-05,908739738.258295,1.9703646538499703e-09,1.1140006379365846e-09
20,20,0.03,540,2,500000.0,1.19462031821519,,17612.0,2.700128748322804e-05,540.0,0.0461239492822187,0.0106707928720463,0.0094112623287727,365688425.0828431,11.70758376946216,0.0003161198350932,4281327870.180073,8.583528559567161e-09,4.8566328283024765e-09
21,21,0.03,542,2,500000.0,1.19557065892945,,17095.0,5.304642775422149e-05,542.0,0.0452323025094756,0.0110768269532423,0.0093386952593014,717496544.9727863,11.982586999334323,0.0006356334355688,8597464771.858204,1.6903630204598292e-08,9.570310911524636e-09
22,22,0.03,544,2,500000.0,1.19668353378915,,17351.0,8.108046727049538e-05,544.0,0.0471004174162317,0.0103976272437086,0.0094952118418269,1095223004.723066,11.549791484704064,0.0009364624904565,12649597333.802464,2.577940024002496e-08,1.4672332446247449e-08
23,23,0.03,546,2,500000.0,1.19757869607337,,17103.0,0.0002731489700035,546.0,0.0463086000632984,0.0099826143260358,0.0101420752567984,3684747701.155881,11.790466549489349,0.0032205537938546,43444894513.78619,8.705704326400506e-08,4.95795967961702e-08
24,24,0.03,548,2,500000.0,1.19860065465315,,16936.0,0.0004655323775329,548.0,0.0484817651416733,0.0099732257332446,0.0096409050793966,6271612036.387446,11.303218816366012,0.0052620143293577,70889403178.64215,1.487399301759581e-07,8.475813430275294e-08
25,25,0.03,550,2,500000.0,1.19963845879841,,17144.0,0.0008522330183645,550.0,0.0526651992840925,0.0106227065668227,0.009440824711702,11465895555.179712,10.443328943523566,0.0089001497473128,119742118914.8265,2.729320758121209e-07,1.5564155631001148e-07
26,26,0.03,552,2,500000.0,1.20065872263705,,16772.0,0.0018241251852066,552.0,0.0481354776467242,0.0107487225664182,0.0097989371931258,24508902652.26176,11.467633167603264,0.0209183984757358,281059104956.6365,5.855919271540718e-07,3.340856296979812e-07
27,27,0.03,554,2,500000.0,1.20181115118366,,16784.0,0.0028165232959152,554.0,0.0456978083432204,0.0116929380012761,0.0095276801728419,37792133763.16981,12.123119687471604,0.0341450490189326,458158560855.8442,9.06407904255002e-07,5.173200551042714e-07
28,28,0.03,556,2,500000.0,1.20295231364558,,16560.0,0.0050580372713908,556.0,0.0491739614597008,0.0112711398071608,0.0096655281384038,67777906443.553535,11.306797001816786,0.05719020065524,766351029365.3896,1.6319393283664177e-06,9.317034815493304e-07
29,29,0.03,558,2,500000.0,1.20410472404016,,16328.0,0.0086668605481435,558.0,0.046168485671842,0.0093734797673117,0.0095151114855118,115980562859.81303,12.086166394240683,0.104749118700543,1401760381221.3916,2.802181118751559e-06,1.6010843208775669e-06
30,30,0.03,560,2,500000.0,1.20514112000624,,16176.0,0.0122316092248935,560.0,0.0525466523183695,0.0113227083018127,0.0098089168003567,163464517460.5309,10.657196515718518,0.1303546632131658,1742073485923.9788,3.964612914968685e-06,2.2662078384907928e-06
31,31,0.03,562,2,500000.0,1.20653239223348,,15664.0,0.0273783945606524,562.0,0.0538539304022833,0.0110560459440099,0.0096289916720667,365395830702.184,10.435635724299368,0.2857109523511085,3813137784385.755,8.89482413658639e-06,5.086094768670301e-06
32,32,0.03,564,2,500000.0,1.20811897847302,,15334.0,0.0465844706060292,564.0,0.0524500824725464,0.0106104206730636,0.0094677014794293,620885757268.3865,10.75308128057206,0.5009265988390522,6676435013856.495,1.516799805214828e-05,8.677292047935225e-06
33,33,0.03,566,2,500000.0,1.2098506842126,,14622.0,0.0632857197115419,566.0,0.0456981156480651,0.0096882318230781,0.0094150984733027,842345753278.6725,12.385631047873732,0.7838335749463089,10432983714852.914,2.065344366521716e-05,1.182011380368749e-05
34,34,0.03,568,2,500000.0,1.21147483348648,,13921.0,0.1846319615526198,568.0,0.0513591880655894,0.0106222949027699,0.0098927810376742,2454171417229.483,11.059364865243236,2.0419122285959843,27141577144991.945,6.0388597588409263e-05,3.457817456939488e-05
35,35,0.03,570,2,500000.0,1.21322571296527,,12945.0,0.2907279903158328,570.0,0.052831662356084,0.0103130547799628,0.0097414311195933,3859201060517.455,10.788984759900504,3.136659856794022,41636861427314.68,9.530289604965054e-05,5.45968624428447e-05
36,36,0.03,572,2,500000.0,1.22040172983306,,4206.0,0.1160384413866882,572.0,0.0450441162170136,0.0098813149913232,0.0091244580068029,1538063534161.3745,12.698661846182464,1.4735329283276186,19531348718259.605,3.812276894519436e-05,2.1834429942786703e-05
37,37,0.03,574,2,500000.0,1.22372713714585,,674.0,0.0120003176464909,574.0,0.0496570674904432,0.0095912780441807,0.0071186365637752,158821921870.50345,11.55928106528781,0.138715044548522,1835867234230.3303,3.950066030599236e-06,2.2624579248104875e-06
38,38,0.03,576,2,500000.0,1.22027554950736,,7135.0,0.0572260063613768,576.0,0.0522524051530126,0.0105437696015645,0.0096895226085863,756232733394.7399,11.02341601909573,0.6308260752328757,8336268027468.127,1.8877316525681268e-05,1.0810187687651131e-05
39,39,0.03,578,2,500000.0,1.21702969464689,,8854.0,0.0217060074729099,578.0,0.0507395877932594,0.0107469920604727,0.009252296410215,286408114131.7358,11.391499717244148,0.2472639779901529,3262617951148.098,7.176089311090214e-06,4.108431314134838e-06
40,40,0.03,580,2,500000.0,1.21534946177801,,10916.0,0.0196700316051492,580.0,0.0499233914858905,0.0108892270993624,0.0097672925231347,259150928554.37787,11.617800448591735,0.2285225020061163,3010763774012.0166,6.514652133607113e-06,3.730454282548732e-06
41,41,0.03,582,2,500000.0,1.21559007975785,,11220.0,0.0129292753328268,582.0,0.0562295006138811,0.0108601953094114,0.0099580847147606,170103395298.01663,10.35043871359449,0.1338236719436137,1760644768006.4585,4.291990958542184e-06,2.456428440194983e-06
42,42,0.03,584,2,500000.0,1.21587072513883,,11615.0,0.0105748970855773,584.0,0.0512786313533979,0.0096651687097623,0.009498039077215,138938123853.64154,11.388759500526367,0.1204349596504572,1582332878023.4692,3.517946311791287e-06,2.0127932142664484e-06
43,43,0.03,586,2,500000.0,1.21614745395122,,11960.0,0.0100002183941886,586.0,0.0501075157104651,0.0105616648448834,0.0093910436546849,131208036137.43262,11.69485239272423,0.1169510780150415,1534458615366.5012,3.333719303271118e-06,1.9069056296113927e-06
44,44,0.03,588,2,500000.0,1.21641984515278,,12394.0,0.0094420661472985,588.0,0.0540622859223276,0.0105737793571202,0.0100133886399925,123715138237.47736,10.876343646378388,0.1026951561498553,1345568357730.0107,3.154301804577004e-06,1.803794740700548e-06
45,45,0.03,590,2,500000.0,1.21696884226858,,12707.0,0.0093770703568618,590.0,0.0495952201040381,0.0095708743410154,0.009438905055785,122695043686.53738,11.89630772405748,0.1115525145153662,1459617995911.7244,3.1389334261899963e-06,1.7946976563627657e-06
46,46,0.03,592,2,500000.0,1.21747564218327,,12813.0,0.0091790863853567,592.0,0.0544416673271825,0.0106142214650537,0.0095413093336377,119925913644.99223,10.874024052977818,0.09981360613873,1304077269550.9863,3.078831734073575e-06,1.7596432062808804e-06
47,47,0.03,594,2,500000.0,1.21811891168984,,12990.0,0.0090589334464808,594.0,0.0547252567304212,0.0109141536400086,0.0099444873895752,118175229257.0662,10.85422043657222,0.09832766054834,1282699988498.6555,3.044586281329904e-06,1.739360217778607e-06
48,48,0.03,596,2,500000.0,1.21860384648691,,13240.0,0.0091137324688542,596.0,0.0504792085324652,0.0091579998291136,0.0100804213408819,118708125921.18546,11.806841218928543,0.1076043921715562,1401567994148.0122,3.0683861187536374e-06,1.7526663349750298e-06
49,49,0.03,598,2,500000.0,1.21910049382016,,13659.0,0.0092788218952998,598.0,0.0494743274101665,0.0112391305323093,0.009576932886005,120673186097.862,12.087076900354509,0.1121538337931828,1458586080175.649,3.1302244315482564e-06,1.787267416219879e-06
50,50,0.03,600,2,500000.0,1.21985929056978,,13713.0,0.0092373256399527,600.0,0.0518858718330648,0.0107103408991604,0.0096273044122307,119949084895.95695,11.56384153918454,0.1068189699462597,1387072210507.04,3.122539481006125e-06,1.7821322590828073e-06
51,51,0.03,602,2,500000.0,1.22050059246538,,13612.0,0.0091469531246536,602.0,0.055417683943574,0.0109141787419206,0.0094919633725795,118592959025.03812,10.86295848474925,0.0993629720550605,1288270390472.558,3.097870472173546e-06,1.7673188006947811e-06
52,52,0.03,604,2,500000.0,1.22113579614298,,13815.0,0.009260694286072,604.0,0.0463003412219222,0.0098969873350304,0.0096763966913576,119882765803.51347,13.045260230480078,0.1208081668767298,1563901877056.5315,3.141966506443644e-06,1.791965843472278e-06
53,53,0.03,606,2,500000.0,1.22175151083902,,13810.0,0.0092750476166826,606.0,0.0515535998218865,0.0106413132430206,0.0098112284839079,119883406788.77615,11.754756255502622,0.109025923992285,1409200225881.332,3.15262001857594e-06,1.7974343476640638e-06
54,54,0.03,608,2,500000.0,1.22238215795596,,14181.0,0.0095603589392071,608.0,0.0527281791221412,0.0105195088502223,0.0098950649373539,123380297098.85909,11.53083626482928,0.1102389335609941,1422678004152.9348,3.255287268692576e-06,1.8555163670776285e-06
55,55,0.03,610,2,500000.0,1.22318836533182,,14051.0,0.0095085269110177,610.0,0.050490414547994,0.0097836678343919,0.009913640759432,122521554974.52435,12.081501121765587,0.114877278541799,1480244303865.1804,3.243503206120841e-06,1.848249298913034e-06
56,56,0.03,612,2,500000.0,1.22388822314828,,14167.0,0.0096635988274562,612.0,0.0573191360363125,0.0108202687034201,0.0093949218546503,124326786158.15358,10.677062536537337,0.1031788490087588,1327444870777.3103,3.3020840695129304e-06,1.881019685753621e-06
57,57,0.03,614,2,500000.0,1.2245971197151,,14363.0,0.0098773171125206,614.0,0.0512909706960726,0.0100008188694195,0.0095345253035069,126879162262.6778,11.970917915324492,0.1182405523776148,1518860036611.653,3.3812615618812843e-06,1.9253217023591693e-06
58,58,0.03,616,2,500000.0,1.2252878876884,,14592.0,0.010118229650859,616.0,0.0546340782525476,0.0116282281164504,0.0097956007033073,129771785197.21066,11.275014051715525,0.1140831814919209,1463178701614.759,3.470125697878905e-06,1.9750653176058384e-06
59,59,0.03,618,2,500000.0,1.225923815419,,14523.0,0.010162342037722,618.0,0.0488880688451445,0.0103152792760348,0.0096560131665804,130134648585.61006,12.641121128297108,0.1284633966460299,1645047855759.075,3.490869184103732e-06,1.9864888866474805e-06
60,60,0.03,620,2,500000.0,1.22668718395639,,14669.0,0.0103573863447066,620.0,0.0575963257298326,0.0101435012272875,0.0094329956576009,132425507210.0758,10.76457555484072,0.1114928678582699,1425504377750.965,3.5643439605653662e-06,2.027499279795755e-06
61,61,0.03,622,2,500000.0,1.22741865002142,,14566.0,0.0103836544509775,622.0,0.0507602918411294,0.0106928643693126,0.0097086004412424,132554055220.0816,12.25367265315866,0.1272379025857922,1624274001515.597,3.58010556819438e-06,2.0353139618739486e-06
62,62,0.03,624,2,500000.0,1.22816432589286,,14730.0,0.0106093983719382,624.0,0.0637692036976886,0.0100334214005718,0.0095437801414152,135224015449.6827,9.785287628150469,0.1038160146310474,1323205885408.6077,3.664231427129088e-06,2.0823088989295986e-06
63,63,0.03,626,2,500000.0,1.22887045718098,,14655.0,0.0106636582438523,626.0,0.0505413884237668,0.0099548934673053,0.0100156775673659,135702704547.1889,12.385888467314563,0.1320788816619146,1680798563234.4229,3.688988606325727e-06,2.095735110341095e-06
64,64,0.03,628,2,500000.0,1.22959507691401,,14502.0,0.0106675033368725,628.0,0.0593122537617318,0.0108086775119601,0.0099807289964583,135538669388.89606,10.588031311755412,0.1129478593490619,1435087675443.2964,3.6965738276067415e-06,2.099284547833089e-06
65,65,0.03,630,2,500000.0,1.23040421769492,,14851.0,0.0110459206980489,630.0,0.0510924121114158,0.0111645417594468,0.0098265057621815,140126225679.0993,12.330598105765228,0.1362028088357953,1727840172926.733,3.833862178821682e-06,2.176663969192212e-06
66,66,0.03,632,2,500000.0,1.23117903184959,,15010.0,0.0112871821198161,632.0,0.0543099858256255,0.0111887840896773,0.0096265487055179,142961479275.17444,11.636902319016963,0.131347835785255,1663628769707.373,3.924141664823935e-06,2.227322231661152e-06
67,67,0.03,634,2,500000.0,1.2319261619573,,14755.0,0.0112241533269323,634.0,0.056489156704174,0.0102902548067596,0.0099086640598298,141939087859.10846,11.223392895032411,0.1259730827022468,1593038150205.299,3.908407460987683e-06,2.218002026734776e-06
68,68,0.03,636,2,500000.0,1.23270341452702,,14960.0,0.0115111716189006,636.0,0.0530053929602445,0.0109962024854667,0.0095922012260509,145338871637.9975,11.99877907663126,0.1381200051683769,1743889012031.2007,4.014944129702574e-06,2.2779359119525247e-06
69,69,0.03,638,2,500000.0,1.23347773841695,,14936.0,0.011623339543415,638.0,0.0572790863045611,0.00958927545035,0.0096359869452064,146523043240.28824,11.138445830082944,0.1294659378689899,1632038979990.8513,4.0609841037839e-06,2.3033998689593328e-06
70,70,0.03,640,2,500000.0,1.23422873606346,,15033.0,0.0118292671124871,640.0,0.0562914832569276,0.0101905310824293,0.0095514538752801,148882792190.97192,11.369393076371576,0.1344915876072609,1692706986726.9043,4.140237485043174e-06,2.3475536608247808e-06
71,71,0.03,642,2,500000.0,1.23521015912391,,14963.0,0.0119040188886681,642.0,0.0570244207385712,0.0111855620906847,0.0096289940999963,149569285402.91193,11.258334441365951,0.134019425844963,1683901037222.0974,4.1715566372990375e-06,2.366395183126541e-06
72,72,0.03,644,2,500000.0,1.23598529338285,,15282.0,0.0122992420647044,644.0,0.0567031510117885,0.0097671581923716,0.0094241407250552,154264984055.33853,11.35739352238313,0.1396873321558966,1752048130640.639,4.316880369017401e-06,2.449012838968217e-06
73,73,0.03,646,2,500000.0,1.23678336528058,,15041.0,0.0122560916374981,646.0,0.0587978574239969,0.0102920371572893,0.0095427113743862,153454587299.7938,10.986794898692194,0.1346551650807692,1685974076926.2903,4.308015111885676e-06,2.444485588556132e-06
74,74,0.03,648,2,500000.0,1.2375610899281,,15041.0,0.0124069025594343,648.0,0.0620826206049969,0.0093078254265421,0.0093075749265167,155070353794.1752,10.437703719418115,0.1294995729910655,1618578408568.9456,4.3666923607617455e-06,2.47870802804457e-06
75,75,0.03,650,2,500000.0,1.23833604842222,,15276.0,0.0127643061687153,650.0,0.0582016772107181,0.0104000676424007,0.0098637163173293,159257101908.33862,11.16806303788612,0.1425525759270921,1778593353343.38,4.498761819453889e-06,2.554403593943144e-06
76,76,0.03,652,2,500000.0,1.23915559600907,,15483.0,0.0131081015044215,652.0,0.0607229398979143,0.0106250926980537,0.009705941285528,163258682651.3122,10.737293041083383,0.1407455270652396,1752956317128.375,4.62599031524576e-06,2.627193370963022e-06
77,77,0.03,654,2,500000.0,1.23991243430684,,15232.0,0.0130636628396464,654.0,0.0564678127835804,0.0105169889975817,0.0097131394157435,162418324117.24445,11.581819230479702,0.1513009814967201,1881099669643.387,4.616635954180666e-06,2.6222887498299814e-06
78,78,0.03,656,2,500000.0,1.24074079328274,,15295.0,0.0132971110990697,656.0,0.060406840459791,0.0107063684883798,0.009447606134139,165028736259.9084,10.85969726287302,0.1444026010066863,1792162115457.1206,4.705006845021008e-06,2.673249646462066e-06
79,79,0.03,658,2,500000.0,1.24155651007879,,15610.0,0.0137549849174122,658.0,0.0599299089075202,0.0104837563524661,0.0094837129910299,170409283401.69843,10.979492744021696,0.151022757094856,1871007490622.885,4.873578989477677e-06,2.7695703759502968e-06
80,80,0.03,660,2,500000.0,1.24231942993718,,15266.0,0.0136254161397698,660.0,0.0571336260823045,0.0102963661818387,0.0097007852185229,168504846794.1847,11.551866129575409,0.1573989832063775,1946545432351.036,4.834474011744079e-06,2.7477394466878006e-06
81,81,0.03,662,2,500000.0,1.24314995045508,,15304.0,0.0138019656245221,662.0,0.0669183404053228,0.0110920572661273,0.0096207604411355,170385107181.4919,9.892654181055317,0.1365380729422109,1685560942948.5442,4.904136443725214e-06,2.7872684505243093e-06
82,82,0.03,664,2,500000.0,1.24399008048548,,15232.0,0.0138789943468646,664.0,0.0585787782490569,0.0105390213822541,0.009542671478755,171031206192.3116,11.335163003518073,0.1573206632466166,1938666600878.1616,4.936877391926411e-06,2.8067967588940613e-06
83,83,0.03,666,2,500000.0,1.24478593786844,,15527.0,0.0143077221042487,666.0,0.0582546771314582,0.0102078623374314,0.0098656429786071,176000193746.1315,11.43255842783397,0.1635738689260348,2012132498312.747,5.096737951098691e-06,2.8976214463614888e-06
84,84,0.03,668,2,500000.0,1.24561914540455,,15576.0,0.0145346199634304,668.0,0.0597004840099089,0.0105265304687149,0.0095647024179705,178472059683.234,11.189189017112948,0.1626306100627266,1996957610069.1687,5.184222493162951e-06,2.947787090589587e-06
85,85,0.03,670,2,500000.0,1.24636834168605,,15183.0,0.0143450551539715,670.0,0.062958868075384,0.010338987310717,0.0094685642984562,175829318712.27347,10.641868579939723,0.1526581917205526,1871152502236.3503,5.122559696005971e-06,2.9135270618262924e-06
86,86,0.03,672,2,500000.0,1.24722718437682,,15517.0,0.0148479908783376,672.0,0.0619397322366239,0.0106680919510649,0.0094856600467531,181667791768.7768,10.849255812614851,0.1610896513424572,1970960345812.3047,5.308846217927781e-06,3.019580251614968e-06
87,87,0.03,674,2,500000.0,1.24809630082086,,15418.0,0.0149425969952926,674.0,0.0590019950678879,0.0103189721270428,0.0094678747216689,182497167854.66663,11.423342536544617,0.1706944038627706,2084727660353.1365,5.3489552013699e-06,3.0427747043738715e-06
88,88,0.03,676,2,500000.0,1.24884567323607,,15505.0,0.0152173205715716,676.0,0.0610871077333285,0.0107966771166072,0.0100634764302853,185518246760.54944,11.066164778189036,0.1683973769275372,2052975488012.9744,5.453838366934062e-06,3.1027694512894617e-06
89,89,0.03,678,2,500000.0,1.24968323318255,,15768.0,0.0157190169328643,678.0,0.0616163843817503,0.0107445275119647,0.0093687982302323,191289358386.84,11.003566775346387,0.1729652524635738,2104865228422.7605,5.640757609083063e-06,3.209276219917275e-06
90,90,0.03,680,2,500000.0,1.25043238280315,,15381.0,0.0155755227002977,680.0,0.0603033279180635,0.0108657360919527,0.0095286907399839,189201088884.471,11.276326257216546,0.1756346755952395,2133493206481.922,5.595430154942885e-06,3.1841796473603777e-06
91,91,0.03,682,2,500000.0,1.2512710931248,,15519.0,0.0159598339418763,682.0,0.0581987083377271,0.0104372777925081,0.0093928749815159,193518937426.73004,11.71847313246806,0.1870248852465303,2267746468858.904,5.740381777641392e-06,3.266609928758244e-06
92,92,0.03,684,2,500000.0,1.25210187482514,,15545.0,0.0162320161685305,684.0,0.0592223158280376,0.0107985124652372,0.0097112439093998,196462750103.86163,11.54970031881418,0.1874749223166744,2269085887509.6816,5.846086395096e-06,3.326272343224337e-06
93,93,0.03,686,2,500000.0,1.2528606408531,,15574.0,0.0165081993890913,686.0,0.0617643456739642,0.0101598497668971,0.0100015273468885,199442944885.6865,11.106731440517338,0.18335213718115,2215159226551.22,5.952558740848667e-06,3.3869124341475084e-06
94,94,0.03,688,2,500000.0,1.2537017293449,,15566.0,0.0167508772454757,688.0,0.0630631759204334,0.009782818959548,0.0095509796743617,202006950796.71155,10.90969476177424,0.1827469577400904,2203834172948.8706,6.046438695246186e-06,3.4408303288998942e-06
95,95,0.03,690,2,500000.0,1.25445082841514,,15823.0,0.0172907358239178,690.0,0.0577496730835491,0.0109065605107729,0.0099312158299516,208137616546.3705,11.94811958505366,0.2065917793377412,2486853132644.0786,6.248511256875571e-06,3.5560114357192496e-06
96,96,0.03,692,2,500000.0,1.25529326238378,,15545.0,0.0172456185521027,692.0,0.0561493954337493,0.0096867059528103,0.0097128418761276,207193144285.4576,12.324264485028891,0.2125395642440356,2553503109658.732,6.237956925730811e-06,3.5502120479790978e-06
97,97,0.03,694,2,500000.0,1.25608149875268,,15644.0,0.0176127214219697,694.0,0.0656336860877218,0.0096015571861587,0.0096703877825724,211181663523.459,10.573838547974342,0.186234072706357,2233000814389.6978,6.376884605009322e-06,3.629152036926031e-06
98,98,0.03,696,2,500000.0,1.25688263441476,,15875.0,0.018132225600166,696.0,0.0647247038477871,0.0107860909633289,0.0091981343330007,216976278533.0049,10.753235760441338,0.1949800967400949,2333197077488.589,6.570499469268305e-06,3.739684641745664e-06
99,99,0.03,698,2,500000.0,1.25768349177669,,15744.0,0.0182398921549133,698.0,0.0585476722319526,0.0108262354953213,0.0092564110781132,217827681687.9339,11.921908649667255,0.2174543280506598,2596921722452.3447,6.615723788206709e-06,3.765418998946472e-06
100,100,0.03,700,2,500000.0,1.25848494585637,,15848.0,0.0186378361921061,700.0,0.0568595672442597,0.0095342165817473,0.0097370707855281,222133575330.7916,12.311032846819073,0.2294510135546518,2734693742278.7334,6.766328852421656e-06,3.851196973094094e-06
101,101,0.03,702,2,500000.0,1.25928548443795,,15521.0,0.0185269932453473,702.0,0.0641224557007262,0.0108628000651363,0.0095293465322077,220368653534.04932,10.94780279901303,0.2028298685087097,2412552561974.798,6.731251276937407e-06,3.8310898138327815e-06
102,102,0.03,704,2,500000.0,1.2600864681475,,15714.0,0.0190382995883237,704.0,0.0549968077164066,0.0115323411816723,0.0098370250621472,225994270192.2521,12.800742974577815,0.2437043797031433,2892894566458.312,6.923519692071333e-06,3.939709587094929e-06
103,103,0.03,706,2,500000.0,1.26088685337121,,15771.0,0.0194112491682367,706.0,0.0624349099623486,0.0105227882585552,0.0099081895351541,229956337903.0131,11.307776377442568,0.2194980648012391,2600294845582.8926,7.066215369014875e-06,4.019848851258908e-06
104,104,0.03,708,2,500000.0,1.26168753417693,,15712.0,0.0196413851861717,708.0,0.0674682080777984,0.0103944978690878,0.0095603701241986,232212109533.3249,10.493831393648348,0.2061133844813888,2436794725006.1133,7.156272655164957e-06,4.070521696104683e-06
105,105,0.03,710,2,500000.0,1.26248794694978,,15866.0,0.0201427003555835,710.0,0.0655556305725895,0.0102767866258885,0.0094236733768426,237656398705.0833,10.830496080940287,0.2181554372607019,2573936694785.788,7.344472890034693e-06,4.177523694351721e-06
