Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor
40,0.03,1302,2,500000.0,1.53529692139643
41,0.03,1322,2,500000.0,1.54611350370685
42,0.03,1342,2,500000.0,1.55622777412061
43,0.03,1362,2,500000.0,1.5672334053583
44,0.03,1382,2,500000.0,1.5774790998375
45,0.03,1402,2,500000.0,1.58867462374292
46,0.03,1422,2,500000.0,1.59905294879362
47,0.03,1442,2,500000.0,1.61044060976595
48,0.03,1462,2,500000.0,1.62094413794722
49,0.03,1482,2,500000.0,1.63252361152239
50,0.03,1502,2,500000.0,1.64315853578386
51,0.03,1522,2,500000.0,1.65494170927134
52,0.03,1542,2,500000.0,1.6668514497279
53,0.03,1562,2,500000.0,1.67771008122563
54,0.03,1582,2,500000.0,1.68982661204537
55,0.03,1602,2,500000.0,1.70082426307364
56,0.03,1622,2,500000.0,1.713153407462
57,0.03,1642,2,500000.0,1.72428741222392
58,0.03,1662,2,500000.0,1.73682623902021
59,0.03,1682,2,500000.0,1.74809352760542
60,0.03,1702,2,500000.0,1.76085219547323
61,0.03,1722,2,500000.0,1.77374138198766
62,0.03,1742,2,500000.0,1.78522668397861
63,0.03,1762,2,500000.0,1.79833578017
64,0.03,1782,2,500000.0,1.80996060028449
65,0.03,1802,2,500000.0,1.82329779796716
66,0.03,1822,2,500000.0,1.8350535944249
67,0.03,1842,2,500000.0,1.84862940133004
68,0.03,1862,2,500000.0,1.86233432512373
69,0.03,1882,2,500000.0,1.87432030347042
70,0.03,1902,2,500000.0,1.88826382191019
71,0.03,1940,2,500000.0,1.9133402868826
72,0.03,1980,2,500000.0,1.93999436174058
73,0.03,2020,2,500000.0,1.96926697564054
74,0.03,2060,2,500000.0,1.99677823265283
75,0.03,2100,2,500000.0,2.02466039073176
76,0.03,2140,2,500000.0,2.05291352466854
77,0.03,2180,2,500000.0,2.08431552800331
78,0.03,2220,2,500000.0,2.11345312535308
79,0.03,2260,2,500000.0,2.1429622327596
80,0.03,2300,2,500000.0,2.17604981157174
81,0.03,2340,2,500000.0,2.20643530549343
82,0.03,2380,2,500000.0,2.2407253093739
83,0.03,2420,2,500000.0,2.27199922708582
84,0.03,2460,2,500000.0,2.30751577788907
85,0.03,2500,2,500000.0,2.33964985814201
86,0.03,2540,2,500000.0,2.37639841623405
87,0.03,2580,2,500000.0,2.4093760120274
88,0.03,2620,2,500000.0,2.44737634034406
89,0.03,2660,2,500000.0,2.48115748291476
90,0.03,2700,2,500000.0,2.52037924302545
91,0.03,2740,2,500000.0,2.56033075568009
92,0.03,2780,2,500000.0,2.59533132960116
93,0.03,2820,2,500000.0,2.63055503993081
94,0.03,2860,2,500000.0,2.67213080713945
95,0.03,2900,2,500000.0,2.71439989459601
96,0.03,2940,2,500000.0,2.7573716065909
97,0.03,2980,2,500000.0,2.80100707437405
98,0.03,3020,2,500000.0,2.84531874534409
99,0.03,3060,2,500000.0,2.89022832317146
100,0.03,3100,2,500000.0,2.9357679455802
101,0.03,3140,2,500000.0,2.98191673850952
102,0.03,3180,2,500000.0,3.01981053489921
103,0.03,3220,2,500000.0,3.06663905610976
104,0.03,3260,2,500000.0,3.11390134523994
105,0.03,3300,2,500000.0,3.16156718411374
106,0.03,3340,2,500000.0,3.2199363218843
107,0.03,3380,2,500000.0,3.2686439348652
108,0.03,3420,2,500000.0,3.3175066557838
109,0.03,3460,2,500000.0,3.36648067507975
110,0.03,3500,2,500000.0,3.42778962844707
111,0.03,3540,2,500000.0,3.47714994222949
112,0.03,3580,2,500000.0,3.53967455909756
113,0.03,3620,2,500000.0,3.60295263305225
114,0.03,3660,2,500000.0,3.65228949266039
115,0.03,3700,2,500000.0,3.70099744748659
116,0.03,3740,2,500000.0,3.74885067802124
117,0.03,3780,2,500000.0,3.82819160856547
118,0.03,3820,2,500000.0,3.89188744414466
119,0.03,3860,2,500000.0,3.93764934167081
120,0.03,3900,2,500000.0,4.01836387682479
121,0.03,3940,2,500000.0,4.06144504068815
122,0.03,3980,2,500000.0,4.14181347894905
123,0.03,4020,2,500000.0,4.20163096522017
124,0.03,4060,2,500000.0,4.28133904167396
125,0.03,4100,2,500000.0,4.33800413641743
126,0.03,4140,2,500000.0,4.39203553043678
127,0.03,4180,2,500000.0,4.49142648540093
128,0.03,4220,2,500000.0,4.54014619807071
129,0.03,4260,2,500000.0,4.63698373150229
130,0.03,4300,2,500000.0,4.67799535753017
131,0.03,4340,2,500000.0,4.76956602764708
132,0.03,4380,2,500000.0,4.82902597469063
133,0.03,4420,2,500000.0,4.85299849190085
134,0.03,4460,2,500000.0,4.96126439299933
135,0.03,4500,2,500000.0,5.03390777967259
136,0.03,4540,2,500000.0,5.13327980426306
137,0.03,4580,2,500000.0,5.1915616530718
138,0.03,4620,2,500000.0,5.27607950618037
139,0.03,4660,2,500000.0,5.31403296323338
140,0.03,4700,2,500000.0,5.37696098997247
141,0.03,4740,2,500000.0,5.46576162053198
142,0.03,4780,2,500000.0,5.50107846400201
143,0.03,4820,2,500000.0,5.60158436369854
144,0.03,4860,2,500000.0,5.68579300733066
145,0.03,4900,2,500000.0,5.70607918152316
146,0.03,4940,2,500000.0,5.79187090357445
147,0.03,4980,2,500000.0,5.85260940838092
148,0.03,5020,2,500000.0,5.88370805533401
149,0.03,5060,2,500000.0,5.97762364573449
