,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.04,500,1.5,1,500000.0,,862.2,0.1724399999999999,500.0,0.0545759687321605,0.0181256850440494,0.0138806219776123,,9.183261212578536,1.5838790133524188,,,
1,1,0.04,500,2.25,1,500000.0,,1080.0,0.2159999999999999,500.0,0.0374702584647138,0.0176484859790529,0.0135571263771087,,13.422101545948156,2.8937558491937407,,,
2,2,0.04,500,3.0,1,500000.0,,901.0,0.1801999999999999,500.0,0.0373126020793505,0.0187205021579921,0.013526130344762,,13.65949793695763,2.464939038840943,,,
3,3,0.04,500,5.0,1,500000.0,,498.8,0.0997599999999999,500.0,0.0346945697342789,0.0181775336687898,0.0114701471726762,,14.650844016276556,1.4570718361677288,,,
4,4,0.04,501,1.5,1,500000.0,,869.0,0.1738,501.0,0.0539439869081661,0.0161406630108848,0.0137369926790662,,9.334718772110362,1.6225942996963283,,,
5,5,0.04,501,2.25,1,500000.0,,1092.6,0.21852,501.0,0.0386933529116844,0.0181216579418649,0.012804866454579,,13.07412597206409,2.853391217812867,,,
6,6,0.04,501,3.0,1,500000.0,,920.0,0.184,501.0,0.0397590587654917,0.0163233626429315,0.0129860016984003,,12.663303541868837,2.3261344691260257,,,
7,7,0.04,501,5.0,1,500000.0,,494.6,0.09892,501.0,0.0335529587661084,0.0181558620684717,0.0124518663446745,,15.068017322512324,1.4903295127254683,,,
8,8,0.04,502,1.5,1,500000.0,,887.8,0.1775599999999999,502.0,0.0504205849257914,0.0173753884614252,0.0134701571263074,,10.03104707464004,1.7840635371810605,,,
9,9,0.04,502,2.25,1,500000.0,,1097.8,0.2195599999999999,502.0,0.0383509899409545,0.0178748710374487,0.0130878732406296,,13.194879801323548,2.9018435902074664,,,
10,10,0.04,502,3.0,1,500000.0,,905.0,0.1809999999999999,502.0,0.0366730499347113,0.0176615376031266,0.0134897117608709,,14.284189290974888,2.577413931991013,,,
11,11,0.04,502,5.0,1,500000.0,,518.4,0.1036799999999999,502.0,0.0359533243770669,0.0184776848424895,0.0135791899534872,,14.012674762443163,1.452919303145786,,,
12,12,0.04,503,1.5,1,500000.0,,858.6,0.1717199999999999,503.0,0.0502055474926919,0.0185446561543328,0.0134470958650612,,10.052808457963415,1.7256812614944417,,,
13,13,0.04,503,2.25,1,500000.0,,1110.8,0.22216,503.0,0.0400506522345494,0.0183479782716119,0.0131373369636738,,12.602551671255709,2.801765250184828,,,
14,14,0.04,503,3.0,1,500000.0,,894.8,0.1789599999999999,503.0,0.0371808195445737,0.0177050148090455,0.0128198853571066,,13.547711958749847,2.425656960495924,,,
15,15,0.04,503,5.0,1,500000.0,,514.6,0.1029199999999999,503.0,0.0372104135602625,0.0175678292774098,0.0126318176081156,,13.658991497354124,1.4062017889717484,,,
16,16,0.04,504,1.5,1,500000.0,,898.2,0.1796399999999999,504.0,0.0534545804754543,0.0184181870774872,0.013714566876088,,9.526015350881355,1.7098911308039824,,,
17,17,0.04,504,2.25,1,500000.0,,1091.8,0.2183599999999999,504.0,0.0393748688455729,0.0194577634919481,0.0140544415051296,,12.87277131809262,2.809892754320355,,,
18,18,0.04,504,3.0,1,500000.0,,908.8,0.1817599999999999,504.0,0.0391113542037828,0.0177453653232815,0.0134303384877965,,12.913241451638644,2.3483244655822118,,,
19,19,0.04,504,5.0,1,500000.0,,498.4,0.0996799999999999,504.0,0.0317944790150704,0.0190811385594825,0.0129272613909796,,15.921986880757142,1.58680428945163,,,
20,20,0.04,505,1.5,1,500000.0,,881.4,0.1762799999999999,505.0,0.0492686748960977,0.0175541087942788,0.0142413515323446,,10.38679707160876,1.8303475486329177,,,
21,21,0.04,505,2.25,1,500000.0,,1082.0,0.2163999999999999,505.0,0.0393186334123242,0.0189459462138997,0.0140741463002348,,12.964166233537606,2.8095960368894835,,,
22,22,0.04,505,3.0,1,500000.0,,892.4,0.17848,505.0,0.0380765055754295,0.0180327480266434,0.0129533104533322,,13.313447464278568,2.37662260807475,,,
23,23,0.04,505,5.0,1,500000.0,,511.8,0.10236,505.0,0.0368211686865378,0.0181161875789895,0.0124204854302658,,13.91983884078196,1.4278868705116845,,,
24,24,0.04,506,1.5,1,500000.0,,910.0,0.182,506.0,0.0487233949168739,0.0180164721458945,0.0134528416210031,,10.796302479956449,1.9643931528392689,,,
25,25,0.04,506,2.25,1,500000.0,,1129.8,0.22596,506.0,0.0387435917931952,0.0177878928843492,0.0134249636294067,,13.110083206818397,2.966418698253132,,,
26,26,0.04,506,3.0,1,500000.0,,921.0,0.1842,506.0,0.0345549546164419,0.0194045931588277,0.0127511827613855,,14.887219911555311,2.7433114558856038,,,
27,27,0.04,506,5.0,1,500000.0,,511.0,0.1021999999999999,506.0,0.0359767158568842,0.0181329441352497,0.0130797266083458,,14.30078087595039,1.452813084993327,,,
28,28,0.04,507,1.5,1,500000.0,,876.4,0.17528,507.0,0.0507491019138569,0.0186173233915957,0.0139149513938853,,10.117426355705115,1.7737269911023257,,,
29,29,0.04,507,2.25,1,500000.0,,1115.0,0.2229999999999999,507.0,0.0408338205176277,0.0172610749130821,0.0137042796052266,,12.482342897519692,2.781551954267948,,,
30,30,0.04,507,3.0,1,500000.0,,901.6,0.1803199999999999,507.0,0.0379907550472466,0.0189891825187622,0.0137773618814533,,13.518072293513132,2.432098573536452,,,
31,31,0.04,507,5.0,1,500000.0,,519.6,0.1039199999999999,507.0,0.0353326583972943,0.0160592823899133,0.0122585509823793,,14.715930242303616,1.5261349451341808,,,
32,32,0.04,508,1.5,1,500000.0,,874.6,0.17492,508.0,0.0542832016815054,0.018123572640678,0.013386424061416,,9.408147927610106,1.6475561860639505,,,
33,33,0.04,508,2.25,1,500000.0,,1095.0,0.2189999999999999,508.0,0.0400758310511945,0.0172317945934426,0.0139290936705209,,12.954008326079071,2.842146885034024,,,
34,34,0.04,508,3.0,1,500000.0,,936.6,0.18732,508.0,0.0376201407999473,0.0176488018852696,0.0130897094580734,,13.52575895364392,2.533117674229957,,,
35,35,0.04,508,5.0,1,500000.0,,516.0,0.1032,508.0,0.0356359568087668,0.0178021384781189,0.012578965965111,,14.404228852389048,1.4906899780836853,,,
