,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
36,36,0.05,410,2.25,1,500000.0,,31387.25,7.8516499999999985,,410.0,0.035488563428611994,0.01869619175963708,0.01860000148488797,11.570879134613566,90.85447807732413,
37,37,0.05,420,2.25,1,500000.0,,31829.0,7.979999999999999,,420.0,0.03542358997014503,0.018690310801071936,0.018513970611969462,11.878417112375965,94.79051570726624,
38,38,0.05,430,2.25,1,500000.0,,32266.3,8.06454,,430.0,0.03672834610397047,0.018538139526091298,0.018597902961940457,11.718438099471625,94.50219414294892,
39,39,0.05,440,2.25,1,500000.0,,32580.3,8.141139999999998,,440.0,0.03810217500210058,0.01868449941101494,0.01847982567868196,11.5729714186774,94.2159389463429,
40,40,0.05,450,2.25,1,500000.0,,33023.25,8.26133,,450.0,0.04020271630133152,0.018601912073565697,0.01863371956815273,11.212519569137024,92.63055730248792,
41,41,0.05,460,2.25,1,500000.0,,33502.9,8.37958,,460.0,0.04115119173146127,0.018588344137144223,0.01869138182356748,11.199783530778596,93.84605015459672,
42,42,0.05,470,2.25,1,500000.0,,33940.6,8.485679999999999,,470.0,0.04221988747692649,0.018846127477854743,0.018762755820449013,11.157053530725683,94.67533025014077,
43,43,0.05,480,2.25,1,500000.0,,34241.15,8.56323,,480.0,0.04336164215483222,0.01864296578094413,0.018745885793250722,11.1010640553199,95.04395224873711,
44,44,0.05,490,2.25,1,500000.0,,34725.6,8.68072,,490.0,0.04539165678163783,0.018272838586861115,0.01858375459228769,10.803716018268096,93.78197273286838,
45,45,0.05,500,2.25,1,500000.0,,35091.3,8.77154,,500.0,0.046104796413993655,0.018781320152852367,0.01864106610608209,10.856756186981174,95.2261027105831,
46,46,0.05,510,2.25,1,500000.0,,35478.25,8.87893,,510.0,0.047075717994931675,0.018102372002657127,0.01848772555373388,10.86057561639616,96.44069882794561,
47,47,0.05,520,2.25,1,500000.0,,35928.0,8.97432,,520.0,0.0484778770456046,0.018357272224515386,0.018584247730906597,10.739702954692913,96.38456390315328,
48,48,0.05,530,2.25,1,500000.0,,36303.8,9.07964,,530.0,0.05029851362513681,0.018774944559679523,0.018667586270850616,10.549367548747684,95.78835207558215,
49,49,0.05,540,2.25,1,500000.0,,36714.35,9.16775,,540.0,0.05193532042605965,0.018829101793965332,0.018581925698510807,10.407394961613248,95.41907230825322,
50,50,0.05,550,2.25,1,500000.0,,37020.2,9.24444,,550.0,0.05281369662981773,0.018194830278865447,0.018638597492984604,10.426609935508427,96.39278746400012,
51,51,0.05,560,2.25,1,500000.0,,37473.55,9.352230000000002,,560.0,0.05437502560810117,0.018503249912530505,0.01848743447564316,10.318596203063583,96.50410345419863,
