,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,85289.6,85.2896,500.0,0.0,2.4194440408696254,0.0279234848652293,0.013755415344754,0.0053432934077486,0.0023181261998151,-1.6057211741566608e-05,1183205838749326.0,,,,0.0256745183466436,0.0143567852068245
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,83165.8,83.16579999999999,2548.0,0.0,2.366039642564501,0.012637412281929,0.0134814704963782,0.0054348942887627,0.0057275544418676,-1.3156269000732994e-07,310199128735664.3,,,,0.0340366579030946,0.017812733138763
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,6947.2,6.9472000000000005,6000.0,0.0,2.37107398501102,0.0091080145460939,0.0130231703440244,0.0150642373287222,-0.0201169916392516,2.8290344763580223e-06,5082571520000.0,,,,0.0010275566191358,0.0001649446520714
