,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.5,6551.0,6.550999999999999,500.0,0.0430582403848802,2.464354352105576,0.0296017972335186,0.0139161072212694,0.0062054914271635,-0.0076558429312221,-1.1544279273071724e-05,90880733989218.31,11.633496727437642,76.19605524026669,1057052881593415.0,0.0019720314046361,0.0011027288191046
1,1,0.03,1074,2,100000.0,1.42225871849266,,1.074,6983.0,6.982999999999999,1074.0,0.0900137466877367,2.300353134735577,0.0297188241090906,0.0127030645800573,0.0048075960586948,-0.0031844609708345,-3.095535129186252e-05,56743509546906.19,11.951421718777848,83.44613703671004,678079145581411.8,0.0026633495379534,0.001357548944266
2,2,0.03,1650,2,100000.0,1.73009007495967,,1.65,7777.2,7.777200000000001,1650.0,0.141602647719128,2.37476879882124,0.0295389557622286,0.0133884942156948,0.0048319167948432,-0.0030534608476018,6.040252765848423e-05,44218470977022.98,11.676634114332852,90.8250382367468,516399773344981.5,0.003147067616336,0.0020450117459057
3,3,0.03,2548,2,100000.0,2.38210252419051,,2.548,8471.2,8.4712,2548.0,0.2307589152404943,2.369873136784015,0.0297576099163374,0.0127735425611639,0.0057069879360743,-0.0125910849566119,2.443921853042432e-05,31596628173426.57,11.057681571083052,93.66827977348184,349372203188119.6,0.0034669459853532,0.0018143903499405
4,4,0.03,3696,2,100000.0,3.69916552933537,,3.696,8887.2,8.8872,3696.0,0.3792514573774497,2.184992367616656,0.0297742532866459,0.0126032875078324,0.0080840643792558,0.0020381961171203,8.541032355866942e-05,18378268388023.96,9.778877898649782,86.90084882093255,179706445537198.8,0.0029432302499751,0.0010413501650578
5,5,0.03,4848,2,100000.0,5.63675358463856,,4.848,6841.0,6.841000000000001,4848.0,0.5631377781790434,2.233835585668007,0.0297036845383075,0.0129650517022578,0.0107376729112176,0.0068299692222803,4.684679750285758e-05,8954759762475.047,8.61954835292523,58.9825255058959,77207184050483.1,0.0017674582821046,0.0004011694374819
6,6,0.03,6000,2,100000.0,7.77006215966874,,6.0,1296.4,1.2963999999999998,6000.0,0.7476032561073225,2.1788764308172484,0.0289550726328037,0.0118318613792547,0.0138855491579885,-0.0105723133625964,4.642645601471028e-05,948446240000.0,8.116488044707355,10.51921967620755,7695861115113.443,0.0001917498274193,3.077991808864859e-05
