,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
32,32,0.04,1300,1.5,1,500000.0,,78432.5,15.6865,,1300.0,0.21998706151766784,0.01910816158207912,0.014694349476967478,5.923480991382438,92.91207041197289,,,
33,33,0.04,1300,2.25,1,500000.0,,65285.15,13.05703,,1300.0,0.17059160859688519,0.019009815684702752,0.014552850550605628,7.6278376023717644,99.60177721997634,,,
34,34,0.04,1300,3.0,1,500000.0,,61992.95,12.398590000000002,,1300.0,0.16143215203996988,0.018907469926162972,0.014496972209923553,8.058175679977035,99.91226315817657,,,
35,35,0.04,1300,5.0,1,500000.0,,56086.0,11.2172,,1300.0,0.15565422925615166,0.01890683773928069,0.014556930290681072,8.363661601784019,93.81455795452038,,,
36,36,0.04,1400,1.5,1,500000.0,,81391.55,16.278309999999998,,1400.0,0.2441932188366195,0.018774212069411766,0.014709078743432524,5.74077037594676,93.45097757826277,,,
37,37,0.04,1400,2.25,1,500000.0,,67891.05,13.578210000000002,,1400.0,0.19332214780129103,0.01796678369225214,0.01452407922858726,7.256868315173309,98.53410247221937,,,
38,38,0.04,1400,3.0,1,500000.0,,64336.55,12.86731,,1400.0,0.18272509301663148,0.01880821014910436,0.014591027630294792,7.667768903436372,98.66414572292275,,,
39,39,0.04,1400,5.0,1,500000.0,,58736.65,11.74733,,1400.0,0.17575763798212163,0.01912625281605485,0.01443697129706003,7.975987588837773,93.69595732114551,,,
40,40,0.04,1500,1.5,1,500000.0,,84455.0,16.891,,1500.0,0.27215748701464687,0.01858578001022453,0.014660840504646852,5.51996636667552,93.2371191655096,,,
41,41,0.04,1500,2.25,1,500000.0,,70224.1,14.04482,,1500.0,0.21083952345935583,0.018909865947498446,0.01454498024582604,7.1266020714295255,100.08817201462864,,,
42,42,0.04,1500,3.0,1,500000.0,,66679.75,13.33595,,1500.0,0.2052036221548974,0.01854107045791037,0.014564995096417236,7.320509113366119,97.62803974231453,,,
43,43,0.04,1500,5.0,1,500000.0,,61212.85,12.242569999999995,,1500.0,0.194131306912368,0.01861539897916592,0.014424199722989148,7.735279765204387,94.7009067121818,,,
44,44,0.04,1600,1.5,1,500000.0,,87161.89999999998,17.43238,,1600.0,0.29336497395253214,0.01885875124646299,0.014688965010405074,5.469113131168668,95.33692943178643,,,
45,45,0.04,1600,2.25,1,500000.0,,72568.6,14.513719999999996,,1600.0,0.2353986662944976,0.01923221713591992,0.014657756281275382,6.8114102585687535,98.8584889414939,,,
46,46,0.04,1600,3.0,1,500000.0,,68828.1,13.76562,,1600.0,0.22586234454149687,0.018708455239453168,0.01461807743464838,7.0896213795538605,97.59530063206826,,,
47,47,0.04,1600,5.0,1,500000.0,,63571.3,12.71426,,1600.0,0.21630299811168924,0.018670594422842798,0.014417786343585173,7.408565425845426,94.18862739415206,,,
48,48,0.04,1700,1.5,1,500000.0,,89838.25,17.96765,,1700.0,0.3252326278756755,0.019176097895508837,0.014606043349978271,5.2413039276071975,94.17377301927878,,,
49,49,0.04,1700,2.25,1,500000.0,,74759.5,14.9519,,1700.0,0.25822498274002326,0.018657645625980792,0.0145463006776164,6.591234347463929,98.549905185607,,,
50,50,0.04,1700,3.0,1,500000.0,,71044.0,14.2088,,1700.0,0.24358206984203437,0.018699389780203968,0.014411348460284308,6.989534817207622,99.30864786387976,,,
51,51,0.04,1700,5.0,1,500000.0,,65908.1,13.18162,,1700.0,0.2366435534802804,0.01812888433993786,0.014368030778996276,7.194850830491473,94.84372152227215,,,
52,52,0.04,1800,1.5,1,500000.0,,92474.8,18.494959999999995,,1800.0,0.351956067297624,0.018743303456132,0.014644814230234547,5.121584207703314,94.72800478541258,,,
53,53,0.04,1800,2.25,1,500000.0,,76991.1,15.39822,,1800.0,0.28134274594676756,0.019054098825652552,0.014626544578832156,6.4111766374013355,98.71641155116802,,,
54,54,0.04,1800,3.0,1,500000.0,,73136.94999999998,14.62739,,1800.0,0.26723905253197694,0.019016186203607892,0.014517827377779563,6.747211678121087,98.69706278059341,,,
55,55,0.04,1800,5.0,1,500000.0,,68100.1,13.62002,,1800.0,0.25639592931871674,0.018725397811409594,0.014402759305093153,7.0276754196214,95.72073400595653,,,
56,56,0.04,1900,1.5,1,500000.0,,95049.15,19.00983,,1900.0,0.38178970239903265,0.018535947443334165,0.014714057675994305,4.987303427319511,94.81160370935412,,,
57,57,0.04,1900,2.25,1,500000.0,,79064.75,15.81295,,1900.0,0.30731311491512087,0.018454642609952648,0.014552693433738252,6.188150796177684,97.8503426244722,,,
58,58,0.04,1900,3.0,1,500000.0,,75173.25,15.03465,,1900.0,0.2867968479569754,0.019052817449991197,0.014582925476298279,6.636824230865388,99.77905431291629,,,
59,59,0.04,1900,5.0,1,500000.0,,70160.0,14.032,,1900.0,0.2781159752386429,0.01913154460010996,0.014466910933341764,6.841689376447121,96.00142209007491,,,
60,60,0.04,2000,1.5,1,500000.0,,97583.7,19.51674,,2000.0,0.4190346028532531,0.018744733239240752,0.014716580303679647,4.780834518903702,93.30930822680524,,,
61,61,0.04,2000,2.25,1,500000.0,,81261.05,16.252209999999998,,2000.0,0.3281762611247359,0.01861843495149597,0.014590537357710645,6.100262790975552,99.14303551118569,,,
62,62,0.04,2000,3.0,1,500000.0,,77172.05,15.43441,,2000.0,0.31231153149435614,0.018424676095832652,0.01451189711827085,6.410743149549642,98.93967281311261,,,
63,63,0.04,2000,5.0,1,500000.0,,72216.05,14.443209999999999,,2000.0,0.2947959952997167,0.019060851000949067,0.01438713815280449,6.791617759052126,98.09344532626929,,,
64,64,0.04,2100,1.5,1,500000.0,,99993.6,19.99872,,2100.0,0.43967992706016046,0.018438491897594177,0.014725899864434497,4.788384153778779,95.7635410782107,,,
65,65,0.04,2100,2.25,1,500000.0,,83125.3,16.625059999999998,,2100.0,0.34775911005046967,0.018490103205231152,0.014766678486270604,6.052036259409489,100.61555368479112,,,
66,66,0.04,2100,3.0,1,500000.0,,79089.6,15.817919999999996,,2100.0,0.33415098898867657,0.01873026112104065,0.014580257501644956,6.2950609839216,99.57477551552736,,,
67,67,0.04,2100,5.0,1,500000.0,,74241.0,14.8482,,2100.0,0.32178593721087057,0.019064810479890056,0.014394211641107551,6.5361892006289555,97.0519272048392,,,
68,68,0.04,2200,1.5,1,500000.0,,102358.15,20.471630000000005,,2200.0,0.4829089930315604,0.018799768629885437,0.014779082252232952,4.573870138464365,93.63536782512585,,,
69,69,0.04,2200,2.25,1,500000.0,,85111.69999999998,17.022340000000003,,2200.0,0.3827063834731916,0.01863880346078592,0.014644972027099601,5.755284804891373,97.96973709485329,,,
70,70,0.04,2200,3.0,1,500000.0,,80927.8,16.185560000000002,,2200.0,0.35800144914901466,0.019317279211652,0.014565480259135783,6.152043609393387,99.57549551306286,,,
71,71,0.04,2200,5.0,1,500000.0,,76194.75,15.238949999999996,,2200.0,0.34995144540869205,0.01840891147853929,0.014510778120784456,6.291102297721234,95.87141275890339,,,
72,72,0.04,2300,1.5,1,500000.0,,104860.75,20.97215,,2300.0,0.5086641620253204,0.018741412439863638,0.014663982491524131,4.533745105338711,95.08143834961734,,,
73,73,0.04,2300,2.25,1,500000.0,,87048.1,17.409620000000004,,2300.0,0.40200371168109533,0.018563652908387192,0.014632628096292503,5.730181543438137,99.76253667551187,,,
74,74,0.04,2300,3.0,1,500000.0,,82695.69999999998,16.53914,,2300.0,0.3851963934521336,0.018369869683620928,0.014544167438771807,5.97690472878644,98.8520212037616,,,
75,75,0.04,2300,5.0,1,500000.0,,77958.1,15.59162,,2300.0,0.3683174152522269,0.01836232999623882,0.01443494011524277,6.249286087543015,97.43924376497073,,,
76,76,0.04,2400,1.5,1,500000.0,,106977.65,21.39553,,2400.0,0.5413308784895208,0.01891522038155473,0.014688664268545863,4.44187872854378,95.04080536999761,,,
77,77,0.04,2400,2.25,1,500000.0,,89021.14999999998,17.80423,,2400.0,0.42971039822925833,0.01883486207568687,0.014473227415496758,5.591822475604717,99.55970025983716,,,
78,78,0.04,2400,3.0,1,500000.0,,84516.55,16.903310000000005,,2400.0,0.4039711809669825,0.01889643613031091,0.014490095986909417,5.948645904388881,100.55116954202728,,,
79,79,0.04,2400,5.0,1,500000.0,,79868.0,15.9736,,2400.0,0.39389031085358966,0.01898798038454069,0.014239529138654273,6.0991034623346625,97.42346533611872,,,
80,80,0.04,2500,1.5,1,500000.0,,109230.1,21.846019999999996,,2500.0,0.5632088391965453,0.01871325428230412,0.014803975844728404,4.450211426054862,97.22115098722084,,,
81,81,0.04,2500,2.25,1,500000.0,,90898.5,18.1797,,2500.0,0.46035653923738656,0.018528036899718377,0.01450492786000955,5.439962428745245,98.89964002766824,,,
82,82,0.04,2500,3.0,1,500000.0,,86455.25,17.291050000000002,,2500.0,0.4345790260792228,0.01818910322139292,0.01457632364760841,5.757213358007034,99.5504190445404,,,
83,83,0.04,2500,5.0,1,500000.0,,81655.14999999998,16.33103,,2500.0,0.4151354342383229,0.01870035986614084,0.014339616743009265,6.027820749137163,98.44009600708418,,,
