,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.03,502,2,300000.0,1.17662360156545,,300000.0,100.0,502.0,0.501964562803721,0.1751853658549164,0.0381715091205525,,1.000070597008046,100.0070597008046,,,
1,1,0.03,522,2,300000.0,1.184814908884,,300000.0,100.0,522.0,0.5219599211218338,0.1732226070402541,0.0370054561843199,,1.0000767853556267,100.00767853556268,,,
2,2,0.03,542,2,300000.0,1.19557065892945,,300000.0,100.0,542.0,0.5419066608576486,0.1771164968995809,0.036895846168864,,1.0001722421019954,100.01722421019952,,,
3,3,0.03,562,2,300000.0,1.20653239223348,,300000.0,100.0,562.0,0.5619238224975334,0.1776246029414322,0.0376911569189965,,1.0001355655329367,100.01355655329368,,,
4,4,0.03,582,2,300000.0,1.21559007975785,,300000.0,100.0,582.0,0.5817014983947502,0.1993114725062141,0.0361000210278172,,1.000513152546579,100.05131525465788,,,
5,5,0.03,602,2,300000.0,1.22050059246538,,300000.0,100.0,602.0,0.6016581989172209,0.1777041288871468,0.0366412388412837,,1.0005680984376082,100.05680984376085,,,
6,6,0.03,622,2,300000.0,1.22741865002142,,300000.0,100.0,622.0,0.6218944361115746,0.1772015304173107,0.0358491036709745,,1.000169745671123,100.01697456711231,,,
7,7,0.03,642,2,300000.0,1.23521015912391,,300000.0,100.0,642.0,0.6416538956017348,0.1799505917429551,0.0352085810695436,,1.0005393942133565,100.05393942133564,,,
8,8,0.03,662,2,300000.0,1.24314995045508,,300000.0,100.0,662.0,0.6599178366944898,0.1781967084369049,0.0347683409273835,,1.00315518567575,100.31551856757498,,,
9,9,0.03,682,2,300000.0,1.2512710931248,,300000.0,100.0,682.0,0.6819077685057664,0.1775220902098046,0.0344558775945939,,1.0001352550865283,100.01352550865283,,,
10,10,0.03,702,2,300000.0,1.25928548443795,,300000.0,100.0,702.0,0.7019223055706334,0.177427385933416,0.0344762013896222,,1.0001106880758028,100.01106880758029,,,
11,11,0.03,722,2,300000.0,1.26742532522346,,300000.0,100.0,722.0,0.7217046323041814,0.1807461183018843,0.0343133671764392,,1.0004092639600712,100.04092639600714,,,
12,12,0.03,742,2,300000.0,1.27528577565715,,300000.0,100.0,742.0,0.7417224065994787,0.1778981848741498,0.0341283740676549,,1.000374255109528,100.0374255109528,,,
13,13,0.03,762,2,300000.0,1.28337129179016,,300000.0,100.0,762.0,0.761743058016009,0.1735109590007819,0.0340270136422402,,1.0003373079429962,100.03373079429964,,,
14,14,0.03,782,2,300000.0,1.29164824012589,,300000.0,100.0,782.0,0.7794353923084145,0.1736041252328404,0.0348415322352643,,1.0032903403115812,100.32903403115812,,,
15,15,0.03,802,2,300000.0,1.30021834112426,,300000.0,100.0,802.0,0.8015095250883633,0.1764035625617577,0.0328733664181547,,1.000611938968015,100.0611938968015,,,
16,16,0.03,822,2,300000.0,1.30869521201282,,300000.0,100.0,822.0,0.8215275488551015,0.1711996829477405,0.0343528706209707,,1.000575088620652,100.05750886206518,,,
17,17,0.03,842,2,300000.0,1.31711516242917,,300000.0,100.0,842.0,0.8417929650128144,0.180884465320934,0.032339379408083,,1.0002459452570769,100.0245945257077,,,
18,18,0.03,862,2,300000.0,1.3257059739536,,300000.0,100.0,862.0,0.8618826080735289,0.1779371294388118,0.033517811008422,,1.0001362040785733,100.01362040785736,,,
19,19,0.03,882,2,300000.0,1.33418690330805,,300000.0,100.0,882.0,0.8815253575207862,0.171249475389733,0.0327596036223374,,1.000538433154718,100.0538433154718,,,
20,20,0.03,902,2,300000.0,1.34305723027778,,300000.0,100.0,902.0,0.9012934576121552,0.1791859341273344,0.0328281828932258,,1.0007839204666111,100.07839204666112,,,
21,21,0.03,922,2,300000.0,1.35202507217289,,300000.0,100.0,922.0,0.9214032327261066,0.1774963455750701,0.032703164562165,,1.0006476722163518,100.0647672216352,,,
22,22,0.03,942,2,300000.0,1.36109770020853,,300000.0,100.0,942.0,0.9411766752356244,0.1772806945662671,0.0331573774591542,,1.0008747823719384,100.08747823719384,,,
23,23,0.03,962,2,300000.0,1.37010270270469,,300000.0,100.0,962.0,0.960893356621682,0.1768043792656409,0.0325541401987187,,1.0011516817872577,100.11516817872575,,,
24,24,0.03,982,2,300000.0,1.37934440695512,,300000.0,100.0,982.0,0.981927313026631,0.1789871930709198,0.0317111128029538,,1.0000740248004152,100.0074024800415,,,
25,25,0.03,1002,2,300000.0,1.38819192301866,,300000.0,100.0,1002.0,0.9992714268188364,0.1987743904995189,0.032039808002054,,1.0027305625958405,100.27305625958402,,,
26,26,0.03,1022,2,300000.0,1.39749037919015,,300000.0,100.0,1022.0,1.0217215274308271,0.1715388016755749,0.0352595464851428,,1.0002725523165523,100.02725523165525,,,
27,27,0.03,1042,2,300000.0,1.40690115714451,,300000.0,100.0,1042.0,1.0418494071016084,0.1781299706562492,0.0328626328296732,,1.0001445438250145,100.01445438250146,,,
28,28,0.03,1062,2,300000.0,1.41643111237549,,300000.0,100.0,1062.0,1.0614073508822912,0.1744526809918281,0.0323048980020403,,1.000558361610381,100.0558361610381,,,
