# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.236875000000000000e+03	4.473750000000000782e-01	nan	2.500000000000000000e+01	2.799193576291969607e-03	9.497395118889956096e-04	7.265628392827065251e-04	4.481117219855043632e-01	4.009501475374438684e+00	nan
nan	1.825157500000000027e+03	3.650315000000000643e-01	nan	2.500000000000000000e+01	2.110235744520139352e-03	9.503766192579460922e-04	7.276434860762540481e-04	5.938032124788186206e-01	4.334965570532622436e+00	nan
nan	1.643629999999999882e+03	3.287259999999999627e-01	nan	2.500000000000000000e+01	1.993637153055374291e-03	9.319001811446660450e-04	7.197210320691538538e-04	6.280873890223419576e-01	4.129674786226696703e+00	nan
nan	1.244632500000000164e+03	2.489265000000000505e-01	nan	2.500000000000000000e+01	1.844630573119871971e-03	9.610158155540029796e-04	7.332218162365379327e-04	6.784893849302352509e-01	3.377914308482535155e+00	nan
nan	2.475159999999999854e+03	4.950319999999999721e-01	nan	3.000000000000000000e+01	3.637222595657192692e-03	9.624606166655977606e-04	7.274162056763323458e-04	4.132533330728504484e-01	4.091536951433719871e+00	nan
nan	2.034347499999999854e+03	4.068694999999999951e-01	nan	3.000000000000000000e+01	2.763792433987361831e-03	9.404662598043201380e-04	7.349100602694513991e-04	5.432547397189549931e-01	4.420834080699801660e+00	nan
nan	1.857054999999999836e+03	3.714110000000000467e-01	nan	3.000000000000000000e+01	2.592697798328629476e-03	9.492290174467237548e-04	7.223301556286237891e-04	5.797746169541397876e-01	4.306776156631540786e+00	nan
nan	1.448142499999999927e+03	2.896284999999999554e-01	nan	3.000000000000000000e+01	2.497327468571484271e-03	9.528344130368624756e-04	7.322007793081607716e-04	6.010582783299298626e-01	3.481501567803682029e+00	nan
nan	2.692894999999999982e+03	5.385789999999999189e-01	nan	3.500000000000000000e+01	4.452737721796040486e-03	9.375135511238269753e-04	7.307741815320348538e-04	3.941935635398784443e-01	4.246132783961766854e+00	nan
nan	2.222182499999999891e+03	4.444365000000000121e-01	nan	3.500000000000000000e+01	3.462117841087319816e-03	9.643137630280509617e-04	7.311481875175514407e-04	5.066047986873518649e-01	4.503123241516833630e+00	nan
nan	2.046144999999999982e+03	4.092290000000000094e-01	nan	3.500000000000000000e+01	3.214436377316757902e-03	9.442067394954649232e-04	7.232256793657564423e-04	5.450230307149486197e-01	4.460908294562853094e+00	nan
nan	1.635992499999999836e+03	3.271985000000000032e-01	nan	3.500000000000000000e+01	3.140088872061142129e-03	9.370044191656133137e-04	7.226847691763770183e-04	5.575469909564380044e-01	3.648722830526538896e+00	nan
nan	2.891977499999999964e+03	5.783955000000000624e-01	nan	4.000000000000000000e+01	5.511434582528807261e-03	9.528348041814340688e-04	7.281368373541074893e-04	3.636251528011476553e-01	4.206561096505421204e+00	nan
nan	2.398227499999999964e+03	4.796455000000000024e-01	nan	4.000000000000000000e+01	4.176870877797967188e-03	9.262753354994660493e-04	7.269640725671604794e-04	4.793581189962982103e-01	4.598316533528633343e+00	nan
nan	2.220837500000000091e+03	4.441674999999999374e-01	nan	4.000000000000000000e+01	3.974080007593557354e-03	9.523775077949136678e-04	7.222115673495258133e-04	5.040604509129819055e-01	4.477640270078124374e+00	nan
nan	1.806137500000000045e+03	3.612275000000000347e-01	nan	4.000000000000000000e+01	3.780010068773265175e-03	9.441493350781125305e-04	7.207408459262252143e-04	5.294324298649523142e-01	3.824947791981887946e+00	nan
nan	3.078677500000000236e+03	6.157354999999999912e-01	nan	4.500000000000000000e+01	6.380636198825584762e-03	9.476971048819804368e-04	7.235287101742191029e-04	3.538688964938676018e-01	4.357537889434963674e+00	nan
nan	2.546837500000000091e+03	5.093674999999999731e-01	nan	4.500000000000000000e+01	5.084762763674461825e-03	9.450976671534696161e-04	7.211492533008794338e-04	4.432545905345629533e-01	4.515563369341295541e+00	nan
nan	2.379332499999999982e+03	4.758664999999999701e-01	nan	4.500000000000000000e+01	4.695134654921559805e-03	9.323665420903227280e-04	7.210285314500702262e-04	4.797430549899935892e-01	4.566007396689974129e+00	nan
nan	1.970812500000000000e+03	3.941625000000000822e-01	nan	4.500000000000000000e+01	4.548820726346889179e-03	9.531040603461482996e-04	7.292017685968389109e-04	4.951167436579015368e-01	3.903052365908366905e+00	nan
nan	3.247812500000000000e+03	6.495624999999999316e-01	nan	5.000000000000000000e+01	7.396589150682189237e-03	9.352072143743473407e-04	7.313145133370356921e-04	3.383350711280947998e-01	4.395365890446790935e+00	nan
nan	2.697127500000000055e+03	5.394254999999998912e-01	nan	5.000000000000000000e+01	5.872392839692395193e-03	9.550207277916223248e-04	7.276816548198823328e-04	4.262241589297531275e-01	4.598045468320127505e+00	nan
nan	2.527722499999999854e+03	5.055445000000000633e-01	nan	5.000000000000000000e+01	5.514040120442586894e-03	9.541205537188946623e-04	7.308601572617841671e-04	4.540312573162431642e-01	4.590469419747370772e+00	nan
nan	2.126902500000000146e+03	4.253804999999999947e-01	nan	5.000000000000000000e+01	5.326742058085187463e-03	9.523199193679551117e-04	7.231715098525643478e-04	4.696622594968160591e-01	3.995570155449020611e+00	nan
nan	3.415375000000000000e+03	6.830749999999999877e-01	nan	5.500000000000000000e+01	8.617317323877386054e-03	9.354963877850058914e-04	7.317711495712092432e-04	3.196693560095220654e-01	4.367313333808802156e+00	nan
