# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	5.030750000000000000e+03	1.006150000000000100e+00	nan	2.510000000000000000e+02	1.872615306641023381e-02	9.642996726132490107e-03	3.523456059566573359e-03	6.701990911606920065e+00	1.348682074366377925e+01	nan
nan	5.035250000000000000e+03	1.007050000000000001e+00	nan	2.610000000000000000e+02	1.967273430727800587e-02	9.165936459657179902e-03	3.556081031097823100e-03	6.681004913453275407e+00	1.345075003350961040e+01	nan
nan	4.892250000000000000e+03	9.784499999999999309e-01	nan	2.710000000000000000e+02	2.092406269832736143e-02	9.195814109384506732e-03	3.620754754891728454e-03	6.490118059512949067e+00	1.269962793521642652e+01	nan
nan	4.533000000000000000e+03	9.065999999999999615e-01	nan	2.810000000000000000e+02	2.075976959289960178e-02	9.390041681285106467e-03	3.611302040294668472e-03	6.777279641943304789e+00	1.229355615038644345e+01	nan
nan	3.230750000000000000e+03	6.461500000000000021e-01	nan	2.910000000000000000e+02	2.155223647852722024e-02	8.509201210980327917e-03	3.631475887459220155e-03	6.751191639942809353e+00	8.724927095639891661e+00	nan
nan	3.903750000000000000e+03	7.807500000000000551e-01	nan	3.010000000000000000e+02	2.292548808006245054e-02	9.219648997480085068e-03	3.604745963737128640e-03	6.594952387882832667e+00	1.030440068864066561e+01	nan
nan	4.088750000000000000e+03	8.177499999999999769e-01	nan	3.110000000000000000e+02	2.271141185465808121e-02	9.494031350874605410e-03	3.649619697488222774e-03	6.851858200661354203e+00	1.120675513203575413e+01	nan
nan	4.270250000000000000e+03	8.540499999999999758e-01	nan	3.210000000000000000e+02	2.249313637165073487e-02	8.652338861138982040e-03	3.692074159391815335e-03	7.193119783096795672e+00	1.228238362822842333e+01	nan
nan	4.303250000000000000e+03	8.606499999999999151e-01	nan	3.310000000000000000e+02	2.451740986711570258e-02	9.086113161708000985e-03	3.639482449471455154e-03	6.759422744505689806e+00	1.163854437641828454e+01	nan
nan	4.396500000000000000e+03	8.793000000000000815e-01	nan	3.410000000000000000e+02	2.260260026574201220e-02	9.995393297900034488e-03	3.682617744705192486e-03	7.543390477438559394e+00	1.326584941738293111e+01	nan
nan	4.441500000000000000e+03	8.882999999999998675e-01	nan	3.510000000000000000e+02	2.289181952886565341e-02	8.409785466942589979e-03	3.560660486211874795e-03	7.666778553292711962e+00	1.362092019039785029e+01	nan
nan	4.518250000000000000e+03	9.036500000000000643e-01	nan	3.610000000000000000e+02	2.362083870846731770e-02	9.465947809570848456e-03	3.542312177881011721e-03	7.641995270611744218e+00	1.381104841060646216e+01	nan
nan	4.527250000000000000e+03	9.054500000000000881e-01	nan	3.710000000000000000e+02	2.616758449795497654e-02	9.273911053624656065e-03	3.643230199913874857e-03	7.089297216320607831e+00	1.283804436819723094e+01	nan
nan	4.698250000000000000e+03	9.396500000000000963e-01	nan	3.810000000000000000e+02	2.628538313865647069e-02	9.056181809467947486e-03	3.609936010364536707e-03	7.268879518483023716e+00	1.367206885199617084e+01	nan
nan	4.727750000000000000e+03	9.455499999999998906e-01	nan	3.910000000000000000e+02	2.605802289212988399e-02	9.993089680910782757e-03	3.691948350855917688e-03	7.504768427596646418e+00	1.419510648151523569e+01	nan
nan	4.772500000000000000e+03	9.545000000000001261e-01	nan	4.010000000000000000e+02	2.473935390756309971e-02	8.884270376693773064e-03	3.639470647209818409e-03	8.106216514231750381e+00	1.547434220312447017e+01	nan
nan	4.820500000000000000e+03	9.640999999999999570e-01	nan	4.110000000000000000e+02	2.876911008911520184e-02	9.048620237532148738e-03	3.505771867817612450e-03	7.149808125820555915e+00	1.378525097596226168e+01	nan
nan	4.910500000000000000e+03	9.820999999999999730e-01	nan	4.210000000000000000e+02	2.726696430272568250e-02	8.512871330482594395e-03	3.379527072640888322e-03	7.776411551476519080e+00	1.526992232185695642e+01	nan
nan	5.006500000000000000e+03	1.001300000000000079e+00	nan	4.310000000000000000e+02	2.833878249651888837e-02	9.111233342850379863e-03	3.639080513066288505e-03	7.617419568888021075e+00	1.525640664420631865e+01	nan
nan	5.049750000000000000e+03	1.009949999999999903e+00	nan	4.410000000000000000e+02	3.033691522051640277e-02	8.924550506256333574e-03	3.606561807366821283e-03	7.268458164580753333e+00	1.468125170631359566e+01	nan
nan	5.073000000000000000e+03	1.014600000000000168e+00	nan	4.510000000000000000e+02	3.061683078848886908e-02	9.154892548414159115e-03	3.550024370039094566e-03	7.366144132212185447e+00	1.494777355924810891e+01	nan
nan	5.166500000000000000e+03	1.033299999999999885e+00	nan	4.610000000000000000e+02	3.141848455103968263e-02	8.760189742285021466e-03	3.596753765115339417e-03	7.372113450923450273e+00	1.523459431611017223e+01	nan
nan	5.202750000000000000e+03	1.040550000000000086e+00	nan	4.710000000000000000e+02	3.087411751744184585e-02	8.905225821539314995e-03	3.604794006399869924e-03	7.634928657843015998e+00	1.589492690841813882e+01	nan
nan	5.266750000000000000e+03	1.053350000000000009e+00	nan	4.810000000000000000e+02	3.172626532014533041e-02	8.965723047313720745e-03	3.665971808148731602e-03	7.597952419681963221e+00	1.600380001955960196e+01	nan
nan	5.309750000000000000e+03	1.061949999999999950e+00	nan	4.910000000000000000e+02	3.088664926468709382e-02	1.014031202434696223e-02	3.579361749675644133e-03	7.955131093659218777e+00	1.689269075813024301e+01	nan
