,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.02,502,2,500000.0,1.17662360156545,,10255.0,2.051,,502.0,0.03867664443328067,0.018018474787833937,0.00704651927225221,12.989676559355868,26.63393839735055,
1,1,0.02,522,2,500000.0,1.184814908884,,10026.0,2.0052,,522.0,0.04109944716458359,0.019435558244437066,0.007195648598380108,12.71978601399002,25.517477763205076,
2,2,0.02,542,2,500000.0,1.19557065892945,,9720.5,1.9441,,542.0,0.04086323786941648,0.01821516406177032,0.007197208782153506,13.296129959946327,25.86298096644476,
3,3,0.02,562,2,500000.0,1.20653239223348,,8922.5,1.7845,,562.0,0.04067137645154162,0.018339414507892542,0.007510429226300362,13.855517184533843,24.715014253501064,
4,4,0.02,582,2,500000.0,1.21559007975785,,6378.5,1.2757,,582.0,0.040150980184250784,0.018309968024994756,0.007034058728376152,14.50298679403704,18.509379855063816,
5,5,0.02,602,2,500000.0,1.22050059246538,,7754.0,1.5507999999999995,,602.0,0.042398326488410014,0.01787929454786908,0.007374611658244028,14.21691667460264,22.05227969911892,
6,6,0.02,622,2,500000.0,1.22741865002142,,8230.5,1.6461,,622.0,0.04277868017885567,0.018875254977475376,0.006942116481395977,14.546695971158709,23.94403216106096,
7,7,0.02,642,2,500000.0,1.23521015912391,,8511.0,1.7022,,642.0,0.041493883166197065,0.02050492595810958,0.007261203101841997,15.477230405931088,26.350047864590575,
8,8,0.02,662,2,500000.0,1.24314995045508,,8790.5,1.7580999999999996,,662.0,0.047018740177065865,0.018801622917899666,0.007284005509015581,14.081099247596216,24.756356624740818,
9,9,0.02,682,2,500000.0,1.2512710931248,,8859.0,1.7717999999999998,,682.0,0.05019927641518506,0.018140080576642036,0.007048516282693061,13.586694948064395,24.07303443947072,
10,10,0.02,702,2,500000.0,1.25928548443795,,8904.0,1.7808,,702.0,0.048964620644881045,0.017634115125392213,0.007424041078146661,14.348856237687023,25.5485468545756,
11,11,0.02,722,2,500000.0,1.26742532522346,,9110.0,1.822,,722.0,0.051296394561290974,0.01878121593998372,0.007142732591193664,14.076395838401684,25.647768440933778,
12,12,0.02,742,2,500000.0,1.27528577565715,,9236.5,1.8473,,742.0,0.048745337395700965,0.019490703591989327,0.0070004049765240856,15.299455847793851,28.264971292500825,
13,13,0.02,762,2,500000.0,1.28337129179016,,9229.5,1.8459,,762.0,0.05541803317453287,0.018277761728670263,0.007405214410692986,13.776829370689924,25.43532746124352,
14,14,0.02,782,2,500000.0,1.29164824012589,,9437.0,1.8874,,782.0,0.05068936949277258,0.017806878395239104,0.007308118989765518,15.571262938813934,29.400880119116895,
15,15,0.02,802,2,500000.0,1.30021834112426,,9591.0,1.9182,,802.0,0.05375480036144609,0.018788035738456523,0.007093265248089333,14.927948351867776,28.63111862236952,
16,16,0.02,822,2,500000.0,1.30869521201282,,9609.0,1.9218,,822.0,0.05255739835371287,0.01823394004854992,0.0069653932095896575,15.641790584494993,30.059434363216237,
17,17,0.02,842,2,500000.0,1.31711516242917,,9831.5,1.9663,,842.0,0.05344721599772129,0.01825073596847172,0.0073541881034201164,15.800146401238887,31.07834648733819,
18,18,0.02,862,2,500000.0,1.3257059739536,,10018.5,2.0037,,862.0,0.059424754120072976,0.019627795230510284,0.007147006205493076,14.509889953527011,29.072165855854102,
19,19,0.02,882,2,500000.0,1.33418690330805,,10080.5,2.0161,,882.0,0.06157178821479192,0.018785763707715192,0.007275374173181868,14.340155699979668,28.916030334846408,
20,20,0.02,902,2,500000.0,1.34305723027778,,10198.5,2.0397,,902.0,0.062037193499008936,0.019687424862107616,0.0071950991997029035,14.55178907190348,29.68334234215988,
21,21,0.02,922,2,500000.0,1.35202507217289,,10257.5,2.0515,,922.0,0.062451169264420514,0.018606336008974933,0.007050883925518501,14.788333733978307,30.337116037070665,
22,22,0.02,942,2,500000.0,1.36109770020853,,10347.5,2.0695,,942.0,0.06411038537959257,0.0177050670262238,0.007363115685892105,14.70014701267224,30.41971942472071,
23,23,0.02,962,2,500000.0,1.37010270270469,,10312.0,2.0624,,962.0,0.06325781329059055,0.018536836022412045,0.007180036825385037,15.212991616822876,31.375216671555204,
24,24,0.02,982,2,500000.0,1.37934440695512,,10430.0,2.086,,982.0,0.0620205342975737,0.018912069433880005,0.007416231674713181,15.889870327418455,33.1398318641094,
25,25,0.02,1002,2,500000.0,1.38819192301866,,10675.0,2.135,,1002.0,0.06379566485054511,0.018023043215836768,0.007314238066775558,15.728390661291424,33.57329138286296,
26,26,0.02,1022,2,500000.0,1.39749037919015,,10697.0,2.1394,,1022.0,0.06089370180933429,0.017962612769674837,0.007325324537464018,16.78433698843365,35.908823482832425,
27,27,0.02,1042,2,500000.0,1.40690115714451,,10735.0,2.147,,1042.0,0.06355476563180673,0.01928241181484156,0.006972958093253347,16.473507714627665,35.40630288137118,
28,28,0.02,1062,2,500000.0,1.41643111237549,,10916.5,2.1833,,1062.0,0.07019571775811073,0.017946683935031023,0.007324279169494397,15.215970119160396,33.206198805647674,
29,29,0.02,1082,2,500000.0,1.42608801864174,,10946.0,2.1892,,1082.0,0.070335923120183,0.02010566997360536,0.007332516657311602,15.49369550027384,33.921152082188414,
30,30,0.02,1102,2,500000.0,1.43534393733411,,11008.5,2.2017,,1102.0,0.06772037205757897,0.01861901629578772,0.007168951295554752,16.278388564240213,35.84239043989945,
31,31,0.02,1122,2,500000.0,1.44497470086693,,11108.5,2.2217,,1122.0,0.06766278400289139,0.01876325221658011,0.007349202345796221,16.808850417506022,37.35027328843319,
32,32,0.02,1142,2,500000.0,1.45469620088515,,11092.0,2.2184,,1142.0,0.07411537971051985,0.01908377932498733,0.00735204009892843,15.417307786680595,34.203533621520734,
33,33,0.02,1162,2,500000.0,1.46474671629238,,11166.0,2.2332,,1162.0,0.07025526176005313,0.019154411248593173,0.007269923302062918,16.55396260117267,36.966073060582886,
34,34,0.02,1182,2,500000.0,1.47474509520611,,11311.5,2.2623,,1182.0,0.06840354734515586,0.0174649512200008,0.0071277427540097195,17.30724061027209,39.15148303986838,
35,35,0.02,1202,2,500000.0,1.48420475439885,,11243.5,2.2487,,1202.0,0.06963861876795363,0.018757047631365008,0.007609540439836144,17.263267113291384,38.82388115345998,
36,36,0.02,1222,2,500000.0,1.49435122001166,,11276.0,2.2552,,1222.0,0.07577783502460989,0.01829998142884121,0.007250213936790688,16.23824287131539,36.64720583065586,
37,37,0.02,1242,2,500000.0,1.50458299346498,,11489.5,2.2979,,1242.0,0.07918505787324646,0.018886905013555708,0.007053150646553116,15.689537232098258,36.050282154963966,
38,38,0.02,1262,2,500000.0,1.51490270238743,,11375.5,2.2751,,1262.0,0.07942141704620553,0.01973361861080279,0.007217708353647694,15.893112568561412,36.154298536295606,
39,39,0.02,1282,2,500000.0,1.52531141053088,,11605.0,2.321,,1282.0,0.07085401454662588,0.017910458474970754,0.007268361813137602,18.174944320217037,42.22199586036155,
40,40,0.02,1302,2,500000.0,1.53529692139643,,11621.0,2.3242,,1302.0,0.08117977588051417,0.01787376519242556,0.0072710737428396625,16.03910413290931,37.27954964531301,
41,41,0.02,1322,2,500000.0,1.54611350370685,,11526.0,2.3052,,1322.0,0.07826736164611246,0.017819137036667848,0.007211758130749677,17.02062236408915,39.19580665381713,
42,42,0.02,1342,2,500000.0,1.55622777412061,,11603.0,2.3206,,1342.0,0.07780258933075856,0.018580095443665824,0.007079572547532497,17.248972435102132,40.02683437410146,
43,43,0.02,1362,2,500000.0,1.5672334053583,,11771.0,2.3542,,1362.0,0.08060812947474005,0.01806675617867359,0.007300338875165032,16.91381434199934,39.81601662991363,
44,44,0.02,1382,2,500000.0,1.5774790998375,,11649.0,2.3298,,1382.0,0.07765220757073621,0.018961687939950084,0.007124065095351206,17.79840029646541,41.46939411599966,
45,45,0.02,1402,2,500000.0,1.58867462374292,,11910.0,2.382,,1402.0,0.07827885136555324,0.017898050217934943,0.007024340365520639,17.91511299993899,42.67491161032905,
46,46,0.02,1422,2,500000.0,1.59905294879362,,11966.0,2.3932,,1422.0,0.08895533936856737,0.018926709579958408,0.007151141978252097,15.989274152221869,38.26948419995281,
47,47,0.02,1442,2,500000.0,1.61044060976595,,11999.5,2.3999,,1442.0,0.08894127027497235,0.01910866254861888,0.007147926729337901,16.248394604450258,38.99399095543038,
48,48,0.02,1462,2,500000.0,1.62094413794722,,12088.5,2.4177,,1462.0,0.08134131999599958,0.01901797584876289,0.007351917897639043,18.03044482249559,43.58562849822431,
49,49,0.02,1482,2,500000.0,1.63252361152239,,11929.0,2.3858,,1482.0,0.08634006776128444,0.017538103643656364,0.00741374874409767,17.205775397821938,41.04785727196936,
50,50,0.02,1502,2,500000.0,1.64315853578386,,12171.5,2.4343,,1502.0,0.08843540922691773,0.01650363677615917,0.007271354345418022,17.02433203699902,41.443572152275095,
