,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.04,500,1.5,1,500000.0,,438.0,0.08759999999999998,,250.0,0.02535959170049296,0.009332042289777298,0.006348197413303312,4.92968898486264,0.8634662370244721,
1,1,0.04,500,2.25,1,500000.0,,537.75,0.10755,,250.0,0.020766419016410964,0.008175788485909476,0.0068272908428463445,6.124632406430726,1.3121884911655635,
2,2,0.04,500,3.0,1,500000.0,,455.0,0.091,,250.0,0.018662763422995,0.011044358705942135,0.006440843034245697,6.714302093784792,1.2210717773630495,
3,3,0.04,500,5.0,1,500000.0,,255.25,0.05105,,250.0,0.018784146852766526,0.008908271175545589,0.006643193031298691,6.6643265550606845,0.6812191216786996,
4,4,0.04,510,1.5,1,500000.0,,455.0,0.091,,255.0,0.028093251269012853,0.0073618464460814765,0.006749286289393112,4.5413263571811004,0.8256994367133977,
5,5,0.04,510,2.25,1,500000.0,,546.5,0.1093,,255.0,0.021106610330761555,0.010690873893574348,0.006961664658056328,6.040926158627016,1.3204266269919789,
6,6,0.04,510,3.0,1,500000.0,,463.0,0.0926,,255.0,0.016674429034637228,0.008224938430824072,0.006605674517575394,7.658936344000064,1.4171355983983622,
7,7,0.04,510,5.0,1,500000.0,,250.5,0.0501,,255.0,0.01794970361773096,0.009781790700791718,0.0065901385385891565,7.119051577897457,0.7137995450746105,
8,8,0.04,520,1.5,1,500000.0,,463.5,0.0927,,260.0,0.026970817375058687,0.01010681252408368,0.0062863481507292734,4.826279215186524,0.894826915364481,
9,9,0.04,520,2.25,1,500000.0,,583.5,0.1167,,260.0,0.02119359160238332,0.009540718025951933,0.007059742689021215,6.140657811525003,1.4345710603603852,
10,10,0.04,520,3.0,1,500000.0,,492.25,0.09845000000000001,,260.0,0.020810562625854345,0.009303686456133975,0.00660445452598047,6.274106618050464,1.2317723729374874,
11,11,0.04,520,5.0,1,500000.0,,256.5,0.0513,,260.0,0.01754458955176119,0.010226855055123588,0.006408869374878669,7.409741723490629,0.7601702081300103,
12,12,0.04,530,1.5,1,500000.0,,472.75,0.09455,,265.0,0.02762187247026304,0.009127066302604077,0.007221443195952845,4.8046210738995825,0.9078422751396321,
13,13,0.04,530,2.25,1,500000.0,,607.5,0.1215,,265.0,0.02045187824589334,0.008401410554196492,0.0069692210516132174,6.512446929602247,1.5864670537375845,
14,14,0.04,530,3.0,1,500000.0,,498.0,0.0996,,265.0,0.01946729006894543,0.009176691538278369,0.007150856486131807,6.814730589436328,1.3547120752289339,
