,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,600,100000.0,,0.0,2433.8,2.4338,600.0,0.0,0.007449331639419,0.0061520655845013,0.1758303329300989,0.0283311561947748,-0.0003478147556321,-7.152566833931684e-06,31603528358590.4,,,,0.0008227096115354,0.0004695464532933
1,1,1000,100000.0,,0.0,3903.6,3.9036,1000.0,0.0,0.0070123906108727,0.0055796319635717,0.183131631516909,0.0212587561742499,-0.0003073207567405,1.361978425954222e-05,29737614278167.117,,,,0.001298897635644,0.0006844147204276
2,2,1500,100000.0,,0.0,2808.6,2.8086,1500.0,0.0,0.0071109837203085,0.0051728452181856,0.1743648402288081,0.0185167679531171,-0.0003444968274306,-1.4597245358891014e-05,17843781396407.188,,,,0.0011664285631493,0.000757778167381
