 Cr 6.nm/Ir 30.nm/Si at 1.deg, P=0.
 Photon Energy (eV), Reflectivity, Transmission into substrate
   30.0000  0.978235  1.125170E-07
   38.9579  0.972795  2.542014E-07
   47.9158  0.931444  5.692362E-07
   56.8737  0.944289  4.329549E-08
   65.8317  0.953982  1.025997E-08
   74.7896  0.958529  3.659224E-09
   83.7475  0.957604  6.067884E-09
   92.7054  0.955782  2.848557E-08
   101.663  0.953091  1.032122E-07
   110.621  0.949492  1.641908E-07
   119.579  0.945748  2.369600E-07
   128.537  0.943252  3.093385E-07
   137.495  0.941085  3.406908E-07
   146.453  0.938909  4.006812E-07
   155.411  0.936777  3.867143E-07
   164.369  0.935056  3.626408E-07
   173.327  0.934580  2.758940E-07
   182.285  0.933837  2.339075E-07
   191.242  0.932588  1.963676E-07
   200.200  0.931155  1.530447E-07
   209.158  0.929908  1.171896E-07
   218.116  0.928995  8.546029E-08
   227.074  0.928469  6.104570E-08
   236.032  0.927872  4.366402E-08
   244.990  0.927377  2.982904E-08
   253.948  0.926998  2.078700E-08
   262.906  0.926454  1.580211E-08
   271.864  0.925856  1.225066E-08
   280.822  0.925259  9.641161E-09
   289.780  0.924968  7.638291E-09
   298.737  0.924624  6.204700E-09
   307.695  0.924166  5.142652E-09
   316.653  0.923643  4.345537E-09
   325.611  0.923070  3.626160E-09
   334.569  0.922491  2.992653E-09
   343.527  0.921992  2.455912E-09
   352.485  0.921801  2.003707E-09
   361.443  0.921575  1.617868E-09
   370.401  0.921241  1.330088E-09
   379.359  0.920732  1.110798E-09
   388.317  0.920018  9.338581E-10
   397.275  0.919188  7.875299E-10
   406.232  0.918262  6.651917E-10
   415.190  0.917170  5.600392E-10
   424.148  0.915789  4.679016E-10
   433.106  0.914305  3.973065E-10
   442.064  0.912625  3.469787E-10
   451.022  0.910741  3.066082E-10
   459.980  0.908639  2.731985E-10
   468.938  0.906311  2.449759E-10
   477.896  0.903674  2.211534E-10
   486.854  0.900577  2.012198E-10
   495.812  0.896947  1.844557E-10
   504.770  0.892642  1.705042E-10
   513.727  0.887372  1.591758E-10
   522.685  0.880643  1.504076E-10
   531.643  0.871675  1.444348E-10
   540.601  0.859016  1.421334E-10
   549.559  0.838954  1.452252E-10
   558.517  0.799505  1.624074E-10
   567.475  0.654169  2.663809E-10
   576.433  0.391703  9.649988E-11
   585.391  0.557371  4.422392E-11
   594.349  0.610845  3.296532E-11
   603.307  0.639886  2.703471E-11
   612.265  0.659295  2.314125E-11
   621.222  0.673274  2.035009E-11
   630.180  0.683243  1.826206E-11
   639.138  0.689589  1.663000E-11
   648.096  0.694199  1.517820E-11
   657.054  0.698038  1.394516E-11
   666.012  0.699885  1.291412E-11
   674.970  0.700888  1.192675E-11
   683.928  0.701884  1.098367E-11
   692.886  0.703256  1.011586E-11
   701.844  0.704823  9.337633E-12
   710.802  0.706610  8.626759E-12
   719.760  0.708934  7.959825E-12
   728.717  0.712172  7.341672E-12
   737.675  0.716454  6.783575E-12
   746.633  0.720795  6.344244E-12
   755.591  0.724438  5.961915E-12
   764.549  0.727647  5.618739E-12
