,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
943,943,0.04,735,5.0,1,500000.0,,178.92,0.035784,,147.0,0.012862302627886492,0.0038510480646209233,0.0027323551201424425,2.295924044603882,0.41094096748822045,,,
944,944,0.04,736,1.5,1,500000.0,,226.92,0.045384,,147.2,0.017299864388578497,0.003817515808803,0.002693248143661164,1.7098673137556453,0.38781885444039493,,,
945,945,0.04,736,2.25,1,500000.0,,321.8,0.06436,,147.2,0.014717051245743278,0.003866301443005175,0.0027137105162713293,2.0182768607909023,0.650092861927057,,,
946,946,0.04,736,3.0,1,500000.0,,285.48,0.057096,,147.2,0.013003077219636908,0.003951665066942869,0.0026409694076886072,2.281099860266712,0.6510757203333536,,,
947,947,0.04,736,5.0,1,500000.0,,178.16,0.035632000000000004,,147.2,0.013520261768026103,0.003828353122254948,0.0027260751460428502,2.2012262567611542,0.39240030705825407,,,
948,948,0.04,737,1.5,1,500000.0,,223.2,0.04464,,147.4,0.01921837418304676,0.0038699741405159457,0.0027614869720203393,1.5472052930639908,0.34507898388142527,,,
949,949,0.04,737,2.25,1,500000.0,,332.44,0.06648799999999999,,147.4,0.014042990036027733,0.003963544110130295,0.002686871744389487,2.103892069895573,0.699225343252838,,,
950,950,0.04,737,3.0,1,500000.0,,289.84000000000003,0.057968,,147.4,0.013154550883659792,0.0038130177074350976,0.0027107771600861845,2.2445404482338027,0.6509522767649388,,,
951,951,0.04,737,5.0,1,500000.0,,175.28,0.03505599999999999,,147.4,0.01240533056669392,0.00340276369889682,0.0027744626730386384,2.390658364794226,0.41893528970554367,,,
952,952,0.04,738,1.5,1,500000.0,,222.36,0.044472,,147.6,0.018369947460187178,0.003595224122893222,0.002704234689666385,1.6074864015436547,0.3573584629167084,,,
953,953,0.04,738,2.25,1,500000.0,,329.6,0.06592,,147.6,0.014741770099994937,0.003947985511316217,0.0027786625900802714,2.007538257510115,0.6616117296884598,,,
954,954,0.04,738,3.0,1,500000.0,,284.08000000000004,0.056816,,147.6,0.013286139165215897,0.003519143845830001,0.00266255018716002,2.225400784763004,0.6321288262470721,,,
955,955,0.04,738,5.0,1,500000.0,,177.92,0.035584,,147.6,0.01273297869360249,0.0035373835824319536,0.0025248506241937526,2.329611840639271,0.4141015499858399,,,
956,956,0.04,739,1.5,1,500000.0,,227.48,0.045496,,147.8,0.017638636024125846,0.003287183357031427,0.002825455256792688,1.6858673091201393,0.3838710141376384,,,
957,957,0.04,739,2.25,1,500000.0,,326.91999999999996,0.065384,,147.8,0.014092527315392544,0.0034753384656307494,0.0027214316143836315,2.107758421249698,0.689025353471329,,,
958,958,0.04,739,3.0,1,500000.0,,287.56,0.057511999999999994,,147.8,0.013375423184538705,0.003512014088974109,0.0026964920850397,2.2131333343005686,0.6365769939738841,,,
959,959,0.04,739,5.0,1,500000.0,,177.76,0.035552,,147.8,0.012725390134173722,0.0037887603050929166,0.0027165068610100246,2.3337218091491208,0.41453197064197433,,,
960,960,0.04,740,1.5,1,500000.0,,232.28,0.046456,,148.0,0.01614033897050376,0.0035224078721229333,0.0027795258490906304,1.8486359327107769,0.4290587893005872,,,
961,961,0.04,740,2.25,1,500000.0,,339.0,0.0678,,148.0,0.015328951549786324,0.003949868641689084,0.002780469906783315,1.9411597848710864,0.657616524733122,,,
962,962,0.04,740,3.0,1,500000.0,,293.2,0.05864,,148.0,0.012918794082229396,0.0038684888688270097,0.0026975876754184182,2.312446933860293,0.6778020106328196,,,
963,963,0.04,740,5.0,1,500000.0,,184.72,0.036944,,148.0,0.012499736954996479,0.0035995963983850863,0.0025579030718902817,2.383409265085477,0.4398189069569364,,,
964,964,0.04,741,1.5,1,500000.0,,227.76,0.045552,,148.2,0.018184680751692207,0.0035985956538085295,0.002866354649757228,1.6623925900165553,0.37883397976632965,,,
965,965,0.04,741,2.25,1,500000.0,,328.88,0.065776,,148.2,0.013904956042902084,0.003547705160171068,0.0027315063846297485,2.1352874895896248,0.7022112987591761,,,
966,966,0.04,741,3.0,1,500000.0,,288.72,0.057744,,148.2,0.013623820973598412,0.0040356837318608245,0.002827906177401825,2.184151112164625,0.6306868870238574,,,
967,967,0.04,741,5.0,1,500000.0,,190.32,0.038064,,148.2,0.013120342997081024,0.003837097318164888,0.0026086273130462062,2.271167544095221,0.4322890947681414,,,
968,968,0.04,742,1.5,1,500000.0,,223.64,0.044728,,148.4,0.01825869872662679,0.0035929916226450664,0.002736016510112175,1.637403456913598,0.3661544894899493,,,
969,969,0.04,742,2.25,1,500000.0,,331.24,0.066248,,148.4,0.014631381577091814,0.0038037382095056074,0.0026585558859682306,2.046552291102964,0.6787505633972266,,,
970,970,0.04,742,3.0,1,500000.0,,291.24,0.058248,,148.4,0.01428196891740754,0.0036536728298844834,0.0027022027880835766,2.0803312799709897,0.6063641432666245,,,
971,971,0.04,742,5.0,1,500000.0,,186.96,0.037392,,148.4,0.012503071981773244,0.0035686429976653144,0.0025444900013630264,2.3842683239385507,0.4463533820140752,,,
972,972,0.04,743,1.5,1,500000.0,,228.16,0.045632,,148.6,0.020106941982430727,0.003470798155514655,0.0028479044305479415,1.480517544884863,0.33811552164047254,,,
973,973,0.04,743,2.25,1,500000.0,,333.6,0.06672,,148.6,0.01374910247090156,0.003758289020493185,0.0027043245474624314,2.173232623156685,0.7247201182153857,,,
974,974,0.04,743,3.0,1,500000.0,,294.44,0.05888799999999998,,148.6,0.014053414108557264,0.0035883864428770938,0.002644698230930839,2.1161253326580134,0.6229290460280771,,,
975,975,0.04,743,5.0,1,500000.0,,183.4,0.03668,,148.6,0.013342034490874538,0.0033320299168964128,0.002527936348654264,2.2357976683298006,0.4098508210630156,,,
976,976,0.04,744,1.5,1,500000.0,,228.28,0.045656,,148.8,0.018705927242690448,0.0036114744583870574,0.002787283913545467,1.6108589300659655,0.3682425072427759,,,
977,977,0.04,744,2.25,1,500000.0,,329.44,0.065888,,148.8,0.014687135348463016,0.003845078056847768,0.002729577868926879,2.0280722403406295,0.6681983554243712,,,
978,978,0.04,744,3.0,1,500000.0,,301.0,0.06020000000000001,,148.8,0.013492551200142772,0.003519147503945995,0.0026850432886684965,2.2195346938965352,0.6666299161111356,,,
979,979,0.04,744,5.0,1,500000.0,,180.44,0.036088,,148.8,0.012673129243362382,0.0035827618568435287,0.0026909277932374498,2.3583450669988473,0.4262843490749895,,,
980,980,0.04,745,1.5,1,500000.0,,229.72,0.045944,,149.0,0.019501903893315103,0.0035894009177671383,0.002756211358543716,1.5434377897799303,0.35509589985250783,,,
981,981,0.04,745,2.25,1,500000.0,,338.56,0.06771200000000001,,149.0,0.01478811932017834,0.0036947194284775663,0.0028311136971907688,2.0288266848671546,0.6865264382159961,,,
982,982,0.04,745,3.0,1,500000.0,,296.96,0.059392,,149.0,0.013611998161873088,0.003669550627008684,0.0028268069930627794,2.1963545153710333,0.6533777444286856,,,
983,983,0.04,745,5.0,1,500000.0,,181.92,0.036384,,149.0,0.01335484666919456,0.003260238755728203,0.002870002393534013,2.2359952259201457,0.4069632988126477,,,
984,984,0.04,746,1.5,1,500000.0,,226.68,0.045336,,149.2,0.018279837635436703,0.0032617856991450844,0.0027245883889191217,1.6393132510311177,0.3720248159538343,,,
985,985,0.04,746,2.25,1,500000.0,,338.72,0.067744,,149.2,0.01471869406436781,0.003752221102941304,0.002797055299894871,2.0428885231940543,0.6924455293840553,,,
986,986,0.04,746,3.0,1,500000.0,,288.91999999999996,0.057783999999999995,,149.2,0.013917849800286602,0.003653461348409112,0.002710327316069447,2.1479769082823195,0.6211917942011398,,,
987,987,0.04,746,5.0,1,500000.0,,184.4,0.03688,,149.2,0.013002753017171924,0.003362829225476029,0.0025579170761518178,2.310305471230085,0.425609410702992,,,
988,988,0.04,747,1.5,1,500000.0,,228.6,0.04572,,149.4,0.01857586502926097,0.0034165438963861964,0.0027705532313740846,1.624171757182814,0.3705838446516259,,,
989,989,0.04,747,2.25,1,500000.0,,336.76,0.067352,,149.4,0.014423334190437344,0.0037105413481501406,0.002686365680156024,2.079473766758967,0.7000585784123479,,,
990,990,0.04,747,3.0,1,500000.0,,295.12,0.05902399999999999,,149.4,0.013675938669634888,0.0037191418173236047,0.002750739247916668,2.1899971067279544,0.646245603437263,,,
991,991,0.04,747,5.0,1,500000.0,,184.4,0.03688,,149.4,0.01313650086286998,0.003657479617516676,0.002606145354261328,2.2834911919413243,0.42104663862844904,,,
992,992,0.04,748,1.5,1,500000.0,,223.16,0.044632000000000005,,149.6,0.01917049297247104,0.0037731387962694073,0.0027897868368701884,1.569165725356322,0.35081654484288655,,,
993,993,0.04,748,2.25,1,500000.0,,335.36,0.06707199999999999,,149.6,0.014626467290336223,0.003690556079746208,0.002730262975787873,2.0648317054571863,0.6936213114458009,,,
994,994,0.04,748,3.0,1,500000.0,,295.88,0.059176000000000006,,149.6,0.013266854389307808,0.0040078659368116285,0.0028349103310155136,2.2637742527269573,0.6696771942575912,,,
995,995,0.04,748,5.0,1,500000.0,,190.24,0.038048000000000005,,149.6,0.012880928388999563,0.0038846797872555392,0.0024782683899734113,2.3273877209645315,0.4427550643710262,,,
996,996,0.04,749,1.5,1,500000.0,,226.36,0.04527199999999999,,149.8,0.019066458880165553,0.003492270102264775,0.002675016314619307,1.5811830225126324,0.35738621508908974,,,
997,997,0.04,749,2.25,1,500000.0,,342.4,0.06848000000000001,,149.8,0.015227681407550335,0.0035190986409241822,0.002679261216506118,1.9805507975073529,0.677970269309553,,,
998,998,0.04,749,3.0,1,500000.0,,293.88,0.058776,,149.8,0.014556226396039164,0.003883107206134885,0.002775839030650416,2.0613172292613284,0.6062186005728941,,,
999,999,0.04,749,5.0,1,500000.0,,187.04,0.037408,,149.8,0.012058721463295115,0.003684791455946015,0.002766379466664273,2.5031618736952206,0.4682016812708172,,,
1000,1000,0.04,750,1.5,1,500000.0,,224.96,0.044992,,150.0,0.018774815517749628,0.0039082504712064795,0.0027792165228657526,1.60299129900138,0.36096771022261354,,,
1001,1001,0.04,750,2.25,1,500000.0,,333.32,0.06666399999999999,,150.0,0.014346011026586895,0.003619865457626,0.002742456777173993,2.108385070002996,0.7033495544441124,,,
1002,1002,0.04,750,3.0,1,500000.0,,296.96,0.059392,,150.0,0.014533513429437334,0.003690502110593128,0.002885297304171248,2.0698251717031404,0.6139241559335705,,,
1003,1003,0.04,750,5.0,1,500000.0,,189.76,0.037952,,150.0,0.01226110709605564,0.0035346613243575505,0.0027882826943650017,2.450018639255126,0.4646633474335692,,,
1004,1004,0.04,751,1.5,1,500000.0,,228.76,0.045752,,150.2,0.01956586343712388,0.003953171223137731,0.0027938137587440897,1.5375381595633624,0.35163605426041006,,,
1005,1005,0.04,751,2.25,1,500000.0,,335.96,0.067192,,150.2,0.015136417478188375,0.003684663271714824,0.002774746273311427,1.988959313999647,0.6690323793029022,,,
1006,1006,0.04,751,3.0,1,500000.0,,302.08000000000004,0.06041599999999999,,150.2,0.012915030930103058,0.0036936712601452495,0.00272292030233495,2.3276999207995064,0.7034750121897256,,,
1007,1007,0.04,751,5.0,1,500000.0,,184.2,0.03684,,150.2,0.012096734329129503,0.0035632892995683583,0.002523830464734757,2.486610077977748,0.4584228708048504,,,
1008,1008,0.04,752,1.5,1,500000.0,,228.76,0.045752,,150.4,0.018921193069663785,0.0037151901388296415,0.00274590059550336,1.6067757534535367,0.36831833793209606,,,
1009,1009,0.04,752,2.25,1,500000.0,,337.96,0.067592,,150.4,0.014054649994650389,0.003958667926676445,0.0028359165148914038,2.164047384400984,0.7303196768814947,,,
1010,1010,0.04,752,3.0,1,500000.0,,305.28,0.061056,,150.4,0.013256885569344377,0.003861833119298759,0.0027500449325678035,2.2868182042434286,0.697733958439819,,,
1011,1011,0.04,752,5.0,1,500000.0,,188.96,0.037792,,150.4,0.012684028178405244,0.0037637611238326607,0.0027032634099641807,2.37540449153769,0.4489772123916779,,,
1012,1012,0.04,753,1.5,1,500000.0,,228.84,0.045768,,150.6,0.020231581745415495,0.003609907163531652,0.0027625509905176474,1.501744357779538,0.3433938737946831,,,
1013,1013,0.04,753,2.25,1,500000.0,,345.56,0.06911199999999999,,150.6,0.01421810848741188,0.003930318752654661,0.0028280890485029428,2.12649436021158,0.7352084490894311,,,
1014,1014,0.04,753,3.0,1,500000.0,,298.91999999999996,0.05978399999999999,,150.6,0.013094132330461432,0.003926413347364675,0.0026668828318690014,2.306284539382495,0.6893931455508083,,,
1015,1015,0.04,753,5.0,1,500000.0,,196.44,0.039288,,150.6,0.012712130299983072,0.003595379685920588,0.002641842260027203,2.373296815840776,0.46654798051992985,,,
1016,1016,0.04,754,1.5,1,500000.0,,226.6,0.04532,,150.8,0.01815515095820956,0.0038456106076555936,0.0026679882507885306,1.680575348336839,0.3803831713313247,,,
1017,1017,0.04,754,2.25,1,500000.0,,345.04,0.069008,,150.8,0.013948413337911915,0.0037603834109301375,0.0028114621641837905,2.180343771016019,0.7506549377269633,,,
1018,1018,0.04,754,3.0,1,500000.0,,307.2,0.06144000000000001,,150.8,0.013573246765686236,0.0035124705006191206,0.0027643667766240497,2.229874336324355,0.6853672821306549,,,
1019,1019,0.04,754,5.0,1,500000.0,,190.16,0.038032,,150.8,0.012681401825184364,0.0036018342723877148,0.0026374149580901222,2.3879701588262567,0.4544207554727127,,,
1020,1020,0.04,755,1.5,1,500000.0,,229.8,0.04596,,151.0,0.018051845312302247,0.003924456229273816,0.0026916911959422645,1.6856037375567758,0.38711880481549793,,,
1021,1021,0.04,755,2.25,1,500000.0,,342.48,0.068496,,151.0,0.014677677202794255,0.003651318246339155,0.0027081998013527607,2.061068283844566,0.7055058945166703,,,
1022,1022,0.04,755,3.0,1,500000.0,,308.76,0.06175200000000001,,151.0,0.01372542870186862,0.003661883242987851,0.002886421662475603,2.2048109790285673,0.6799051604570917,,,
1023,1023,0.04,755,5.0,1,500000.0,,192.28,0.038456,,151.0,0.013930993847925493,0.0034755476744323666,0.002416475779276569,2.1736895427721903,0.41821725479001287,,,
1024,1024,0.04,756,1.5,1,500000.0,,229.68,0.045936,,151.2,0.01907061644555142,0.003785363939893652,0.002790815133143227,1.597842551358956,0.3671154523693565,,,
1025,1025,0.04,756,2.25,1,500000.0,,347.76,0.06955199999999999,,151.2,0.014982908038391545,0.003663834191439823,0.0028171351047979088,2.037544347935621,0.7072402977192944,,,
1026,1026,0.04,756,3.0,1,500000.0,,312.04,0.062408,,151.2,0.014148691947116276,0.003433084751823286,0.0027834728993541614,2.159996473824662,0.6737872271487892,,,
1027,1027,0.04,756,5.0,1,500000.0,,190.24,0.038048000000000005,,151.2,0.013249297139727787,0.0038043875912589314,0.00277023925439208,2.291858169719419,0.4345556551212447,,,
1028,1028,0.04,757,1.5,1,500000.0,,234.16,0.046832,,151.4,0.01950161961283811,0.003912832294371424,0.00283470060362737,1.5772960396479578,0.3702765884116743,,,
1029,1029,0.04,757,2.25,1,500000.0,,344.88,0.068976,,151.4,0.014514543455125022,0.003508858315557267,0.002766195070034515,2.0915609706565657,0.7214123424577424,,,
1030,1030,0.04,757,3.0,1,500000.0,,302.88,0.060576,,151.4,0.01402851970024585,0.0036839205842823745,0.0027775993678104205,2.161525578065337,0.6548773569698871,,,
1031,1031,0.04,757,5.0,1,500000.0,,189.24,0.03784800000000001,,151.4,0.012508060615191424,0.003711933896488745,0.002550590715803508,2.441340511033403,0.46182815900440866,,,
1032,1032,0.04,758,1.5,1,500000.0,,229.0,0.0458,,151.6,0.019139201479483742,0.0037152706321782174,0.002726058303413387,1.5981974161159431,0.36553750264215135,,,
1033,1033,0.04,758,2.25,1,500000.0,,345.88,0.06917599999999999,,151.6,0.015036855015323453,0.003300410444314293,0.002790588778410313,2.018530635609176,0.6984155643959882,,,
1034,1034,0.04,758,3.0,1,500000.0,,310.96,0.062192,,151.6,0.013787847816888642,0.0037726816901591607,0.0025849852997053345,2.2088323959741154,0.6870855869841579,,,
1035,1035,0.04,758,5.0,1,500000.0,,192.84,0.038568000000000005,,151.6,0.013337733485132047,0.003605990005272493,0.002587033520982388,2.2801568650619624,0.4398000471468143,,,
1036,1036,0.04,759,1.5,1,500000.0,,226.88,0.04537599999999999,,151.8,0.019635498084812752,0.003793170296103084,0.002809260022980351,1.5500262449801334,0.35201307697654166,,,
1037,1037,0.04,759,2.25,1,500000.0,,350.56,0.07011200000000001,,151.8,0.014273875701105682,0.003829661447276729,0.002810006708292533,2.166262219224591,0.7590153324188074,,,
1038,1038,0.04,759,3.0,1,500000.0,,313.6,0.06272000000000001,,151.8,0.013498720177435645,0.003334083098947012,0.0027344392026711142,2.2512661333864563,0.7060019678675966,,,
1039,1039,0.04,759,5.0,1,500000.0,,194.56,0.038912,,151.8,0.012361028330155932,0.003603491077087929,0.0025639348435326525,2.4726234373185587,0.48043071562862466,,,
1040,1040,0.04,760,1.5,1,500000.0,,230.04,0.04600799999999999,,152.0,0.01852573335700072,0.0037776287296923208,0.002795027218170869,1.6553402909422583,0.38124329509854926,,,
1041,1041,0.04,760,2.25,1,500000.0,,343.16,0.068632,,152.0,0.014204405296650294,0.003907329155914591,0.002802576211693631,2.1521701045886985,0.7377154712730221,,,
1042,1042,0.04,760,3.0,1,500000.0,,302.88,0.060575999999999984,,152.0,0.014113259976529662,0.003577619732204039,0.0027276064812631804,2.1649796040456977,0.6558654975146457,,,
1043,1043,0.04,760,5.0,1,500000.0,,193.56,0.038712,,152.0,0.013387514652768004,0.003895251554880112,0.0026008847565965644,2.273492160264743,0.4401036378437061,,,
1044,1044,0.04,761,1.5,1,500000.0,,229.76,0.04595200000000001,,152.2,0.01996418098195136,0.0037428558400861575,0.002790510872244547,1.5349748382952648,0.35251579926753196,,,
1045,1045,0.04,761,2.25,1,500000.0,,351.16,0.07023199999999999,,152.2,0.014825424263676725,0.003788101293155403,0.0027579486467538094,2.0715776355213515,0.7282361956044878,,,
1046,1046,0.04,761,3.0,1,500000.0,,309.04,0.061808,,152.2,0.013428441619553267,0.003767527639807342,0.002763749971343739,2.2755628940656956,0.7036730963006159,,,
1047,1047,0.04,761,5.0,1,500000.0,,192.44,0.038488,,152.2,0.012856258841075031,0.0034179630385198258,0.0027324498847373325,2.3716111608793824,0.4564059125286876,,,
1048,1048,0.04,762,1.5,1,500000.0,,231.96,0.046392,,152.4,0.019503938291823033,0.003450020581484324,0.002748599379422307,1.5812076770178545,0.36657254464274047,,,
1049,1049,0.04,762,2.25,1,500000.0,,352.24,0.070448,,152.4,0.015307142423994263,0.0036683672269426184,0.0028199468674430577,1.9975355533977968,0.7033957623529957,,,
1050,1050,0.04,762,3.0,1,500000.0,,310.32,0.06206400000000001,,152.4,0.013979924760633367,0.003575968458123383,0.0028056771893670293,2.193578606970777,0.6798486687900445,,,
1051,1051,0.04,762,5.0,1,500000.0,,196.24,0.039248,,152.4,0.013090715698363056,0.0036962514825186654,0.0027347454151491024,2.342684529635327,0.4591209251414728,,,
1052,1052,0.04,763,1.5,1,500000.0,,230.84,0.046168,,152.6,0.018305943751365704,0.003786406304345824,0.0028335641325000775,1.669824444892957,0.385434272677774,,,
1053,1053,0.04,763,2.25,1,500000.0,,351.72,0.070344,,152.6,0.014784900990143795,0.003781836544525893,0.002785518845545344,2.075876227810524,0.7291302595975139,,,
1054,1054,0.04,763,3.0,1,500000.0,,308.16,0.061632,,152.6,0.014438741166568434,0.0036007439430037966,0.0026359237586774083,2.122353882169477,0.6539000671155288,,,
1055,1055,0.04,763,5.0,1,500000.0,,194.8,0.03896000000000001,,152.6,0.01341787848173226,0.0036731248085728734,0.0026803674909921,2.2837665039377297,0.44479191363555726,,,
1056,1056,0.04,764,1.5,1,500000.0,,234.24,0.046848,,152.8,0.02112222578710316,0.0037561615617254305,0.0027684104585340807,1.4550985370407683,0.34043784462154814,,,
1057,1057,0.04,764,2.25,1,500000.0,,346.36,0.06927199999999999,,152.8,0.015347287326248987,0.0035704821825231605,0.002790068456271732,1.996637257922844,0.690966123229645,,,
1058,1058,0.04,764,3.0,1,500000.0,,309.24,0.061848,,152.8,0.014874189005727201,0.003934307604106216,0.002733134963714888,2.059761433936369,0.6371436709597058,,,
1059,1059,0.04,764,5.0,1,500000.0,,197.6,0.03952,,152.8,0.012994076766194665,0.0034541586570414817,0.0025037287319926893,2.383918376543619,0.47091938637640546,,,
1060,1060,0.04,765,1.5,1,500000.0,,239.52,0.047904,,153.0,0.019533688867345515,0.0038532150305774426,0.0028416699147974624,1.5694519221256606,0.37596703748491694,,,
1061,1061,0.04,765,2.25,1,500000.0,,351.4,0.07028,,153.0,0.014899512447113922,0.003760854521125521,0.002885799301396123,2.058335104087025,0.7232554858260263,,,
1062,1062,0.04,765,3.0,1,500000.0,,307.48,0.061496,,153.0,0.014273997857371795,0.0036946910851598726,0.002777636512993003,2.1475484190292637,0.6599844341214332,,,
1063,1063,0.04,765,5.0,1,500000.0,,195.64,0.039128,,153.0,0.012569080516846043,0.003781725751167585,0.002707439528337473,2.452560774633927,0.47970485834245535,,,
1064,1064,0.04,766,1.5,1,500000.0,,235.76,0.04715199999999999,,153.2,0.01911140014932698,0.00391529004647304,0.002756089579249025,1.6139966736110387,0.3806806274800464,,,
1065,1065,0.04,766,2.25,1,500000.0,,352.36,0.070472,,153.2,0.014139622318866712,0.003819180457533281,0.0026694769493417697,2.173591020126525,0.7657099201182672,,,
1066,1066,0.04,766,3.0,1,500000.0,,309.8,0.06196,,153.2,0.01378479418617644,0.003917119886665317,0.002739531670832781,2.238589824710271,0.6925658144200483,,,
1067,1067,0.04,766,5.0,1,500000.0,,193.92,0.038784,,153.2,0.013314658055110156,0.00357007701066916,0.0026888684330304367,2.3137164103994365,0.44749738788872345,,,
1068,1068,0.04,767,1.5,1,500000.0,,231.96,0.046392,,153.4,0.02065111230847833,0.003656430327577155,0.0027158696021461134,1.494026085397346,0.3460525894280376,,,
1069,1069,0.04,767,2.25,1,500000.0,,354.68,0.070936,,153.4,0.015426612732826467,0.0037125470462371145,0.002839164951986164,1.9971868639115364,0.7081217237512469,,,
1070,1070,0.04,767,3.0,1,500000.0,,319.6,0.06392,,153.4,0.014363638763479684,0.003557733312702094,0.0027663593160587047,2.1427731539575032,0.6843509251643968,,,
1071,1071,0.04,767,5.0,1,500000.0,,198.92,0.039784,,153.4,0.013428279068957636,0.003837793848204737,0.0025337413651878244,2.293014399758323,0.4569840748917762,,,
1072,1072,0.04,768,1.5,1,500000.0,,236.32,0.047264,,153.6,0.018785116557733086,0.003679988022239237,0.0027490690032584116,1.6452470040626959,0.38916025952971217,,,
1073,1073,0.04,768,2.25,1,500000.0,,351.72,0.070344,,153.6,0.014711584910933198,0.003568795398294052,0.002837236566612524,2.091687391856424,0.7361194323675354,,,
1074,1074,0.04,768,3.0,1,500000.0,,310.72,0.062144,,153.6,0.014175730216534248,0.00395485316336013,0.0027695870045224232,2.192156416174849,0.6807013235803537,,,
1075,1075,0.04,768,5.0,1,500000.0,,197.68,0.039536,,153.6,0.013820371003412218,0.003769829465729556,0.002622580551103356,2.228366161659835,0.44049072026524544,,,
1076,1076,0.04,769,1.5,1,500000.0,,242.36,0.048472,,153.8,0.01844021949330909,0.0037282866461999134,0.0027583840667413624,1.692521869967512,0.4112094513075128,,,
1077,1077,0.04,769,2.25,1,500000.0,,350.88,0.07017599999999999,,153.8,0.01485072747450431,0.0035448872440719294,0.0027871092359947965,2.0774042363846528,0.7299278533051969,,,
1078,1078,0.04,769,3.0,1,500000.0,,311.52,0.062304000000000005,,153.8,0.01426123478296631,0.003979177726300092,0.002768393011102131,2.1707338295061893,0.6766070616824345,,,
1079,1079,0.04,769,5.0,1,500000.0,,189.84,0.037968,,153.8,0.013130925101727368,0.00347044782202026,0.0025179407285758964,2.3586003549547985,0.44668614079958496,,,
1080,1080,0.04,770,1.5,1,500000.0,,231.72,0.046344,,154.0,0.01843964178475289,0.003489205350453044,0.0027849068983342743,1.6826857857370272,0.3905364558933312,,,
1081,1081,0.04,770,2.25,1,500000.0,,351.76,0.070352,,154.0,0.01629045352467074,0.0036619686684584655,0.002844469299524734,1.8951213278866448,0.666348609443604,,,
1082,1082,0.04,770,3.0,1,500000.0,,309.84000000000003,0.061968,,154.0,0.014476516864651784,0.003624612895991164,0.002728411319789151,2.13779075231954,0.6628457759253903,,,
1083,1083,0.04,770,5.0,1,500000.0,,196.4,0.03928,,154.0,0.012905539483344908,0.003590150632630952,0.0028121175233007632,2.4038420309193405,0.47196125075077383,,,
1084,1084,0.04,771,1.5,1,500000.0,,238.52,0.047704,,154.2,0.02028010810737669,0.0035323208037841953,0.002774499559280056,1.532673505115618,0.3656734646209788,,,
1085,1085,0.04,771,2.25,1,500000.0,,355.48,0.071096,,154.2,0.01477843917926748,0.003864742951704984,0.002761456342449479,2.1114704499233548,0.7509862843085056,,,
1086,1086,0.04,771,3.0,1,500000.0,,312.4,0.06248,,154.2,0.013589669382249666,0.003934560634709468,0.0026677051164240902,2.2782040413812195,0.7122852266025979,,,
1087,1087,0.04,771,5.0,1,500000.0,,198.12,0.039624000000000006,,154.2,0.01345705339984306,0.003945197646259101,0.002530055508701642,2.303507188731125,0.4562201115912684,,,
1088,1088,0.04,772,1.5,1,500000.0,,239.68,0.047936000000000006,,154.4,0.01777371636713269,0.003659989441068341,0.0028391778208445495,1.7454410181102955,0.4184428656145651,,,
1089,1089,0.04,772,2.25,1,500000.0,,359.32,0.07186400000000001,,154.4,0.01578615310423629,0.0036594937765139753,0.002822643003988748,1.968381923353582,0.7072572992026996,,,
1090,1090,0.04,772,3.0,1,500000.0,,317.56,0.063512,,154.4,0.014155940252858271,0.003635465178663829,0.0026934472613052867,2.199009941357837,0.6987601873842981,,,
1091,1091,0.04,772,5.0,1,500000.0,,201.88,0.040376,,154.4,0.012950559043933933,0.0037581439494251447,0.0026811776301359958,2.406970274867918,0.4859235738416045,,,
1092,1092,0.04,773,1.5,1,500000.0,,236.88,0.04737600000000001,,154.6,0.02002423818765692,0.0035850923216862707,0.002698879439097646,1.5512884789911447,0.3679209299742602,,,
1093,1093,0.04,773,2.25,1,500000.0,,362.76,0.072552,,154.6,0.014531756203527948,0.003721187189810343,0.0027401861024207875,2.129187473043014,0.7721527814972936,,,
1094,1094,0.04,773,3.0,1,500000.0,,322.28,0.064456,,154.6,0.014510032519979175,0.003630367366452487,0.0027681145856747694,2.1396126787103276,0.6897362313103618,,,
1095,1095,0.04,773,5.0,1,500000.0,,197.2,0.03944,,154.6,0.014780933379506676,0.003997649067593201,0.0028053511485737663,2.0925305223818205,0.4125530787592488,,,
1096,1096,0.04,774,1.5,1,500000.0,,233.24,0.046648,,154.8,0.0183935184052234,0.0036522726301125344,0.002825633024308406,1.69882544292361,0.39593736549702063,,,
1097,1097,0.04,774,2.25,1,500000.0,,362.4,0.07248,,154.8,0.016050584750996678,0.003488658241190336,0.0028466776644864257,1.9328507810262077,0.7005780295179436,,,
1098,1098,0.04,774,3.0,1,500000.0,,315.28,0.063056,,154.8,0.014072430794617502,0.003535265645452287,0.002864798373445327,2.2298877040229472,0.7038255031661791,,,
1099,1099,0.04,774,5.0,1,500000.0,,193.68,0.03873600000000001,,154.8,0.01379305211855808,0.003509564246573261,0.002684353424762371,2.259755579258976,0.4369005913585755,,,
1100,1100,0.04,775,1.5,1,500000.0,,239.24,0.04784800000000001,,155.0,0.02011758694987748,0.0037555632298974105,0.0027642310164201498,1.568675053537313,0.37478758249274496,,,
