,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
26,26,0.04,506,3.0,1,500000.0,,500000.0,100.0,,506.0,0.4735260358896425,0.18253858488809435,0.038020724132567726,1.0943516816799397,109.43516816799396,,,
27,27,0.04,506,5.0,1,500000.0,,500000.0,100.0,,506.0,0.5055693937591854,0.17994160996888123,0.037958819705066496,1.0008521213579005,100.08521213579004,,,
28,28,0.04,507,1.5,1,500000.0,,500000.0,100.0,,507.0,0.5063485009012766,0.18042620996915648,0.038069928550990034,1.0012907345789963,100.12907345789964,,,
29,29,0.04,507,2.25,1,500000.0,,500000.0,100.0,,507.0,0.5067250206230256,0.18789847708135687,0.03833351021370252,1.0005429461845856,100.05429461845856,,,
30,30,0.04,507,3.0,1,500000.0,,500000.0,100.0,,507.0,0.5068588247160051,0.1783889597293369,0.0379112467864291,1.0002785889631038,100.0278588963104,,,
31,31,0.04,507,5.0,1,500000.0,,500000.0,100.0,,507.0,0.5067748985113099,0.17943331130015747,0.03800746045724152,1.0004442364486976,100.04442364486972,,,
32,32,0.04,508,1.5,1,500000.0,,500000.0,100.0,,508.0,0.507834799240527,0.1800604352643283,0.038800204689685855,1.000325341549002,100.0325341549002,,,
33,33,0.04,508,2.25,1,500000.0,,500000.0,100.0,,508.0,0.5077395770775409,0.18459136534749576,0.03908048876858692,1.0005130559797264,100.05130559797261,,,
34,34,0.04,508,3.0,1,500000.0,,500000.0,100.0,,508.0,0.5070085665922306,0.18026663485915587,0.03816611052741627,1.0019657857551496,100.19657857551496,,,
35,35,0.04,508,5.0,1,500000.0,,500000.0,100.0,,508.0,0.5078055004054705,0.1775761382231636,0.038342196267684765,1.0003830580258624,100.03830580258622,,,
36,36,0.04,509,1.5,1,500000.0,,500000.0,100.0,,509.0,0.5087852126709095,0.17853413284016825,0.03812335317965562,1.0004223862642307,100.04223862642309,,,
37,37,0.04,509,2.25,1,500000.0,,500000.0,100.0,,509.0,0.5086563515029525,0.18280594750057472,0.03788169763372866,1.0006759608005915,100.06759608005915,,,
38,38,0.04,509,3.0,1,500000.0,,500000.0,100.0,,509.0,0.5086288835429059,0.17821543549105412,0.03783210234106668,1.0007298114906575,100.07298114906575,,,
39,39,0.04,509,5.0,1,500000.0,,500000.0,100.0,,509.0,0.5088849352311625,0.17816366748770923,0.03777740665606421,1.0002261325999835,100.02261325999837,,,
40,40,0.04,510,1.5,1,500000.0,,500000.0,100.0,,510.0,0.5097442093812106,0.17968376540255385,0.03889532376813345,1.00050200669254,100.050200669254,,,
41,41,0.04,510,2.25,1,500000.0,,500000.0,100.0,,510.0,0.5098695731522753,0.17861098879430895,0.038074031928912885,1.000255856468756,100.0255856468756,,,
42,42,0.04,510,3.0,1,500000.0,,500000.0,100.0,,510.0,0.5098759032153908,0.18456070747726688,0.03796163999913612,1.0002434258584862,100.02434258584861,,,
43,43,0.04,510,5.0,1,500000.0,,500000.0,100.0,,510.0,0.509654924300321,0.18237541983707936,0.038052905726483725,1.0006774002919796,100.06774002919794,,,
44,44,0.04,511,1.5,1,500000.0,,500000.0,100.0,,511.0,0.510852146982495,0.17858435581632467,0.03799975282995363,1.0002895136694678,100.02895136694676,,,
45,45,0.04,511,2.25,1,500000.0,,500000.0,100.0,,511.0,0.5106241965662548,0.1789326936919211,0.03821508764883812,1.0007365222303872,100.07365222303868,,,
46,46,0.04,511,3.0,1,500000.0,,500000.0,100.0,,511.0,0.5106738121899639,0.1782443721653977,0.0378852778982647,1.0006389717314217,100.06389717314218,,,
47,47,0.04,511,5.0,1,500000.0,,500000.0,100.0,,511.0,0.5108323115741087,0.17955706822939863,0.037906055023813896,1.0003282984092845,100.03282984092844,,,
48,48,0.04,512,1.5,1,500000.0,,500000.0,100.0,,512.0,0.5116055627680453,0.1789035429500018,0.037871689803696505,1.0007714404686099,100.07714404686097,,,
49,49,0.04,512,2.25,1,500000.0,,500000.0,100.0,,512.0,0.5116375802248058,0.17865379235896311,0.03757894613466485,1.00070873497303,100.07087349730298,,,
50,50,0.04,512,3.0,1,500000.0,,500000.0,100.0,,512.0,0.5111346116214804,0.17895032409281816,0.03786050720270166,1.00170032964675,100.17003296467497,,,
51,51,0.04,512,5.0,1,500000.0,,500000.0,100.0,,512.0,0.5117562065260586,0.17974005492979933,0.03808804961268124,1.000476476321254,100.04764763212536,,,
52,52,0.04,513,1.5,1,500000.0,,500000.0,100.0,,513.0,0.5122536085010324,0.18062636143976993,0.037873184016025206,1.0014589102407188,100.1458910240719,,,
53,53,0.04,513,2.25,1,500000.0,,500000.0,100.0,,513.0,0.5126273290936753,0.17961332593945986,0.0379934639743555,1.0007272938530627,100.07272938530632,,,
54,54,0.04,513,3.0,1,500000.0,,500000.0,100.0,,513.0,0.5128171929127348,0.17742816046134308,0.03777140342481285,1.0003565457484032,100.03565457484032,,,
55,55,0.04,513,5.0,1,500000.0,,500000.0,100.0,,513.0,0.512672223786194,0.1829425454209478,0.03819737533366613,1.0006395698653752,100.06395698653752,,,
56,56,0.04,514,1.5,1,500000.0,,500000.0,100.0,,514.0,0.5137579519918972,0.1810787403739021,0.0381012346861788,1.0004713524584683,100.04713524584685,,,
57,57,0.04,514,2.25,1,500000.0,,500000.0,100.0,,514.0,0.5138453910873977,0.17863845399967082,0.03812589868104371,1.0003009257149456,100.03009257149456,,,
58,58,0.04,514,3.0,1,500000.0,,500000.0,100.0,,514.0,0.5136849900126208,0.17890411495431918,0.03823622993149601,1.0006133434212607,100.06133434212607,,,
59,59,0.04,514,5.0,1,500000.0,,500000.0,100.0,,514.0,0.5136660266411581,0.1781904769306484,0.03806608016441367,1.0006503807797755,100.06503807797756,,,
60,60,0.04,515,1.5,1,500000.0,,500000.0,100.0,,515.0,0.5147926093845172,0.1793977879188528,0.03781806141959257,1.0004030173860683,100.04030173860684,,,
61,61,0.04,515,2.25,1,500000.0,,500000.0,100.0,,515.0,0.514710635824008,0.17828471941294427,0.037833822441765905,1.000562406903052,100.0562406903052,,,
62,62,0.04,515,3.0,1,500000.0,,500000.0,100.0,,515.0,0.5148839634205615,0.17787426056118383,0.03827235016256033,1.0002253710168767,100.02253710168766,,,
63,63,0.04,515,5.0,1,500000.0,,500000.0,100.0,,515.0,0.5147688334762733,0.17901552564343107,0.03790595359690292,1.0004491146106482,100.0449114610648,,,
64,64,0.04,516,1.5,1,500000.0,,500000.0,100.0,,516.0,0.5153353791277141,0.17883370727717712,0.038073084133113805,1.0012936011119349,100.12936011119348,,,
65,65,0.04,516,2.25,1,500000.0,,500000.0,100.0,,516.0,0.5159102432445934,0.17881403595915105,0.03794417829932056,1.0001739883828296,100.01739883828296,,,
66,66,0.04,516,3.0,1,500000.0,,500000.0,100.0,,516.0,0.514698928546204,0.17898040916363883,0.03859476853926876,1.0025402491931872,100.2540249193187,,,
67,67,0.04,516,5.0,1,500000.0,,500000.0,100.0,,516.0,0.5155272386930847,0.18382285503567164,0.03797521488426732,1.0009177797083755,100.09177797083755,,,
68,68,0.04,517,1.5,1,500000.0,,500000.0,100.0,,517.0,0.5167076332020089,0.1789512269397169,0.037947185619332725,1.0005660736471367,100.05660736471364,,,
69,69,0.04,517,2.25,1,500000.0,,500000.0,100.0,,517.0,0.516574269660191,0.17954616849409932,0.03781780770651976,1.000824952276545,100.08249522765453,,,
70,70,0.04,517,3.0,1,500000.0,,500000.0,100.0,,517.0,0.51672283000089,0.17991036554693657,0.03784675095886735,1.0005366155396735,100.05366155396736,,,
71,71,0.04,517,5.0,1,500000.0,,500000.0,100.0,,517.0,0.5167262647319604,0.17878189692395016,0.03792096760601173,1.0005301624033107,100.05301624033108,,,
72,72,0.04,518,1.5,1,500000.0,,500000.0,100.0,,518.0,0.5177796431417392,0.180496372348232,0.03765457126857281,1.000425667783754,100.0425667783754,,,
73,73,0.04,518,2.25,1,500000.0,,500000.0,100.0,,518.0,0.5177575924695702,0.17965526702079937,0.03779210269188606,1.000468450951098,100.04684509510984,,,
74,74,0.04,518,3.0,1,500000.0,,500000.0,100.0,,518.0,0.5175492787418307,0.18000879414269094,0.03771241087898876,1.0008726179180387,100.08726179180388,,,
75,75,0.04,518,5.0,1,500000.0,,500000.0,100.0,,518.0,0.5177446324385755,0.17848536959339306,0.03805744930748792,1.0004934500636007,100.04934500636008,,,
76,76,0.04,519,1.5,1,500000.0,,500000.0,100.0,,519.0,0.5185906070885722,0.17894630686490745,0.03811650081258169,1.000790265087352,100.07902650873524,,,
77,77,0.04,519,2.25,1,500000.0,,500000.0,100.0,,519.0,0.5187927910971212,0.18015049555002127,0.03803300202101649,1.0003994852582219,100.0399485258222,,,
78,78,0.04,519,3.0,1,500000.0,,500000.0,100.0,,519.0,0.5189020184754327,0.17835441651012426,0.037793726475077775,1.000188829115705,100.0188829115705,,,
79,79,0.04,519,5.0,1,500000.0,,500000.0,100.0,,519.0,0.5186862086841983,0.17927666177347995,0.03767786381645414,1.000605707870848,100.0605707870848,,,
80,80,0.04,520,1.5,1,500000.0,,500000.0,100.0,,520.0,0.486601506797441,0.17715805917453453,0.03753663899260079,1.0943855025366167,109.43855025366167,,,
81,81,0.04,520,2.25,1,500000.0,,500000.0,100.0,,520.0,0.5197412510771529,0.17913292394155872,0.037602049352451136,1.000498056327957,100.04980563279572,,,
82,82,0.04,520,3.0,1,500000.0,,500000.0,100.0,,520.0,0.5198867035971716,0.17902089119669456,0.03809781307813034,1.0002179398632791,100.02179398632788,,,
83,83,0.04,520,5.0,1,500000.0,,500000.0,100.0,,520.0,0.4853508612041376,0.17956824758908924,0.03773910927544473,1.0967401889291744,109.67401889291745,,,
84,84,0.04,521,1.5,1,500000.0,,500000.0,100.0,,521.0,0.5208291420275145,0.1790049189447683,0.03771953069852023,1.0003281060825868,100.03281060825869,,,
85,85,0.04,521,2.25,1,500000.0,,500000.0,100.0,,521.0,0.5206765910646481,0.1781742492454063,0.037816875825789145,1.0006213863452462,100.0621386345246,,,
86,86,0.04,521,3.0,1,500000.0,,500000.0,100.0,,521.0,0.5207880017346043,0.17996302015771,0.037783848691110795,1.0004071869231443,100.04071869231444,,,
87,87,0.04,521,5.0,1,500000.0,,500000.0,100.0,,521.0,0.5208430677631668,0.18110965212874847,0.037967367504684886,1.0003013558241027,100.03013558241028,,,
88,88,0.04,522,1.5,1,500000.0,,500000.0,100.0,,522.0,0.5219149241554305,0.17944515758221366,0.03787259344407257,1.0001630112178452,100.01630112178448,,,
89,89,0.04,522,2.25,1,500000.0,,500000.0,100.0,,522.0,0.5218292590053579,0.18055464214594355,0.03772815633100844,1.0003272463367812,100.0327246336781,,,
90,90,0.04,522,3.0,1,500000.0,,500000.0,100.0,,522.0,0.5217868190040462,0.17995155429453233,0.03755979356626542,1.0004087758635571,100.04087758635573,,,
91,91,0.04,522,5.0,1,500000.0,,500000.0,100.0,,522.0,0.4883487224250482,0.1778926796802084,0.03764274355111401,1.0946973006485696,109.46973006485692,,,
92,92,0.04,523,1.5,1,500000.0,,500000.0,100.0,,523.0,0.5227499618384627,0.17905872797181543,0.037862925268420014,1.0004785891976349,100.04785891976351,,,
93,93,0.04,523,2.25,1,500000.0,,500000.0,100.0,,523.0,0.5226040770724467,0.1782694543863375,0.03737222078518397,1.0007577022349228,100.07577022349228,,,
94,94,0.04,523,3.0,1,500000.0,,500000.0,100.0,,523.0,0.5227145477109388,0.18366978686577387,0.03789079597451232,1.000546396120632,100.05463961206323,,,
95,95,0.04,523,5.0,1,500000.0,,500000.0,100.0,,523.0,0.5221775346264167,0.1832681431634033,0.03798129524443825,1.0015798999208307,100.15798999208307,,,
96,96,0.04,524,1.5,1,500000.0,,500000.0,100.0,,524.0,0.5238252404825744,0.18037323502727057,0.03767408033830657,1.0003336659938376,100.03336659938375,,,
97,97,0.04,524,2.25,1,500000.0,,500000.0,100.0,,524.0,0.5231251016115038,0.1783217688057562,0.038006269641754235,1.0016762195676432,100.1676219567643,,,
98,98,0.04,524,3.0,1,500000.0,,500000.0,100.0,,524.0,0.5238502192711849,0.17935284805137394,0.03808184904535188,1.0002859648837674,100.02859648837672,,,
99,99,0.04,524,5.0,1,500000.0,,500000.0,100.0,,524.0,0.5237143661231585,0.17960403446473155,0.03759834697630863,1.0005454945677836,100.05454945677836,,,
100,100,0.04,525,1.5,1,500000.0,,500000.0,100.0,,525.0,0.5247493772875942,0.18411337655057688,0.03804799003339274,1.00047791121556,100.047791121556,,,
101,101,0.04,525,2.25,1,500000.0,,500000.0,100.0,,525.0,0.5246887048391045,0.17843944556745536,0.03844410574776737,1.0005934798501448,100.05934798501445,,,
102,102,0.04,525,3.0,1,500000.0,,500000.0,100.0,,525.0,0.5248151354719311,0.18015640203496136,0.037692750516013895,1.0003523970382369,100.03523970382366,,,
103,103,0.04,525,5.0,1,500000.0,,500000.0,100.0,,525.0,0.5247885911927824,0.17889351998473652,0.03796555176855525,1.000402904204766,100.04029042047664,,,
104,104,0.04,526,1.5,1,500000.0,,500000.0,100.0,,526.0,0.5256478429502067,0.1828482958653443,0.03759950438420248,1.00067003159189,100.06700315918899,,,
105,105,0.04,526,2.25,1,500000.0,,500000.0,100.0,,526.0,0.5256283847443456,0.17994057358015184,0.03793080639012332,1.0007072345005383,100.07072345005383,,,
106,106,0.04,526,3.0,1,500000.0,,500000.0,100.0,,526.0,0.5258785960575778,0.18084785921595056,0.03772918847932605,1.0002308894896708,100.0230889489671,,,
107,107,0.04,526,5.0,1,500000.0,,500000.0,100.0,,526.0,0.5258697593097622,0.17817765416442047,0.03761932135497944,1.0002477327079784,100.02477327079784,,,
108,108,0.04,527,1.5,1,500000.0,,500000.0,100.0,,527.0,0.526789203345038,0.17923616895437028,0.03845314774946339,1.0004002633681073,100.04002633681073,,,
109,109,0.04,527,2.25,1,500000.0,,500000.0,100.0,,527.0,0.5266603325762844,0.17843029253047354,0.03786606255178189,1.0006453744984787,100.06453744984783,,,
110,110,0.04,527,3.0,1,500000.0,,500000.0,100.0,,527.0,0.5268519865931239,0.18312141902214005,0.03789138787275192,1.0002809509739783,100.02809509739784,,,
111,111,0.04,527,5.0,1,500000.0,,500000.0,100.0,,527.0,0.5269161007788398,0.1794862393741493,0.03785561359564433,1.0001592284929535,100.01592284929532,,,
112,112,0.04,528,1.5,1,500000.0,,500000.0,100.0,,528.0,0.5277130066113387,0.17784353338209619,0.037516029046748736,1.0005442016961963,100.05442016961965,,,
113,113,0.04,528,2.25,1,500000.0,,500000.0,100.0,,528.0,0.5279155013476838,0.1787333615198295,0.03795310085077768,1.0001600657077194,100.01600657077196,,,
114,114,0.04,528,3.0,1,500000.0,,500000.0,100.0,,528.0,0.5277918527618339,0.17876182179960876,0.03771235655488851,1.0003945944200552,100.03945944200552,,,
115,115,0.04,528,5.0,1,500000.0,,500000.0,100.0,,528.0,0.5276408405924713,0.18008308659760325,0.03759977111841601,1.0006819228574344,100.06819228574344,,,
116,116,0.04,529,1.5,1,500000.0,,500000.0,100.0,,529.0,0.5288683178442171,0.17954580589404165,0.0376801979753429,1.0002490041016157,100.02490041016154,,,
117,117,0.04,529,2.25,1,500000.0,,500000.0,100.0,,529.0,0.5286921749654994,0.1792448489620301,0.037390033823139074,1.0005824280391775,100.05824280391772,,,
118,118,0.04,529,3.0,1,500000.0,,500000.0,100.0,,529.0,0.5288429251077105,0.1844960337253267,0.03749116131008355,1.0002970487580696,100.02970487580698,,,
119,119,0.04,529,5.0,1,500000.0,,500000.0,100.0,,529.0,0.5288368668747124,0.18054035663687,0.03744815540659478,1.0003085014766706,100.03085014766708,,,
120,120,0.04,530,1.5,1,500000.0,,500000.0,100.0,,530.0,0.5292981874025144,0.1773655271007387,0.03777913909475184,1.0013316107614008,100.13316107614004,,,
121,121,0.04,530,2.25,1,500000.0,,500000.0,100.0,,530.0,0.5298430280079629,0.1784360201939159,0.03778844980847244,1.0002963117986539,100.0296311798654,,,
122,122,0.04,530,3.0,1,500000.0,,500000.0,100.0,,530.0,0.5296514121735754,0.1844650693889168,0.03802603978454797,1.00065886487402,100.06588648740198,,,
123,123,0.04,530,5.0,1,500000.0,,500000.0,100.0,,530.0,0.5296865864714846,0.17987768758882963,0.03787774296392517,1.0005924913245443,100.05924913245443,,,
124,124,0.04,531,1.5,1,500000.0,,500000.0,100.0,,531.0,0.5304981796742824,0.17945380884438528,0.03770916781861901,1.0009467847053084,100.09467847053084,,,
125,125,0.04,531,2.25,1,500000.0,,500000.0,100.0,,531.0,0.5308854398306265,0.17872510650487422,0.03727363280551659,1.000215834584642,100.02158345846422,,,
126,126,0.04,531,3.0,1,500000.0,,500000.0,100.0,,531.0,0.530690838000669,0.1780530618426825,0.03745908541990928,1.0005829136959268,100.05829136959268,,,
127,127,0.04,531,5.0,1,500000.0,,500000.0,100.0,,531.0,0.5307971130118403,0.17909354049561926,0.03741805117318766,1.0003823139755876,100.03823139755876,,,
128,128,0.04,532,1.5,1,500000.0,,500000.0,100.0,,532.0,0.5319500652697797,0.17993033007460915,0.03773440672445029,1.0000938712587817,100.00938712587816,,,
129,129,0.04,532,2.25,1,500000.0,,500000.0,100.0,,532.0,0.531829584305092,0.17743788053014864,0.037353071896130005,1.0003204734686695,100.03204734686696,,,
130,130,0.04,532,3.0,1,500000.0,,500000.0,100.0,,532.0,0.5317212759102177,0.179499145064882,0.03740074422427879,1.0005248695985751,100.0524869598575,,,
131,131,0.04,532,5.0,1,500000.0,,500000.0,100.0,,532.0,0.5315726527257312,0.18046489656224804,0.03760681111990703,1.0008052516289159,100.08052516289158,,,
132,132,0.04,533,1.5,1,500000.0,,500000.0,100.0,,533.0,0.5327020552924523,0.1793226651223964,0.03749402738901711,1.0005593701401918,100.05593701401916,,,
133,133,0.04,533,2.25,1,500000.0,,500000.0,100.0,,533.0,0.5327805993125594,0.17837642682432267,0.03747719551332259,1.0004121945466316,100.0412194546632,,,
134,134,0.04,533,3.0,1,500000.0,,500000.0,100.0,,533.0,0.5327917477999563,0.17817561654899497,0.03783524304495551,1.0003908964700727,100.0390896470073,,,
135,135,0.04,533,5.0,1,500000.0,,500000.0,100.0,,533.0,0.5325376897366824,0.17795680137865855,0.037599409622163966,1.0008690217558986,100.08690217558988,,,
136,136,0.04,534,1.5,1,500000.0,,500000.0,100.0,,534.0,0.533701482375227,0.17859857121827774,0.03780755651161584,1.0005593784670272,100.05593784670272,,,
137,137,0.04,534,2.25,1,500000.0,,500000.0,100.0,,534.0,0.5338067733605385,0.17889678087342295,0.03785648749528073,1.000361990268795,100.03619902687952,,,
138,138,0.04,534,3.0,1,500000.0,,500000.0,100.0,,534.0,0.49977300332670793,0.177939130021529,0.037680597486561045,1.094195743449465,109.41957434494648,,,
139,139,0.04,534,5.0,1,500000.0,,500000.0,100.0,,534.0,0.5336726528998724,0.17874597041875293,0.03794667807523758,1.000613539121468,100.0613539121468,,,
140,140,0.04,535,1.5,1,500000.0,,500000.0,100.0,,535.0,0.5347878926540488,0.17705820004411515,0.03741885519676245,1.00039669012154,100.039669012154,,,
141,141,0.04,535,2.25,1,500000.0,,500000.0,100.0,,535.0,0.5348991418345121,0.17977205746444716,0.037387746266282246,1.0001885593470339,100.0188559347034,,,
142,142,0.04,535,3.0,1,500000.0,,500000.0,100.0,,535.0,0.5348780141790712,0.17724992663586409,0.037459852492678795,1.0002280832793435,100.0228083279344,,,
143,143,0.04,535,5.0,1,500000.0,,500000.0,100.0,,535.0,0.5345109239502108,0.1847085797118996,0.03753068749855916,1.0009152265894208,100.09152265894205,,,
144,144,0.04,536,1.5,1,500000.0,,500000.0,100.0,,536.0,0.5357858132065985,0.17766583255815818,0.0375376459239036,1.0003998980464655,100.03998980464657,,,
145,145,0.04,536,2.25,1,500000.0,,500000.0,100.0,,536.0,0.535635679768211,0.18505658822651627,0.03787957451387169,1.0006803872865764,100.06803872865763,,,
146,146,0.04,536,3.0,1,500000.0,,500000.0,100.0,,536.0,0.5357179614068854,0.1806058240394424,0.037483949851358896,1.0005266777522914,100.05266777522912,,,
147,147,0.04,536,5.0,1,500000.0,,500000.0,100.0,,536.0,0.5016099676879653,0.17860032935344655,0.037585056295750006,1.0942297728467119,109.4229772846712,,,
148,148,0.04,537,1.5,1,500000.0,,500000.0,100.0,,537.0,0.5369055424809176,0.17971983414494636,0.03734304249431506,1.000175942174919,100.01759421749188,,,
149,149,0.04,537,2.25,1,500000.0,,500000.0,100.0,,537.0,0.5363155361164218,0.17939517523971427,0.037701268544032315,1.0012779753710843,100.12779753710844,,,
150,150,0.04,537,3.0,1,500000.0,,500000.0,100.0,,537.0,0.5368090546208577,0.17969869763052876,0.03747287095497592,1.0003558414729348,100.03558414729348,,,
151,151,0.04,537,5.0,1,500000.0,,500000.0,100.0,,537.0,0.5368656632489319,0.17823922754973304,0.0375272898491817,1.0002502562543836,100.02502562543836,,,
152,152,0.04,538,1.5,1,500000.0,,500000.0,100.0,,538.0,0.5378874886364656,0.1796037399808708,0.03839122300286345,1.0002091868741565,100.02091868741564,,,
153,153,0.04,538,2.25,1,500000.0,,500000.0,100.0,,538.0,0.5377860681533548,0.17940888291918428,0.03739387411435565,1.0003979430372492,100.03979430372496,,,
154,154,0.04,538,3.0,1,500000.0,,500000.0,100.0,,538.0,0.5033430265621932,0.17872910381904333,0.03716726793571429,1.094441326716954,109.4441326716954,,,
155,155,0.04,538,5.0,1,500000.0,,500000.0,100.0,,538.0,0.5377903249779138,0.17863193069268343,0.03751331650180677,1.0003900176420524,100.03900176420524,,,
156,156,0.04,539,1.5,1,500000.0,,500000.0,100.0,,539.0,0.5042829064527877,0.1790069623080849,0.037480956839692256,1.0947183062396295,109.47183062396296,,,
157,157,0.04,539,2.25,1,500000.0,,500000.0,100.0,,539.0,0.5387425937913122,0.1824956821781752,0.03753180212824079,1.000477875219088,100.0477875219088,,,
158,158,0.04,539,3.0,1,500000.0,,500000.0,100.0,,539.0,0.5042659324511719,0.1802986297277096,0.038366107423060965,1.0945896048957269,109.4589604895727,,,
159,159,0.04,539,5.0,1,500000.0,,500000.0,100.0,,539.0,0.5387626787483896,0.17964185762693935,0.03742407325591941,1.0004406887312807,100.04406887312808,,,
160,160,0.04,540,1.5,1,500000.0,,500000.0,100.0,,540.0,0.539824420081436,0.18097752520607063,0.03745813188895752,1.0003253178419849,100.03253178419848,,,
161,161,0.04,540,2.25,1,500000.0,,500000.0,100.0,,540.0,0.5398649111069063,0.17928769279739348,0.03724968489222866,1.0002502659308083,100.02502659308084,,,
162,162,0.04,540,3.0,1,500000.0,,500000.0,100.0,,540.0,0.5396350030312078,0.17970695581457044,0.03744703548159205,1.0006767212680567,100.0676721268057,,,
163,163,0.04,540,5.0,1,500000.0,,500000.0,100.0,,540.0,0.5396392851968358,0.17957624949073892,0.03743565285733821,1.0006686087961274,100.06686087961272,,,
