# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs	AXUVCurrentAmp	GaAsPCurrentAmp
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.030000000000000000e+02	5.028696944627994991e-01	1.789588396215620603e-01	3.823339311676058477e-02	1.000259181658861296e+00	1.000259181658861252e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.030000000000000000e+02	5.026370548376917213e-01	1.773686146999828295e-01	3.821299678898786023e-02	1.000722587287552923e+00	1.000722587287552727e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.030000000000000000e+02	5.026642439043257360e-01	1.789136078745828251e-01	3.834573160170925282e-02	1.000668271431797374e+00	1.000668271431797507e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.030000000000000000e+02	5.028176515690461201e-01	1.778972822711973045e-01	3.801815560856774273e-02	1.000362678509322922e+00	1.000362678509322905e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.040000000000000000e+02	5.037651012331139100e-01	1.803551670887277303e-01	3.842779943839717133e-02	1.000466378423402247e+00	1.000466378423402176e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.040000000000000000e+02	4.716377497846552247e-01	1.793728854440572729e-01	3.798330815539645300e-02	1.094439559093192127e+00	1.094439559093192145e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.040000000000000000e+02	5.034769895105910553e-01	1.792557687224382024e-01	3.795139745502190687e-02	1.001039852722621415e+00	1.001039852722621646e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.040000000000000000e+02	5.038298313647828763e-01	1.790213577792963418e-01	3.833882000307133053e-02	1.000337760505992879e+00	1.000337760505993003e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.050000000000000000e+02	5.047865350181041100e-01	1.800295034528029692e-01	3.818272460208654850e-02	1.000423076491492980e+00	1.000423076491492793e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.050000000000000000e+02	5.047334200038562368e-01	1.784121928386547540e-01	3.830499531949910913e-02	1.000528296409429529e+00	1.000528296409429601e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.050000000000000000e+02	5.047090258527646700e-01	1.784521431502586741e-01	3.805482880924179745e-02	1.000576803406166393e+00	1.000576803406166420e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.050000000000000000e+02	5.047357907036825742e-01	1.800943589552614632e-01	3.833306409271079740e-02	1.000523591774319154e+00	1.000523591774319243e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.060000000000000000e+02	5.057084169968334431e-01	1.799537659058024208e-01	3.805903170229335553e-02	1.000576899623031313e+00	1.000576899623031579e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.060000000000000000e+02	5.057365203994663716e-01	1.809206588047696795e-01	3.810956355301842180e-02	1.000521115612315493e+00	1.000521115612315413e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.060000000000000000e+02	4.735260358896424826e-01	1.825385848880943518e-01	3.802072413256772643e-02	1.094351681679939681e+00	1.094351681679939503e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.060000000000000000e+02	5.055693937591854148e-01	1.799416099688812554e-01	3.795881970506649605e-02	1.000852121357900470e+00	1.000852121357900586e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.070000000000000000e+02	5.063485009012765881e-01	1.804262099691564813e-01	3.806992855099003426e-02	1.001290734578996311e+00	1.001290734578996364e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.070000000000000000e+02	5.067250206230256016e-01	1.878984770813568739e-01	3.833351021370251521e-02	1.000542946184585613e+00	1.000542946184585560e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.070000000000000000e+02	5.068588247160050742e-01	1.783889597293369378e-01	3.791124678642909807e-02	1.000278588963103843e+00	1.000278588963103914e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.070000000000000000e+02	5.067748985113098570e-01	1.794333113001574664e-01	3.800746045724151534e-02	1.000444236448697621e+00	1.000444236448697382e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.080000000000000000e+02	5.078347992405269906e-01	1.800604352643283002e-01	3.880020468968585490e-02	1.000325341549002101e+00	1.000325341549002189e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.080000000000000000e+02	5.077395770775410266e-01	1.845913653474957894e-01	3.908048876858691983e-02	1.000513055979726396e+00	1.000513055979726289e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.080000000000000000e+02	5.070085665922305918e-01	1.802666348591558942e-01	3.816611052741627347e-02	1.001965785755149607e+00	1.001965785755149625e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.080000000000000000e+02	5.078055004054704558e-01	1.775761382231635932e-01	3.834219626768477218e-02	1.000383058025862359e+00	1.000383058025862226e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.090000000000000000e+02	5.087852126709094813e-01	1.785341328401682526e-01	3.812335317965562936e-02	1.000422386264230967e+00	1.000422386264230852e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.090000000000000000e+02	5.086563515029525195e-01	1.828059475005747170e-01	3.788169763372865873e-02	1.000675960800591513e+00	1.000675960800591469e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.090000000000000000e+02	5.086288835429059185e-01	1.782154354910541194e-01	3.783210234106668124e-02	1.000729811490657539e+00	1.000729811490657539e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.090000000000000000e+02	5.088849352311626273e-01	1.781636674877092319e-01	3.777740665606420939e-02	1.000226132599983497e+00	1.000226132599983657e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.100000000000000000e+02	5.097442093812105668e-01	1.796837654025538467e-01	3.889532376813344822e-02	1.000502006692540080e+00	1.000502006692539965e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.100000000000000000e+02	5.098695731522753238e-01	1.786109887943089780e-01	3.807403192891288535e-02	1.000255856468756033e+00	1.000255856468756122e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.100000000000000000e+02	5.098759032153907800e-01	1.845607074772668832e-01	3.796163999913611947e-02	1.000243425858486246e+00	1.000243425858486290e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.100000000000000000e+02	5.096549243003209995e-01	1.823754198370793611e-01	3.805290572648373226e-02	1.000677400291979602e+00	1.000677400291979495e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.110000000000000000e+02	5.108521469824950367e-01	1.785843558163246747e-01	3.799975282995363135e-02	1.000289513669467834e+00	1.000289513669467709e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.110000000000000000e+02	5.106241965662547955e-01	1.789326936919211353e-01	3.821508764883811693e-02	1.000736522230387227e+00	1.000736522230386925e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.110000000000000000e+02	5.106738121899638827e-01	1.782443721653977353e-01	3.788527789826470066e-02	1.000638971731421689e+00	1.000638971731421805e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.110000000000000000e+02	5.108323115741086884e-01	1.795570682293986253e-01	3.790605502381389630e-02	1.000328298409284500e+00	1.000328298409284429e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.120000000000000000e+02	5.116055627680452522e-01	1.789035429500017982e-01	3.787168980369650523e-02	1.000771440468609885e+00	1.000771440468609796e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.120000000000000000e+02	5.116375802248057658e-01	1.786537923589631149e-01	3.757894613466485068e-02	1.000708734973029923e+00	1.000708734973029834e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.120000000000000000e+02	5.111346116214804391e-01	1.789503240928181638e-01	3.786050720270166259e-02	1.001700329646749932e+00	1.001700329646749879e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.120000000000000000e+02	5.117562065260585769e-01	1.797400549297993311e-01	3.808804961268123790e-02	1.000476476321253916e+00	1.000476476321253756e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.130000000000000000e+02	5.122536085010324092e-01	1.806263614397699002e-01	3.787318401602520618e-02	1.001458910240718980e+00	1.001458910240719007e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.130000000000000000e+02	5.126273290936751437e-01	1.796133259394598614e-01	3.799346397435549721e-02	1.000727293853062916e+00	1.000727293853063173e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.130000000000000000e+02	5.128171929127347539e-01	1.774281604613430763e-01	3.777140342481285357e-02	1.000356545748403381e+00	1.000356545748403221e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.130000000000000000e+02	5.126722237861940368e-01	1.829425454209478163e-01	3.819737533366612814e-02	1.000639569865375389e+00	1.000639569865375194e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.140000000000000000e+02	5.137579519918972215e-01	1.810787403739020918e-01	3.810123468617879899e-02	1.000471352458468521e+00	1.000471352458468317e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.140000000000000000e+02	5.138453910873976849e-01	1.786384539996708209e-01	3.812589868104371282e-02	1.000300925714945555e+00	1.000300925714945635e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.140000000000000000e+02	5.136849900126208013e-01	1.789041149543191822e-01	3.823622993149600885e-02	1.000613343421260959e+00	1.000613343421260737e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.140000000000000000e+02	5.136660266411581244e-01	1.781904769306484060e-01	3.806608016441367232e-02	1.000650380779775750e+00	1.000650380779775759e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.150000000000000000e+02	5.147926093845172080e-01	1.793977879188528024e-01	3.781806141959256906e-02	1.000403017386068516e+00	1.000403017386068569e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.150000000000000000e+02	5.147106358240080004e-01	1.782847194129442980e-01	3.783382244176590470e-02	1.000562406903052093e+00	1.000562406903052022e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.150000000000000000e+02	5.148839634205615301e-01	1.778742605611838279e-01	3.827235016256032990e-02	1.000225371016876696e+00	1.000225371016876608e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.150000000000000000e+02	5.147688334762733353e-01	1.790155256434310949e-01	3.790595359690292210e-02	1.000449114610648227e+00	1.000449114610648138e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.160000000000000000e+02	5.153353791277140994e-01	1.788337072771771230e-01	3.807308413311381173e-02	1.001293601111934883e+00	1.001293601111934919e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.160000000000000000e+02	5.159102432445934472e-01	1.788140359591510464e-01	3.794417829932056341e-02	1.000173988382829560e+00	1.000173988382829577e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.160000000000000000e+02	5.146989285462041375e-01	1.789804091636388317e-01	3.859476853926876311e-02	1.002540249193187183e+00	1.002540249193187094e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.160000000000000000e+02	5.155272386930846995e-01	1.838228550356716395e-01	3.797521488426731928e-02	1.000917779708375477e+00	1.000917779708375548e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.170000000000000000e+02	5.167076332020087426e-01	1.789512269397169342e-01	3.794718561933273226e-02	1.000566073647136678e+00	1.000566073647136562e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.170000000000000000e+02	5.165742696601910433e-01	1.795461684940993230e-01	3.781780770651976126e-02	1.000824952276545332e+00	1.000824952276545474e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.170000000000000000e+02	5.167228300008901432e-01	1.799103655469365681e-01	3.784675095886734508e-02	1.000536615539673768e+00	1.000536615539673733e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.170000000000000000e+02	5.167262647319603719e-01	1.787818969239501621e-01	3.792096760601173372e-02	1.000530162403310941e+00	1.000530162403310896e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.180000000000000000e+02	5.177796431417391876e-01	1.804963723482320148e-01	3.765457126857280762e-02	1.000425667783753969e+00	1.000425667783754022e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.180000000000000000e+02	5.177575924695702048e-01	1.796552670207993696e-01	3.779210269188606336e-02	1.000468450951098154e+00	1.000468450951098305e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.180000000000000000e+02	5.175492787418306539e-01	1.800087941426909421e-01	3.771241087898875854e-02	1.000872617918038943e+00	1.000872617918038827e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.180000000000000000e+02	5.177446324385754917e-01	1.784853695933930617e-01	3.805744930748792415e-02	1.000493450063600687e+00	1.000493450063600847e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.190000000000000000e+02	5.185906070885721864e-01	1.789463068649074506e-01	3.811650081258168704e-02	1.000790265087352138e+00	1.000790265087352395e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.190000000000000000e+02	5.187927910971211753e-01	1.801504955500213001e-01	3.803300202101649041e-02	1.000399485258221866e+00	1.000399485258222114e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.190000000000000000e+02	5.189020184754327136e-01	1.783544165101242640e-01	3.779372647507778238e-02	1.000188829115705058e+00	1.000188829115705005e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.190000000000000000e+02	5.186862086841983466e-01	1.792766617734799783e-01	3.767786381645413935e-02	1.000605707870847905e+00	1.000605707870847993e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.200000000000000000e+02	4.866015067974410746e-01	1.771580591745345323e-01	3.753663899260079040e-02	1.094385502536616928e+00	1.094385502536616741e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.200000000000000000e+02	5.197412510771528549e-01	1.791329239415587193e-01	3.760204935245113622e-02	1.000498056327957075e+00	1.000498056327957102e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.200000000000000000e+02	5.198867035971715955e-01	1.790208911966945649e-01	3.809781307813033674e-02	1.000217939863279115e+00	1.000217939863278787e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.200000000000000000e+02	4.853508612041375625e-01	1.795682475890892360e-01	3.773910927544472937e-02	1.096740188929174575e+00	1.096740188929174593e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.210000000000000000e+02	5.208291420275145134e-01	1.790049189447683042e-01	3.771953069852022888e-02	1.000328106082586821e+00	1.000328106082586999e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.210000000000000000e+02	5.206765910646481421e-01	1.781742492454063131e-01	3.781687582578914519e-02	1.000621386345246222e+00	1.000621386345246151e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.210000000000000000e+02	5.207880017346042667e-01	1.799630201577100130e-01	3.778384869111078848e-02	1.000407186923144565e+00	1.000407186923144565e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.210000000000000000e+02	5.208430677631668004e-01	1.811096521287484662e-01	3.796736750468488603e-02	1.000301355824102956e+00	1.000301355824102814e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.220000000000000000e+02	5.219149241554305041e-01	1.794451575822136602e-01	3.787259344407258033e-02	1.000163011217845233e+00	1.000163011217844939e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.220000000000000000e+02	5.218292590053579261e-01	1.805546421459435502e-01	3.772815633100844168e-02	1.000327246336781162e+00	1.000327246336781002e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.220000000000000000e+02	5.217868190040462206e-01	1.799515542945323288e-01	3.755979356626541754e-02	1.000408775863557365e+00	1.000408775863557480e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.220000000000000000e+02	4.883487224250481762e-01	1.778926796802084154e-01	3.764274355111400794e-02	1.094697300648569627e+00	1.094697300648569325e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.230000000000000000e+02	5.227499618384626734e-01	1.790587279718154345e-01	3.786292526842001405e-02	1.000478589197634882e+00	1.000478589197635131e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.230000000000000000e+02	5.226040770724467155e-01	1.782694543863375114e-01	3.737222078518397106e-02	1.000757702234922997e+00	1.000757702234922988e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.230000000000000000e+02	5.227145477109388372e-01	1.836697868657738708e-01	3.789079597451231601e-02	1.000546396120632009e+00	1.000546396120632267e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.230000000000000000e+02	5.221775346264166950e-01	1.832681431634033409e-01	3.798129524443825955e-02	1.001579899920830741e+00	1.001579899920830741e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.240000000000000000e+02	5.238252404825743946e-01	1.803732350272705953e-01	3.767408033830656894e-02	1.000333665993837551e+00	1.000333665993837684e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.240000000000000000e+02	5.231251016115038288e-01	1.783217688057562034e-01	3.800626964175422839e-02	1.001676219567643189e+00	1.001676219567643074e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.240000000000000000e+02	5.238502192711849137e-01	1.793528480513739420e-01	3.808184904535187598e-02	1.000285964883767420e+00	1.000285964883767207e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.240000000000000000e+02	5.237143661231584701e-01	1.796040344647315545e-01	3.759834697630862893e-02	1.000545494567783633e+00	1.000545494567783606e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.250000000000000000e+02	5.247493772875941875e-01	1.841133765505768849e-01	3.804799003339273678e-02	1.000477911215559956e+00	1.000477911215560027e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.250000000000000000e+02	5.246887048391044583e-01	1.784394455674553626e-01	3.844410574776736811e-02	1.000593479850144796e+00	1.000593479850144689e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.250000000000000000e+02	5.248151354719311490e-01	1.801564020349613882e-01	3.769275051601389537e-02	1.000352397038236862e+00	1.000352397038236631e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.250000000000000000e+02	5.247885911927824276e-01	1.788935199847365154e-01	3.796555176855524738e-02	1.000402904204766186e+00	1.000402904204766372e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.260000000000000000e+02	5.256478429502067229e-01	1.828482958653442902e-01	3.759950438420247426e-02	1.000670031591889941e+00	1.000670031591889853e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.260000000000000000e+02	5.256283847443455892e-01	1.799405735801518358e-01	3.793080639012332000e-02	1.000707234500538334e+00	1.000707234500538476e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.260000000000000000e+02	5.258785960575778073e-01	1.808478592159505904e-01	3.772918847932604791e-02	1.000230889489670982e+00	1.000230889489671000e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.260000000000000000e+02	5.258697593097622081e-01	1.781776541644204959e-01	3.761932135497943891e-02	1.000247732707978399e+00	1.000247732707978514e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.270000000000000000e+02	5.267892033450379818e-01	1.792361689543702785e-01	3.845314774946338721e-02	1.000400263368107279e+00	1.000400263368107119e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.270000000000000000e+02	5.266603325762844179e-01	1.784302925304735443e-01	3.786606255178188996e-02	1.000645374498478679e+00	1.000645374498478475e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.270000000000000000e+02	5.268519865931239332e-01	1.831214190221400473e-01	3.789138787275192488e-02	1.000280950973978289e+00	1.000280950973978378e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.270000000000000000e+02	5.269161007788397688e-01	1.794862393741492868e-01	3.785561359564432876e-02	1.000159228492953467e+00	1.000159228492953361e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.280000000000000000e+02	5.277130066113386864e-01	1.778435333820961861e-01	3.751602904674873618e-02	1.000544201696196511e+00	1.000544201696196467e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.280000000000000000e+02	5.279155013476838354e-01	1.787333615198294923e-01	3.795310085077768097e-02	1.000160065707719426e+00	1.000160065707719639e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.280000000000000000e+02	5.277918527618339350e-01	1.787618217996087555e-01	3.771235655488851257e-02	1.000394594420055183e+00	1.000394594420055228e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.280000000000000000e+02	5.276408405924712941e-01	1.800830865976032480e-01	3.759977111841601022e-02	1.000681922857434403e+00	1.000681922857434358e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.290000000000000000e+02	5.288683178442170618e-01	1.795458058940416490e-01	3.768019797534290921e-02	1.000249004101615657e+00	1.000249004101615498e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.290000000000000000e+02	5.286921749654993619e-01	1.792448489620301066e-01	3.739003382313907387e-02	1.000582428039177518e+00	1.000582428039177358e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.290000000000000000e+02	5.288429251077104709e-01	1.844960337253266913e-01	3.749116131008355113e-02	1.000297048758069796e+00	1.000297048758069849e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.290000000000000000e+02	5.288368668747125412e-01	1.805403566368699864e-01	3.744815540659478248e-02	1.000308501476670608e+00	1.000308501476670813e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.300000000000000000e+02	5.292981874025144418e-01	1.773655271007386902e-01	3.777913909475183463e-02	1.001331610761400759e+00	1.001331610761400555e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.300000000000000000e+02	5.298430280079629018e-01	1.784360201939159118e-01	3.778844980847243656e-02	1.000296311798653859e+00	1.000296311798653903e+02	nan	nan	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.300000000000000000e+02	5.296514121735753644e-01	1.844650693889167969e-01	3.802603978454797973e-02	1.000658864874020004e+00	1.000658864874019827e+02	nan	nan	nan
