# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs	AXUVCurrentAmp	GaAsPCurrentAmp
nan	1.909599999999999795e+02	3.819200000000000372e-02	nan	1.004000000000000057e+02	8.018308367893496949e-03	3.804768494155826106e-03	2.626472020109845568e-03	2.518269632008844905e+00	4.804388034093361459e-01	nan	nan	nan
nan	1.130000000000000000e+02	2.259999999999999856e-02	nan	1.004000000000000057e+02	6.593540722581110562e-03	3.282212855400536058e-03	2.683847621544326479e-03	3.141602374157427047e+00	3.550890197778485136e-01	nan	nan	nan
nan	1.812800000000000011e+02	3.625599999999999656e-02	nan	1.005999999999999943e+02	1.069200474081526478e-02	3.485220877283314814e-03	2.693146849690829410e-03	1.909095761727770180e+00	3.457878988765179518e-01	nan	nan	nan
nan	2.305199999999999818e+02	4.610399999999999915e-02	nan	1.005999999999999943e+02	7.576387867511584669e-03	3.550905350972862785e-03	2.707306376965573809e-03	2.680215749236391165e+00	6.173680499273056510e-01	nan	nan	nan
nan	1.905600000000000023e+02	3.811200000000000004e-02	nan	1.005999999999999943e+02	7.414172965172838477e-03	3.578059423850916358e-03	2.748764857932944200e-03	2.738390531180356469e+00	5.226022003289736428e-01	nan	nan	nan
nan	1.109200000000000017e+02	2.218399999999999886e-02	nan	1.005999999999999943e+02	7.029338589131839225e-03	3.434837115435594723e-03	2.648223983316276824e-03	2.878101857665003482e+00	3.193343480379665644e-01	nan	nan	nan
nan	1.825200000000000102e+02	3.650400000000000172e-02	nan	1.007999999999999972e+02	1.145347142953823984e-02	3.370022798200239707e-03	2.702798060786415577e-03	1.782765618526388041e+00	3.247970221191633367e-01	nan	nan	nan
nan	2.285999999999999943e+02	4.571999999999999675e-02	nan	1.007999999999999972e+02	7.932861234228313213e-03	3.531091930437838845e-03	2.666054661862752272e-03	2.548617579399897970e+00	5.821436743638315203e-01	nan	nan	nan
nan	1.958400000000000034e+02	3.916799999999999449e-02	nan	1.007999999999999972e+02	7.085150362015610326e-03	3.760748959304549381e-03	2.689789521842757096e-03	2.859315369677279950e+00	5.600895086841455317e-01	nan	nan	nan
nan	1.116400000000000148e+02	2.232800000000000062e-02	nan	1.007999999999999972e+02	7.478167964320618991e-03	3.898647697905818083e-03	2.641561852710483990e-03	2.715238101642616808e+00	3.031695749349171409e-01	nan	nan	nan
nan	1.813599999999999852e+02	3.627199999999999175e-02	nan	1.010000000000000000e+02	1.065043940960322226e-02	4.171104411446449958e-03	2.847036752989859972e-03	1.919029054936415291e+00	3.480804291800332351e-01	nan	nan	nan
nan	2.237199999999999704e+02	4.474399999999999211e-02	nan	1.010000000000000000e+02	7.288586897309415683e-03	3.871111288905003216e-03	2.765727118587374238e-03	2.796003815403050652e+00	6.249290529602232747e-01	nan	nan	nan
nan	1.946400000000000148e+02	3.892800000000000427e-02	nan	1.010000000000000000e+02	7.850716146936064649e-03	4.018816497091372113e-03	2.751631119117931706e-03	2.583676221247757532e+00	5.026660848640455148e-01	nan	nan	nan
nan	1.113200000000000074e+02	2.226400000000000254e-02	nan	1.010000000000000000e+02	6.743821807974654733e-03	3.140910777330837948e-03	2.908876559127766999e-03	3.013113377755810340e+00	3.363450856460097893e-01	nan	nan	nan
nan	1.806400000000000148e+02	3.612800000000000039e-02	nan	1.012000000000000028e+02	1.118917680980075630e-02	4.210259199830758761e-03	2.643443845486985640e-03	1.821958394603720777e+00	3.290546957786033566e-01	nan	nan	nan
nan	2.271999999999999886e+02	4.543999999999999428e-02	nan	1.012000000000000028e+02	8.232480751755703180e-03	3.662240219556822576e-03	2.799154502799986854e-03	2.460969995977813074e+00	5.593483130416085913e-01	nan	nan	nan
nan	1.971999999999999886e+02	3.943999999999999589e-02	nan	1.012000000000000028e+02	7.814277549923646232e-03	3.344525977508298799e-03	2.730818796920279640e-03	2.600843239518641159e+00	5.127730725115936528e-01	nan	nan	nan
nan	1.084000000000000057e+02	2.168000000000000135e-02	nan	1.012000000000000028e+02	6.936216007070469466e-03	3.702569343568781236e-03	2.623687321438541130e-03	2.929186290117942182e+00	3.170024431936966924e-01	nan	nan	nan
nan	1.823599999999999852e+02	3.647199999999999748e-02	nan	1.014000000000000057e+02	1.031275138469482135e-02	3.847658254013504135e-03	2.742799777373730683e-03	1.982696917312142704e+00	3.615385946281386431e-01	nan	nan	nan
nan	2.244000000000000057e+02	4.488000000000000322e-02	nan	1.014000000000000057e+02	8.095400218739997461e-03	3.592712267730716145e-03	2.746115721622996962e-03	2.518578121341030318e+00	5.658327530524294158e-01	nan	nan	nan
nan	1.940000000000000000e+02	3.880000000000000115e-02	nan	1.014000000000000057e+02	7.297016623720083313e-03	3.354207661494410572e-03	2.515365781489587761e-03	2.856100509628129114e+00	5.556827679907678785e-01	nan	nan	nan
nan	1.131599999999999966e+02	2.263199999999999934e-02	nan	1.014000000000000057e+02	6.272908059033852242e-03	3.445879069114945320e-03	2.506450997726896671e-03	3.245121335712132016e+00	3.673490306665084804e-01	nan	nan	nan
nan	1.842400000000000091e+02	3.684800000000000575e-02	nan	1.015999999999999943e+02	1.007291811412642374e-02	3.328283633037480097e-03	2.723388448253853938e-03	2.027656732585858546e+00	3.737280802593548890e-01	nan	nan	nan
nan	2.295600000000000023e+02	4.591199999999999448e-02	nan	1.015999999999999943e+02	7.639042589096334615e-03	3.637392025334754836e-03	2.776988307274081379e-03	2.694642892222781416e+00	6.183643762070081262e-01	nan	nan	nan
nan	1.949200000000000159e+02	3.898400000000000476e-02	nan	1.015999999999999943e+02	7.642681657948742491e-03	3.612279175420284125e-03	2.576023298523384165e-03	2.684075198847509114e+00	5.233430713157243286e-01	nan	nan	nan
nan	1.098799999999999955e+02	2.197600000000000248e-02	nan	1.015999999999999943e+02	6.989079777060851033e-03	3.448263627800590182e-03	2.362861845627690655e-03	2.947546235663601077e+00	3.254511711727759438e-01	nan	nan	nan
nan	1.830400000000000205e+02	3.660800000000000165e-02	nan	1.017999999999999972e+02	1.037775231965497313e-02	3.426390647732042126e-03	2.688814150741023704e-03	1.996131122463130847e+00	3.645220861383788868e-01	nan	nan	nan
nan	2.295999999999999943e+02	4.591999999999999554e-02	nan	1.017999999999999972e+02	8.326894804274617007e-03	3.775219671565874322e-03	2.696301160659221943e-03	2.462534779981242039e+00	5.653694888622365911e-01	nan	nan	nan
nan	1.934399999999999977e+02	3.868799999999999323e-02	nan	1.017999999999999972e+02	7.411902534861384076e-03	3.705461731029515739e-03	2.529034047554169252e-03	2.761445747218670643e+00	5.349871307524670661e-01	nan	nan	nan
nan	1.151200000000000045e+02	2.302399999999999933e-02	nan	1.017999999999999972e+02	7.430524112983220852e-03	3.696484963309457257e-03	2.611077037891383450e-03	2.754567639106840549e+00	3.167649472890506357e-01	nan	nan	nan
nan	1.853599999999999852e+02	3.707200000000000772e-02	nan	1.020000000000000000e+02	1.124481772556009708e-02	3.722056263893600610e-03	2.615460910182983677e-03	1.831390907040714611e+00	3.391486301093830091e-01	nan	nan	nan
nan	2.310000000000000000e+02	4.619999999999999107e-02	nan	1.020000000000000000e+02	7.578709794088353546e-03	3.530125036851079756e-03	2.680133535503983512e-03	2.713098422732584503e+00	6.267242179573975225e-01	nan	nan	nan
nan	1.941599999999999966e+02	3.883199999999999152e-02	nan	1.020000000000000000e+02	7.406263827226667110e-03	3.624382294109364244e-03	2.606672586188986222e-03	2.768696383587468723e+00	5.382809773745677040e-01	nan	nan	nan
nan	1.134400000000000119e+02	2.268800000000000330e-02	nan	1.020000000000000000e+02	7.067349714427564530e-03	3.376612650109630381e-03	2.626919477983778988e-03	2.936722558331308797e+00	3.322109831752922959e-01	nan	nan	nan
nan	1.871200000000000045e+02	3.742399999999999893e-02	nan	1.022000000000000028e+02	1.137398319024441641e-02	3.765546339888877717e-03	2.756780625192435490e-03	1.807231263753152462e+00	3.387657357706617689e-01	nan	nan	nan
nan	2.299599999999999795e+02	4.599199999999999816e-02	nan	1.022000000000000028e+02	8.413397285723930169e-03	3.886016260619894105e-03	2.670886897655523184e-03	2.453582025237491582e+00	5.631332783570539569e-01	nan	nan	nan
nan	1.950400000000000205e+02	3.900800000000000101e-02	nan	1.022000000000000028e+02	7.661839235108799766e-03	3.435120563510065707e-03	2.740495322878111310e-03	2.679276987907686980e+00	5.221225895387264782e-01	nan	nan	nan
nan	1.142400000000000091e+02	2.284800000000000025e-02	nan	1.022000000000000028e+02	7.396036054155956559e-03	3.531364433780386121e-03	2.662479157442258163e-03	2.788991933922636779e+00	3.191089401573227180e-01	nan	nan	nan
nan	1.820000000000000000e+02	3.640000000000000180e-02	nan	1.024000000000000057e+02	1.070590935295513170e-02	3.675884203191379009e-03	2.575830492155362778e-03	1.949393362505988936e+00	3.553277217428620904e-01	nan	nan	nan
nan	2.323199999999999932e+02	4.646399999999999836e-02	nan	1.024000000000000057e+02	8.569671935049427702e-03	3.355309731233818617e-03	2.622761623536569962e-03	2.427380976913819044e+00	5.619425344603152794e-01	nan	nan	nan
nan	1.957199999999999989e+02	3.914399999999999824e-02	nan	1.024000000000000057e+02	8.092605871327122544e-03	3.979801853688721101e-03	2.766023271157666032e-03	2.571286986622289383e+00	5.017280732460175363e-01	nan	nan	nan
nan	1.156400000000000148e+02	2.312800000000000272e-02	nan	1.024000000000000057e+02	6.777960039387380051e-03	3.570747072683334161e-03	2.604285533996437366e-03	3.026052556738130672e+00	3.499352528152740449e-01	nan	nan	nan
nan	1.880000000000000000e+02	3.760000000000000148e-02	nan	1.025999999999999943e+02	1.161759896133844443e-02	3.690048548200810293e-03	2.701166381641579954e-03	1.771975967416593134e+00	3.332619598389077731e-01	nan	nan	nan
nan	2.353599999999999852e+02	4.707200000000000273e-02	nan	1.025999999999999943e+02	8.252881865591917693e-03	3.719890195322554140e-03	2.798999659346246803e-03	2.493371889483063875e+00	5.866254043331469159e-01	nan	nan	nan
nan	1.960400000000000205e+02	3.920799999999999980e-02	nan	1.025999999999999943e+02	7.883585261201916244e-03	3.410678889265787196e-03	2.703881175442326892e-03	2.608334227510547443e+00	5.115464679138592707e-01	nan	nan	nan
nan	1.151599999999999966e+02	2.303200000000000039e-02	nan	1.025999999999999943e+02	6.801663497858498678e-03	3.450465353833231160e-03	2.717759496058550720e-03	3.070879145714295877e+00	3.533808416886384807e-01	nan	nan	nan
nan	1.831599999999999966e+02	3.663200000000000484e-02	nan	1.027999999999999972e+02	1.114653227274629843e-02	3.440230913885441999e-03	2.714822568125303294e-03	1.851787439558818749e+00	3.394864454129604692e-01	nan	nan	nan
nan	2.314800000000000182e+02	4.629600000000001075e-02	nan	1.027999999999999972e+02	8.613603721955768663e-03	3.866791725460743626e-03	2.672657714126704977e-03	2.415535220737335287e+00	5.579523260697352161e-01	nan	nan	nan
nan	1.954399999999999977e+02	3.908799999999999775e-02	nan	1.027999999999999972e+02	7.939181124174864851e-03	3.478993728413282051e-03	2.445881244141580660e-03	2.628813620579329768e+00	5.130348190771963912e-01	nan	nan	nan
nan	1.153599999999999852e+02	2.307199999999999876e-02	nan	1.027999999999999972e+02	6.858872755419724403e-03	3.836872886595825254e-03	2.723348964989715740e-03	3.026310247780468199e+00	3.491704301271312261e-01	nan	nan	nan
nan	1.827199999999999989e+02	3.654400000000000703e-02	nan	1.030000000000000000e+02	1.086514727774556474e-02	3.461658976281699416e-03	2.697276574794486067e-03	1.904020189830105236e+00	3.480348741398039958e-01	nan	nan	nan
nan	2.264000000000000057e+02	4.528000000000000080e-02	nan	1.030000000000000000e+02	8.401644788350495774e-03	3.780626285190909121e-03	2.714811377168260299e-03	2.478830033686075129e+00	5.611172866156162176e-01	nan	nan	nan
nan	1.976400000000000148e+02	3.952799999999999370e-02	nan	1.030000000000000000e+02	8.400418383321266863e-03	3.767207776631608697e-03	2.705211994571968953e-03	2.455909856765535526e+00	4.857507935964976431e-01	nan	nan	nan
nan	1.191200000000000045e+02	2.382400000000000143e-02	nan	1.030000000000000000e+02	6.941386011690156566e-03	3.536421568242553801e-03	2.676925899383466277e-03	2.993626309962456933e+00	3.572564354493761307e-01	nan	nan	nan
nan	1.860400000000000205e+02	3.720799999999999802e-02	nan	1.032000000000000028e+02	1.044020376724802066e-02	3.749841056869843321e-03	2.752892905370654588e-03	1.988613312099557273e+00	3.694222118511466535e-01	nan	nan	nan
nan	2.314399999999999977e+02	4.628800000000000275e-02	nan	1.032000000000000028e+02	7.640896813768449647e-03	3.446630303783428106e-03	2.678492029620029719e-03	2.747991871178434131e+00	6.334039728748839249e-01	nan	nan	nan
nan	1.980400000000000205e+02	3.960800000000000431e-02	nan	1.032000000000000028e+02	8.238214990415144642e-03	3.513721944254739969e-03	2.618008024263097401e-03	2.513965087407971755e+00	4.977344515972479400e-01	nan	nan	nan
nan	1.200400000000000063e+02	2.400799999999999809e-02	nan	1.032000000000000028e+02	7.520843407210123406e-03	3.407581640361327137e-03	2.536507937220169005e-03	2.759641594957307209e+00	3.312621556087022578e-01	nan	nan	nan
nan	1.840799999999999841e+02	3.681600000000000150e-02	nan	1.034000000000000057e+02	1.053496423098749732e-02	3.858022510996753605e-03	2.845658587159503351e-03	1.964898238632304395e+00	3.615282311691095929e-01	nan	nan	nan
nan	2.322400000000000091e+02	4.644800000000000317e-02	nan	1.034000000000000057e+02	9.362623620577322642e-03	3.663030752165446526e-03	2.737521740479393652e-03	2.213272119352568179e+00	5.136816519096312206e-01	nan	nan	nan
nan	2.014799999999999898e+02	4.029600000000000543e-02	nan	1.034000000000000057e+02	8.050106589180358596e-03	3.647269751351140451e-03	2.848617392579613251e-03	2.574505885619540635e+00	5.186311789319368870e-01	nan	nan	nan
nan	1.155599999999999881e+02	2.311200000000000060e-02	nan	1.034000000000000057e+02	6.752619731469166990e-03	3.467220883895788617e-03	2.473855154344639130e-03	3.074433097288982619e+00	3.550196562540262057e-01	nan	nan	nan
nan	1.905600000000000023e+02	3.811200000000000004e-02	nan	1.035999999999999943e+02	1.019586186527248958e-02	3.680820225577802109e-03	2.722190783904626741e-03	2.044980768594144571e+00	3.898353740808854218e-01	nan	nan	nan
nan	2.353199999999999932e+02	4.706400000000000861e-02	nan	1.035999999999999943e+02	8.259768978846296350e-03	3.700643083410364107e-03	2.752726452864943073e-03	2.514552846312773315e+00	5.919175996458638789e-01	nan	nan	nan
nan	2.054800000000000182e+02	4.109600000000000752e-02	nan	1.035999999999999943e+02	7.784313723946070795e-03	3.795325932709466086e-03	2.809474236808529122e-03	2.673158570579642124e+00	5.493716163162263300e-01	nan	nan	nan
nan	1.144000000000000057e+02	2.288000000000000450e-02	nan	1.035999999999999943e+02	7.269701185555277681e-03	3.884836579278043520e-03	2.538957130908578354e-03	2.859121920142367657e+00	3.274583081588234301e-01	nan	nan	nan
nan	1.894799999999999898e+02	3.789599999999999913e-02	nan	1.037999999999999972e+02	1.262523852944013800e-02	3.680054443221560893e-03	2.689287929993146569e-03	1.647783478820910474e+00	3.122492751548993084e-01	nan	nan	nan
nan	2.350000000000000000e+02	4.700000000000000011e-02	nan	1.037999999999999972e+02	8.647024022752702183e-03	3.747246538648571577e-03	2.715110468518496314e-03	2.406762930184534799e+00	5.658857028275126044e-01	nan	nan	nan
nan	1.972400000000000091e+02	3.944800000000000390e-02	nan	1.037999999999999972e+02	7.564503295793656261e-03	3.710924918293899248e-03	2.676427979743718332e-03	2.782043893774874821e+00	5.494613202134248642e-01	nan	nan	nan
nan	1.214000000000000057e+02	2.427999999999999950e-02	nan	1.037999999999999972e+02	7.047429384128918797e-03	3.830122146604323340e-03	2.715241575201265273e-03	3.011287284116487939e+00	3.671483454084018550e-01	nan	nan	nan
nan	1.834799999999999898e+02	3.669599999999999945e-02	nan	1.040000000000000000e+02	1.121946521621339406e-02	3.607386162136304135e-03	2.686308971184206938e-03	1.859884961310972695e+00	3.412828202619470064e-01	nan	nan	nan
nan	2.351199999999999761e+02	4.702399999999999636e-02	nan	1.040000000000000000e+02	8.361608686741420216e-03	3.398720628361508265e-03	2.678094098456669254e-03	2.493522810490796271e+00	5.863205478391859682e-01	nan	nan	nan
nan	2.028000000000000114e+02	4.055999999999999883e-02	nan	1.040000000000000000e+02	8.141055858486652766e-03	4.017568609686709979e-03	2.736577481764354558e-03	2.630432615711252087e+00	5.318372061302385490e-01	nan	nan	nan
nan	1.190400000000000063e+02	2.380799999999999930e-02	nan	1.040000000000000000e+02	6.999607764573738226e-03	3.330913770300868680e-03	2.538487966171548010e-03	2.987968380636408572e+00	3.554086768791472339e-01	nan	nan	nan
nan	1.852800000000000011e+02	3.705600000000000560e-02	nan	1.042000000000000028e+02	1.130897470128729675e-02	3.838557252290590582e-03	2.745467668099210203e-03	1.850424373303801051e+00	3.429465177583831403e-01	nan	nan	nan
nan	2.361999999999999886e+02	4.724000000000000421e-02	nan	1.042000000000000028e+02	8.543609725084024692e-03	3.687337787484007423e-03	2.648156337997041414e-03	2.445262231263705566e+00	5.776263481968096913e-01	nan	nan	nan
nan	1.949599999999999795e+02	3.899199999999999888e-02	nan	1.042000000000000028e+02	7.853153339669915328e-03	3.364245166064672079e-03	2.804387423533013114e-03	2.655660541960305654e+00	5.179176742067179706e-01	nan	nan	nan
nan	1.170400000000000063e+02	2.340799999999999825e-02	nan	1.042000000000000028e+02	7.115253570245841201e-03	3.558375981382724124e-03	2.623814615883413633e-03	2.933791389204288613e+00	3.434875326194080092e-01	nan	nan	nan
nan	1.887599999999999909e+02	3.775199999999999390e-02	nan	1.044000000000000057e+02	1.190173814830814206e-02	3.545796453956382398e-03	2.668171962523775524e-03	1.763580650484969370e+00	3.328664631403144281e-01	nan	nan	nan
nan	2.384000000000000057e+02	4.768000000000000016e-02	nan	1.044000000000000057e+02	8.766868600569069012e-03	3.625728558884515427e-03	2.916158944957193948e-03	2.390667718209782855e+00	5.701327292352509346e-01	nan	nan	nan
nan	1.969599999999999795e+02	3.939200000000000340e-02	nan	1.044000000000000057e+02	7.632474532229024944e-03	3.643470991417151281e-03	2.906881551142446399e-03	2.741182280875775312e+00	5.396935898582035929e-01	nan	nan	nan
nan	1.175599999999999881e+02	2.351199999999999818e-02	nan	1.044000000000000057e+02	6.765844558913158835e-03	3.809832215250739951e-03	2.415063571146629402e-03	3.096920690856165059e+00	3.644392482731477201e-01	nan	nan	nan
nan	1.877199999999999989e+02	3.754400000000000098e-02	nan	1.045999999999999943e+02	1.208310163780424752e-02	3.888157722448019969e-03	2.701352504797222866e-03	1.756364281253382176e+00	3.293063473653620177e-01	nan	nan	nan
nan	2.310400000000000205e+02	4.620799999999999907e-02	nan	1.045999999999999943e+02	8.821033996782716088e-03	3.679030894872223865e-03	2.720511061641783801e-03	2.387242452855682817e+00	5.520046491012488010e-01	nan	nan	nan
nan	2.050000000000000000e+02	4.099999999999999478e-02	nan	1.045999999999999943e+02	7.857728669096104498e-03	3.623647234939142599e-03	2.686132944937145387e-03	2.672454788058132635e+00	5.476703559962616819e-01	nan	nan	nan
nan	1.134000000000000057e+02	2.267999999999999877e-02	nan	1.045999999999999943e+02	6.945157692525754170e-03	3.075597233972201215e-03	2.460945550806721820e-03	3.022431395972886570e+00	3.430455816116394496e-01	nan	nan	nan
nan	1.908000000000000114e+02	3.816000000000000641e-02	nan	1.047999999999999972e+02	1.177792065044741196e-02	3.570525254726168718e-03	2.768839276894953950e-03	1.787210816708948657e+00	3.408389239008466354e-01	nan	nan	nan
nan	2.349199999999999875e+02	4.698399999999999105e-02	nan	1.047999999999999972e+02	8.575579565249426967e-03	3.756735698349208952e-03	2.812851484408430362e-03	2.451544181354434748e+00	5.762264867410740177e-01	nan	nan	nan
nan	2.035999999999999943e+02	4.071999999999999925e-02	nan	1.047999999999999972e+02	7.759143648422650238e-03	3.635524348734171969e-03	2.575926546963270766e-03	2.715482658654587933e+00	5.524956204910159707e-01	nan	nan	nan
nan	1.178400000000000034e+02	2.356799999999999867e-02	nan	1.047999999999999972e+02	7.766641766197608307e-03	3.827958907842194444e-03	2.843390683941473228e-03	2.748406925933648104e+00	3.228529055194434561e-01	nan	nan	nan
nan	1.871599999999999966e+02	3.743200000000000000e-02	nan	1.050000000000000000e+02	1.214597263581708789e-02	3.596223241833367088e-03	2.714903938963535678e-03	1.743025970375027267e+00	3.260656489429497595e-01	nan	nan	nan
nan	2.314000000000000057e+02	4.628000000000000169e-02	nan	1.050000000000000000e+02	8.110459173017262394e-03	3.784521655649749662e-03	2.804694996115842959e-03	2.642951673895327147e+00	6.094853282335547240e-01	nan	nan	nan
nan	2.033599999999999852e+02	4.067200000000000676e-02	nan	1.050000000000000000e+02	7.964392395283539233e-03	3.672429400283450107e-03	2.785910192008627263e-03	2.652774354439874749e+00	5.401020273082305367e-01	nan	nan	nan
nan	1.182400000000000091e+02	2.364799999999999541e-02	nan	1.050000000000000000e+02	7.073625806733615726e-03	3.603886954358577564e-03	2.706888155763292197e-03	2.981084112602554903e+00	3.520117734912642793e-01	nan	nan	nan
nan	1.889599999999999795e+02	3.779199999999999920e-02	nan	1.052000000000000028e+02	1.137384764856506046e-02	3.578400006147756159e-03	2.632744321240036971e-03	1.855221507581876539e+00	3.509748800103141830e-01	nan	nan	nan
nan	2.330400000000000205e+02	4.660799999999999665e-02	nan	1.052000000000000028e+02	8.548038324724985607e-03	3.657555380929262794e-03	2.798088759862316956e-03	2.495039110083327571e+00	5.818264527363326000e-01	nan	nan	nan
nan	2.004799999999999898e+02	4.009599999999999970e-02	nan	1.052000000000000028e+02	8.556626643721757658e-03	3.484329699160625213e-03	2.500342368963169061e-03	2.476570446256658453e+00	4.963799628608794312e-01	nan	nan	nan
nan	1.215200000000000102e+02	2.430399999999999922e-02	nan	1.052000000000000028e+02	7.315173212496120861e-03	3.902989719661421105e-03	2.576080455621509394e-03	2.898529690142130022e+00	3.524340302631386312e-01	nan	nan	nan
nan	1.864799999999999898e+02	3.729599999999999582e-02	nan	1.054000000000000057e+02	1.166275130793110321e-02	3.658280664278688345e-03	2.668480750605605432e-03	1.842322615243424222e+00	3.421938398917560020e-01	nan	nan	nan
nan	2.294800000000000182e+02	4.589599999999999930e-02	nan	1.054000000000000057e+02	8.416683286445732909e-03	3.606514818796398205e-03	2.689829416017432660e-03	2.516428021941988558e+00	5.776046009901903977e-01	nan	nan	nan
nan	2.065199999999999818e+02	4.130399999999999350e-02	nan	1.054000000000000057e+02	7.471292700474804933e-03	3.540055916572286236e-03	2.500067107803354265e-03	2.849000249344415536e+00	5.894123811708842364e-01	nan	nan	nan
nan	1.210799999999999983e+02	2.421600000000000141e-02	nan	1.054000000000000057e+02	7.120842219405858556e-03	3.700906776906739363e-03	2.654761624265599123e-03	3.108190508027595111e+00	3.753199723496739582e-01	nan	nan	nan
nan	1.874000000000000057e+02	3.747999999999999943e-02	nan	1.055999999999999943e+02	1.173297472722424628e-02	3.370555309730960403e-03	2.716635935408539919e-03	1.802264771270029708e+00	3.376854451187377149e-01	nan	nan	nan
nan	2.403199999999999932e+02	4.806400000000000255e-02	nan	1.055999999999999943e+02	8.930029537496012026e-03	3.657586843977571420e-03	2.794686756007545413e-03	2.381150883347747715e+00	5.718679611403516549e-01	nan	nan	nan
nan	2.010400000000000205e+02	4.020799999999999375e-02	nan	1.055999999999999943e+02	7.680575148597199031e-03	3.766893192275293234e-03	2.712736660557126672e-03	2.765186380247248277e+00	5.546936034535435711e-01	nan	nan	nan
nan	1.209200000000000017e+02	2.418400000000000064e-02	nan	1.055999999999999943e+02	7.564020568024716965e-03	3.667791607068451171e-03	2.666692653830296349e-03	2.808484208097382862e+00	3.395636097350453464e-01	nan	nan	nan
nan	1.868799999999999955e+02	3.737599999999999950e-02	nan	1.057999999999999972e+02	1.101138500916476817e-02	3.660026707383350064e-03	2.679026292636795155e-03	1.925610305849039916e+00	3.603026616618433819e-01	nan	nan	nan
nan	2.333199999999999932e+02	4.666400000000000409e-02	nan	1.057999999999999972e+02	8.800681358798101775e-03	3.772314918799645009e-03	2.728916538542197449e-03	2.418417293489625752e+00	5.647833209147615774e-01	nan	nan	nan
nan	2.013599999999999852e+02	4.027200000000000918e-02	nan	1.057999999999999972e+02	7.830953440980011060e-03	3.766212214609965334e-03	2.593721538514815860e-03	2.711148311461874183e+00	5.456265664757131706e-01	nan	nan	nan
nan	1.200799999999999983e+02	2.401599999999999915e-02	nan	1.057999999999999972e+02	7.753825998684078791e-03	3.759417171623080471e-03	2.625935593038985355e-03	2.773445059470192042e+00	3.336186214521492666e-01	nan	nan	nan
nan	1.924799999999999898e+02	3.849600000000000244e-02	nan	1.060000000000000000e+02	1.107044278748617154e-02	3.907504785752404994e-03	2.773377932536358944e-03	1.957241152651982175e+00	3.759161952474946444e-01	nan	nan	nan
nan	2.401999999999999886e+02	4.804000000000000631e-02	nan	1.060000000000000000e+02	8.777655451449390550e-03	3.702950494831854737e-03	2.731221116774478798e-03	2.423955283700012675e+00	5.827425350835013784e-01	nan	nan	nan
nan	2.077599999999999909e+02	4.155199999999999866e-02	nan	1.060000000000000000e+02	7.979925290278515326e-03	3.822204635270352868e-03	2.723293265801281053e-03	2.677067272947086796e+00	5.556151098481856287e-01	nan	nan	nan
