,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,20000.0,5.0,,2.5,0.00245283144197728,0.00994390501939156,0.00466430270511992,0.05132604317848262,5.132604317848262,
1,1,0.05,60,2.25,1,500000.0,,20000.0,5.0,,3.0,0.002996386431234281,0.0097429232896336,0.004298565957154262,0.050060459498358224,5.006045949835824,
2,2,0.05,70,2.25,1,500000.0,,20000.0,5.0,,3.5,0.0034416433627934328,0.009557363010462862,0.004063403355874797,0.0512149299984743,5.121492999847429,
3,3,0.05,80,2.25,1,500000.0,,20000.0,5.0,,4.0,0.003994063375115431,0.00946042394546336,0.0038053164889397433,0.05007475451018697,5.0074754510186965,
4,4,0.05,90,2.25,1,500000.0,,20000.0,5.0,,4.5,0.004497284385479361,0.009506239718474035,0.0036616244688850233,0.050030204912269685,5.003020491226968,
5,5,0.05,100,2.25,1,500000.0,,20000.0,5.0,,5.0,0.0049962413780795245,0.009383353487208887,0.0034494032210614046,0.050037637002015,5.0037637002015005,
6,6,0.05,110,2.25,1,500000.0,,20000.0,5.0,,5.5,0.005496235240493128,0.009432341670620145,0.003363793289766324,0.05003428058068245,5.003428058068243,
7,7,0.05,120,2.25,1,500000.0,,20000.0,5.0,,6.0,0.005898975887376276,0.009537269795851412,0.00316129622429675,0.051217343802889614,5.121734380288961,
8,8,0.05,130,2.25,1,500000.0,,20000.0,5.0,,6.5,0.00649596494009792,0.009354818148985786,0.0030942955726338643,0.05003107638159129,5.003107638159128,
9,9,0.05,140,2.25,1,500000.0,,20000.0,5.0,,7.0,0.006993554511598958,0.009275066426360968,0.002981055789977292,0.05004624206847581,5.004624206847582,
10,10,0.05,150,2.25,1,500000.0,,20000.0,5.0,,7.5,0.007372969912004756,0.009196353297557382,0.0029334505515495983,0.05122403806336904,5.122403806336905,
11,11,0.05,160,2.25,1,500000.0,,20000.0,5.0,,8.0,0.007993388088105886,0.009108272545672511,0.0028678740730153094,0.050041472513500086,5.00414725135001,
12,12,0.05,170,2.25,1,500000.0,,20000.0,5.0,,8.5,0.00835777463441539,0.009186976194066799,0.002761986024779087,0.05121515837680191,5.121515837680189,
13,13,0.05,180,2.25,1,500000.0,,20000.0,5.0,,9.0,0.00868944945819845,0.009255934601185055,0.002687791568485278,0.052485448851532085,5.248544885153209,
14,14,0.05,190,2.25,1,500000.0,,20000.0,5.0,,9.5,0.0091922358334459,0.009254228476919014,0.0026792878970418868,0.052365531013691215,5.236553101369121,
15,15,0.05,200,2.25,1,500000.0,,20000.0,5.0,,10.0,0.009991679271486193,0.009089027057724984,0.0026267269486196705,0.050041712042342354,5.0041712042342334,
16,16,0.05,210,2.25,1,500000.0,,20000.0,5.0,,10.5,0.01047268552524919,0.009174485933834232,0.0025674319769294148,0.05013391276360313,5.013391276360312,
17,17,0.05,220,2.25,1,500000.0,,20000.0,5.0,,11.0,0.01081779044065114,0.00905753980133124,0.0025280484250608435,0.051205016374886926,5.120501637488694,
18,18,0.05,230,2.25,1,500000.0,,20000.0,5.0,,11.5,0.011490297636010352,0.009113023908142953,0.0024865425172088704,0.05004224464901249,5.004224464901249,
19,19,0.05,240,2.25,1,500000.0,,20000.0,5.0,,12.0,0.011988364787670775,0.009117767786612978,0.002429136120694625,0.05004867561715611,5.00486756171561,
20,20,0.05,250,2.25,1,500000.0,,20000.0,5.0,,12.5,0.012490959296693945,0.00913070789408007,0.002394630976587913,0.05003621585267404,5.003621585267405,
21,21,0.05,260,2.25,1,500000.0,,20000.0,5.0,,13.0,0.012989215917317979,0.009170811120884973,0.002356461512771587,0.05004156796309622,5.004156796309621,
22,22,0.05,270,2.25,1,500000.0,,20000.0,5.0,,13.5,0.013483366093576449,0.00919292433242422,0.002338263165863179,0.050061901863934014,5.006190186393401,
23,23,0.05,280,2.25,1,500000.0,,20000.0,5.0,,14.0,0.013768121458558437,0.009082691181815495,0.0023149634295748928,0.05120251494155036,5.120251494155035,
24,24,0.05,290,2.25,1,500000.0,,20000.0,5.0,,14.5,0.014492420381029944,0.00906042113048715,0.0022783227627182377,0.05002616551035812,5.002616551035812,
25,25,0.05,300,2.25,1,500000.0,,20000.0,5.0,,15.0,0.014745764756478966,0.009042648633455148,0.002251019638790707,0.051224669662772296,5.122466966277229,
26,26,0.05,310,2.25,1,500000.0,,20000.0,5.0,,15.5,0.015487886359312596,0.009145464692013478,0.0022287078292064807,0.05003916069956081,5.003916069956081,
27,27,0.05,320,2.25,1,500000.0,,20000.0,5.0,,16.0,0.01599208904488137,0.009030792401244714,0.002208193712646706,0.05002474138862158,5.002474138862159,
28,28,0.05,330,2.25,1,500000.0,,20000.0,5.0,,16.5,0.016487841052386328,0.0089413970128705,0.0021797511426129537,0.05003689626442372,5.003689626442371,
29,29,0.05,340,2.25,1,500000.0,,20000.0,5.0,,17.0,0.01697218827770911,0.008921139588192977,0.0021805500091500235,0.05008336338952787,5.008336338952787,
30,30,0.05,350,2.25,1,500000.0,,20000.0,5.0,,17.5,0.017482767543873196,0.009070085370977898,0.0021359698502777806,0.05004937144102517,5.0049371441025166,
31,31,0.05,360,2.25,1,500000.0,,20000.0,5.0,,18.0,0.017989198975766528,0.009058083161708015,0.0021298875451171853,0.050030030010802286,5.003003001080229,
32,32,0.05,370,2.25,1,500000.0,,20000.0,5.0,,18.5,0.01818352546565797,0.009194728220942628,0.002100240045421404,0.05123188774657641,5.12318877465764,
33,33,0.05,380,2.25,1,500000.0,,20000.0,5.0,,19.0,0.018990750213960156,0.008992794870848787,0.0020781693182394478,0.0500243651233143,5.00243651233143,
34,34,0.05,390,2.25,1,500000.0,,20000.0,5.0,,19.5,0.019476622148052482,0.009008554541469248,0.0020578745732310957,0.05006019457953512,5.006019457953512,
35,35,0.05,400,2.25,1,500000.0,,20000.0,5.0,,20.0,0.019985536097231037,0.009087227655121393,0.002066424997313124,0.05003625209069416,5.0036252090694155,
36,36,0.05,410,2.25,1,500000.0,,20000.0,5.0,,20.5,0.020473575463551868,0.009000210032505382,0.0020417356424127114,0.05006489440391202,5.006489440391204,
37,37,0.05,420,2.25,1,500000.0,,20000.0,5.0,,21.0,0.020978857537247392,0.009045687256643448,0.002039369645737245,0.05005044265092375,5.005044265092376,
38,38,0.05,430,2.25,1,500000.0,,20000.0,5.0,,21.5,0.021472619437031853,0.009010377757979407,0.001983101646474652,0.050063915525512856,5.006391552551287,
39,39,0.05,440,2.25,1,500000.0,,20000.0,5.0,,22.0,0.02198640815894919,0.009087559997737742,0.002012952944330568,0.050030928860611626,5.003092886061164,
40,40,0.05,450,2.25,1,500000.0,,20000.0,5.0,,22.5,0.022481690351840767,0.009095798412326283,0.0019753588570281264,0.0500407483071013,5.004074830710131,
41,41,0.05,460,2.25,1,500000.0,,20000.0,5.0,,23.0,0.022986030873960457,0.008931387204941148,0.001953688507311603,0.05003040186903336,5.003040186903336,
42,42,0.05,470,2.25,1,500000.0,,20000.0,5.0,,23.5,0.023488636812355707,0.00900429756617719,0.0019735691218997742,0.050024203863035056,5.0024203863035055,
43,43,0.05,480,2.25,1,500000.0,,20000.0,5.0,,24.0,0.023580969378965023,0.008981370866172974,0.0019235855600352725,0.0512494790972344,5.124947909723439,
44,44,0.05,490,2.25,1,500000.0,,20000.0,5.0,,24.5,0.024487713433620543,0.008970879704388677,0.0019338147133604823,0.05002510358081689,5.002510358081688,
45,45,0.05,500,2.25,1,500000.0,,20000.0,5.0,,25.0,0.02498664539435339,0.008943192331540074,0.0019283548093350512,0.050026748021660176,5.002674802166018,
46,46,0.05,510,2.25,1,500000.0,,20000.0,5.0,,25.5,0.024661995438932945,0.00899166929902476,0.0018861968837963208,0.05239987480655965,5.239987480655966,
47,47,0.05,520,2.25,1,500000.0,,20000.0,5.0,,26.0,0.02597926394792268,0.008955226371116735,0.001903049827105182,0.05003994160780465,5.003994160780467,
48,48,0.05,530,2.25,1,500000.0,,20000.0,5.0,,26.5,0.026473859745402707,0.008892640145539976,0.0018693122256063935,0.05004943772714721,5.004943772714721,
49,49,0.05,540,2.25,1,500000.0,,20000.0,5.0,,27.0,0.026982766426229148,0.008976302094060444,0.001861802271277972,0.05003195703446156,5.003195703446156,
50,50,0.05,550,2.25,1,500000.0,,20000.0,5.0,,27.5,0.027477493926839434,0.008958882966900845,0.0018595778204552515,0.050041021072253264,5.004102107225327,
51,51,0.05,560,2.25,1,500000.0,,20000.0,5.0,,28.0,0.027947370532815517,0.008964725544977362,0.0018646479986822843,0.05009547752869674,5.009547752869673,
52,52,0.05,570,2.25,1,500000.0,,20000.0,5.0,,28.5,0.028475429956996264,0.008919745098962767,0.0018740648911140796,0.050043273543219434,5.004327354321942,
53,53,0.05,580,2.25,1,500000.0,,20000.0,5.0,,29.0,0.028958357197718096,0.008997486574678356,0.0018414996773018209,0.05007215479732949,5.007215479732948,
54,54,0.05,590,2.25,1,500000.0,,20000.0,5.0,,29.5,0.029453074801141663,0.008966201731110013,0.0018384063326113307,0.050080340502598686,5.008034050259868,
55,55,0.05,600,2.25,1,500000.0,,20000.0,5.0,,30.0,0.029490088818326064,0.009085144641596512,0.0018426957268002529,0.051226363862694566,5.122636386269456,
56,56,0.05,610,2.25,1,500000.0,,20000.0,5.0,,30.5,0.02997163840547016,0.008912664570389766,0.001815217349530548,0.051246750189122926,5.124675018912296,
57,57,0.05,620,2.25,1,500000.0,,20000.0,5.0,,31.0,0.030970670081148628,0.008995934844177812,0.0018216080701520968,0.05004752978788714,5.004752978788713,
58,58,0.05,630,2.25,1,500000.0,,20000.0,5.0,,31.5,0.030449928634051895,0.009016165590018988,0.0017857445740788816,0.052426119261386205,5.242611926138621,
59,59,0.05,640,2.25,1,500000.0,,20000.0,5.0,,32.0,0.03144818360884576,0.009078741956168269,0.0017915163203580462,0.051239573629781134,5.123957362978112,
60,60,0.05,650,2.25,1,500000.0,,20000.0,5.0,,32.5,0.03246481582978021,0.009061950344449368,0.0018101811557879749,0.050054609869671925,5.005460986967192,
61,61,0.05,660,2.25,1,500000.0,,20000.0,5.0,,33.0,0.032951575865021995,0.008958215700083726,0.0017973014894753273,0.050073863987372645,5.007386398737266,
62,62,0.05,670,2.25,1,500000.0,,20000.0,5.0,,33.5,0.03347768507371029,0.008937384400675421,0.001787293072859148,0.05003336178987483,5.003336178987484,
63,63,0.05,680,2.25,1,500000.0,,20000.0,5.0,,34.0,0.03396751578849859,0.008831600552899962,0.0017728816988449288,0.0500479054292584,5.004790542925841,
