,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,51.0,0.01284,,50.0,0.0021365774639301024,0.02239868663434548,0.013773486474596999,23.74807017968846,0.30362948455073413,
1,1,0.05,60,2.25,1,500000.0,,87.15,0.02147,,60.0,0.0021762116026991588,0.018880591379382104,0.014981440114169253,30.3424785596658,0.6561379640311358,
2,2,0.05,70,2.25,1,500000.0,,142.05,0.03577,,70.0,0.002625073882409684,0.01777026061572643,0.015474203675817227,29.46608081721945,1.0511155763314413,
3,3,0.05,80,2.25,1,500000.0,,196.2,0.04904000000000001,,80.0,0.0032624391001659413,0.020303528545694526,0.015267356848394703,26.307579332356546,1.2969627989681447,
4,4,0.05,90,2.25,1,500000.0,,276.35,0.06971000000000001,,90.0,0.003631470293333167,0.018448163502631707,0.01587600191049339,25.70096331113684,1.793573576209004,
5,5,0.05,100,2.25,1,500000.0,,368.55,0.09255,,100.0,0.004390673135086927,0.017256368815963367,0.016163671873535113,23.276874063039887,2.1588732812890283,
6,6,0.05,110,2.25,1,500000.0,,463.1,0.1159,,110.0,0.004853285965087649,0.017087125964857765,0.01684547245317784,24.09929864614532,2.787942434893546,
7,7,0.05,120,2.25,1,500000.0,,549.4,0.13712,,120.0,0.005722306296929958,0.01738710906240339,0.016957107996903052,21.33958226731489,2.925084429426072,
8,8,0.05,130,2.25,1,500000.0,,646.1,0.16061999999999999,,130.0,0.005762926208306851,0.017841879634877277,0.017145825326250197,23.959168325227292,3.8574149904237136,
9,9,0.05,140,2.25,1,500000.0,,713.6,0.18,,140.0,0.007007140242282617,0.017643052394052967,0.01724240661345461,20.4213468909656,3.682530002514533,
