,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,92269.6,92.2696,500.0,0.0,0.095392986674467,0.7263523478175034,0.0139860873642992,0.0001731708585139,0.0033922687611797,-0.0002518142094449,1280038005326145.5,,,,0.0277756905652913,0.0155317275297295
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,91163.8,91.1638,2548.0,0.0,0.094972797508247,0.3916585054685123,0.0133253453159019,0.0001270488432464,0.003157759922702,-0.0001288835494806,340030773854545.44,,,,0.0373099407899176,0.0195257719076299
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,26560.0,26.559999999999995,6000.0,0.0,0.097009093148851,0.2985787929314722,0.0127774596513038,0.000118412292498,0.0031909670239402,-0.0002576943469499,19431296000000.0,,,,0.0039284753288012,0.0006306036905542
