,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.03,500,1.5,1,300000.0,,300000.0,100.0,500.0,0.4997599972194848,0.1779323208611365,0.0360586834808995,,1.000480236077018,100.0480236077018,,,
1,1,0.03,500,2.25,1,300000.0,,300000.0,100.0,500.0,0.4977671077363084,0.172333829420014,0.0385428689807509,,1.004485817220519,100.44858172205193,,,
2,2,0.03,500,3.0,1,300000.0,,300000.0,100.0,500.0,0.4997494917392373,0.1747253797318743,0.0380730660658326,,1.0005012676649072,100.05012676649072,,,
3,3,0.03,500,5.0,1,300000.0,,300000.0,100.0,500.0,0.4998975740802507,0.1794288401386808,0.0380119166402376,,1.0002048938123729,100.0204893812373,,,
4,4,0.03,501,1.5,1,300000.0,,300000.0,100.0,501.0,0.5007870922212305,0.1739002303455069,0.0376676774312204,,1.0004251462988496,100.04251462988496,,,
5,5,0.03,501,2.25,1,300000.0,,300000.0,100.0,501.0,0.5009133277928299,0.1724817195010838,0.0374866250077314,,1.000173028351136,100.0173028351136,,,
6,6,0.03,501,3.0,1,300000.0,,300000.0,100.0,501.0,0.4996583152079665,0.1790398428184441,0.0378379991537604,,1.0026852045711978,100.26852045711978,,,
7,7,0.03,501,5.0,1,300000.0,,300000.0,100.0,501.0,0.5007479737445237,0.1781250626243165,0.0380366936187167,,1.000503299601178,100.0503299601178,,,
8,8,0.03,502,1.5,1,300000.0,,300000.0,100.0,502.0,0.5018794773156969,0.1772771609854756,0.0429279822796191,,1.000240142683155,100.0240142683155,,,
9,9,0.03,502,2.25,1,300000.0,,300000.0,100.0,502.0,0.5019643466531534,0.1783519251508385,0.0376125529877481,,1.0000710276478486,100.00710276478486,,,
10,10,0.03,502,3.0,1,300000.0,,300000.0,100.0,502.0,0.5018264797046754,0.1751388265569514,0.0377025918740762,,1.0003457774795517,100.03457774795515,,,
11,11,0.03,502,5.0,1,300000.0,,300000.0,100.0,502.0,0.5019319189397038,0.1811258859381979,0.0381931686038317,,1.0001356380372064,100.01356380372064,,,
12,12,0.03,503,1.5,1,300000.0,,300000.0,100.0,503.0,0.5029483851805026,0.1751511281357936,0.0377089921340338,,1.0001026244859677,100.01026244859678,,,
13,13,0.03,503,2.25,1,300000.0,,300000.0,100.0,503.0,0.5027282787377771,0.1777601172716842,0.0387728811893665,,1.000540493291734,100.05404932917342,,,
14,14,0.03,503,3.0,1,300000.0,,300000.0,100.0,503.0,0.5026631025131678,0.1799293874415914,0.0364816893448484,,1.000670225216746,100.06702252167462,,,
15,15,0.03,503,5.0,1,300000.0,,300000.0,100.0,503.0,0.502825419137821,0.1775289435565725,0.0378843675926286,,1.0003471997546949,100.0347199754695,,,
16,16,0.03,504,1.5,1,300000.0,,300000.0,100.0,504.0,0.5039457469642912,0.1772575507341986,0.036530350737795,,1.0001076565007954,100.01076565007952,,,
17,17,0.03,504,2.25,1,300000.0,,300000.0,100.0,504.0,0.5034956561141826,0.2015120736966005,0.0372951391891118,,1.0010016846812737,100.10016846812738,,,
18,18,0.03,504,3.0,1,300000.0,,300000.0,100.0,504.0,0.5038474051625599,0.1798930784208994,0.0386735291334513,,1.000302859230546,100.0302859230546,,,
19,19,0.03,504,5.0,1,300000.0,,300000.0,100.0,504.0,0.5038595939460038,0.1777186386627516,0.0378068807774108,,1.0002786610708283,100.02786610708286,,,
20,20,0.03,505,1.5,1,300000.0,,300000.0,100.0,505.0,0.5049303085101542,0.179346165063418,0.0378357158380858,,1.0001380219976326,100.01380219976323,,,
21,21,0.03,505,2.25,1,300000.0,,300000.0,100.0,505.0,0.5048110952214984,0.1821601899374854,0.0374733163552411,,1.0003742088482004,100.03742088482004,,,
22,22,0.03,505,3.0,1,300000.0,,300000.0,100.0,505.0,0.5015323995554581,0.1742764432255189,0.0381281788737486,,1.0069140108348242,100.69140108348245,,,
23,23,0.03,505,5.0,1,300000.0,,300000.0,100.0,505.0,0.5048301178810561,0.1787038115545323,0.0378969575391011,,1.0003365134387323,100.03365134387325,,,
24,24,0.03,506,1.5,1,300000.0,,300000.0,100.0,506.0,0.3439937703747962,0.1785264691861739,0.0381429609342676,,1.4709568706685907,147.09568706685909,,,
25,25,0.03,506,2.25,1,300000.0,,300000.0,100.0,506.0,0.505830001886352,0.1981887477903597,0.0421676132410949,,1.0003360775616592,100.03360775616592,,,
26,26,0.03,506,3.0,1,300000.0,,300000.0,100.0,506.0,0.5056933380802775,0.1800924892969421,0.0385212883508394,,1.0006064187455714,100.06064187455716,,,
27,27,0.03,506,5.0,1,300000.0,,300000.0,100.0,506.0,0.5056312587671528,0.200824157481677,0.0362078066736074,,1.0007292690601175,100.07292690601176,,,
28,28,0.03,507,1.5,1,300000.0,,300000.0,100.0,507.0,0.506658207765895,0.1824106336003963,0.0365427973576173,,1.0006746011983347,100.06746011983348,,,
29,29,0.03,507,2.25,1,300000.0,,300000.0,100.0,507.0,0.5069626014869186,0.1795573827522774,0.0385104610490874,,1.000073769767181,100.00737697671812,,,
30,30,0.03,507,3.0,1,300000.0,,300000.0,100.0,507.0,0.5045439913244536,0.1767026883129255,0.0379114603791586,,1.0048677790594618,100.48677790594616,,,
31,31,0.03,507,5.0,1,300000.0,,300000.0,100.0,507.0,0.5060532524142332,0.1763862176738123,0.0368300538003773,,1.0018708457682075,100.18708457682077,,,
32,32,0.03,508,1.5,1,300000.0,,300000.0,100.0,508.0,0.5069815742322703,0.1798109454276074,0.038650407592005,,1.0020088023302858,100.20088023302856,,,
33,33,0.03,508,2.25,1,300000.0,,300000.0,100.0,508.0,0.5079116899786413,0.1757359469291078,0.0374848446411341,,1.0001738688498436,100.01738688498436,,,
34,34,0.03,508,3.0,1,300000.0,,300000.0,100.0,508.0,0.5076907819893677,0.1767329798386077,0.037157032042861,,1.0006090676088717,100.06090676088716,,,
35,35,0.03,508,5.0,1,300000.0,,300000.0,100.0,508.0,0.5078106180719715,0.1804121570649372,0.0382784240471209,,1.0003729381019002,100.03729381019002,,,
36,36,0.03,509,1.5,1,300000.0,,300000.0,100.0,509.0,0.5088498351422004,0.1746017797992159,0.0375109122506779,,1.0002951064291052,100.02951064291052,,,
