,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.02,502,2,500000.0,1.17662360156545,,2824.28,0.564856,,100.4,0.007658529756774898,0.0036803149239794976,0.001442011317409928,2.6257233563352407,7.415660406178955,
1,1,0.02,522,2,500000.0,1.184814908884,,2840.52,0.568104,,104.4,0.00791395455793463,0.003751172805734435,0.0014572839315335263,2.6440166491596253,7.510504513863827,
2,2,0.02,542,2,500000.0,1.19557065892945,,2873.92,0.574784,,108.4,0.008262474300549912,0.003655131803626284,0.0014428289073193695,2.626992473454316,7.549359008687867,
3,3,0.02,562,2,500000.0,1.20653239223348,,2874.8,0.57496,,112.4,0.007789536085583679,0.003886053083966857,0.001429774436127596,2.9027260174870064,8.344387500106913,
4,4,0.02,582,2,500000.0,1.21559007975785,,2869.96,0.573992,,116.4,0.008309238921447104,0.0038490989957368255,0.0014142845813480364,2.8085773304085255,8.058337038650974,
5,5,0.02,602,2,500000.0,1.22050059246538,,2906.16,0.581232,,120.4,0.00842591044664914,0.0036200064084086336,0.0014297123495064623,2.8722637274705574,8.347621264178226,
6,6,0.02,622,2,500000.0,1.22741865002142,,2917.44,0.583488,,124.4,0.008668960372588115,0.0037006793789861416,0.001456534646052264,2.881812992947523,8.409838094222902,
7,7,0.02,642,2,500000.0,1.23521015912391,,2962.36,0.592472,,128.4,0.009210538674233248,0.003684224232470904,0.0014550489015134143,2.7897278715569875,8.264082709589417,
8,8,0.02,662,2,500000.0,1.24314995045508,,2974.4,0.5948800000000001,,132.4,0.009404086980875944,0.003822772320266779,0.001445783535923704,2.820070045089221,8.386175175327987,
9,9,0.02,682,2,500000.0,1.2512710931248,,2997.88,0.599576,,136.4,0.008674838246761282,0.0036296019769181754,0.001438401218814576,3.1556762139753176,9.457579011518076,
10,10,0.02,702,2,500000.0,1.25928548443795,,3003.0,0.6006,,140.4,0.00975859310377018,0.0037102333425026567,0.0014581261689468133,2.8900790663755367,8.68263649283421,
11,11,0.02,722,2,500000.0,1.26742532522346,,3020.32,0.604064,,144.4,0.009960248305246751,0.003666721703228057,0.001464651530547988,2.9003661806659684,8.760456140214094,
12,12,0.02,742,2,500000.0,1.27528577565715,,3042.76,0.608552,,148.4,0.01005818775982334,0.003611365401215989,0.0014202278965879855,2.953084917214491,8.983577511347148,
13,13,0.02,762,2,500000.0,1.28337129179016,,3061.68,0.612336,,152.4,0.01026377143519312,0.003663862107013856,0.001434009130450578,2.9812890677942168,9.130129090453728,
14,14,0.02,782,2,500000.0,1.29164824012589,,3069.2,0.61384,,156.4,0.01059836611279934,0.0037648138175945273,0.0014727192649247273,2.9621823313387354,9.093177745475014,
15,15,0.02,802,2,500000.0,1.30021834112426,,3084.68,0.6169359999999999,,160.4,0.010514266048835453,0.0036722133573004554,0.0014520328352923323,3.065980117904372,9.456364154689348,
16,16,0.02,822,2,500000.0,1.30869521201282,,3108.12,0.621624,,164.4,0.01109677437391383,0.003686352433421276,0.0014547053169896925,2.971386557562739,9.234352871165859,
17,17,0.02,842,2,500000.0,1.31711516242917,,3127.32,0.625464,,168.4,0.011287017503623247,0.003862338897036449,0.001440004904239941,2.9974100087240054,9.375273725062359,
18,18,0.02,862,2,500000.0,1.3257059739536,,3132.88,0.6265759999999999,,172.4,0.011211640951896699,0.003561725403893523,0.0014597109240072855,3.090035572941499,9.677514073333402,
19,19,0.02,882,2,500000.0,1.33418690330805,,3143.76,0.628752,,176.4,0.011604285087464632,0.0037692035359659687,0.0014355242076770469,3.050347905474853,9.588219220155688,
20,20,0.02,902,2,500000.0,1.34305723027778,,3149.2,0.62984,,180.4,0.011943584257905968,0.003639604808480639,0.0013989626322694587,3.024573023345514,9.523616719450617,
21,21,0.02,922,2,500000.0,1.35202507217289,,3170.6400000000003,0.6341279999999999,,184.4,0.012047268444907784,0.0036796679295387994,0.001447797825326105,3.0804573257129872,9.76725415731342,
22,22,0.02,942,2,500000.0,1.36109770020853,,3200.36,0.640072,,188.4,0.012259702264759652,0.003787757515212101,0.0014199751911806572,3.077509049352316,9.84749231594376,
23,23,0.02,962,2,500000.0,1.37010270270469,,3189.92,0.637984,,192.4,0.012568403959135138,0.003627186954492441,0.0014681030653186783,3.0663829185355818,9.779445923224626,
