,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.02,502,2,500000.0,1.17662360156545,,14169.0,2.8338,,502.0,0.03907793203887877,0.01992953810954312,0.007370184367181364,12.846125007345792,36.4033490458165,
1,1,0.02,522,2,500000.0,1.184814908884,,14215.0,2.843,,522.0,0.03756768320511128,0.020069846421633546,0.007337535903176344,13.89492125851879,39.50326113796892,
2,2,0.02,542,2,500000.0,1.19557065892945,,14454.0,2.8908,,542.0,0.04329351780722845,0.019783160481962665,0.007486720510749807,12.519195192530775,36.19048946256797,
3,3,0.02,562,2,500000.0,1.20653239223348,,14185.0,2.837,,562.0,0.038630525970916096,0.019355795896131865,0.007069266717754962,14.548080459042028,41.272904262302234,
4,4,0.02,582,2,500000.0,1.21559007975785,,14379.0,2.8758,,582.0,0.04211868621950998,0.017287134589782843,0.007232864937384719,13.818094822967417,39.73807709188969,
5,5,0.02,602,2,500000.0,1.22050059246538,,14675.0,2.935,,602.0,0.0466696848122865,0.01853648428789456,0.006895644265724536,12.89916575227254,37.85905148291991,
6,6,0.02,622,2,500000.0,1.22741865002142,,14826.0,2.9652,,622.0,0.04492963435450292,0.018919602458439065,0.00697649820850704,13.8438696182637,41.04984219207553,
7,7,0.02,642,2,500000.0,1.23521015912391,,14541.0,2.9082,,642.0,0.04333943242875193,0.018363061904940692,0.007176812399923686,14.813299667812192,43.08003809393141,
8,8,0.02,662,2,500000.0,1.24314995045508,,15126.0,3.0252,,662.0,0.04861645755977406,0.016205401896163475,0.006719831852122715,13.616788084283378,41.19350731257408,
9,9,0.02,682,2,500000.0,1.2512710931248,,14883.0,2.9766,,682.0,0.04842504022224148,0.01926861427580221,0.007316881453787231,14.08362278833502,41.92131159175801,
10,10,0.02,702,2,500000.0,1.25928548443795,,15146.0,3.0292,,702.0,0.05095836178372792,0.01833275264107779,0.00749463347654175,13.77595306103744,41.73011701249462,
11,11,0.02,722,2,500000.0,1.26742532522346,,15013.0,3.0026,,722.0,0.04863374114211183,0.018173365514704234,0.007032853060682995,14.845660297657464,44.57557960974631,
12,12,0.02,742,2,500000.0,1.27528577565715,,15325.0,3.065,,742.0,0.05057951716912612,0.017780326482512085,0.007459848332102107,14.669970010170815,44.963458081173535,
13,13,0.02,762,2,500000.0,1.28337129179016,,15277.0,3.0554,,762.0,0.04648010074902231,0.02089434089996733,0.007597287104970813,16.394112485137597,50.09057128708942,
14,14,0.02,782,2,500000.0,1.29164824012589,,15417.0,3.0834,,782.0,0.05141088126754312,0.018609291959361465,0.007423795653306077,15.210787691626184,46.900942768360174,
15,15,0.02,802,2,500000.0,1.30021834112426,,15493.0,3.0986,,802.0,0.056062312387780366,0.018929046115416424,0.007493465650580127,14.30551052644072,44.32705491722922,
16,16,0.02,822,2,500000.0,1.30869521201282,,15551.0,3.1102,,822.0,0.06094644486358902,0.01968243552071675,0.007265081509038869,13.487251009305123,41.9480480891408,
17,17,0.02,842,2,500000.0,1.31711516242917,,15590.0,3.118,,842.0,0.05355302808607121,0.01956014589658488,0.0072716879114337295,15.722733710719876,49.02348371002457,
18,18,0.02,862,2,500000.0,1.3257059739536,,15688.0,3.1376,,862.0,0.05129016483056148,0.01671769550824095,0.007387362629261646,16.806340998272116,52.73157551617859,
19,19,0.02,882,2,500000.0,1.33418690330805,,15690.0,3.138,,882.0,0.06089416130544123,0.02069726152975386,0.00739647931666335,14.48414726620413,45.45125412134856,
20,20,0.02,902,2,500000.0,1.34305723027778,,15863.0,3.1726,,902.0,0.0558775818126378,0.017026897052547896,0.007355690490598876,16.14243084148633,51.213476087699526,
21,21,0.02,922,2,500000.0,1.35202507217289,,15944.0,3.1888,,922.0,0.06191597381223345,0.01853932944375101,0.0075921274242565645,14.89114913699104,47.484896368037035,
22,22,0.02,942,2,500000.0,1.36109770020853,,16082.0,3.2164,,942.0,0.06241270471559801,0.019421433312015304,0.007041707159863158,15.093080876602004,48.545385331502686,
23,23,0.02,962,2,500000.0,1.37010270270469,,15944.0,3.1888,,962.0,0.06992694242899233,0.018730724821066056,0.007345256125568763,13.75721526758971,43.86900804529007,
24,24,0.02,982,2,500000.0,1.37934440695512,,15900.0,3.18,,982.0,0.060420480128073,0.017221854062235385,0.007244834663548532,16.252767239162274,51.68379982053603,
25,25,0.02,1002,2,500000.0,1.38819192301866,,16135.0,3.227,,1002.0,0.06677438081396758,0.017599138214810427,0.007369024725245171,15.005755018403791,48.42357144438904,
26,26,0.02,1022,2,500000.0,1.39749037919015,,16191.0,3.2382,,1022.0,0.06020173625597636,0.019540768874574822,0.007153979851807376,16.976254566055708,54.97250753580159,
27,27,0.02,1042,2,500000.0,1.40690115714451,,16214.0,3.2428,,1042.0,0.06349189037337055,0.01692224410657732,0.007203000850626218,16.411544748036523,53.21935730893282,
