,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,500000.0,100.0,,50.0,0.04997694046383146,0.19678643836580248,0.0943491271277921,1.000461472454787,100.04614724547868,
1,1,0.05,60,2.25,1,500000.0,,500000.0,100.0,,60.0,0.05998741486700112,0.1953029556327328,0.0879468063869131,1.0002098087227045,100.02098087227044,
2,2,0.05,70,2.25,1,500000.0,,500000.0,100.0,,70.0,0.06996892015754667,0.192596425591478,0.08019444589346067,1.000444261394532,100.0444261394532,
3,3,0.05,80,2.25,1,500000.0,,500000.0,100.0,,80.0,0.06973368616025555,0.19140065336518633,0.07529048447707509,1.188616044466781,118.86160444667811,
4,4,0.05,90,2.25,1,500000.0,,500000.0,100.0,,90.0,0.0899489400811575,0.188647025250693,0.07210951348531638,1.0005680522995035,100.05680522995036,
5,5,0.05,100,2.25,1,500000.0,,500000.0,100.0,,100.0,0.09996276447821233,0.1877817949209184,0.0683898383613466,1.0003726513554068,100.03726513554068,
6,6,0.05,110,2.25,1,500000.0,,500000.0,100.0,,110.0,0.10997543444168228,0.1869246964138524,0.06592012652332982,1.0002233901513833,100.02233901513831,
7,7,0.05,120,2.25,1,500000.0,,500000.0,100.0,,120.0,0.11996440136181832,0.18692862093432056,0.06316827445002923,1.0002967659027115,100.02967659027117,
8,8,0.05,130,2.25,1,500000.0,,500000.0,100.0,,130.0,0.12996870452366238,0.18622478450086627,0.06147200868457203,1.0002408950767263,100.02408950767261,
9,9,0.05,140,2.25,1,500000.0,,500000.0,100.0,,140.0,0.13997498850494025,0.1865300993061975,0.05959777666679448,1.000178696159302,100.0178696159302,
10,10,0.05,150,2.25,1,500000.0,,500000.0,100.0,,150.0,0.14996856885582588,0.1853884517822172,0.05772472118654822,1.0002095928310724,100.02095928310725,
11,11,0.05,160,2.25,1,500000.0,,500000.0,100.0,,160.0,0.15981069092187,0.18358044794141667,0.05660628898183405,1.0011851863631476,100.11851863631476,
12,12,0.05,170,2.25,1,500000.0,,500000.0,100.0,,170.0,0.16989268002498648,0.18257143292500044,0.05485986334927583,1.0006324088572616,100.06324088572616,
13,13,0.05,180,2.25,1,500000.0,,500000.0,100.0,,180.0,0.17993476067302935,0.18260730564087996,0.05384673343791024,1.0003626397766578,100.0362639776658,
14,14,0.05,190,2.25,1,500000.0,,500000.0,100.0,,190.0,0.18993186641256443,0.18215533711757695,0.05255864433285009,1.0003587573017427,100.03587573017425,
