,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,600,100000.0,,0.0,4346.2,4.3462,600.0,0.0,2.5483518511640417,0.0177426233717056,0.0147717243670688,0.0094571457316166,-0.0030701662474631,2.89294174090474e-06,56436541602475.8,,,,0.0014691677679577,0.0008385006143904
1,1,1000,100000.0,,0.0,6534.8,6.5348,1000.0,0.0,2.3201469825760856,0.0158874420697811,0.0139499658835879,0.0073526293344882,0.0031080858782987,-7.929287065523407e-05,49782088785983.83,,,,0.0021744124063445,0.0011457406791297
2,2,1500,100000.0,,0.0,4661.4,4.6614,1500.0,0.0,2.39441655983929,0.0144002208520278,0.0130986192845372,0.0063734798141483,0.0096129470339241,4.742450926821143e-05,29615111657485.03,,,,0.0019359076067309,0.0012576754074735
