,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,600,100000.0,,0.0,2439.2,2.4392,600.0,0.0,0.0067086708190566,0.0060328462972165,0.191711513829978,0.0269039986553381,-0.0003552872085348,-1.2705695162390111e-05,31673648768293.9,,,,0.0008245350005988,0.0004705882606923
1,1,1000,100000.0,,0.0,3917.8,3.9178,1000.0,0.0,0.0073383010270944,0.0053546489650414,0.1794898038445535,0.0207566723470856,-0.0003930415832308,3.463336042241049e-06,29845789839892.18,,,,0.0013036225937407,0.0006869043938137
2,2,1500,100000.0,,0.0,2843.8,2.8438,1500.0,0.0,0.0072469428977865,0.0048832750058263,0.1777705433713206,0.0191818672598113,-0.0003285697031351,1.614753376271063e-05,18067416340918.164,,,,0.001181047335998,0.0007672753515624
