,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
178,178,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,21692.75,10.846374999999998,1250.0,0.1642828599428867,0.0070713190608993,0.0096240996392882,80532526645833.34,7.626816865996844,82.7181382419466,614168390090079.9,0.0044020970609406,0.0027955596895867
179,179,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,21674.6,10.8373,1250.0,0.1649256607848087,0.007093098855238,0.0096390297429184,80465146283333.34,7.593424302167011,82.28273095659941,610935563564257.8,0.0043984138920636,0.0027932206865389
180,180,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,21026.75,10.513375,1250.0,0.1642507193373717,0.0076422503064885,0.0096373902698864,78060057145833.34,7.619477910894031,80.10533247833038,594768742762856.8,0.004266946070744,0.0027097318091536
181,181,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,21728.4,10.8642,1250.0,0.1649852035323647,0.0069920489642544,0.0096851225796675,80664874300000.0,7.588004282695062,82.43560876900759,612070655841753.2,0.004409331494575,0.002800153929733
182,182,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,21749.0,10.8745,1250.0,0.1653192849046149,0.0071361032507467,0.0096107791720953,80741350083333.34,7.574332380409007,82.36593168078558,611553315074552.6,0.004413511840518,0.0028028086659746
183,183,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,21683.85,10.841925000000002,1250.0,0.1648488380233857,0.006963510875066,0.0095373638895288,80499486137500.0,7.59636466189143,82.35950515277737,611505599175179.8,0.0044002909891497,0.0027944127404338
184,184,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,21690.75,10.845375,1250.0,0.1656567439596187,0.0071047023426238,0.0094052887885492,80525101812500.02,7.557207027982924,81.95486725477814,608501230222185.2,0.0044016912021112,0.002795301948204
185,185,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,21701.7,10.85085,1250.0,0.1657967973811196,0.0072552925839778,0.0096570888000296,80565752774999.98,7.549792946712164,81.914751122929,608203374629227.2,0.0044039132792023,0.0027967130822742
186,186,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,21670.55,10.835275,1250.0,0.1646434045827277,0.0070023817829854,0.0096503217448545,80450110995833.31,7.60352434180893,82.38860423647345,611721655021775.8,0.004397592027934,0.0027926987602389
187,187,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,21741.45,10.870725,1250.0,0.1661327785682942,0.0071782276007822,0.0096729879078586,80713321337500.0,7.532440550635707,81.88704659071995,607997673094997.2,0.004411979723437,0.002801835692255
188,188,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,21753.4,10.8767,1250.0,0.1664735078822104,0.0070526742334068,0.0096511161975104,80757684716666.69,7.516761174248026,81.75909641995545,607047664402099.4,0.0044144047299427,0.0028033756970165
189,189,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,21724.1,10.86205,1250.0,0.1668831864103822,0.0070914884141926,0.0096262048503134,80648910908333.34,7.502520167929054,81.49016696970489,605050908055563.8,0.0044084588980917,0.0027995997857602
190,190,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,21741.45,10.870725,1250.0,0.1657346382510695,0.007196521466221,0.0096725100089755,80713321337500.02,7.5529575925307615,82.11054590857248,609657118280165.9,0.0044119797234369,0.002801835692255
191,191,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,21723.9,10.861949999999998,1250.0,0.1666671559658766,0.0073589259411775,0.0096501787876157,80648168425000.0,7.512383241208061,81.59680689667384,605842691739987.2,0.0044084183122088,0.0027995740116219
192,192,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,21674.55,10.837275,1250.0,0.1639095624367655,0.0072319575072601,0.0096794322724051,80464960662500.0,7.642110110787837,82.82667123367268,614974229464814.2,0.0043984037455929,0.0027932142430043
193,193,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,21682.9,10.841450000000002,1250.0,0.1663232239495755,0.0071095137747139,0.0096790872626622,80495959341666.66,7.528095353362555,81.6144242115261,605973497366546.0,0.0044000982062057,0.002794290313277
194,194,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,21679.45,10.839725,1250.0,0.1631487898613272,0.0070865450334625,0.0096476299177343,80483151504166.67,7.678295191614167,83.23453736489921,618002567511482.5,0.004399398099725,0.0027938457093919
195,195,0.03,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,21768.05,10.884025,1250.0,0.1651466602560844,0.0071087729117841,0.0097175727655616,80812071620833.34,7.57714151331525,82.4680593750081,612311596182872.8,0.0044173776458682,0.0028052636526447
196,196,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23997.95,11.998974999999998,1500.0,0.2192471993427716,0.0073419448484819,0.0096614148661414,76232673531636.72,6.852323908923014,82.22259359940912,522381964691834.0,0.0049832468733588,0.0032373998739414
197,197,0.03,1500.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,23927.65,11.963825,1500.0,0.2199016722561282,0.0091963816840077,0.0096002627029379,76009356250399.2,6.833524402621198,81.75673520947146,519422242669570.3,0.0049686488658124,0.0032279161800784
198,198,0.03,1500.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24055.35,12.027675,1500.0,0.2131537698928354,0.0074052210528375,0.0096366913930822,76415012250598.8,7.046661836758335,84.7531485626024,538459252157052.9,0.0049951661569031,0.0032451433167256
199,199,0.03,1500.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23977.6,11.9888,1500.0,0.2162444205785504,0.0089579748220754,0.0096488959866015,76168029055489.02,6.942640929857101,83.23686846360206,528825922162648.3,0.0049790211343322,0.0032346545941389
200,200,0.03,1500.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23986.9,11.99345,1500.0,0.220246288167857,0.0104713309821397,0.0096639088307446,76197571739920.16,6.820389073047501,81.80238553027823,519712271276403.5,0.00498095230745,0.0032359091937538
201,201,0.03,1500.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23459.15,11.729575,1500.0,0.2158602240116579,0.0228859439273373,0.0096831774762158,74521103814271.47,6.957020089593319,81.60564820402458,518462346815040.8,0.0048713634243406,0.0031647140381896
202,202,0.03,1500.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24022.4,12.0112,1500.0,0.2202148522204766,0.0070335757039824,0.0096111785627336,76310342201996.02,6.818149353962289,81.89603670136464,520307262027804.0,0.0049883239897814,0.0032406982567998
203,203,0.03,1500.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24017.2,12.0086,1500.0,0.2170601283659607,0.0071280802673218,0.0096389074952962,76293823711776.44,6.919088391384015,83.0908297168493,527898099235759.1,0.0049872441940596,0.003239996760241
204,204,0.03,1500.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23983.45,11.991725,1500.0,0.2164826574259109,0.007124221744563,0.0096217540419796,76186612356986.03,6.940878201422552,83.22340700393335,528740397935772.1,0.0049802359045192,0.0032354437777676
205,205,0.03,1500.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24024.65,12.012325,1500.0,0.2168518765652152,0.0071502150098831,0.0096987370000299,76317489625648.7,6.927908700327015,83.21467498355393,528684921092220.5,0.0049887912090841,0.0032410017889647
206,206,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24014.15,12.007075000000002,1500.0,0.2168324308194883,0.0070645499516757,0.0097225183039317,76284134981936.11,6.9296360812442135,83.21409409101531,528681230527713.4,0.0049866108523382,0.0032395853055286
207,207,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23998.65,11.999325,1500.0,0.2161741840520789,0.007168348408146,0.0096693146049921,76234897174550.9,6.949902093971869,83.39271303474798,529816044095050.6,0.0049833922304752,0.0032374943061704
208,208,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23951.9,11.97595,1500.0,0.2171523533176354,0.0070699838683549,0.0097175465475888,76086389594211.6,6.9189505477099456,82.86222207878527,526445694222883.0,0.0049736844516304,0.0032311875823
209,209,0.03,1500.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20937.4,10.468699999999998,1500.0,1.0948018611264274,0.0071531902057042,0.0096402115274701,66510430215968.06,1.3717902832657336,14.362118453412512,91246351232642.05,0.0043477144125337,0.0028245219329426
210,210,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23977.45,11.988725,1500.0,0.219687233856689,0.0071703395274229,0.0096169396201577,76167552560578.84,6.841033122768754,82.01470838693284,521061214749879.9,0.0049789899863787,0.0032346343586613
211,211,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24005.05,12.002525,1500.0,0.2182363714894791,0.0071836986190378,0.0096949804789891,76255227624051.9,6.878122047765094,82.5577817990467,524511504306228.5,0.0049847212098251,0.0032383576865506
212,212,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24045.5,12.022749999999998,1500.0,0.2190555433914937,0.007093360682416,0.0096747206270463,76383722418163.69,6.857012927733381,82.43872819162628,523755125133237.1,0.0049931207746224,0.0032438145203593
213,213,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23977.85,11.988924999999998,1500.0,0.2171184042992308,0.0072252619758822,0.0096358855768908,76168823213672.66,6.915932692170276,82.91071312482838,526753770711267.4,0.0049790730475881,0.003234688319935
214,214,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23989.45,11.994725,1500.0,0.2182440396376591,0.0070748149395389,0.009698008772571,76205672153393.22,6.883057880411046,82.55625387316437,524501796987481.0,0.0049814818226597,0.003236253196874
215,215,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23988.6,11.9943,1500.0,0.2216237015232195,0.0070673992264094,0.0097002657629292,76202972015568.88,6.774891539539811,81.25605803432163,516241307661543.6,0.0049813053175898,0.0032361385291673
216,216,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24013.75,12.006875,1500.0,0.2214135066275843,0.0070056793740336,0.0096577701640425,76282864328842.3,6.787709053236485,81.49889095309746,517784089659153.5,0.0049865277911288,0.0032395313442548
217,217,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15778.8,7.889399999999999,1500.0,1.4625970192243585,0.0069664709122452,0.0096857956482128,50123452591616.766,1.0258748329988945,8.093950129612686,51423013866777.18,0.0032765155259242,0.0021286103659248
218,218,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,24003.3,12.00165,1500.0,0.2208176363314692,0.0071931775747522,0.0096565192495288,76249668516766.45,6.802144032372304,81.63507562662929,518649307042918.7,0.0049843578170341,0.0032381216059779
219,219,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,24016.35,12.008175000000003,1500.0,0.2145584274108614,0.0071397401938982,0.0096244910068465,76291123573952.08,7.00509694103486,84.1176045743131,534421472482184.8,0.0049870676889897,0.0032398820925342
220,220,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,24035.7,12.01785,1500.0,0.2112920413659821,0.006829509768054,0.0097229672394202,76352591417365.25,7.111862696281482,85.46445057391419,542978342663594.4,0.0049910857749929,0.0032424924691523
221,221,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,23997.4,11.9987,1500.0,0.2171635000058699,0.0070819304229641,0.0096460869679046,76230926383632.73,6.913107101079466,82.94989465474151,527002701372289.6,0.0049831326641959,0.00323732567719
222,222,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,24019.3,12.00965,1500.0,0.2161366430964221,0.0070674220463134,0.0096521084156041,76300494640518.95,6.948174839113428,83.44950690259103,530176870614472.2,0.0049876802654088,0.0032402800569282
223,223,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,23988.85,11.994425,1500.0,0.2121580595496425,0.0069645878520968,0.0096536864438004,76203766173752.48,7.073960406827856,84.85132971278462,539083023068218.6,0.0049813572308457,0.0032361722549634
224,224,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,23969.6,11.9848,1500.0,0.2136947950558578,0.0071156201762595,0.009623762263488,76142615993612.78,7.035183004892309,84.32201952601434,535720174936188.2,0.0049773599101449,0.0032335753686638
225,225,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,23991.35,11.995675,1500.0,0.2197445506645635,0.0070384889807706,0.0096583326573657,76211707755588.83,6.836239415047149,82.01228203440239,521045799488132.4,0.0049818763634042,0.0032365095129244
226,226,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,23997.65,11.998825,1500.0,0.2201956235857096,0.007152884718247,0.0096418201510257,76231720541816.38,6.821218047504194,81.84418223322389,519977816825948.8,0.0049831845774518,0.003237359402986
227,227,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,23979.6,11.9898,1500.0,0.2177322553710837,0.0071684780577545,0.0096328511979229,76174382320958.1,6.898024111024566,82.70948554527833,525475318478689.4,0.0049794364403791,0.0032349244005077
228,228,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,23963.45,11.981725,1500.0,0.2196861560664274,0.0071752269990466,0.0096604319469913,76123079702295.42,6.835497598544931,81.90314273183579,520352408525818.5,0.0049760828440508,0.0032327457140798
229,229,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,23206.35,11.603175,1500.0,0.2167123287714957,0.0076599876955747,0.0096654015147276,73718051058982.03,6.933464534834431,80.45162825483291,511130551721232.6,0.0048188687400203,0.0031306105131746
230,230,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,24019.9,12.009950000000002,1500.0,0.2208560952509515,0.0070660300625952,0.0097502498997904,76302400620159.69,6.800997015535517,81.68134818579995,518943288895262.6,0.0049878048572229,0.0032403609988388
231,231,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,24018.45,12.009225,1500.0,0.2200638851097437,0.0072284994117019,0.0096181197741656,76297794502694.6,6.82512324006194,81.96947742143131,520773850418626.5,0.0049875037603389,0.0032401653892215
232,232,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,23988.85,11.994425,1500.0,0.2205586502699588,0.0070522479162082,0.0096552008501657,76203766173752.48,6.808410176571959,81.66247516378606,518823383576205.0,0.0049813572308457,0.0032361722549634
233,233,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,24032.25,12.016125,1500.0,0.2172908692850341,0.0069173492675397,0.0096113171228842,76341632034431.16,6.913511298757885,83.07624726220979,527805453030243.6,0.0049903693720621,0.0032420270531661
234,234,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,24026.45,12.013225000000002,1500.0,0.2171621250331554,0.0071359604515723,0.0096263643215322,76323207564570.86,6.922630032002891,83.16592751624685,528375215491474.0,0.0049891649845262,0.0032412446146966
235,235,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,24032.65,12.016325,1500.0,0.2187993465418913,0.0070095967542272,0.0096490671726235,76342902687524.97,6.870365768564115,82.55166433906416,524472638458963.1,0.0049904524332714,0.0032420810144399
236,236,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,23970.65,11.985325,1500.0,0.2194811281585202,0.0069237067984189,0.0097487334420877,76145951457984.03,6.84855562199062,82.06776284725996,521398283820655.8,0.0049775779458195,0.0032337170170074
237,237,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,23990.2,11.9951,1500.0,0.2163707210553411,0.0070870007994521,0.009647165737354,76208054627944.1,6.947010897649494,83.3263223818546,529394246652554.6,0.0049816375624273,0.0032363543742623
238,238,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,24004.15,12.002075,1500.0,0.2182964929913737,0.0071863527607429,0.0096213884924701,76252368654590.83,6.88379076297703,82.61825388013258,524895699490833.7,0.004984534322104,0.0032382362736846
239,239,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,23958.95,11.979474999999995,1500.0,0.2167638086480565,0.0072041150613692,0.0096387877495301,76108784854990.03,6.927055306953956,82.98474839531184,527224136438722.7,0.0049751484054455,0.00323213864975
240,240,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,24047.85,12.023925,1500.0,0.2172170291283237,0.0071055267595848,0.0096825641934767,76391187505089.84,6.916731396545922,83.1719019040364,528413172363116.2,0.0049936087592274,0.0032441315428427
241,241,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,23944.4,11.9722,1500.0,0.2180404349651325,0.0071354570622919,0.0096821312531497,76062564848702.6,6.894155577459225,82.53898030330716,524392053412579.8,0.0049721270539547,0.003230175808417
242,242,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,23986.2,11.993100000000002,1500.0,0.2172679616727577,0.0071615822715293,0.0097095509400544,76195348097005.97,6.913270267810061,82.90732926194552,526732272132061.7,0.0049808069503336,0.0032358147615247
243,243,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,24006.7,12.00335,1500.0,0.2154168453539682,0.0072111195508596,0.0096462238132965,76260469068063.86,6.976733330402356,83.74172513703652,532033410632805.0,0.0049850638373137,0.0032385802768048
244,244,0.03,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,24018.5,12.009250000000002,1500.0,0.2172876301808173,0.0071028085245704,0.0096800943558741,76297953334331.34,6.918553212321116,83.08046470958845,527832247593042.1,0.0049875141429901,0.0032401721343807
245,245,0.03,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26038.35,13.019175,1750.0,0.2730736214834678,0.0069440784254469,0.0097029528464468,68236068826347.29,6.416898380501353,83.54342340181259,437867590629572.0,0.0050834047509936,0.0032927539232231
246,246,0.03,1750.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,25975.75,12.987874999999995,1750.0,0.279709765150801,0.0091337776657405,0.0095929421036205,68072019341317.36,6.271965477462735,81.45883089475777,426941829374632.2,0.0050711835028188,0.0032848376614172
247,247,0.03,1750.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26106.3,13.053150000000002,1750.0,0.2755425996217241,0.0073692786683687,0.0096910556117003,68414138514970.05,6.360166167962339,83.01760743967324,435111685268246.7,0.0050966704668638,0.0033013467345604
248,248,0.03,1750.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25973.05,12.986525,1750.0,0.2748792359200138,0.0088842026148537,0.0096605871719699,68064943724550.89,6.374054825778953,82.78013884672629,433867065447680.1,0.0050706563882809,0.0032844962252051
249,249,0.03,1750.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26028.65,13.014325,1750.0,0.2726765898512894,0.0103784128433689,0.0097107470264642,68210649017964.06,6.42643462043776,83.63565320497403,438350985252992.06,0.0050815110432093,0.0032915272820168
250,250,0.03,1750.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25469.0,12.734499999999995,1750.0,0.2747779491311689,0.0231725441206316,0.0096639481950436,66744030898203.59,6.37342340775538,81.16009602910134,425376100912286.3,0.004972251913161,0.0032207551427248
251,251,0.03,1750.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26084.6,13.0423,1750.0,0.2749886220639496,0.0070192142088044,0.0097212782857276,68357271520958.08,6.369894948704603,83.07769190736892,435426599836418.4,0.0050924340278,0.0032986025990781
252,252,0.03,1750.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26071.8,13.035900000000002,1750.0,0.272825623333074,0.0070147796005725,0.0096448761609922,68323727856287.42,6.420242568356711,83.69717348897224,438673425218129.4,0.0050899351144352,0.0032969839385172
253,253,0.03,1750.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26023.0,13.011500000000002,1750.0,0.2757011469974031,0.007065901771033,0.0097525077118371,68195842634730.55,6.356475072780116,82.7075866023522,433486804798244.5,0.0050804080072318,0.0032908127951285
254,254,0.03,1750.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25975.7,12.98785,1750.0,0.2773203562452068,0.0071680843227052,0.009709971517869,68071888311377.25,6.317778898892204,82.05835655676668,430084061838363.6,0.0050711737414384,0.0032848313385244
255,255,0.03,1750.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26032.45,13.016225,1750.0,0.2759902322371544,0.0071471030713563,0.0096908364203639,68220607293413.17,6.349594672696517,82.65634512133303,433218238070660.9,0.0050822529081145,0.0032920078218708
256,256,0.03,1750.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26027.25,13.013625,1750.0,0.2767625671212499,0.0071230686570941,0.0096772688795428,68206980179640.7,6.335506540692223,82.44860728991927,432129443046230.8,0.00508123772456,0.0032913502410179
257,257,0.03,1750.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26058.6,13.029299999999996,1750.0,0.2784817119101035,0.0069698909787148,0.0097531384391245,68289135952095.8,6.29222036958346,81.98236328442387,429685766081380.5,0.0050873581100277,0.0032953146948137
258,258,0.03,1750.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21986.15,10.993075,1750.0,1.3735689924933123,0.0070432943124536,0.009776522063487,57616878359281.42,1.2757686115490032,14.02402341249628,73502677919100.25,0.0042923034434231,0.0027803213978256
259,259,0.03,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26034.0,13.017,1750.0,0.2768100899034721,0.0071303484579625,0.0096829895977358,68224669221556.89,6.330178757870309,82.40032207306322,431876370683297.8,0.0050825555109047,0.0032922038315481
