Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor
1378,0.02,4612,2,500000.0,5.26709558118764
1379,0.02,4616,2,500000.0,5.25364767820562
1380,0.02,4620,2,500000.0,5.27607950618037
1381,0.02,4624,2,500000.0,5.29864562059142
1382,0.02,4628,2,500000.0,5.28466777707597
1383,0.02,4632,2,500000.0,5.307065191817
1384,0.02,4636,2,500000.0,5.29267211034668
1385,0.02,4640,2,500000.0,5.31489330159576
1386,0.02,4644,2,500000.0,5.30026856528107
1387,0.02,4648,2,500000.0,5.32230777806135
1388,0.02,4652,2,500000.0,5.30735999175864
1389,0.02,4656,2,500000.0,5.3293036223888
1390,0.02,4660,2,500000.0,5.31403296323338
1391,0.02,4664,2,500000.0,5.3356895043282
1392,0.02,4668,2,500000.0,5.32009738994355
1393,0.02,4672,2,500000.0,5.34164610881902
1394,0.02,4676,2,500000.0,5.32573311381934
1395,0.02,4680,2,500000.0,5.34698143587146
1396,0.02,4684,2,500000.0,5.36833588616502
1397,0.02,4688,2,500000.0,5.35178388415842
1398,0.02,4692,2,500000.0,5.37292020165274
1399,0.02,4696,2,500000.0,5.35604891573161
1400,0.02,4700,2,500000.0,5.37696098997247
1401,0.02,4704,2,500000.0,5.39777882122344
1402,0.02,4708,2,500000.0,5.41878793629179
1403,0.02,4712,2,500000.0,5.43969801215504
1404,0.02,4716,2,500000.0,5.46070101576382
1405,0.02,4720,2,500000.0,5.44237510050873
1406,0.02,4724,2,500000.0,5.46303008791717
1407,0.02,4728,2,500000.0,5.44428701211393
1408,0.02,4732,2,500000.0,5.46478379304458
1409,0.02,4736,2,500000.0,5.48516515738505
1410,0.02,4740,2,500000.0,5.46576162053198
1411,0.02,4744,2,500000.0,5.48587488919951
1412,0.02,4748,2,500000.0,5.46615866795355
1413,0.02,4752,2,500000.0,5.4859984391373
1414,0.02,4756,2,500000.0,5.50580877063675
1415,0.02,4760,2,500000.0,5.48533446395428
1416,0.02,4764,2,500000.0,5.50496050671994
1417,0.02,4768,2,500000.0,5.52444989124028
1418,0.02,4772,2,500000.0,5.50341748279167
1419,0.02,4776,2,500000.0,5.52251087964269
1420,0.02,4780,2,500000.0,5.50107846400201
1421,0.02,4784,2,500000.0,5.51987109109956
1422,0.02,4788,2,500000.0,5.53871563913792
1423,0.02,4792,2,500000.0,5.5165308472682
1424,0.02,4796,2,500000.0,5.53496272363446
1425,0.02,4800,2,500000.0,5.55323408549147
1426,0.02,4804,2,500000.0,5.57144347263523
1427,0.02,4808,2,500000.0,5.58969241095798
1428,0.02,4812,2,500000.0,5.60776990812506
1429,0.02,4816,2,500000.0,5.58384346440811
1430,0.02,4820,2,500000.0,5.60158436369854
1431,0.02,4824,2,500000.0,5.6192501420806
1432,0.02,4828,2,500000.0,5.63683783341559
1433,0.02,4832,2,500000.0,5.61178978301531
1434,0.02,4836,2,500000.0,5.62892041107954
1435,0.02,4840,2,500000.0,5.64596423520441
1436,0.02,4844,2,500000.0,5.66291825693059
1437,0.02,4848,2,500000.0,5.63675358463856
1438,0.02,4852,2,500000.0,5.65323565772375
1439,0.02,4856,2,500000.0,5.66961940354871
1440,0.02,4860,2,500000.0,5.68579300733066
1441,0.02,4864,2,500000.0,5.65852190342792
1442,0.02,4868,2,500000.0,5.67431809448433
1443,0.02,4872,2,500000.0,5.68989557119815
1444,0.02,4876,2,500000.0,5.6619115861617
1445,0.02,4880,2,500000.0,5.67699614247359
1446,0.02,4884,2,500000.0,5.69196178979214
1447,0.02,4888,2,500000.0,5.70680556443083
1448,0.02,4892,2,500000.0,5.72152449543742
1449,0.02,4896,2,500000.0,5.69197928332433
1450,0.02,4900,2,500000.0,5.70607918152316
1451,0.02,4904,2,500000.0,5.72004546624332
1452,0.02,4908,2,500000.0,5.73398651030738
1453,0.02,4912,2,500000.0,5.74756554844647
1454,0.02,4916,2,500000.0,5.7611135223361
1455,0.02,4920,2,500000.0,5.77440316264329
1456,0.02,4924,2,500000.0,5.78742980695119
1457,0.02,4928,2,500000.0,5.80041729773003
1458,0.02,4932,2,500000.0,5.81313487450946
1459,0.02,4936,2,500000.0,5.77981050647594
1460,0.02,4940,2,500000.0,5.79187090357445
1461,0.02,4944,2,500000.0,5.80365299179295
1462,0.02,4948,2,500000.0,5.81538260503669
1463,0.02,4952,2,500000.0,5.82671178404734
1464,0.02,4956,2,500000.0,5.83786696320222
1465,0.02,4960,2,500000.0,5.84884547963799
1466,0.02,4964,2,500000.0,5.81307296170735
1467,0.02,4968,2,500000.0,5.82338011312988
1468,0.02,4972,2,500000.0,5.83338829974334
1469,0.02,4976,2,500000.0,5.84309365791407
1470,0.02,4980,2,500000.0,5.85260940838092
1471,0.02,4984,2,500000.0,5.86181570793621
1472,0.02,4988,2,500000.0,5.87082676854724
1473,0.02,4992,2,500000.0,5.87940371745893
1474,0.02,4996,2,500000.0,5.8407075742844
1475,0.02,5000,2,500000.0,5.84872461721787
1476,0.02,5004,2,500000.0,5.85630405926947
1477,0.02,5008,2,500000.0,5.86355946844496
1478,0.02,5012,2,500000.0,5.87060594974379
1479,0.02,5016,2,500000.0,5.87732309837458
1480,0.02,5020,2,500000.0,5.88370805533401
1481,0.02,5024,2,500000.0,5.88975807021626
1482,0.02,5028,2,500000.0,5.89535113181971
1483,0.02,5032,2,500000.0,5.90072318353786
1484,0.02,5036,2,500000.0,5.95412489714671
1485,0.02,5040,2,500000.0,5.95890954426831
1486,0.02,5044,2,500000.0,5.96346383366816
1487,0.02,5048,2,500000.0,5.9675409677359
1488,0.02,5052,2,500000.0,5.97126119034715
1489,0.02,5056,2,500000.0,5.97462265476542
1490,0.02,5060,2,500000.0,5.97762364573449
1491,0.02,5064,2,500000.0,5.98026258121263
1492,0.02,5068,2,500000.0,5.98253801399721
1493,0.02,5072,2,500000.0,5.98444863322534
1494,0.02,5076,2,500000.0,5.98586944933189
1495,0.02,5080,2,500000.0,5.98692305074556
1496,0.02,5084,2,500000.0,5.98748460733669
1497,0.02,5088,2,500000.0,5.98767727810912
1498,0.02,5092,2,500000.0,5.98737647153048
1499,0.02,5096,2,500000.0,5.98670584712395
1500,0.02,5100,2,500000.0,5.98566522431033
1501,0.02,5104,2,500000.0,6.03419528143443
1502,0.02,5108,2,500000.0,6.03215084341592
1503,0.02,5112,2,500000.0,6.02973044525498
1504,0.02,5116,2,500000.0,6.0268085048013
1505,0.02,5120,2,500000.0,6.02338595343245
1506,0.02,5124,2,500000.0,6.01958984456694
1507,0.02,5128,2,500000.0,6.0154212166282
1508,0.02,5132,2,500000.0,6.01075567379867
1509,0.02,5136,2,500000.0,6.05619589798946
1510,0.02,5140,2,500000.0,6.05046240373416
1511,0.02,5144,2,500000.0,6.04422963563894
1512,0.02,5148,2,500000.0,6.03762719767526
1513,0.02,5152,2,500000.0,6.0304038472486
1514,0.02,5156,2,500000.0,6.02268993778305
1515,0.02,5160,2,500000.0,6.0654945235486
1516,0.02,5164,2,500000.0,6.05667571925127
1517,0.02,5168,2,500000.0,6.04736890631257
1518,0.02,5172,2,500000.0,6.08879603379939
1519,0.02,5176,2,500000.0,6.07823469786764
1520,0.02,5180,2,500000.0,6.06719135785489
1521,0.02,5184,2,500000.0,6.10740135517502
1522,0.02,5188,2,500000.0,6.0950853833977
1523,0.02,5192,2,500000.0,6.08229633598281
1524,0.02,5196,2,500000.0,6.12093908084711
1525,0.02,5200,2,500000.0,6.10686612996977
1526,0.02,5204,2,500000.0,6.14468912975019
1527,0.02,5208,2,500000.0,6.12918811639963
1528,0.02,5212,2,500000.0,6.11323470910734
1529,0.02,5216,2,500000.0,6.14920264259965
1530,0.02,5220,2,500000.0,6.13182087478199
1531,0.02,5224,2,500000.0,6.1668549537204
1532,0.02,5228,2,500000.0,6.14803917409653
1533,0.02,5232,2,500000.0,6.18209552720576
1534,0.02,5236,2,500000.0,6.16184361470853
1535,0.02,5240,2,500000.0,6.19461015383807
1536,0.02,5244,2,500000.0,6.17292545819091
1537,0.02,5248,2,500000.0,6.20449298054552
1538,0.02,5252,2,500000.0,6.18138192107284
1539,0.02,5256,2,500000.0,6.21171128479502
1540,0.02,5260,2,500000.0,6.18704915255539
1541,0.02,5264,2,500000.0,6.21596656257262
1542,0.02,5268,2,500000.0,6.18990462608841
1543,0.02,5272,2,500000.0,6.2172392517614
1544,0.02,5276,2,500000.0,6.18952769457791
1545,0.02,5280,2,500000.0,6.2153821173497
1546,0.02,5284,2,500000.0,6.24079561731868
1547,0.02,5288,2,500000.0,6.21039384921335
1548,0.02,5292,2,500000.0,6.23413599993871
1549,0.02,5296,2,500000.0,6.20937265815489
1550,0.02,5300,2,500000.0,6.20709113408728
1551,0.02,5304,2,500000.0,6.25987407321181
1552,0.02,5308,2,500000.0,6.25757647569467
1553,0.02,5312,2,500000.0,6.25528149445939
1554,0.02,5316,2,500000.0,6.25298912457681
1555,0.02,5320,2,500000.0,6.2506993611316
1556,0.02,5324,2,500000.0,6.24841219922105
1557,0.02,5328,2,500000.0,6.24612763395536
1558,0.02,5332,2,500000.0,6.24384566045708
1559,0.02,5336,2,500000.0,6.29748096597792
1560,0.02,5340,2,500000.0,6.29518269467762
1561,0.02,5344,2,500000.0,6.29288702449998
1562,0.02,5348,2,500000.0,6.29059395057388
1563,0.02,5352,2,500000.0,6.28830346804157
1564,0.02,5356,2,500000.0,6.28601557205801
1565,0.02,5360,2,500000.0,6.28373025779054
1566,0.02,5364,2,500000.0,6.33826051631989
1567,0.02,5368,2,500000.0,6.33595865999328
1568,0.02,5372,2,500000.0,6.33365939499566
1569,0.02,5376,2,500000.0,6.33136271650017
1570,0.02,5380,2,500000.0,6.32906861969231
1571,0.02,5384,2,500000.0,6.32677709977038
1572,0.02,5388,2,500000.0,6.32448815194473
1573,0.02,5392,2,500000.0,6.32220177143889
1574,0.02,5396,2,500000.0,6.37763241748872
1575,0.02,5400,2,500000.0,6.37532925921169
1576,0.02,5404,2,500000.0,6.37302867812015
1577,0.02,5408,2,500000.0,6.37073066944261
1578,0.02,5412,2,500000.0,6.36843522841886
1579,0.02,5416,2,500000.0,6.36614235030186
1580,0.02,5420,2,500000.0,6.36385203035625
1581,0.02,5424,2,500000.0,6.36156426385903
1582,0.02,5428,2,500000.0,6.35927904609975
1583,0.02,5432,2,500000.0,6.4156157550326
1584,0.02,5436,2,500000.0,6.4133135327007
1585,0.02,5440,2,500000.0,6.41101386921972
1586,0.02,5444,2,500000.0,6.40871675988334
1587,0.02,5448,2,500000.0,6.40642219999669
1588,0.02,5452,2,500000.0,6.40413018487754
1589,0.02,5456,2,500000.0,6.40184070985492
1590,0.02,5460,2,500000.0,6.39955377027064
1591,0.02,5464,2,500000.0,6.39726936147777
1592,0.02,5468,2,500000.0,6.39498747884201
1593,0.02,5472,2,500000.0,6.45223622959226
1594,0.02,5476,2,500000.0,6.44993712480886
1595,0.02,5480,2,500000.0,6.44764055653522
1596,0.02,5484,2,500000.0,6.44534652013959
1597,0.02,5488,2,500000.0,6.4430550110024
1598,0.02,5492,2,500000.0,6.44076602451588
1599,0.02,5496,2,500000.0,6.43847955608377
1600,0.02,5500,2,500000.0,6.43619560112135
1601,0.02,5504,2,500000.0,6.43391415505627
1602,0.02,5508,2,500000.0,6.43163521332734
1603,0.02,5512,2,500000.0,6.48982229826082
1604,0.02,5516,2,500000.0,6.48752591115603
1605,0.02,5520,2,500000.0,6.48523203897956
1606,0.02,5524,2,500000.0,6.48294067717282
1607,0.02,5528,2,500000.0,6.48065182118839
1608,0.02,5532,2,500000.0,6.47836546649061
1609,0.02,5536,2,500000.0,6.47608160855513
1610,0.02,5540,2,500000.0,6.47380024286971
1611,0.02,5544,2,500000.0,6.53299332010985
1612,0.02,5548,2,500000.0,6.53069424924305
1613,0.02,5552,2,500000.0,6.52839768147761
1614,0.02,5556,2,500000.0,6.52610361230283
1615,0.02,5560,2,500000.0,6.52381203721842
1616,0.02,5564,2,500000.0,6.52152295173673
1617,0.02,5568,2,500000.0,6.51923635138007
1618,0.02,5572,2,500000.0,6.51695223168273
1619,0.02,5576,2,500000.0,6.51467058819009
1620,0.02,5580,2,500000.0,6.57487849067915
1621,0.02,5584,2,500000.0,6.57257889085184
1622,0.02,5588,2,500000.0,6.57028177833342
1623,0.02,5592,2,500000.0,6.5679871486699
1624,0.02,5596,2,500000.0,6.56569499741887
1625,0.02,5600,2,500000.0,6.56340532014877
1626,0.02,5604,2,500000.0,6.56111811243925
1627,0.02,5608,2,500000.0,6.55883336988124
1628,0.02,5612,2,500000.0,6.55655108807635
1629,0.02,5616,2,500000.0,6.61780373571361
1630,0.02,5620,2,500000.0,6.61550323964032
1631,0.02,5624,2,500000.0,6.61320521567842
1632,0.02,5628,2,500000.0,6.61090965942974
1633,0.02,5632,2,500000.0,6.60861656650688
1634,0.02,5636,2,500000.0,6.60632593253388
1635,0.02,5640,2,500000.0,6.60403775314558
1636,0.02,5644,2,500000.0,6.60175202398674
1637,0.02,5648,2,500000.0,6.59946874071427
1638,0.02,5652,2,500000.0,6.59718789899479
1639,0.02,5656,2,500000.0,6.65949546873268
1640,0.02,5660,2,500000.0,6.65719616369663
1641,0.02,5664,2,500000.0,6.65489931181729
1642,0.02,5668,2,500000.0,6.65260490876131
1643,0.02,5672,2,500000.0,6.65031295020565
1644,0.02,5676,2,500000.0,6.64802343183811
1645,0.02,5680,2,500000.0,6.6457363493578
1646,0.02,5684,2,500000.0,6.57902854472296
1647,0.02,5688,2,500000.0,6.57676948375766
1648,0.02,5692,2,500000.0,6.51141553267969
1649,0.02,5696,2,500000.0,6.5091839297979
1650,0.02,5700,2,500000.0,6.50695469362058
1651,0.02,5704,2,500000.0,6.50472781999273
1652,0.02,5708,2,500000.0,6.50250330476967
1653,0.02,5712,2,500000.0,6.69310451809342
1654,0.02,5716,2,500000.0,6.69081571224048
1655,0.02,5720,2,500000.0,6.62299855954528
1656,0.02,5724,2,500000.0,6.62073799093153
1657,0.02,5728,2,500000.0,6.61847980740389
1658,0.02,5732,2,500000.0,6.55207721187259
1659,0.02,5736,2,500000.0,6.54984666055737
1660,0.02,5740,2,500000.0,6.54761845812481
1661,0.02,5744,2,500000.0,6.54539260048075
1662,0.02,5748,2,500000.0,6.54316908354035
1663,0.02,5752,2,500000.0,6.47818811683318
1664,0.02,5756,2,500000.0,6.47599158286729
1665,0.02,5760,2,500000.0,6.47379735434086
1666,0.02,5764,2,500000.0,6.47160542724938
1667,0.02,5768,2,500000.0,6.46941579759715
1668,0.02,5772,2,500000.0,6.59379601998749
1669,0.02,5776,2,500000.0,6.59156613541509
1670,0.02,5780,2,500000.0,6.58933858255238
1671,0.02,5784,2,500000.0,6.52326209367924
1672,0.02,5788,2,500000.0,6.5210617612939
1673,0.02,5792,2,500000.0,6.51886372533078
1674,0.02,5796,2,500000.0,6.51666798182304
1675,0.02,5800,2,500000.0,6.51447452681253
1676,0.02,5804,2,500000.0,6.51228335635087
1677,0.02,5808,2,500000.0,6.51009446649982
1678,0.02,5812,2,500000.0,6.50790785332998
1679,0.02,5816,2,500000.0,6.44331800086203
1680,0.02,5820,2,500000.0,6.44115787871136
1681,0.02,5824,2,500000.0,6.43899999906949
1682,0.02,5828,2,500000.0,6.43684435808265
1683,0.02,5832,2,500000.0,6.4346909519073
1684,0.02,5836,2,500000.0,6.43253977670879
1685,0.02,5840,2,500000.0,6.43039082866171
1686,0.02,5844,2,500000.0,6.75252544834341
1687,0.02,5848,2,500000.0,6.68275100661512
1688,0.02,5852,2,500000.0,6.68051899056651
1689,0.02,5856,2,500000.0,6.48400425509237
1690,0.02,5860,2,500000.0,6.48184465903661
1691,0.02,5864,2,500000.0,6.47968728943297
1692,0.02,5868,2,500000.0,6.47753214248278
1693,0.02,5872,2,500000.0,6.805566799353
1694,0.02,5876,2,500000.0,6.73452709430865
1695,0.02,5880,2,500000.0,6.73228770705704
1696,0.02,5884,2,500000.0,6.73005061935255
1697,0.02,5888,2,500000.0,6.72781582728495
1698,0.02,5892,2,500000.0,6.72558332695383
1699,0.02,5896,2,500000.0,6.40053728632138
1700,0.02,5900,2,500000.0,6.85985152170491
1701,0.02,5904,2,500000.0,6.78750687303505
1702,0.02,5908,2,500000.0,6.78525977418185
1703,0.02,5912,2,500000.0,6.78301497160964
1704,0.02,5916,2,500000.0,6.78077246143176
1705,0.02,5920,2,500000.0,6.77853223977158
1706,0.02,5924,2,500000.0,6.7078053617333
1707,0.02,5928,2,500000.0,6.8439846809475
1708,0.02,5932,2,500000.0,6.77182526726471
1709,0.02,5936,2,500000.0,6.91085639789351
1710,0.02,5940,2,500000.0,6.83721920171921
1711,0.02,5944,2,500000.0,6.97919329704668
1712,0.02,5948,2,500000.0,6.90403113461705
1713,0.02,5952,2,500000.0,6.97460005777013
1714,0.02,5956,2,500000.0,6.97230693130373
1715,0.02,5960,2,500000.0,7.04440838629858
1716,0.02,5964,2,500000.0,7.43990094685642
1717,0.02,5968,2,500000.0,7.522604279947
1718,0.02,5972,2,500000.0,7.35184377456644
1719,0.02,5976,2,500000.0,7.43256615550895
1720,0.02,5980,2,500000.0,7.51518993117889
1721,0.02,5984,2,500000.0,7.78026610307479
1722,0.02,5988,2,500000.0,7.77771126427876
1723,0.02,5992,2,500000.0,7.77515899697181
1724,0.02,5996,2,500000.0,7.7726092968626
1725,0.02,6000,2,500000.0,7.77006215966874
1726,0.05,502,2,500000.0,1.17662360156545
1727,0.05,504,2,500000.0,1.17747901516844
1728,0.05,506,2,500000.0,1.17837189466193
1729,0.05,508,2,500000.0,1.1791362468331
1730,0.05,510,2,500000.0,1.18000708146274
1731,0.05,512,2,500000.0,1.18089388467086
1732,0.05,514,2,500000.0,1.18169303123046
1733,0.05,516,2,500000.0,1.18256256858225
1734,0.05,518,2,500000.0,1.18333929872482
1735,0.05,520,2,500000.0,1.18413280440169
1736,0.05,522,2,500000.0,1.184814908884
1737,0.05,524,2,500000.0,1.18564428721044
1738,0.05,526,2,500000.0,1.18623535979449
1739,0.05,528,2,500000.0,1.18691311580508
1740,0.05,530,2,500000.0,1.18740617352132
1741,0.05,532,2,500000.0,1.18810554884438
1742,0.05,534,2,500000.0,1.18943277689967
1743,0.05,536,2,500000.0,1.19165789569026
1744,0.05,538,2,500000.0,1.1933953170949
1745,0.05,540,2,500000.0,1.19462031821519
1746,0.05,542,2,500000.0,1.19557065892945
1747,0.05,544,2,500000.0,1.19668353378915
1748,0.05,546,2,500000.0,1.19757869607337
1749,0.05,548,2,500000.0,1.19860065465315
1750,0.05,550,2,500000.0,1.19963845879841
1751,0.05,552,2,500000.0,1.20065872263705
1752,0.05,554,2,500000.0,1.20181115118366
1753,0.05,556,2,500000.0,1.20295231364558
1754,0.05,558,2,500000.0,1.20410472404016
1755,0.05,560,2,500000.0,1.20514112000624
1756,0.05,562,2,500000.0,1.20653239223348
1757,0.05,564,2,500000.0,1.20811897847302
1758,0.05,566,2,500000.0,1.2098506842126
1759,0.05,568,2,500000.0,1.21147483348648
1760,0.05,570,2,500000.0,1.21322571296527
1761,0.05,572,2,500000.0,1.22040172983306
1762,0.05,574,2,500000.0,1.22372713714585
1763,0.05,576,2,500000.0,1.22027554950736
1764,0.05,578,2,500000.0,1.21702969464689
1765,0.05,580,2,500000.0,1.21534946177801
1766,0.05,582,2,500000.0,1.21559007975785
1767,0.05,584,2,500000.0,1.21587072513883
1768,0.05,586,2,500000.0,1.21614745395122
1769,0.05,588,2,500000.0,1.21641984515278
1770,0.05,590,2,500000.0,1.21696884226858
1771,0.05,592,2,500000.0,1.21747564218327
1772,0.05,594,2,500000.0,1.21811891168984
1773,0.05,596,2,500000.0,1.21860384648691
1774,0.05,598,2,500000.0,1.21910049382016
1775,0.05,600,2,500000.0,1.21985929056978
1776,0.05,602,2,500000.0,1.22050059246538
1777,0.05,604,2,500000.0,1.22113579614298
1778,0.05,606,2,500000.0,1.22175151083902
1779,0.05,608,2,500000.0,1.22238215795596
1780,0.05,610,2,500000.0,1.22318836533182
1781,0.05,612,2,500000.0,1.22388822314828
1782,0.05,614,2,500000.0,1.2245971197151
1783,0.05,616,2,500000.0,1.2252878876884
1784,0.05,618,2,500000.0,1.225923815419
1785,0.05,620,2,500000.0,1.22668718395639
1786,0.05,622,2,500000.0,1.22741865002142
1787,0.05,624,2,500000.0,1.22816432589286
1788,0.05,626,2,500000.0,1.22887045718098
1789,0.05,628,2,500000.0,1.22959507691401
1790,0.05,630,2,500000.0,1.23040421769492
1791,0.05,632,2,500000.0,1.23117903184959
1792,0.05,634,2,500000.0,1.2319261619573
1793,0.05,636,2,500000.0,1.23270341452702
1794,0.05,638,2,500000.0,1.23347773841695
1795,0.05,640,2,500000.0,1.23422873606346
1796,0.05,642,2,500000.0,1.23521015912391
1797,0.05,644,2,500000.0,1.23598529338285
1798,0.05,646,2,500000.0,1.23678336528058
1799,0.05,648,2,500000.0,1.2375610899281
1800,0.05,650,2,500000.0,1.23833604842222
1801,0.05,652,2,500000.0,1.23915559600907
1802,0.05,654,2,500000.0,1.23991243430684
1803,0.05,656,2,500000.0,1.24074079328274
1804,0.05,658,2,500000.0,1.24155651007879
1805,0.05,660,2,500000.0,1.24231942993718
1806,0.05,662,2,500000.0,1.24314995045508
1807,0.05,664,2,500000.0,1.24399008048548
1808,0.05,666,2,500000.0,1.24478593786844
1809,0.05,668,2,500000.0,1.24561914540455
1810,0.05,670,2,500000.0,1.24636834168605
1811,0.05,672,2,500000.0,1.24722718437682
1812,0.05,674,2,500000.0,1.24809630082086
1813,0.05,676,2,500000.0,1.24884567323607
1814,0.05,678,2,500000.0,1.24968323318255
1815,0.05,680,2,500000.0,1.25043238280315
1816,0.05,682,2,500000.0,1.2512710931248
1817,0.05,684,2,500000.0,1.25210187482514
1818,0.05,686,2,500000.0,1.2528606408531
1819,0.05,688,2,500000.0,1.2537017293449
1820,0.05,690,2,500000.0,1.25445082841514
1821,0.05,692,2,500000.0,1.25529326238378
1822,0.05,694,2,500000.0,1.25608149875268
1823,0.05,696,2,500000.0,1.25688263441476
1824,0.05,698,2,500000.0,1.25768349177669
1825,0.05,700,2,500000.0,1.25848494585637
1826,0.05,702,2,500000.0,1.25928548443795
1827,0.05,704,2,500000.0,1.2600864681475
1828,0.05,706,2,500000.0,1.26088685337121
1829,0.05,708,2,500000.0,1.26168753417693
1830,0.05,710,2,500000.0,1.26248794694978
1831,0.05,712,2,500000.0,1.2634870605769
1832,0.05,714,2,500000.0,1.2642888534796
1833,0.05,716,2,500000.0,1.26509115522965
1834,0.05,718,2,500000.0,1.26589288992069
1835,0.05,720,2,500000.0,1.266694990595
1836,0.05,722,2,500000.0,1.26742532522346
1837,0.05,724,2,500000.0,1.26822702873633
1838,0.05,726,2,500000.0,1.26902888811467
1839,0.05,728,2,500000.0,1.26983031425198
1840,0.05,730,2,500000.0,1.27055805381929
1841,0.05,732,2,500000.0,1.27135901229813
1842,0.05,734,2,500000.0,1.272159837589
1843,0.05,736,2,500000.0,1.27296098866863
1844,0.05,738,2,500000.0,1.27368491854199
1845,0.05,740,2,500000.0,1.27448555561608
1846,0.05,742,2,500000.0,1.27528577565715
1847,0.05,744,2,500000.0,1.276086046278
1848,0.05,746,2,500000.0,1.27688630008345
1849,0.05,748,2,500000.0,1.27768646892401
1850,0.05,750,2,500000.0,1.27848648389625
1851,0.05,752,2,500000.0,1.2792868307211
1852,0.05,754,2,500000.0,1.28016843760962
1853,0.05,756,2,500000.0,1.28096914587123
1854,0.05,758,2,500000.0,1.2817699952141
1855,0.05,760,2,500000.0,1.28257035434233
1856,0.05,762,2,500000.0,1.28337129179016
1857,0.05,764,2,500000.0,1.28418710389317
1858,0.05,766,2,500000.0,1.28505838495462
1859,0.05,768,2,500000.0,1.28585885107582
1860,0.05,770,2,500000.0,1.28689382385114
1861,0.05,772,2,500000.0,1.28769614424958
1862,0.05,774,2,500000.0,1.28835108195056
1863,0.05,776,2,500000.0,1.2891523913895
1864,0.05,778,2,500000.0,1.28995378710095
1865,0.05,780,2,500000.0,1.29084637328192
1866,0.05,782,2,500000.0,1.29164824012589
1867,0.05,784,2,500000.0,1.29245061579877
1868,0.05,786,2,500000.0,1.29326685540874
1869,0.05,788,2,500000.0,1.29414859932067
1870,0.05,790,2,500000.0,1.29519742122294
1871,0.05,792,2,500000.0,1.29600119569745
1872,0.05,794,2,500000.0,1.29690183422233
1873,0.05,796,2,500000.0,1.29770587029687
1874,0.05,798,2,500000.0,1.29851063884867
1875,0.05,800,2,500000.0,1.29941365924252
1876,0.05,802,2,500000.0,1.30021834112426
1877,0.05,804,2,500000.0,1.30109146940227
1878,0.05,806,2,500000.0,1.30192977717907
1879,0.05,808,2,500000.0,1.30273523472302
1880,0.05,810,2,500000.0,1.30364324447937
1881,0.05,812,2,500000.0,1.30444932808101
1882,0.05,814,2,500000.0,1.30525570824403
1883,0.05,816,2,500000.0,1.30616741790999
1884,0.05,818,2,500000.0,1.30697409968417
1885,0.05,820,2,500000.0,1.30778091275259
1886,0.05,822,2,500000.0,1.30869521201282
1887,0.05,824,2,500000.0,1.30950266291593
1888,0.05,826,2,500000.0,1.31031008129603
1889,0.05,828,2,500000.0,1.3112278617373
1890,0.05,830,2,500000.0,1.3120355962641
1891,0.05,832,2,500000.0,1.31284381804785
1892,0.05,834,2,500000.0,1.31376464441493
1893,0.05,836,2,500000.0,1.31457355675456
1894,0.05,838,2,500000.0,1.315382107129
1895,0.05,840,2,500000.0,1.31630553599908
1896,0.05,842,2,500000.0,1.31711516242917
1897,0.05,844,2,500000.0,1.31795480027411
1898,0.05,846,2,500000.0,1.31885197962638
1899,0.05,848,2,500000.0,1.31966185534058
1900,0.05,850,2,500000.0,1.32059219216227
1901,0.05,852,2,500000.0,1.32140264665985
1902,0.05,854,2,500000.0,1.32221884773407
1903,0.05,856,2,500000.0,1.32314625583204
1904,0.05,858,2,500000.0,1.32395837186324
1905,0.05,860,2,500000.0,1.32489377407417
1906,0.05,862,2,500000.0,1.3257059739536
1907,0.05,864,2,500000.0,1.32634611282785
1908,0.05,866,2,500000.0,1.32745767815731
1909,0.05,868,2,500000.0,1.32809735468001
1910,0.05,870,2,500000.0,1.32890918261099
1911,0.05,872,2,500000.0,1.32985216725563
1912,0.05,874,2,500000.0,1.33066499138617
1913,0.05,876,2,500000.0,1.33157712394971
1914,0.05,878,2,500000.0,1.33242460601584
1915,0.05,880,2,500000.0,1.33329262758449
1916,0.05,882,2,500000.0,1.33418690330805
1917,0.05,884,2,500000.0,1.3350018813911
1918,0.05,886,2,500000.0,1.33595387436252
1919,0.05,888,2,500000.0,1.33684287774441
1920,0.05,890,2,500000.0,1.33772361511608
1921,0.05,892,2,500000.0,1.33854070982281
1922,0.05,894,2,500000.0,1.33949736724061
1923,0.05,896,2,500000.0,1.34037504045888
1924,0.05,898,2,500000.0,1.34127561580435
1925,0.05,900,2,500000.0,1.3422067252821
1926,0.05,902,2,500000.0,1.34305723027778
1927,0.05,904,2,500000.0,1.34388853234001
1928,0.05,906,2,500000.0,1.34484269675661
1929,0.05,908,2,500000.0,1.34571264364512
1930,0.05,910,2,500000.0,1.34663252605795
1931,0.05,912,2,500000.0,1.34753244663371
1932,0.05,914,2,500000.0,1.34842556558974
1933,0.05,916,2,500000.0,1.34924811240484
1934,0.05,918,2,500000.0,1.35022318030645
1935,0.05,920,2,500000.0,1.35104631264484
1936,0.05,922,2,500000.0,1.35202507217289
1937,0.05,924,2,500000.0,1.35284861707109
1938,0.05,926,2,500000.0,1.35383093621598
1939,0.05,928,2,500000.0,1.35465559010075
1940,0.05,930,2,500000.0,1.35564133790432
1941,0.05,932,2,500000.0,1.35646694133815
1942,0.05,934,2,500000.0,1.3574559834824
1943,0.05,936,2,500000.0,1.35828237364387
