,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.02,502,2,500000.0,1.17662360156545,,9614.0,1.9228,502.0,0.0375805970280112,0.0180311007265405,0.0069953649083666,,13.357957023030464,25.684679763882976,,,
1,1,0.02,504,2,500000.0,1.17747901516844,,9593.0,1.9186,504.0,0.0399672389237935,0.0183919411854403,0.0073291161282579,,12.610328198077154,24.194175680830828,,,
2,2,0.02,506,2,500000.0,1.17837189466193,,9727.0,1.9454,506.0,0.0375414073955084,0.0184702969872123,0.0067552477183353,,13.478450465885802,26.220977536334235,,,
3,3,0.02,508,2,500000.0,1.1791362468331,,9632.0,1.9264,508.0,0.0394525163328012,0.0191992642379557,0.0071700930335981,,12.876238253468353,24.80478537148143,,,
4,4,0.02,510,2,500000.0,1.18000708146274,,9641.0,1.9282,510.0,0.0392693042783776,0.0204272164235659,0.0077137013824629,,12.987243073741322,25.042002094788018,,,
5,5,0.02,512,2,500000.0,1.18089388467086,,9754.0,1.9508,512.0,0.0378753670440232,0.0206878092620535,0.0074715402771337,,13.518020812970404,26.370955001942665,,,
6,6,0.02,514,2,500000.0,1.18169303123046,,9404.0,1.8808,514.0,0.0417639124254947,0.0207375638906958,0.0072560447472924,,12.307276070386298,23.147524833182548,,,
7,7,0.02,516,2,500000.0,1.18256256858225,,9491.0,1.8982,516.0,0.0393939651737582,0.0192428741881198,0.0075134519640367,,13.09845296669263,24.863483421375943,,,
8,8,0.02,518,2,500000.0,1.18333929872482,,9581.0,1.9162,518.0,0.0381012337528545,0.0174620680585228,0.0071129054031168,,13.595360280457877,26.05142936941338,,,
9,9,0.02,520,2,500000.0,1.18413280440169,,9598.0,1.9196,520.0,0.0426613964388025,0.0181497906258765,0.0070533390466519,,12.189005597740724,23.3980151454231,,,
10,10,0.02,522,2,500000.0,1.184814908884,,9601.0,1.9202,522.0,0.0389941997493679,0.0201460278104683,0.0069677371932622,,13.38660629927305,25.704961415864112,,,
11,11,0.02,524,2,500000.0,1.18564428721044,,9623.0,1.9246,524.0,0.0408535515960011,0.0191595727138991,0.0071053290698159,,12.826302231488016,24.68550127472184,,,
12,12,0.02,526,2,500000.0,1.18623535979449,,9300.0,1.86,526.0,0.0379081053324625,0.0202240518977058,0.007027128431538,,13.875660505500395,25.80872854023074,,,
13,13,0.02,528,2,500000.0,1.18691311580508,,9437.0,1.8874,528.0,0.0394077598152762,0.0208776467850016,0.0073498738915995,,13.39837642319682,25.288095661141675,,,
14,14,0.02,530,2,500000.0,1.18740617352132,,9384.0,1.8768,530.0,0.0436898071588984,0.0189331820982345,0.0073364152170104,,12.13097595218048,22.76741566705233,,,
15,15,0.02,532,2,500000.0,1.18810554884438,,9354.0,1.8708,532.0,0.0390973411940649,0.0196511121339146,0.0074459152515128,,13.607063389792827,25.45609418962442,,,
16,16,0.02,534,2,500000.0,1.18943277689967,,9463.0,1.8926,534.0,0.0408921695916433,0.0171986340052257,0.0071473262760457,,13.058734846612971,24.714961570699707,,,
17,17,0.02,536,2,500000.0,1.19165789569026,,9304.0,1.8608,536.0,0.0421895128600908,0.0173379797209546,0.0072007505783806,,12.7045790212721,23.640680642783124,,,
18,18,0.02,538,2,500000.0,1.1933953170949,,9432.0,1.8864,538.0,0.0399805540907891,0.0182447679198744,0.0069882563121495,,13.45654186728608,25.38442057844846,,,
19,19,0.02,540,2,500000.0,1.19462031821519,,9296.0,1.8592,540.0,0.0400040539335577,0.0160418017542786,0.0072950090018133,,13.49863193607526,25.096656495551127,,,
20,20,0.02,542,2,500000.0,1.19557065892945,,9262.0,1.8524,542.0,0.0385311639269048,0.0189905527281684,0.0073079357694601,,14.066535883219,26.05685107007488,,,
21,21,0.02,544,2,500000.0,1.19668353378915,,9444.0,1.8888,544.0,0.0375067618008415,0.0203683222377495,0.007108046832218,,14.504051373152508,27.395252233610456,,,
22,22,0.02,546,2,500000.0,1.19757869607337,,9357.0,1.8714,546.0,0.0354244384860749,0.0187170861418026,0.0071947175782758,,15.413088346188712,28.84405353105756,,,
23,23,0.02,548,2,500000.0,1.19860065465315,,9068.0,1.8136,548.0,0.0438846510776329,0.0189404989804701,0.0069808671120489,,12.487281692876524,22.646934078200864,,,
24,24,0.02,550,2,500000.0,1.19963845879841,,9282.0,1.8564,550.0,0.0396376519926207,0.0182830466925596,0.0070384455003623,,13.8756957678117,25.75884162336564,,,
25,25,0.02,552,2,500000.0,1.20065872263705,,9229.0,1.8458,552.0,0.0407758055886233,0.0177317974524037,0.0075194388830111,,13.53743947008641,24.98740577388549,,,
26,26,0.02,554,2,500000.0,1.20181115118366,,8900.0,1.78,554.0,0.0405897630690788,0.0176016224006302,0.007337417608451,,13.648761611570878,24.29479566859616,,,
27,27,0.02,556,2,500000.0,1.20295231364558,,8982.0,1.7964,556.0,0.0432717061853509,0.0174319554849298,0.0067110918336906,,12.84904268896674,23.08202028645985,,,
28,28,0.02,558,2,500000.0,1.20410472404016,,9079.0,1.8158,558.0,0.0360826138226002,0.0187057958183101,0.0073040485133742,,15.46451159950331,28.08046016237812,,,
29,29,0.02,560,2,500000.0,1.20514112000624,,8683.0,1.7366,560.0,0.042981239425444,0.0197163919560611,0.007059849984772,,13.02894024197196,22.626057624208507,,,
30,30,0.02,562,2,500000.0,1.20653239223348,,8696.0,1.7392,562.0,0.0424337908859797,0.0196738294614603,0.0069372408104326,,13.244161981900287,23.03424651892098,,,
31,31,0.02,564,2,500000.0,1.20811897847302,,8378.0,1.6756,564.0,0.0369230516628249,0.0185672380989931,0.0074063758395039,,15.275010450120767,25.59480751022236,,,
32,32,0.02,566,2,500000.0,1.2098506842126,,7913.0,1.5826,566.0,0.0432077223144915,0.017488047476214,0.0072198551386033,,13.099510219037116,20.73128487264814,,,
33,33,0.02,568,2,500000.0,1.21147483348648,,7596.0,1.5192,568.0,0.0423538722242256,0.0175876026531446,0.0073753381466078,,13.410816300170897,20.37371212321963,,,
34,34,0.02,570,2,500000.0,1.21322571296527,,7188.0,1.4376,570.0,0.0403550318493444,0.0187330945968612,0.0072615547788729,,14.124632638823202,20.305571881572234,,,
35,35,0.02,572,2,500000.0,1.22040172983306,,2376.0,0.4752,572.0,0.0358919492248333,0.0149109390418535,0.0070139972223248,,15.936721530973267,7.573130071518497,,,
36,36,0.02,574,2,500000.0,1.22372713714585,,346.0,0.0692,574.0,0.0382069141733154,0.0181441240377179,0.0071810519227035,,15.023458774927557,1.0396233472249867,,,
37,37,0.02,576,2,500000.0,1.22027554950736,,3807.0,0.7614,576.0,0.0404047866461496,0.0187251040892183,0.0072318300657212,,14.255736703782087,10.854317926259682,,,
38,38,0.02,578,2,500000.0,1.21702969464689,,4811.0,0.9622,578.0,0.0419438406777317,0.0163658185366188,0.0067705843666881,,13.780330810451138,13.259434305816086,,,
39,39,0.02,580,2,500000.0,1.21534946177801,,6097.0,1.2194,580.0,0.0437221340525866,0.0175301362263438,0.0071526066300647,,13.265592189585425,16.176063115980465,,,
40,40,0.02,582,2,500000.0,1.21559007975785,,6002.0,1.2004,582.0,0.0428310292467131,0.0186167049470054,0.0069785270451071,,13.588279577583656,16.31137080493142,,,
41,41,0.02,584,2,500000.0,1.21587072513883,,6113.0,1.2226,584.0,0.0444351004706504,0.0177747098509218,0.0070785108287594,,13.142763126770332,16.068342198789413,,,
42,42,0.02,586,2,500000.0,1.21614745395122,,6296.0,1.2592,586.0,0.0451175977932507,0.0170176103116228,0.0066853466059172,,12.988280153684537,16.35484236951957,,,
43,43,0.02,588,2,500000.0,1.21641984515278,,6917.0,1.3834000000000002,588.0,0.0381512569429105,0.0165648438773731,0.0071870262337896,,15.412336240451577,21.32142595504072,,,
44,44,0.02,590,2,500000.0,1.21696884226858,,6822.0,1.3644,590.0,0.0424584301355253,0.0179020868491364,0.0070754794268541,,13.895944765662504,18.95962703826992,,,
45,45,0.02,592,2,500000.0,1.21747564218327,,6944.0,1.3888,592.0,0.0457475058929048,0.0170966673606094,0.0076668486243984,,12.940596179950766,17.971899974715623,,,
46,46,0.02,594,2,500000.0,1.21811891168984,,7002.0,1.4004,594.0,0.0422783976241589,0.0198997467661538,0.0067366075375385,,14.04972830996256,19.67523952527157,,,
47,47,0.02,596,2,500000.0,1.21860384648691,,7347.0,1.4694,596.0,0.0435549104361143,0.018048256663679,0.0071731804842192,,13.683876146966323,20.10708761035232,,,
48,48,0.02,598,2,500000.0,1.21910049382016,,7329.0,1.4658,598.0,0.0425954769605141,0.019786454549528,0.0072856979802616,,14.03904927639017,20.57843842933271,,,
49,49,0.02,600,2,500000.0,1.21985929056978,,7329.0,1.4658,600.0,0.0435681985420615,0.0178851052931265,0.0072468781957528,,13.771512710601272,20.18628333119935,,,
50,50,0.02,602,2,500000.0,1.22050059246538,,7395.0,1.479,602.0,0.0427528431069959,0.0208208285335785,0.0072736045430354,,14.080934886444808,20.82570269705187,,,
51,51,0.02,604,2,500000.0,1.22113579614298,,7406.0,1.4812,604.0,0.0417576201862175,0.0211835838597716,0.0072410315536189,,14.464425829500588,21.424707538656275,,,
52,52,0.02,606,2,500000.0,1.22175151083902,,7582.0,1.5164,606.0,0.0377985197736734,0.0192773015462764,0.0077198232792,,16.03237385031351,24.311491706615403,,,
53,53,0.02,608,2,500000.0,1.22238215795596,,7569.0,1.5138,608.0,0.0433872651456113,0.0197974426082594,0.0071167876971473,,14.013328518391306,21.21337671114076,,,
54,54,0.02,610,2,500000.0,1.22318836533182,,7796.0,1.5592,610.0,0.0482792257442952,0.0181958713589483,0.0066171862919353,,12.634833939359083,19.70023307824868,,,
55,55,0.02,612,2,500000.0,1.22388822314828,,7765.0,1.553,612.0,0.0404107232567412,0.0173217283506755,0.0072054271992186,,15.144495091359383,23.519400876881125,,,
56,56,0.02,614,2,500000.0,1.2245971197151,,7814.0,1.5628,614.0,0.0415985964898482,0.019451581386582,0.0069492207189714,,14.760113364638196,23.06710516625657,,,
57,57,0.02,616,2,500000.0,1.2252878876884,,7976.0,1.5952000000000002,616.0,0.0480027569326466,0.0171053124097106,0.0068663413961846,,12.832596279091184,20.47055758440625,,,
