,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.02,502,2,500000.0,1.17662360156545,,9560.0,1.912,502.0,0.0395926191065996,0.0190430610781462,0.0072487045773356,,12.679130891755596,24.24249826503669,,,
1,1,0.02,504,2,500000.0,1.17747901516844,,9553.0,1.9106,504.0,0.0389109129394569,0.0182918226092746,0.007038816908022,,12.952664482177385,24.747360759648107,,,
2,2,0.02,506,2,500000.0,1.17837189466193,,9549.0,1.9098,506.0,0.03394080464642,0.0206201193823177,0.0070420560287976,,14.908308900489532,28.471888338154905,,,
3,3,0.02,508,2,500000.0,1.1791362468331,,9686.0,1.9372,508.0,0.0397315767407917,0.0174771582878451,0.007090921720371,,12.78580015372118,24.768652057788668,,,
4,4,0.02,510,2,500000.0,1.18000708146274,,9527.0,1.9054,510.0,0.0426995817090301,0.0189406579634788,0.0067169929998671,,11.943910914053411,22.757927855637373,,,
5,5,0.02,512,2,500000.0,1.18089388467086,,9616.0,1.9232,512.0,0.0358162672391699,0.0180113003012962,0.0072788683226311,,14.295180359835436,27.49249086803551,,,
6,6,0.02,514,2,500000.0,1.18169303123046,,9500.0,1.9,514.0,0.0375022971045382,0.0191459391022579,0.0075597700311277,,13.705827100863106,26.041071491639897,,,
7,7,0.02,516,2,500000.0,1.18256256858225,,9705.0,1.941,516.0,0.0401955681936669,0.019122186212566,0.0073470576063363,,12.83723612299374,24.917075314730848,,,
8,8,0.02,518,2,500000.0,1.18333929872482,,9610.0,1.922,518.0,0.0368426771620988,0.0200534461971811,0.0068600750509323,,14.059781750412032,27.02290052429193,,,
9,9,0.02,520,2,500000.0,1.18413280440169,,9358.0,1.8716,520.0,0.0361288450895926,0.01912676166562,0.0070919221868145,,14.392931706244651,26.93781098140749,,,
10,10,0.02,522,2,500000.0,1.184814908884,,9611.0,1.9222,522.0,0.0386315360391336,0.019650481317015,0.0077163403645953,,13.512276588516071,25.9732980584456,,,
11,11,0.02,524,2,500000.0,1.18564428721044,,9474.0,1.8948,524.0,0.038403383980949,0.01893207132448,0.0070413405672196,,13.644630907004023,25.853846642591225,,,
12,12,0.02,526,2,500000.0,1.18623535979449,,9490.0,1.898,526.0,0.0387191217673716,0.0204788349846224,0.0073029099378723,,13.585018874143376,25.78436582312413,,,
13,13,0.02,528,2,500000.0,1.18691311580508,,9608.0,1.9216,528.0,0.0348595170842145,0.0190999193824629,0.0074793767585608,,15.146509308331606,29.10553228689001,,,
14,14,0.02,530,2,500000.0,1.18740617352132,,9550.0,1.91,530.0,0.0387374329965268,0.0186325979852198,0.0071322274241866,,13.68185651453773,26.13234594276706,,,
15,15,0.02,532,2,500000.0,1.18810554884438,,9479.0,1.8958,532.0,0.0367535146845057,0.0173125289308979,0.0071217463004416,,14.474806139405132,27.44133747908425,,,
16,16,0.02,534,2,500000.0,1.18943277689967,,9604.0,1.9208,534.0,0.0372063910708675,0.0163725033037372,0.0069621134041416,,14.352372929233654,27.568037922472,,,
17,17,0.02,536,2,500000.0,1.19165789569026,,9301.0,1.8602,536.0,0.0429288650930175,0.019160067864029,0.0069848269539039,,12.485771492877916,23.2260321310515,,,
18,18,0.02,538,2,500000.0,1.1933953170949,,9479.0,1.8958,538.0,0.0406614253663519,0.0188733730294523,0.0073490804238137,,13.231213494183216,25.08373454227254,,,
19,19,0.02,540,2,500000.0,1.19462031821519,,9453.0,1.8906,540.0,0.0425871263889803,0.0192261214626818,0.0072986947642439,,12.67988816779449,23.97259657003225,,,
20,20,0.02,542,2,500000.0,1.19557065892945,,9361.0,1.8722,542.0,0.0361964126484508,0.0182245168455785,0.007321275527185,,14.973859571777112,28.034059890281107,,,
21,21,0.02,544,2,500000.0,1.19668353378915,,9455.0,1.891,544.0,0.0417712517960353,0.0200156426584367,0.0073058742656875,,13.023310928202369,24.62708096523068,,,
22,22,0.02,546,2,500000.0,1.19757869607337,,9107.0,1.8214,546.0,0.0391732429891362,0.0172242039331445,0.0070909839418808,,13.938085242302243,25.38682846032931,,,
23,23,0.02,548,2,500000.0,1.19860065465315,,9325.0,1.865,548.0,0.0412612035204347,0.0182428662439601,0.0075388588366654,,13.281241293133917,24.76951501169476,,,
24,24,0.02,550,2,500000.0,1.19963845879841,,9167.0,1.8334,550.0,0.0373023285126237,0.0192320614383764,0.0069646894993765,,14.74438786881283,27.03236071868144,,,
25,25,0.02,552,2,500000.0,1.20065872263705,,9027.0,1.8054,552.0,0.0418917590174032,0.0190172355059073,0.007099677323581,,13.176815988335088,23.78942358534017,,,
26,26,0.02,554,2,500000.0,1.20181115118366,,9073.0,1.8146,554.0,0.0431178264077516,0.0176421915032204,0.0070730620077522,,12.84851408698104,23.3149136622358,,,
27,27,0.02,556,2,500000.0,1.20295231364558,,8810.0,1.762,556.0,0.0371865120268921,0.0193055046949302,0.0074443225297088,,14.951657730037107,26.344820920325382,,,
28,28,0.02,558,2,500000.0,1.20410472404016,,8975.0,1.7950000000000002,558.0,0.0403672499969616,0.0177135061918089,0.0068041622012636,,13.82308678550062,24.812440779973613,,,
29,29,0.02,560,2,500000.0,1.20514112000624,,8807.0,1.7614,560.0,0.0415519589752193,0.0194373071704148,0.0073229189876072,,13.477102254889388,23.738567911762168,,,
30,30,0.02,562,2,500000.0,1.20653239223348,,8690.0,1.738,562.0,0.0382590293771727,0.0178112677096765,0.0070043705261843,,14.689342859683668,25.53007789013021,,,
31,31,0.02,564,2,500000.0,1.20811897847302,,8340.0,1.668,564.0,0.0406070297201495,0.0184229103321763,0.0072444285798662,,13.889220755295456,23.16722021983282,,,
32,32,0.02,566,2,500000.0,1.2098506842126,,7842.0,1.5684,566.0,0.0394604610008855,0.0184323973638736,0.006926209274111,,14.3434715571949,22.496300790304485,,,
33,33,0.02,568,2,500000.0,1.21147483348648,,7466.0,1.4932,568.0,0.0445898343507451,0.0190896915464468,0.0074001193134024,,12.738329448189756,19.020873532036944,,,
34,34,0.02,570,2,500000.0,1.21322571296527,,7081.0,1.4162,570.0,0.0397870654983307,0.0184274433924582,0.0072003567602314,,14.326263896590056,20.28885493035084,,,
35,35,0.02,572,2,500000.0,1.22040172983306,,2320.0,0.464,572.0,0.042146943252419,0.0174331183812933,0.0062631291005298,,13.571565476866922,6.297206381266252,,,
36,36,0.02,574,2,500000.0,1.22372713714585,,362.0,0.0724,574.0,0.0432445041869868,0.0139135705657042,0.0074947318277634,,13.273362957707995,0.960991478138059,,,
37,37,0.02,576,2,500000.0,1.22027554950736,,3758.0,0.7516,576.0,0.0351816565839726,0.0181184788034321,0.0070448321044393,,16.37216822423315,12.305321637333636,,,
38,38,0.02,578,2,500000.0,1.21702969464689,,4815.0,0.963,578.0,0.0369403680797404,0.0187466849267045,0.0068407513736081,,15.646839218069356,15.067906167000787,,,
39,39,0.02,580,2,500000.0,1.21534946177801,,5904.0,1.1808,580.0,0.0379842354703896,0.0201086287273956,0.0073104970096522,,15.269492535979431,18.03021678648452,,,
40,40,0.02,582,2,500000.0,1.21559007975785,,6183.0,1.2366,582.0,0.0395416780527284,0.0189208213451306,0.0074109633335455,,14.718646973553032,18.20107884749568,,,
41,41,0.02,584,2,500000.0,1.21587072513883,,6397.0,1.2794,584.0,0.0417536455902336,0.0174870286646985,0.0072795291607247,,13.986802631112052,17.894715286244757,,,
42,42,0.02,586,2,500000.0,1.21614745395122,,6506.0,1.3012,586.0,0.038876011605339,0.0204299059605088,0.0075804660885329,,15.07356273963869,19.613719836817864,,,
43,43,0.02,588,2,500000.0,1.21641984515278,,6749.0,1.3498,588.0,0.0430888359633172,0.0194980332024562,0.0066512165269624,,13.646226147779466,18.41967605427272,,,
44,44,0.02,590,2,500000.0,1.21696884226858,,6819.0,1.3638,590.0,0.0416555680026249,0.0180435571099669,0.0075762270557481,,14.163772774934218,19.316553310455287,,,
45,45,0.02,592,2,500000.0,1.21747564218327,,6980.0,1.396,592.0,0.0408017441684478,0.0191240974321543,0.0073906176631257,,14.509183665187434,20.25482039660166,,,
46,46,0.02,594,2,500000.0,1.21811891168984,,6963.0,1.3925999999999998,594.0,0.0413120859368518,0.016124471827526,0.0070680207397717,,14.378358936122629,20.02330265444437,,,
47,47,0.02,596,2,500000.0,1.21860384648691,,7168.0,1.4336,596.0,0.0478517136713207,0.0198793490075668,0.0070009894218432,,12.455144325525035,17.855694905072692,,,
48,48,0.02,598,2,500000.0,1.21910049382016,,7299.0,1.4598,598.0,0.042972053115136,0.0209453862825757,0.0071911565524071,,13.916021149786909,20.314607674458927,,,
49,49,0.02,600,2,500000.0,1.21985929056978,,7330.0,1.466,600.0,0.0407890464833826,0.0182457904188408,0.0072025487579542,,14.709831479989075,21.564612949663985,,,
50,50,0.02,602,2,500000.0,1.22050059246538,,7411.0,1.4822,602.0,0.0433565290443311,0.019388181708949,0.0070445461325478,,13.884875317958848,20.580162196278604,,,
51,51,0.02,604,2,500000.0,1.22113579614298,,7445.0,1.489,604.0,0.0437016316215022,0.0180523380562657,0.0069016038868375,,13.82099426472714,20.579460460178712,,,
52,52,0.02,606,2,500000.0,1.22175151083902,,7450.0,1.49,606.0,0.0457836109392246,0.0201666798559429,0.0073532503388635,,13.23617747853993,19.721904443024496,,,
53,53,0.02,608,2,500000.0,1.22238215795596,,7642.0,1.5284,608.0,0.0448010371599139,0.0167273013794934,0.0073503839174932,,13.571114388039504,20.74209123067958,,,
54,54,0.02,610,2,500000.0,1.22318836533182,,7746.0,1.5492,610.0,0.0427332080240603,0.0174986009588746,0.0070062565318839,,14.274612841061408,22.11423021337233,,,
55,55,0.02,612,2,500000.0,1.22388822314828,,7631.0,1.5262,612.0,0.0469138773094073,0.015630352014008,0.007146317816179,,13.045180554225473,19.90955456185891,,,
56,56,0.02,614,2,500000.0,1.2245971197151,,7733.0,1.5466,614.0,0.0423178441820937,0.0191849026323271,0.0069138507764999,,14.509245729956318,22.43999944595044,,,
57,57,0.02,616,2,500000.0,1.2252878876884,,7774.0,1.5548,616.0,0.0464642538183852,0.0177204659209033,0.0074229395561765,,13.2575033359571,20.6127661867461,,,
58,58,0.02,618,2,500000.0,1.225923815419,,7835.0,1.567,618.0,0.0391686801725654,0.0191822393193165,0.0071610441260203,,15.777912282907597,24.7239885473162,,,
59,59,0.02,620,2,500000.0,1.22668718395639,,7766.0,1.5532,620.0,0.0447154619023422,0.0198618988667546,0.0072019894080602,,13.865449972407063,21.535816897142656,,,
60,60,0.02,622,2,500000.0,1.22741865002142,,7870.0,1.574,622.0,0.0427391155444638,0.0175224631010728,0.0073648509257457,,14.553413005304218,22.907072070348843,,,
61,61,0.02,624,2,500000.0,1.22816432589286,,7969.0,1.5938,624.0,0.0417514490799248,0.0179504728019709,0.0071907504265438,,14.945589045435897,23.82027982061573,,,
62,62,0.02,626,2,500000.0,1.22887045718098,,7863.0,1.5726,626.0,0.0482741168682423,0.0184330216124822,0.0075399642142183,,12.967611643908104,20.392866071209884,,,
63,63,0.02,628,2,500000.0,1.22959507691401,,8011.0,1.6022,628.0,0.0402592582543093,0.0175197661054923,0.0070934616499929,,15.598896433537233,24.99255186581336,,,
64,64,0.02,630,2,500000.0,1.23040421769492,,8119.0,1.6238,630.0,0.0436170997780891,0.0223538319873855,0.0074263014711312,,14.443876443075148,23.453966568265425,,,
65,65,0.02,632,2,500000.0,1.23117903184959,,7993.0,1.5986,632.0,0.0471707588812932,0.0190742293003866,0.007530962519332,,13.398130854550123,21.418251984083827,,,
66,66,0.02,634,2,500000.0,1.2319261619573,,8034.0,1.6067999999999998,634.0,0.0439078460556174,0.0187854009960543,0.0073322403713666,,14.439332760639653,23.201119879795787,,,
67,67,0.02,636,2,500000.0,1.23270341452702,,8209.0,1.6418,636.0,0.0469410179940723,0.0200400456759028,0.0069902333063397,,13.548917922493995,22.24461344515064,,,
68,68,0.02,638,2,500000.0,1.23347773841695,,8204.0,1.6407999999999998,638.0,0.048719602085157,0.018973024658721,0.0070645959225811,,13.095345049921374,21.48684215791099,,,
69,69,0.02,640,2,500000.0,1.23422873606346,,8187.0,1.6374,640.0,0.0402301830538363,0.0182116750397476,0.0071895161566067,,15.90845358927519,26.0485019070792,,,
