Au Rho=19.32, Sig=0.nm, P=1., 1.5deg
 Photon Energy (eV), Reflectivity
   30.0000  0.952883
   34.9400  0.955581
   39.8800  0.951400
   44.8200  0.949149
   49.7600  0.946225
   54.7000  0.940749
   59.6400  0.939901
   64.5800  0.944003
   69.5200  0.946025
   74.4600  0.944699
   79.4000  0.944962
   84.3400  0.943142
   89.2800  0.949225
   94.2200  0.953213
   99.1600  0.954714
   104.100  0.956423
   109.040  0.957365
   113.980  0.957368
   118.920  0.957197
   123.860  0.956827
   128.800  0.956851
   133.740  0.956962
   138.680  0.954545
   143.620  0.951675
   148.560  0.946588
   153.500  0.940880
   158.440  0.933724
   163.380  0.923700
   168.320  0.912716
   173.260  0.897844
   178.200  0.881629
   183.140  0.864929
   188.080  0.848024
   193.020  0.831537
   197.960  0.815975
   202.900  0.802383
   207.840  0.790227
   212.780  0.780570
   217.720  0.773588
   222.660  0.766739
   227.600  0.760508
   232.540  0.755420
   237.480  0.751493
   242.420  0.747626
   247.360  0.744107
   252.300  0.741579
   257.240  0.739358
   262.180  0.737113
   267.120  0.735130
   272.060  0.733692
   277.000  0.733196
   281.940  0.732293
   286.880  0.730985
   291.820  0.729627
   296.760  0.728288
   301.700  0.727031
   306.640  0.725954
   311.580  0.725128
   316.520  0.724382
   321.460  0.723513
   326.400  0.722583
   331.340  0.721685
   336.280  0.720855
   341.220  0.720130
   346.160  0.719608
   351.100  0.719568
   356.040  0.719609
   360.980  0.719472
   365.920  0.719130
   370.860  0.718669
   375.800  0.718160
   380.740  0.717640
   385.680  0.717136
   390.620  0.716672
   395.560  0.716295
   400.500  0.716066
   405.440  0.716118
   410.380  0.716041
   415.320  0.715826
   420.260  0.715468
   425.200  0.715046
   430.140  0.714597
   435.080  0.714127
   440.020  0.713648
   444.960  0.713220
   449.900  0.712842
   454.840  0.712539
   459.780  0.712161
   464.720  0.711734
   469.660  0.711251
   474.600  0.710726
   479.540  0.710182
   484.480  0.709617
   489.420  0.709037
   494.360  0.708447
   499.300  0.707850
   504.240  0.707260
   509.180  0.706673
   514.120  0.706102
   519.060  0.705524
   524.000  0.704933
   528.940  0.704336
   533.880  0.703733
   538.820  0.703130
   543.760  0.702526
   548.700  0.701930
   553.640  0.701337
   558.580  0.700756
   563.520  0.700203
   568.460  0.699679
   573.400  0.699165
   578.340  0.698654
   583.280  0.698136
   588.220  0.697613
   593.160  0.697097
   598.100  0.696579
   603.040  0.696079
   607.980  0.695576
   612.920  0.695103
   617.860  0.694626
   622.800  0.694192
   627.740  0.693754
   632.680  0.693382
   637.620  0.693006
   642.560  0.692765
   647.500  0.692525
   652.440  0.692590
   657.380  0.692702
   662.320  0.692800
   667.260  0.692893
   672.200  0.692878
   677.140  0.692784
   682.080  0.692665
   687.020  0.692509
   691.960  0.692346
   696.900  0.692145
   701.840  0.691943
   706.780  0.691712
   711.720  0.691477
   716.660  0.691219
   721.600  0.690944
   726.540  0.690661
   731.480  0.690354
   736.420  0.690047
   741.360  0.689748
   746.300  0.689450
   751.240  0.689156
   756.180  0.688866
   761.120  0.688575
   766.060  0.688299
   771.000  0.688022
   775.940  0.687754
   780.880  0.687495
   785.820  0.687235
   790.760  0.687091
   795.700  0.686945
   800.640  0.686853
   805.580  0.686836
   810.520  0.686819
   815.460  0.686741
   820.400  0.686650
   825.340  0.686555
   830.280  0.686448
   835.220  0.686341
   840.160  0.686235
   845.100  0.686133
   850.040  0.686029
   854.980  0.685935
   859.920  0.685846
   864.860  0.685755
   869.800  0.685850
   874.740  0.685961
   879.680  0.686087
   884.620  0.686421
   889.560  0.686754
   894.500  0.687054
   899.440  0.687230
   904.380  0.687406
   909.320  0.687568
   914.260  0.687692
   919.200  0.687816
   924.140  0.687933
   929.080  0.688031
   934.020  0.688129
   938.960  0.688230
   943.900  0.688339
   948.840  0.688447
   953.780  0.688576
   958.720  0.688779
   963.660  0.688982
   968.600  0.689185
   973.540  0.689381
   978.480  0.689577
   983.420  0.689774
   988.360  0.689926
   993.300  0.690074
   998.240  0.690223
   1003.18  0.690363
   1008.12  0.690499
   1013.06  0.690635
   1018.00  0.690816
   1022.94  0.691057
   1027.88  0.691297
   1032.82  0.691565
   1037.76  0.692079
   1042.70  0.692591
   1047.64  0.693103
   1052.58  0.693594
   1057.52  0.694078
   1062.46  0.694562
   1067.40  0.695013
   1072.34  0.695383
   1077.28  0.695753
   1082.22  0.696123
   1087.16  0.696433
   1092.10  0.696728
   1097.04  0.697023
   1101.98  0.697302
   1106.92  0.697538
   1111.86  0.697774
   1116.80  0.698009
   1121.74  0.698211
   1126.68  0.698395
   1131.62  0.698579
   1136.56  0.698764
   1141.50  0.698903
   1146.44  0.699041
   1151.38  0.699180
   1156.32  0.699306
   1161.26  0.699401
   1166.20  0.699495
   1171.14  0.699590
   1176.08  0.699663
   1181.02  0.699714
   1185.96  0.699764
   1190.90  0.699814
   1195.84  0.699829
   1200.78  0.699825
   1205.72  0.699819
   1210.66  0.699813
   1215.60  0.699714
   1220.54  0.699581
   1225.48  0.699448
   1230.42  0.699314
   1235.36  0.699070
   1240.30  0.698794
   1245.24  0.698518
   1250.18  0.698240
   1255.12  0.697983
   1260.06  0.697733
   1265.00  0.697482
   1269.94  0.697229
   1274.88  0.696985
   1279.82  0.696743
   1284.76  0.696501
   1289.70  0.696258
   1294.64  0.696031
   1299.58  0.695820
   1304.52  0.695609
   1309.46  0.695396
   1314.40  0.695219
   1319.34  0.695153
   1324.28  0.695085
   1329.22  0.695016
   1334.16  0.694945
   1339.10  0.694853
   1344.04  0.694758
   1348.98  0.694662
   1353.92  0.694564
   1358.86  0.694437
   1363.80  0.694289
   1368.74  0.694140
   1373.68  0.693988
   1378.62  0.693831
   1383.56  0.693647
   1388.50  0.693462
   1393.44  0.693275
   1398.38  0.693086
   1403.32  0.692851
   1408.26  0.692589
   1413.20  0.692325
   1418.14  0.692059
   1423.08  0.691784
   1428.02  0.691347
   1432.96  0.690908
   1437.90  0.690467
   1442.84  0.690023
   1447.78  0.689592
   1452.72  0.689182
   1457.66  0.688771
   1462.60  0.688357
   1467.54  0.687941
   1472.48  0.687605
   1477.42  0.687311
   1482.36  0.687016
   1487.30  0.686718
   1492.24  0.686418
   1497.18  0.686567
   1502.12  0.686801
   1507.06  0.687031
   1512.00  0.687258
   1516.94  0.687483
   1521.88  0.687547
   1526.82  0.687599
   1531.76  0.687648
   1536.70  0.687694
   1541.64  0.687735
   1546.58  0.687497
   1551.52  0.687250
   1556.46  0.686998
   1561.40  0.686743
   1566.34  0.686483
   1571.28  0.685907
   1576.22  0.685304
   1581.16  0.684697
   1586.10  0.684085
   1591.04  0.683469
   1595.98  0.682872
   1600.92  0.682276
   1605.86  0.681675
   1610.80  0.681070
   1615.74  0.680460
   1620.68  0.679875
   1625.62  0.679306
   1630.56  0.678732
   1635.50  0.678154
   1640.44  0.677570
   1645.38  0.677027
   1650.32  0.676587
   1655.26  0.676141
   1660.20  0.675689
   1665.14  0.675232
   1670.08  0.674769
   1675.02  0.674073
   1679.96  0.673349
   1684.90  0.672618
   1689.84  0.671880
   1694.78  0.671135
   1699.72  0.670311
   1704.66  0.669389
   1709.60  0.668460
   1714.54  0.667524
   1719.48  0.666580
   1724.42  0.665628
   1729.36  0.664782
   1734.30  0.663942
   1739.24  0.663094
   1744.18  0.662238
   1749.12  0.661373
   1754.06  0.660409
   1759.00  0.659145
   1763.94  0.657871
   1768.88  0.656586
   1773.82  0.655291
   1778.76  0.653985
   1783.70  0.652639
   1788.64  0.651252
   1793.58  0.649856
   1798.52  0.648448
   1803.46  0.647030
   1808.40  0.645601
   1813.34  0.644407
   1818.28  0.643324
