# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	4.200000000000000178e+00	8.399999999999999264e-04	nan	1.000000000000000000e+01	3.988328423979817803e-04	2.510765260788528665e-03	1.683620952597026906e-03	5.044624454986753825e+00	2.088743710593622682e-02	nan
nan	8.480000000000000426e+00	1.696000000000000242e-03	nan	1.200000000000000000e+01	5.561586649776676132e-04	2.456027168892195318e-03	1.872360559033760686e-03	4.334798880305579694e+00	3.697598376064993586e-02	nan
nan	1.468000000000000149e+01	2.936000000000000242e-03	nan	1.400000000000000000e+01	6.910019573794143593e-04	2.529461985767482608e-03	1.667736353887750659e-03	4.066008507206420930e+00	5.961481602751243780e-02	nan
nan	2.196000000000000085e+01	4.392000000000000071e-03	nan	1.600000000000000000e+01	6.514775343459842591e-04	2.342591031592006125e-03	1.746776835083617072e-03	5.293155665362924367e+00	1.182443578969179371e-01	nan
nan	2.991999999999999815e+01	5.983999999999998869e-03	nan	1.800000000000000000e+01	6.062544397292412733e-04	1.617134849774894871e-03	1.989549521594298313e-03	6.040192826017630523e+00	1.818368122224364725e-01	nan
nan	4.248000000000000398e+01	8.496000000000000080e-03	nan	2.000000000000000000e+01	9.922165243364134551e-04	2.170181098930584838e-03	1.887271116284091558e-03	4.403302321245696760e+00	1.874230548263447205e-01	nan
nan	5.203999999999999915e+01	1.040799999999999885e-02	nan	2.200000000000000000e+01	7.645698688162383449e-04	1.830431707897311067e-03	2.017632005876820404e-03	6.043856503326066942e+00	3.116310635204662116e-01	nan
nan	6.035999999999999943e+01	1.207200000000000113e-02	nan	2.400000000000000000e+01	1.180156104941829662e-03	1.804854686080188371e-03	2.136649374931518137e-03	4.119474824570561466e+00	2.488414124023113350e-01	nan
nan	7.859999999999999432e+01	1.572000000000000133e-02	nan	2.600000000000000000e+01	1.157255003130330893e-03	1.985054465787126302e-03	2.021514950271517154e-03	4.687431732143976681e+00	3.673914276351352703e-01	nan
nan	8.712000000000000455e+01	1.742400000000000199e-02	nan	2.800000000000000000e+01	1.214515529942445824e-03	1.963644664872726386e-03	2.151022554124434969e-03	4.683286375000655255e+00	4.076312146133045933e-01	nan
nan	8.976000000000000512e+01	1.795200000000000268e-02	nan	3.000000000000000000e+01	1.399691750981446516e-03	1.794144863386269717e-03	2.146223024197542895e-03	4.401262245399964357e+00	3.941344632969102646e-01	nan
nan	8.735999999999999943e+01	1.747200000000000489e-02	nan	3.200000000000000000e+01	1.504357430065965699e-03	2.042106800373757851e-03	2.100961508515035350e-03	4.389026899140670679e+00	3.828122402194753526e-01	nan
nan	7.376000000000000512e+01	1.475200000000000122e-02	nan	3.400000000000000000e+01	1.492859158123565049e-03	1.876505686982838771e-03	2.064685267894744714e-03	4.881377732941481362e+00	3.646931697381682880e-01	nan
nan	5.864000000000000057e+01	1.172800000000000058e-02	nan	3.600000000000000000e+01	1.976765619062916500e-03	1.846272031939629691e-03	2.127309825641288815e-03	3.757214271836364361e+00	2.215526877323023558e-01	nan
nan	2.591999999999999815e+01	5.183999999999999372e-03	nan	3.800000000000000000e+01	2.282130537680586956e-03	1.649089373239918206e-03	1.823397130498031257e-03	3.461604797693951241e+00	9.132232581370638980e-02	nan
nan	2.708000000000000185e+01	5.415999999999999807e-03	nan	4.000000000000000000e+01	2.326514679440378972e-03	1.903197574381596674e-03	2.008855520641030651e-03	3.750517038533767167e+00	1.029700280261976603e-01	nan
nan	2.603999999999999915e+01	5.207999999999999088e-03	nan	4.200000000000000000e+01	2.291916452678606150e-03	1.788889501632824359e-03	2.026752898358671028e-03	3.714134917375109701e+00	9.687685297619458291e-02	nan
nan	2.680000000000000071e+01	5.359999999999999314e-03	nan	4.400000000000000000e+01	2.452999089108516117e-03	1.667708360315327005e-03	2.164763950360252837e-03	3.977348252199860212e+00	1.061762914251163370e-01	nan
nan	2.911999999999999744e+01	5.824000000000000184e-03	nan	4.600000000000000000e+01	2.153037459864890531e-03	1.938307602309959727e-03	1.946176273287110806e-03	5.046346655768526368e+00	1.499291613198728279e-01	nan
nan	3.136000000000000298e+01	6.272000000000001532e-03	nan	4.800000000000000000e+01	2.688934387477957301e-03	1.523360314149674235e-03	2.095055884262955141e-03	3.617672463721005816e+00	1.134924941545111254e-01	nan
