,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
113,113,0.05,1180,2.25,1,500000.0,,437.24,0.08744800000000001,,236.0,0.026439842386535017,0.0019035572020662105,0.0022720365070853315,1.8046454026168528,0.7889955591215319,
114,114,0.05,1190,2.25,1,500000.0,,438.16,0.087632,,238.0,0.029836048277575168,0.0019004632025052476,0.002232427218621481,1.604645935358008,0.7032909633882443,
115,115,0.05,1200,2.25,1,500000.0,,436.4,0.08727999999999998,,240.0,0.028312973651718493,0.0020086157721769583,0.0022941935556753668,1.7009244707750206,0.7427023305837924,
116,116,0.05,1210,2.25,1,500000.0,,441.6,0.08832000000000001,,242.0,0.03048655391441571,0.0020252555860217234,0.002277848038538523,1.5961173259546644,0.7049950426866756,
117,117,0.05,1220,2.25,1,500000.0,,440.4,0.08808,,244.0,0.029169219922605405,0.0021355531999373715,0.0022465112713403006,1.6852137790711055,0.7421771419775307,
118,118,0.05,1230,2.25,1,500000.0,,433.6,0.08672,,246.0,0.03045765873217533,0.002024092953858483,0.002276249215356103,1.619838405499094,0.7026819685320305,
119,119,0.05,1240,2.25,1,500000.0,,439.96,0.087992,,248.0,0.029833169182657004,0.002031266773771364,0.002285309858901357,1.6753740536291393,0.737005241417355,
120,120,0.05,1250,2.25,1,500000.0,,438.56000000000006,0.087712,,250.0,0.031145291377051763,0.002059023917342768,0.0022527051225664342,1.6129272394780891,0.7064815264195221,
121,121,0.05,1260,2.25,1,500000.0,,434.64,0.086928,,252.0,0.03103953365925009,0.0021304476281254515,0.0022695795913914825,1.6286063704028255,0.7080057274170619,
122,122,0.05,1270,2.25,1,500000.0,,437.52,0.087504,,254.0,0.03215577510768526,0.002025363124391024,0.002274808443316504,1.5911189169111268,0.6969941221672917,
123,123,0.05,1280,2.25,1,500000.0,,438.36,0.087672,,256.0,0.03051971504100948,0.002044204825322364,0.0022664928154623918,1.6879110753168312,0.7410776610782086,
124,124,0.05,1290,2.25,1,500000.0,,429.56000000000006,0.08591200000000002,,258.0,0.03339421832013613,0.0021258834583903147,0.0023047547875515643,1.54878288673307,0.6655739296184746,
125,125,0.05,1300,2.25,1,500000.0,,434.32,0.08686399999999998,,260.0,0.03416954821883337,0.0020648288468969574,0.002300780200240264,1.5248953485739063,0.6618999367090577,
126,126,0.05,1310,2.25,1,500000.0,,436.8,0.08736,,262.0,0.03269644795062959,0.002097925880319391,0.002253128994365091,1.6082224635063915,0.7021071428021559,
127,127,0.05,1320,2.25,1,500000.0,,429.2,0.08584000000000001,,264.0,0.03341970716990545,0.002023260233641229,0.0022546865615960766,1.584973570382734,0.6804740066900836,
128,128,0.05,1330,2.25,1,500000.0,,426.56000000000006,0.085312,,266.0,0.034391827672379804,0.001963277325621261,0.002264463519389229,1.5502099816337715,0.6611093700228684,
129,129,0.05,1340,2.25,1,500000.0,,423.28,0.08465599999999998,,268.0,0.0353704589717745,0.001986612504854,0.0022403906234597848,1.5209866802499783,0.6431235572507712,
130,130,0.05,1350,2.25,1,500000.0,,421.36,0.08427199999999999,,270.0,0.034539686462840107,0.002035522421172927,0.0022283557276056493,1.5721601249088688,0.6622642971090285,
131,131,0.05,1360,2.25,1,500000.0,,423.64,0.08472800000000001,,272.0,0.033947579623209094,0.002082471209494323,0.002271414673133891,1.6059216815642168,0.6808140374679311,
132,132,0.05,1370,2.25,1,500000.0,,429.24,0.08584799999999998,,274.0,0.03752793898026539,0.0019540153802744863,0.002248825122931398,1.4640683752473325,0.6285359871491265,
133,133,0.05,1380,2.25,1,500000.0,,419.16,0.083832,,276.0,0.033991973391985085,0.0021088943279397366,0.0022588626235032364,1.6291573863487527,0.6823608888591993,
134,134,0.05,1390,2.25,1,500000.0,,422.76,0.084552,,278.0,0.036177505205441766,0.0019785949472578674,0.002253466665879337,1.542478587408129,0.6519641703109808,
135,135,0.05,1400,2.25,1,500000.0,,415.64,0.08312799999999998,,280.0,0.03808334614488557,0.0020085645277620363,0.0022180404376495786,1.4766438565407431,0.6138606534878153,
136,136,0.05,1410,2.25,1,500000.0,,421.64,0.084328,,282.0,0.03640741772082946,0.00208553357764082,0.0022447792335609034,1.556936224574334,0.6560507114156693,
137,137,0.05,1420,2.25,1,500000.0,,410.92,0.082184,,284.0,0.03734509308977067,0.002138417590588652,0.002244757312228569,1.5230896090116792,0.6259268690439204,
138,138,0.05,1430,2.25,1,500000.0,,411.6,0.08231999999999999,,286.0,0.0344591462941753,0.0020877016381648785,0.0022584966741894,1.6641494953843456,0.6849430346247196,
139,139,0.05,1440,2.25,1,500000.0,,399.24,0.079848,,288.0,0.03842412183558736,0.0019692877604298173,0.002274560615396625,1.512107712385882,0.6035596912230348,
140,140,0.05,1450,2.25,1,500000.0,,399.52,0.079904,,290.0,0.03750717798678124,0.0019148399994138269,0.002320711496054956,1.5494332305601346,0.6190055319716345,
141,141,0.05,1460,2.25,1,500000.0,,394.84,0.07896799999999998,,292.0,0.03921944876128691,0.0020114654086977454,0.002270927867462855,1.5002123279069632,0.5916599185313726,
142,142,0.05,1470,2.25,1,500000.0,,396.16,0.07923199999999998,,294.0,0.037126458646525855,0.0020460199259396085,0.0022608376426326215,1.5947134374918284,0.631923772630942,
143,143,0.05,1480,2.25,1,500000.0,,400.08,0.080016,,296.0,0.03980643993250851,0.0019037259889632487,0.0022714303151618624,1.4924003314565948,0.5968712360917863,
144,144,0.05,1490,2.25,1,500000.0,,394.52,0.078904,,298.0,0.039229696156962736,0.002040619964223911,0.002293615555333828,1.5249499862093951,0.6015104716688583,
145,145,0.05,1500,2.25,1,500000.0,,387.28,0.07745599999999998,,300.0,0.0396020327088263,0.001957994813670208,0.0022572827624163135,1.5168364769025051,0.5874299271891655,
146,146,0.05,1510,2.25,1,500000.0,,400.52,0.08010399999999998,,302.0,0.04027483440530887,0.001957981784378962,0.002321064769051045,1.5066053890518547,0.6035030814289959,
147,147,0.05,1520,2.25,1,500000.0,,392.4,0.07847999999999998,,304.0,0.040972605872302656,0.0020544112138718047,0.002309678165298402,1.4869452552200653,0.5832787410521614,
148,148,0.05,1530,2.25,1,500000.0,,385.6,0.07712,,306.0,0.04314384373045869,0.0021443268643086552,0.0023220364838211407,1.4253834668275815,0.5491632811246084,
149,149,0.05,1540,2.25,1,500000.0,,391.12,0.078224,,308.0,0.041143910465734734,0.0021205483714305,0.002250229002193436,1.5009816660498427,0.587100949064592,
