,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,100000.0,20.0,,10.0,0.009995388092766292,0.0393572876731605,0.01886982542555842,0.20009229449095736,20.009229449095734,
1,1,0.05,60,2.25,1,500000.0,,100000.0,20.0,,12.0,0.011997482973400224,0.03906059112654656,0.01758936127738262,0.2000419617445409,20.004196174454087,
2,2,0.05,70,2.25,1,500000.0,,100000.0,20.0,,14.0,0.013993784031509336,0.0385192851182956,0.016038889178692135,0.2000888522789064,20.00888522789064,
3,3,0.05,80,2.25,1,500000.0,,100000.0,20.0,,16.0,0.013946737232051108,0.038280130673037274,0.015058096895415018,0.2377232088933562,23.772320889335624,
4,4,0.05,90,2.25,1,500000.0,,100000.0,20.0,,18.0,0.0179897880162315,0.0377294050501386,0.014421902697063277,0.20011361045990075,20.01136104599007,
5,5,0.05,100,2.25,1,500000.0,,100000.0,20.0,,20.0,0.019992552895642463,0.03755635898418368,0.01367796767226932,0.20007453027108132,20.00745302710813,
6,6,0.05,110,2.25,1,500000.0,,100000.0,20.0,,22.0,0.02199508688833646,0.03738493928277048,0.013184025304665965,0.20004467803027665,20.004467803027666,
7,7,0.05,120,2.25,1,500000.0,,100000.0,20.0,,24.0,0.023992880272363664,0.03738572418686412,0.012633654890005846,0.20005935318054227,20.005935318054235,
8,8,0.05,130,2.25,1,500000.0,,100000.0,20.0,,26.0,0.02599374090473248,0.03724495690017326,0.012294401736914406,0.20004817901534527,20.00481790153453,
9,9,0.05,140,2.25,1,500000.0,,100000.0,20.0,,28.0,0.02799499770098805,0.0373060198612395,0.011919555333358896,0.2000357392318604,20.00357392318604,
10,10,0.05,150,2.25,1,500000.0,,100000.0,20.0,,30.0,0.02999371377116517,0.03707769035644344,0.011544944237309644,0.20004191856621448,20.004191856621453,
11,11,0.05,160,2.25,1,500000.0,,100000.0,20.0,,32.0,0.031962138184374,0.036716089588283325,0.01132125779636681,0.2002370372726296,20.023703727262955,
12,12,0.05,170,2.25,1,500000.0,,100000.0,20.0,,34.0,0.0339785360049973,0.03651428658500009,0.010971972669855164,0.2001264817714524,20.012648177145238,
13,13,0.05,180,2.25,1,500000.0,,100000.0,20.0,,36.0,0.03598695213460587,0.03652146112817599,0.010769346687582048,0.2000725279553316,20.00725279553316,
14,14,0.05,190,2.25,1,500000.0,,100000.0,20.0,,38.0,0.03798637328251288,0.036431067423515394,0.010511728866570019,0.20007175146034853,20.007175146034854,
15,15,0.05,200,2.25,1,500000.0,,100000.0,20.0,,40.0,0.0374365197640888,0.036434365379457045,0.010633373967800511,0.2188123084918388,21.88123084918388,
