Energy	Efficiency(PM)	theta(PM)
610	0.0869739963834707	77.4202583771292
612	0.0872384241799271	77.4581863426849
614	0.0875517058762536	77.4961000129533
616	0.0879553777883024	77.5333274686861
618	0.0881926669650745	77.5689795789394
620	0.0885971554850809	77.6075230485318
622	0.0890491394280701	77.6450448716295
624	0.0894175012842024	77.6826707253205
626	0.0898141566543986	77.7191127961438
628	0.090256639218061	77.75576827158
630	0.0906577416783102	77.7941869244351
632	0.0911506237555783	77.831549247904
634	0.0912757978580344	77.8680282683036
636	0.0919072156669527	77.9049741065785
638	0.0925775238951934	77.9416168340458
640	0.0927879929701265	77.9774951182941
642	0.0934902256524119	78.0183643320903
644	0.0943712365484408	78.0543061923618
646	0.0948920316250295	78.0905337000112
648	0.095207066001355	78.1260793247561
650	0.0960509540240587	78.1613413161071
652	0.0967724839658415	78.1973589629999
654	0.097021096231528	78.2317831863736
656	0.0978310629891988	78.2675410518406
658	0.0983400606084287	78.3027988770094
660	0.0988650346351354	78.3367087901318
662	0.0994598856177214	78.3718432548443
664	0.0997509525527866	78.4069565268704
666	0.10037021578755	78.4409215435471
668	0.101037865289414	78.475451995586
670	0.101489408840081	78.5080331839579
672	0.102196173004232	78.5426667817289
674	0.102844254399923	78.577288539345
676	0.103354910728938	78.6092694448297
678	0.104385913263376	78.6428332652662
680	0.104819938271773	78.6744242470374
682	0.105692940876168	78.7076064902046
684	0.106534012506417	78.740427066925
686	0.107015842847766	78.7716365848228
688	0.107955640866052	78.8042654644386
690	0.108553215062824	78.8349159102719
692	0.109455919471357	78.8671828856643
694	0.110096043340971	78.8982181632888
696	0.110800313695288	78.9293156446835
698	0.111598854649757	78.9602239720189
700	0.112402812524317	78.9909612615035
702	0.113132965149881	79.0215007562719
704	0.113874979477141	79.0518695373379
706	0.114625431885696	79.0820498278122
708	0.115541603938271	79.1120597224264
710	0.116307183195475	79.1418904141741
712	0.117684925251241	79.1751340668916
714	0.118488831457726	79.2046237396031
716	0.119436844650791	79.2339525869394
718	0.120255334690472	79.2631028541509
720	0.121082765944623	79.2920925953386
722	0.122499563553934	79.3196607247655
724	0.123406205202973	79.3483212557602
726	0.124252501997827	79.3768216972276
728	0.125109280434461	79.4051532550045
730	0.126535814368603	79.4320651564848
732	0.127412705569517	79.4600776105182
734	0.128302048220134	79.4879305512904
736	0.129197321923021	79.5156330488702
738	0.130692275156223	79.5418910405387
740	0.131612273174606	79.5692844898069
742	0.132539281150688	79.5965189825353
744	0.133472189242692	79.6236035780425
746	0.134424607758135	79.6505384097691
748	0.135391696742071	79.6773236108944
750	0.136358245301324	79.7039593143362
752	0.137341785982288	79.7304545611784
754	0.137650657073933	79.7581008261275
756	0.138642109536042	79.7843062772512
758	0.139650698323676	79.8103716514945
760	0.140695557260145	79.83628817479
762	0.141762029482641	79.862073770522
764	0.142610727451204	79.8879508936437
766	0.143100610955924	79.9145418404177
768	0.144199156814342	79.9398994460122
770	0.146340200021914	79.9686897655183
772	0.147459239628888	79.993785630642
774	0.146677591386412	80.0165311079625
776	0.147804620114992	80.0413583917189
778	0.148930758128679	80.0660556990089
780	0.149170090045209	80.0919719264
782	0.150348889450581	80.1164092594352
784	0.151553265928906	80.1407258287739
786	0.152393317931907	80.1651167977031
788	0.15287695198757	80.1903266560407
790	0.155191610040533	80.2177989450094
792	0.156410537865549	80.2416056411263
794	0.156740884210267	80.2666647219743
796	0.157985722037699	80.2902218695802
798	0.159251740862715	80.3136678691114
800	0.159581433546232	80.3383654161868
802	0.160866504166125	80.3615625105625
804	0.1614079783417	80.3855861269152
806	0.162390196115562	80.4090034140655
808	0.163479897921024	80.4318502378393
810	0.163828272980376	80.455973707572
812	0.165169111951961	80.4785903507921
814	0.166534799670785	80.5010966571972
816	0.166893877194571	80.5248963991122
818	0.167842731269399	80.54717312094
820	0.169245252577288	80.5693398012639
822	0.169611844821815	80.5928078574299
824	0.171055538153786	80.6147543668331
826	0.172513709430683	80.6365911237593
828	0.172364568520613	80.6597459916638
830	0.173841265535228	80.6813631507385
832	0.175346150957849	80.7028796533584
834	0.17574079477795	80.7257221629018
836	0.176984550889799	80.7470284341088
838	0.178413504228183	80.7682255169575
840	0.17871433726918	80.7907564891846
842	0.18020219960302	80.8117526896525
844	0.181403362996322	80.833018110367
846	0.182025033203611	80.8548866003026
848	0.183560861661759	80.8755735337462
850	0.183882211660926	80.8976279352006
852	0.185432243581177	80.9181148618929
854	0.186923014953473	80.9385723618236
856	0.187270760058671	80.9602646446924
858	0.188858461640021	80.9804699581099
860	0.189142585791435	81.0020411113495
862	0.190752961988453	81.022047267229
864	0.189256132088378	81.039937179268
866	0.192666387881248	81.0632610152935
868	0.191097898271394	81.0809709505067
870	0.192701552353621	81.1005982505409
872	0.192954265993996	81.1216421070615
874	0.194583940807969	81.14108876277
876	0.195177041771883	81.1615748173207
878	0.196497728788526	81.1812263554239
880	0.197576297316982	81.2010153402105
882	0.198367519294043	81.2210028924437
884	0.200038352712358	81.2400082441634
886	0.200250514776501	81.2604452265177
888	0.201149930431394	81.2800838565873
890	0.202148741481861	81.2995364607988
892	0.203863639780719	81.3182004599523
894	0.204049328334495	81.3382946674371
896	0.205064346992879	81.3574344802799
898	0.20584613851012	81.3767291496322
900	0.206305331195097	81.3962570694221
902	0.207661911463797	81.4148317435789
904	0.209236029519633	81.4331167173219
906	0.209493372965836	81.452611739573
908	0.210681991868015	81.4711281885381
910	0.211282613073258	81.4900784066721
912	0.212103857076832	81.5087303414137
914	0.213031807577515	81.5272235766862
916	0.214765808940378	81.544905321915
918	0.214797401136887	81.5640652090416
920	0.216549561869801	81.5815871210119
922	0.216580155227239	81.600603825983
924	0.218319402626532	81.6179661750079
926	0.218300759334733	81.6368399484096
928	0.220052221798303	81.6540516950269
930	0.220030326975532	81.6727827841886
932	0.221799656102977	81.6898441851192
934	0.221765114087293	81.7084328368052
936	0.223555009514911	81.7253441480524
938	0.223501553035535	81.743790608476
940	0.225269312078298	81.7605607615282
942	0.225171325247265	81.7788652736751
944	0.22696272511588	81.7954945110433
946	0.228661070892558	81.8121402782665
948	0.228660938420216	81.8301458808861
950	0.230482292050491	81.8465557403202
952	0.230370496020746	81.864524015582
954	0.232207600143224	81.8807935650435
956	0.232069556699876	81.8986293823034
958	0.233924182473657	81.914767513987
960	0.23377805731981	81.9324710986674
962	0.235649715688729	81.9484693884309
964	0.236793412102801	81.9650033503255
966	0.237379114360345	81.9819082971079
968	0.23928885082042	81.9977061186038
970	0.239091661401661	82.0150933279986
972	0.240985405550216	82.0307605244039
974	0.240771763022016	82.0480249137438
976	0.242682632659029	82.0635530734899
978	0.242455401084049	82.0806948562502
980	0.244386337072968	82.0961014665973
982	0.244704770732642	82.1126896081359
984	0.24608790623106	82.128397496415
986	0.247918629263909	82.1436827303323
988	0.247710925183672	82.1604588272859
990	0.249645534520356	82.1755454561864
992	0.246501335056689	82.1888233201047
994	0.248441033223216	82.2037986243412
996	0.248097117031297	82.2204012058744
998	0.250056956148529	82.2352558943714
1000	0.251437225367117	82.2504635804643
1002	0.2515847210921	82.2664798810807
1004	0.253490984982317	82.281145642603
1006	0.25304797248379	82.2974709794415
1008	0.254978721534116	82.3120252316385
1010	0.254515341151724	82.3282381755343
1012	0.256454527081669	82.3426725180828
1014	0.25609892889834	82.3586873896845
1016	0.257918438906158	82.3730964795594
1018	0.259828407258878	82.3873601339605
1020	0.25926065174032	82.4033060732325
1022	0.26117189907648	82.4174503087067
1024	0.260590788758423	82.4332930856017
1026	0.26251755887194	82.4473266726513
1028	0.264032495112397	82.4616094878997
1030	0.263851856121558	82.4769895861225
1032	0.265809592173035	82.4908620534391
1034	0.265155944116055	82.5064479717864
1036	0.26708286668859	82.5202102487708
1038	0.268532173922867	82.5342386766656
1040	0.268339043569425	82.5493458860731
1042	0.270297763605094	82.5629477236388
1044	0.269590404317051	82.5782778740677
1046	0.271561616378432	82.5917785254332
1048	0.270905748505547	82.6069552772894
1050	0.272795143820879	82.6204061909049
1052	0.274750293091033	82.633747065053
1054	0.273956572571247	82.6488310610202
1056	0.275924226808273	82.662071180074
1058	0.276412486530351	82.6762256360769
1060	0.277100654059054	82.690210074095
1062	0.279092286392819	82.7032995994405
1064	0.278258226891368	82.7181555296142
1066	0.280253891539829	82.7311447169149
1068	0.282231458619558	82.7440840261514
1070	0.281316545650325	82.7587968863177
1072	0.283298649126269	82.7716446261071
1074	0.283565392995327	82.7855155901987
1076	0.284360483420257	82.7990212700978
1078	0.286361858658649	82.8117194059763
1080	0.285391297827643	82.8262057569083
1082	0.287408459148524	82.8388127172554
1084	0.28941116731493	82.851370124664
1086	0.288376748170667	82.8657313501115
1088	0.290355273976427	82.8781893126808
1090	0.292007437853325	82.8908187657604
1092	0.287638770185311	82.9014448648974
1094	0.28963258337309	82.9137720260834
1096	0.28991872739017	82.9270857681017
1098	0.290525139892503	82.9401544435134
1100	0.292533962416558	82.9523418017859
1102	0.291620963003027	82.9662276275833
1104	0.293353824831642	82.9784773454281
1106	0.295334137977756	82.9905337214312
1108	0.294117795673126	83.0044313320317
1110	0.296107096180118	83.0163975890207
1112	0.298122357953495	83.0283317852363
1114	0.296870625477277	83.0421057602064
1116	0.298885695066127	83.0539500490062
1118	0.300904531753151	83.065745441607
1120	0.299587168508044	83.0794045545886
1122	0.301574585862491	83.0911187227782
1124	0.303559513491421	83.1027841074757
1126	0.302198143104963	83.1163286520576
1128	0.304205562033578	83.12792147353
1130	0.306218282112706	83.1394656195675
1132	0.304820972075265	83.1528958828734
1134	0.306837659943245	83.1643592125972
1136	0.308868260512275	83.1757824228333
1138	0.307396154391505	83.1890986940147
1140	0.309388051714668	83.200441287367
1142	0.311382972188751	83.2117438613966
1144	0.309860188494425	83.2249464260074
1146	0.311863588517412	83.2361685818636
1148	0.313880194576077	83.2473508181341
1150	0.312323878599527	83.2604483882762
1152	0.314338652899849	83.271550402299
1154	0.316375080222142	83.2826210191846
1156	0.314750908117453	83.2956138592269
1158	0.316651238652397	83.3066465330473
1160	0.317602057109905	83.3181612516339
1162	0.318450254876485	83.3296948796395
1164	0.319292853809164	83.3411801115474
1166	0.320149355149617	83.3526338051927
1168	0.321018722729008	83.3640559866171
1170	0.321874209882118	83.3754298732567
1172	0.322733472928763	83.3867639069582
1174	0.323594566027672	83.3980665202685
1176	0.324425811681733	83.4093209444102
1178	0.325268650804775	83.4205440092057
1180	0.326104522096693	83.4317273477792
1182	0.3269428212697	83.4428709928774
1184	0.327794979645647	83.453983365319
1186	0.328647739535913	83.4650561050573
1188	0.329498287914737	83.476089244735
1190	0.33035598240448	83.4870911981481
1192	0.331215740554047	83.4980536120712
1194	0.332046102402539	83.5089765190439
1196	0.332873718031264	83.5198599515686
1198	0.333704296686305	83.530712314095
1200	0.33002491152043	83.5381771049516
1202	0.330851107740287	83.5489599576473
1204	0.331677848946257	83.5597034552754
1206	0.332514032087223	83.5704159943622
1208	0.333343563935003	83.5810892383719
1210	0.334181640206583	83.5917315791833
1212	0.335009894437123	83.602334684779
1214	0.335815872500632	83.6128985873277
1216	0.336629943267108	83.6234316717457
1218	0.337447068984691	83.6339339632793
1220	0.338258178345929	83.6443971389304
1222	0.339080292366224	83.6548295766687
1224	0.33989773824612	83.6652229579994
1226	0.340734528646412	83.6755939976393
1228	0.341563791560971	83.6859260356623
1230	0.342387352947928	83.6962191039775
1232	0.343208790187597	83.7064815689969
1234	0.344011756234519	83.716705123468
1236	0.344833891197309	83.7269064591829
1238	0.345644174382704	83.7370689388386
1240	0.34644728395223	83.7471925941791
1242	0.347270288944082	83.757294103275
1244	0.348088872444416	83.7673568423661
1246	0.348924879507489	83.7773974803883
1248	0.34974907251295	83.7873994026035
1250	0.350579743221564	83.7973709547099
1252	0.351390778283742	83.8073038496234
1254	0.352205602990515	83.8172147380308
1256	0.353013704737443	83.8270870232096
1258	0.353822519535008	83.8369290416806
1260	0.354633088829542	83.8467408180936
1262	0.355450357702298	83.8565223770711
1264	0.35627147073179	83.8662737432089
1266	0.357097196238159	83.8759949410759
1268	0.357922364507356	83.8856859952142
1270	0.358750390935411	83.8953469301395
1272	0.359559419230755	83.9049694810761
1274	0.360366322571171	83.9145702532686
1276	0.361176924477427	83.9241409796345
1278	0.361974467279695	83.9336734020696
1280	0.36278573390007	83.9431841122341
1282	0.363597545544521	83.9526648497208
1284	0.364103014513969	83.9619087433154
1286	0.364584245258349	83.9711062751946
1288	0.365056302979247	83.9802740255269
1290	0.365514371807231	83.9894120184178
1292	0.365970016657646	83.9985202779409
1294	0.366384924048704	84.0075905629374
1296	0.366809109450821	84.0166394299445
1298	0.367233536461491	84.0256586356083
1300	0.367664985475787	84.0346564626955
1302	0.368081736500188	84.0436164153519
1304	0.368512763079635	84.0525550329809
1306	0.368940512194256	84.0614640806144
1308	0.369383125958788	84.0703518324098
1310	0.369803463007678	84.0792018093692
1312	0.370232763525894	84.0880305338067
1314	0.376022384425394	84.1001270499316
1316	0.376440742339861	84.1088959945605
1318	0.376860061238527	84.1176437466765
1320	0.377260892534677	84.1263538515523
1322	0.377666885207551	84.1350428069778
1324	0.378084083491471	84.1437106302208
1326	0.378486331608657	84.1523408791314
1328	0.378912250323135	84.1609582663425
1330	0.379319723579725	84.1695381262724
1332	0.379732201833782	84.1780969354787
1334	0.380136551163633	84.1866264898223
1336	0.380532435772878	84.1951350319048
1338	0.380903585478175	84.2036061446507
1340	0.381286317940521	84.2120562876867
1342	0.381674516482769	84.2204854780563
1344	0.382054913218914	84.228885521974
1346	0.382445220328021	84.2372646514245
1348	0.382831145108201	84.245614676755
1350	0.383224659008461	84.2539438257138
1352	0.383594379753251	84.2622439127754
1354	0.389587684653487	84.2737947683393
1356	0.38997636146168	84.2820441654333
1358	0.390353061587738	84.2902727618564
1360	0.390707239698826	84.2984641896164
1362	0.391083744539553	84.3066430490257
1364	0.391450240319317	84.3147929741202
1366	0.391807721786588	84.3229139879045
1368	0.3921734870766	84.3310142974542
1370	0.392544947214333	84.3390939194881
1372	0.392911427597723	84.3471446907465
1374	0.393297208769837	84.355182989886
1376	0.393655414218734	84.3631842999066
1378	0.394028472266109	84.3711731710811
1380	0.394342846678099	84.379125098782
1382	0.394662163127402	84.3870564512044
1384	0.394985994770609	84.3949672449034
1386	0.395313545267615	84.4028574964109
1388	0.395629226986142	84.4107190588089
1390	0.401841400654267	84.4218243126476
1392	0.402184222000375	84.4296358998599
1394	0.402546791698671	84.4374351746252
1396	0.402901347279545	84.4452058403278
1398	0.403254661568168	84.4529560709281
1400	0.403591074876126	84.4606777334862
1402	0.403917561794142	84.4683789977987
1404	0.404243473918957	84.4760598802061
1406	0.404561143674658	84.4837122538475
1408	0.40487985160338	84.4913524234276
1410	0.405178282882953	84.4989641209059
1412	0.405482827498521	84.5065555057126
1414	0.405775224085072	84.5141184590733
1416	0.406087132890292	84.5216692692448
1418	0.406387101338082	84.5291916844419
1420	0.406704633545539	84.5367019847184
1422	0.407004686276256	84.5441839264025
1424	0.407291113389111	84.5516456565377
1426	0.40756115448327	84.5590790684358
1428	0.407832421724162	84.5664923050188
1430	0.414316509462795	84.5771325089415
1432	0.414621831904322	84.5845046319574
1434	0.414930163564047	84.5918566281819
1436	0.41522219655705	84.5991885136177
1438	0.415513687153091	84.6065003042459
1440	0.415807096737364	84.6137920160269
1442	0.41610067282465	84.6210636648999
1444	0.416377806857804	84.6283071640628
1446	0.416663961492439	84.6355387368745
1448	0.41692665635183	84.6427421957844
1450	0.417188148888716	84.6499256593641
1452	0.41745208292164	84.6570891434439
1454	0.417717212088505	84.664232663833
1456	0.41797933378433	84.6713562363197
1458	0.418242333081424	84.6784598766715
1460	0.418504704537309	84.6855436006349
1462	0.418771022226569	84.6926074239354
1464	0.419036170961215	84.6996513622778
1466	0.419317901487647	84.7066835119615
1468	0.426012791721981	84.7169187906317
1470	0.426274156439001	84.7239023663471
1472	0.426526041051427	84.7308661204415
1474	0.426779983083254	84.7378100685309
1476	0.427034034230675	84.7447342262101
1478	0.427286789778464	84.7516386090533
1480	0.42753561993379	84.7585232326137
1482	0.427783975178334	84.7653881124237
1484	0.428046295067984	84.7722413247475
1486	0.428294414164877	84.7790667615846
1488	0.428556322399057	84.7858805579238
1490	0.428818014376533	84.7926746684676
1492	0.429071136036329	84.7994491086502
1494	0.429318888142381	84.8062038938851
1496	0.429565007716198	84.8129390395648
1498	0.429797691329072	84.8196545610609
1500	0.430015418294272	84.826350473724
1502	0.430234181112371	84.8330267928837
1504	0.437133804335504	84.8429075592727
1506	0.437392629798819	84.8495519845923
1508	0.437648637440458	84.8561768593299
1510	0.437901843286727	84.8627821987542
1512	0.438169957238612	84.8693760491975
1514	0.438435668784207	84.8759503908638
1516	0.438692319557737	84.8825052389664
1518	0.43892881286609	84.8890406086968
1520	0.439151010316809	84.8955565152256
1522	0.439367492556446	84.9020529737021
1524	0.439600053490809	84.9085380185489
1526	0.439811546902703	84.9150036416635
1528	0.440026649785665	84.9214578735128
1530	0.440217539929435	84.9278846964688
1532	0.440423637462507	84.9343001543753
1534	0.440625848752926	84.9406962468971
1536	0.440839535585386	84.9470809966056
1538	0.441050172472885	84.9534464070416
1540	0.448177292364481	84.9629935468745
1542	0.448394355469635	84.9693195445802
1544	0.448588941424406	84.9756262491497
1546	0.448798428356037	84.981921671292
1548	0.449005357068969	84.988197826258
1550	0.449203063797464	84.9944547289473
1552	0.449413898855783	85.0007003841816
1554	0.449595272017616	85.006926812996
1556	0.449767434768062	85.0131340302338
1558	0.449950428288134	85.0193300348441
1560	0.450128058064522	85.0255068536318
1562	0.45031696027597	85.0316724816393
1564	0.450498738160707	85.0378189495134
1566	0.450686590515924	85.043954248393
1568	0.450830774359308	85.0500624383093
1570	0.450979154496615	85.0561594848179
1572	0.451121597208667	85.0622374262284
1574	0.45127578421641	85.0683042458947
1576	0.451423598951023	85.074351985947
1578	0.458795953638923	85.0835741376327
1580	0.458962920509293	85.0895829937149
1582	0.45913049013645	85.0955887333396
1584	0.459291033136696	85.1015754456515
1586	0.459444147048073	85.1075431452373
1588	0.45960575041065	85.1134997997885
1590	0.459762119313847	85.1194374668926
1592	0.459916072411227	85.125364110375
1594	0.46004181463766	85.1312717916254
1596	0.460161688447131	85.1371605251377
1598	0.460290378730927	85.1430382689487
1600	0.460410194214406	85.1488970901336
1602	0.460541889364678	85.1547449428816
1604	0.460661837670577	85.1605738980511
1606	0.460792390154185	85.1663919059897
1608	0.460911856445481	85.172191041333
1610	0.461041262954381	85.1779792505933
1612	0.468541281159003	85.1869202783344
1614	0.468679115250065	85.1926779752729
1616	0.468827701058894	85.1984247754241
1618	0.468953001539561	85.2041527650277
1620	0.469054328562721	85.2098619583838
1622	0.469163079913507	85.2155602883651
1624	0.469262953847297	85.2212398468514
1626	0.469368621288809	85.2269085628997
1628	0.469461825877191	85.2325585321411
1630	0.469562332087892	85.2381976798239
1632	0.469667488815474	85.24382601448
1634	0.469760579182247	85.2494356373594
1636	0.469861323905639	85.2550344680086
1638	0.469950572170128	85.2606146114154
1640	0.470044151043154	85.2661839833313
1642	0.47014360943081	85.2717425922254
1644	0.470221656458949	85.2772825486836
1646	0.477876372245119	85.2859618219874
1648	0.477962568222281	85.2914716606574
1650	0.478053341203802	85.2969707773118
1652	0.478134283182192	85.3024512922154
1654	0.47821802082705	85.3079211056673
1656	0.478290583567158	85.3133723416454
1658	0.478366358048154	85.3188128966784
1660	0.478445195000558	85.3242427791329
1662	0.478530980313764	85.3296619973625
1664	0.478602917781473	85.3350626827596
1666	0.478681802339431	85.340452724333
1668	0.478763889775668	85.3458321304002
1670	0.478826032938103	85.3511930379013
1672	0.478859947658202	85.356535460704
1674	0.47889368084658	85.3618672803139
1676	0.478929831911796	85.3671885050013
1678	0.478970996362967	85.3724991430244
1680	0.478998586667882	85.3777913405246
1682	0.479030836414515	85.3830729715428
1684	0.479064231607212	85.3883440443014
1686	0.486930099663037	85.3967388769823
1688	0.486978786791415	85.4019802669701
1690	0.487030778222945	85.4072111269241
1692	0.487087994041012	85.412431465027
1694	0.487130627296557	85.4176334425697
1696	0.487175316730456	85.4228249182801
1698	0.487213110684199	85.4280059003061
1700	0.4872053647907	85.4331607140556
1702	0.487220017069549	85.4383128972616
1704	0.487236626565878	85.4434546148346
1706	0.487237642079959	85.4485780390105
1708	0.487241820285456	85.4536910174107
1710	0.487249317693509	85.4587935581139
1712	0.487237995859832	85.4638778388051
1714	0.487250376633851	85.468959530134
1716	0.48724618430291	85.4740229812045
1718	0.487244305448868	85.4790760304316
1720	0.495345251380982	85.4872396264482
1722	0.495386174236878	85.4922711679724
1724	0.495406868513723	85.4972845146964
1726	0.495421277113973	85.5022874953388
1728	0.495413767806398	85.5072723044409
1730	0.495427936117149	85.5122545786809
1732	0.495423249775877	85.517218700948
1734	0.495402531415317	85.5221646846319
1736	0.495404464177721	85.5271081554908
1738	0.495407278682289	85.5320413116369
1740	0.495391601678312	85.5369563584146
1742	0.49539836201219	85.5418689106879
1744	0.495383123768426	85.5467633730108
1746	0.495373552303262	85.5516475558404
1748	0.495343325505894	85.5565136716947
1750	0.495335544445594	85.561377320949
1752	0.495324581334678	85.5662307142965
1754	0.495281489958074	85.5710660696256
1756	0.503518830935838	85.5789981806105
1758	0.503498021837793	85.5838123536005
1760	0.503477686863764	85.5886163058292
1762	0.503439424393848	85.5934022647561
1764	0.503400525381181	85.5981780221076
1766	0.503362929376529	85.6029435856654
1768	0.503324380179077	85.6076989632007
1770	0.503287134562183	85.6124441624744
1772	0.503249296238579	85.6171791912367
1774	0.503211804677684	85.6219040572278
1776	0.503174857268652	85.6266187681771
1778	0.503139094104218	85.6313233318042
1780	0.503080507036842	85.6360099915527
1782	0.503011527686118	85.6406865229471
1784	0.502933464443729	85.6453529336734
1786	0.502852884002885	85.6500092314069
1788	0.502772955122189	85.6546554238131
1790	0.51126160930069	85.6623854238869
1792	0.511219896664208	85.6670107206864
1794	0.511156046315418	85.6716181861321
1796	0.51111178469568	85.6762233283451
1798	0.511047359593064	85.6808106579985
1800	0.511002124480506	85.68539567611
1802	0.510932974730415	85.6899629004112
1804	0.510864151264039	85.6945200843078
1806	0.51081750373521	85.6990749741334
1808	0.510745690064953	85.7036120981852
1810	0.510669678728593	85.7081392045391
1812	0.510574922326305	85.7126563007432
1814	0.510457159846526	85.7171556626182
1816	0.510357571989295	85.7216527628842
1818	0.510232772705281	85.7261321473714
1820	0.510131828700361	85.7306092817672
1822	0.510005984272082	85.7350687188893
1824	0.518638440042721	85.7426145925279
1826	0.518558881909281	85.7470611328153
1828	0.518454073561421	85.7514900066063
1830	0.518370527881319	85.7559166569342
1832	0.518261544343397	85.7603256591805
1834	0.518174522437465	85.7647324493691
1836	0.518062919928983	85.7691216098457
1838	0.517970768663106	85.773508569636
1840	0.51783986913509	85.777877918038
1842	0.517722742719903	85.7822450770912
1844	0.517573630467361	85.7865946430346
1846	0.517422908894209	85.7909343296961
1848	0.517273437389573	85.7952641444482
1850	0.517119209122222	85.7995840946536
1852	0.51696047744244	85.8038941876651
1854	0.516825177027303	85.8082021251488
1856	0.51665882942849	85.8124925240668
1858	0.525546787108752	85.8198489137419
1860	0.52543785378463	85.8241266470208
1862	0.525306686668461	85.828386872155
1864	0.525192276654976	85.8326449677769
1866	0.525076859276085	85.8368932546549
1868	0.524934504494781	85.8411240604473
1870	0.524798623602856	85.84535275341
1872	0.524632431533424	85.8495639832658
1874	0.52446127500379	85.8537654368945
1876	0.524305230965831	85.857964794308
1878	0.524124549912862	85.8621467154902
1880	0.523962774957776	85.8663265514913
1882	0.523797991739279	85.8704966367595
1884	0.523627187800993	85.8746569785023
1886	0.523428072290662	85.8787999196975
1888	0.523239777720435	85.8829407976794
1890	0.523043291687611	85.8870719536982
1892	0.532052310011409	85.89425650478
1894	0.53188884529103	85.8983675579262
1896	0.531723566177225	85.9024689114018
1898	0.531573947268985	85.9065682236831
1900	0.531382377880395	85.910650197551
1902	0.53117971620967	85.9147224931607
1904	0.530969641352204	85.918785117629
1906	0.530749575303658	85.9228370710245
1908	0.53055556217678	85.92688902442
1910	0.530337510373537	85.930925494475
1912	0.530145956701391	85.9349619645299
1914	0.529904445294943	85.9389753383833
1916	0.529689329919843	85.9429887122368
1918	0.529458921548463	85.946990472278
1920	0.52925265767485	85.9509922323191
1922	0.53383155389709	85.9565003680469
1924	0.538310081212003	85.9620085037747
1926	0.538107427660891	85.9659711702511
1928	0.53792235341435	85.9699338367274
1930	0.537714799601033	85.973881146033
1932	0.537513710415832	85.9778284553386
1934	0.537266410414365	85.9817528138422
1936	0.537039830150461	85.9856771723458
1938	0.536801922214154	85.9895900328005
1940	0.536586947588842	85.9935028932552
1942	0.536336557503749	85.9973966635645
1944	0.53611001614334	86.0012904338738
1946	0.535844161024001	86.0051651417847
1948	0.535586309479542	86.0090398496956
1950	0.535315593702913	86.0129031261222
1952	0.535069881522115	86.0167664025488
1954	0.53960926344159	86.022130370467
1956	0.544159541481011	86.0274943383853
1958	0.543910224833975	86.0313189525394
1960	0.543678190635749	86.0351435666935
1962	0.543416147456271	86.038953019459
1964	0.543171805167818	86.0427624722246
1966	0.542887748259775	86.0465529924548
1968	0.542623315557179	86.050343512685
1970	0.542332808588004	86.054118919672
1972	0.542067362274706	86.0578943266591
1974	0.541773781733671	86.0616546427297
1976	0.541504720143359	86.0654149588004
1978	0.541206906620002	86.0691602062212
1980	0.540932886168136	86.0729054536419
1982	0.540618299888618	86.0766318675962
1984	0.540326165729337	86.0803582815504
1986	0.545035601920483	86.0855835451222
1988	0.549688746242008	86.0908088086939
1990	0.549428252621453	86.0945083308815
1992	0.549187497930892	86.0982078530692
1994	0.548886713226444	86.1018848346374
