Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor
575,0.05,1652,2,500000.0,1.73121056259185
576,0.05,1654,2,500000.0,1.7323328494487
577,0.05,1656,2,500000.0,1.73345355195881
578,0.05,1658,2,500000.0,1.73457602196547
579,0.05,1660,2,500000.0,1.73570025312257
580,0.05,1662,2,500000.0,1.73682623902021
581,0.05,1664,2,500000.0,1.73795055690221
582,0.05,1666,2,500000.0,1.7390765969679
583,0.05,1668,2,500000.0,1.74020435253577
584,0.05,1670,2,500000.0,1.74133037124227
585,0.05,1672,2,500000.0,1.74245461683311
586,0.05,1674,2,500000.0,1.74358051810431
587,0.05,1676,2,500000.0,1.74470806795702
588,0.05,1678,2,500000.0,1.74583725922556
589,0.05,1680,2,500000.0,1.74696458987926
590,0.05,1682,2,500000.0,1.74809352760542
591,0.05,1684,2,500000.0,1.74922406495991
592,0.05,1686,2,500000.0,1.75176443815605
593,0.05,1688,2,500000.0,1.75289859354994
594,0.05,1690,2,500000.0,1.75403431588114
595,0.05,1692,2,500000.0,1.75517159735242
596,0.05,1694,2,500000.0,1.75630685568602
597,0.05,1696,2,500000.0,1.75744363720894
598,0.05,1698,2,500000.0,1.75858193383823
599,0.05,1700,2,500000.0,1.75971452816092
600,0.05,1702,2,500000.0,1.76085219547323
601,0.05,1704,2,500000.0,1.76199133287253
602,0.05,1706,2,500000.0,1.7631282969213
603,0.05,1708,2,500000.0,1.76426669375802
604,0.05,1710,2,500000.0,1.76540651472192
605,0.05,1712,2,500000.0,1.7665440855632
606,0.05,1714,2,500000.0,1.76768671827679
607,0.05,1716,2,500000.0,1.76882706269645
608,0.05,1718,2,500000.0,1.76996877531212
609,0.05,1720,2,500000.0,1.77259284131932
610,0.05,1722,2,500000.0,1.77374138198766
611,0.05,1724,2,500000.0,1.77488753521596
612,0.05,1726,2,500000.0,1.7760350086535
613,0.05,1728,2,500000.0,1.77718003434402
614,0.05,1730,2,500000.0,1.77833010926413
615,0.05,1732,2,500000.0,1.77947769639619
616,0.05,1734,2,500000.0,1.78062275472535
617,0.05,1736,2,500000.0,1.78177284335096
618,0.05,1738,2,500000.0,1.7829241730651
619,0.05,1740,2,500000.0,1.7840729127297
620,0.05,1742,2,500000.0,1.78522668397861
621,0.05,1744,2,500000.0,1.78637782384419
622,0.05,1746,2,500000.0,1.78753014313729
623,0.05,1748,2,500000.0,1.78867976819407
624,0.05,1750,2,500000.0,1.78983440448888
625,0.05,1752,2,500000.0,1.79099018877146
626,0.05,1754,2,500000.0,1.79214321531887
627,0.05,1756,2,500000.0,1.79485799913256
628,0.05,1758,2,500000.0,1.79601748694475
629,0.05,1760,2,500000.0,1.79717806739436
630,0.05,1762,2,500000.0,1.79833578017
631,0.05,1764,2,500000.0,1.79949454191591
632,0.05,1766,2,500000.0,1.8006543413666
633,0.05,1768,2,500000.0,1.80181516717552
634,0.05,1770,2,500000.0,1.80297700791476
635,0.05,1772,2,500000.0,1.8041398520748
636,0.05,1774,2,500000.0,1.80530368806424
637,0.05,1776,2,500000.0,1.80646850420952
638,0.05,1778,2,500000.0,1.80763428875468
639,0.05,1780,2,500000.0,1.80879698312742
640,0.05,1782,2,500000.0,1.80996060028449
641,0.05,1784,2,500000.0,1.81112512815564
642,0.05,1786,2,500000.0,1.81229055458748
643,0.05,1788,2,500000.0,1.81345686734323
644,0.05,1790,2,500000.0,1.81626299505276
645,0.05,1792,2,500000.0,1.81743545042217
646,0.05,1794,2,500000.0,1.81860462757994
647,0.05,1796,2,500000.0,1.81977877461054
648,0.05,1798,2,500000.0,1.82094959590876
649,0.05,1800,2,500000.0,1.82212538377739
650,0.05,1802,2,500000.0,1.82329779796716
651,0.05,1804,2,500000.0,1.82447098358789
652,0.05,1806,2,500000.0,1.82564913031762
653,0.05,1808,2,500000.0,1.82682383065328
654,0.05,1810,2,500000.0,1.82799926291382
655,0.05,1812,2,500000.0,1.82917541375128
656,0.05,1814,2,500000.0,1.83034802200767
657,0.05,1816,2,500000.0,1.8315255583186
658,0.05,1818,2,500000.0,1.83269950233006
659,0.05,1820,2,500000.0,1.83387836960085
660,0.05,1822,2,500000.0,1.8350535944249
661,0.05,1824,2,500000.0,1.83795809373492
662,0.05,1826,2,500000.0,1.83914342642719
663,0.05,1828,2,500000.0,1.84032503538016
664,0.05,1830,2,500000.0,1.84151157571023
665,0.05,1832,2,500000.0,1.84269434090229
666,0.05,1834,2,500000.0,1.84388203176379
667,0.05,1836,2,500000.0,1.84506589565446
668,0.05,1838,2,500000.0,1.84625467923074
669,0.05,1840,2,500000.0,1.84743958356864
670,0.05,1842,2,500000.0,1.84862940133004
671,0.05,1844,2,500000.0,1.84981528715021
672,0.05,1846,2,500000.0,1.85100163557289
673,0.05,1848,2,500000.0,1.85218843156914
674,0.05,1850,2,500000.0,1.85337566002035
675,0.05,1852,2,500000.0,1.85456330571802
676,0.05,1854,2,500000.0,1.85575584425622
677,0.05,1856,2,500000.0,1.8569442901614
678,0.05,1858,2,500000.0,1.8599416691501
679,0.05,1860,2,500000.0,1.86114008778218
680,0.05,1862,2,500000.0,1.86233432512373
681,0.05,1864,2,500000.0,1.86353345786491
682,0.05,1866,2,500000.0,1.86473292987397
683,0.05,1868,2,500000.0,1.86592813746768
684,0.05,1870,2,500000.0,1.86712822823299
685,0.05,1872,2,500000.0,1.86832399862256
686,0.05,1874,2,500000.0,1.86952002014486
687,0.05,1876,2,500000.0,1.87072091189329
688,0.05,1878,2,500000.0,1.87191739851127
689,0.05,1880,2,500000.0,1.87311874637202
690,0.05,1882,2,500000.0,1.87432030347042
691,0.05,1884,2,500000.0,1.87552205314643
692,0.05,1886,2,500000.0,1.87671928311662
693,0.05,1888,2,500000.0,1.87792135551894
694,0.05,1890,2,500000.0,1.87912356994548
695,0.05,1892,2,500000.0,1.882221662924
696,0.05,1894,2,500000.0,1.88342897324639
697,0.05,1896,2,500000.0,1.88463638090579
698,0.05,1898,2,500000.0,1.88584865215116
699,0.05,1900,2,500000.0,1.88705621453883
700,0.05,1902,2,500000.0,1.88826382191019
701,0.05,1904,2,500000.0,1.88947145662132
702,0.05,1908,2,500000.0,1.89189158201575
703,0.05,1912,2,500000.0,1.89431652176622
704,0.05,1916,2,500000.0,1.8967364168334
705,0.05,1920,2,500000.0,1.89916580511888
706,0.05,1924,2,500000.0,1.90357578030329
707,0.05,1928,2,500000.0,1.90601426506034
708,0.05,1932,2,500000.0,1.90845709283376
709,0.05,1936,2,500000.0,1.91089411501287
710,0.05,1940,2,500000.0,1.9133402868826
711,0.05,1944,2,500000.0,1.91578543191461
712,0.05,1948,2,500000.0,1.91822939385235
713,0.05,1952,2,500000.0,1.92068229126587
714,0.05,1956,2,500000.0,1.92520281678976
715,0.05,1960,2,500000.0,1.92766308819518
716,0.05,1964,2,500000.0,1.93012689329961
717,0.05,1968,2,500000.0,1.93258888691182
718,0.05,1972,2,500000.0,1.93505418872902
719,0.05,1976,2,500000.0,1.93752271021902
720,0.05,1980,2,500000.0,1.93999436174058
721,0.05,1984,2,500000.0,1.94246368835283
722,0.05,1988,2,500000.0,1.9470958399254
723,0.05,1992,2,500000.0,1.94958694410842
724,0.05,1996,2,500000.0,1.95206991987096
725,0.05,2000,2,500000.0,1.95455548934364
726,0.05,2004,2,500000.0,1.95704355532571
727,0.05,2008,2,500000.0,1.95953401946919
728,0.05,2012,2,500000.0,1.96202678227401
729,0.05,2016,2,500000.0,1.96452174308398
730,0.05,2020,2,500000.0,1.96926697564054
731,0.05,2024,2,500000.0,1.97177696436513
732,0.05,2028,2,500000.0,1.97428887622666
733,0.05,2032,2,500000.0,1.97679687857807
734,0.05,2036,2,500000.0,1.97930653618638
735,0.05,2040,2,500000.0,1.98181774079886
736,0.05,2044,2,500000.0,1.98433038297522
737,0.05,2048,2,500000.0,1.98684435208453
738,0.05,2052,2,500000.0,1.99171610403242
739,0.05,2056,2,500000.0,1.99424960220818
740,0.05,2060,2,500000.0,1.99677823265283
741,0.05,2064,2,500000.0,1.99930776680493
742,0.05,2068,2,500000.0,2.00184408840046
743,0.05,2072,2,500000.0,2.0043751062766
744,0.05,2076,2,500000.0,2.0069127312489
745,0.05,2080,2,500000.0,2.00945084213495
746,0.05,2084,2,500000.0,2.01444614549323
747,0.05,2088,2,500000.0,2.01699648624426
748,0.05,2092,2,500000.0,2.01955316934847
749,0.05,2096,2,500000.0,2.02210370595017
750,0.05,2100,2,500000.0,2.02466039073176
751,0.05,2104,2,500000.0,2.02721689950583
752,0.05,2108,2,500000.0,2.02977310298733
753,0.05,2112,2,500000.0,2.03233521383596
754,0.05,2116,2,500000.0,2.03745069602055
755,0.05,2120,2,500000.0,2.04003001214845
756,0.05,2124,2,500000.0,2.04260218266353
757,0.05,2128,2,500000.0,2.04517995483563
758,0.05,2132,2,500000.0,2.04775676532043
759,0.05,2136,2,500000.0,2.0503324759798
760,0.05,2140,2,500000.0,2.05291352466854
761,0.05,2144,2,500000.0,2.05814131396956
762,0.05,2148,2,500000.0,2.06073846590942
763,0.05,2152,2,500000.0,2.0633407928715
764,0.05,2156,2,500000.0,2.06593479278044
765,0.05,2160,2,500000.0,2.0685337389747
766,0.05,2164,2,500000.0,2.07113757726197
767,0.05,2168,2,500000.0,2.07373261653831
768,0.05,2172,2,500000.0,2.07633916158625
769,0.05,2176,2,500000.0,2.08169409330203
770,0.05,2180,2,500000.0,2.08431552800331
771,0.05,2184,2,500000.0,2.08693452270082
772,0.05,2188,2,500000.0,2.08955792453638
773,0.05,2192,2,500000.0,2.09217863907272
774,0.05,2196,2,500000.0,2.09479650912681
775,0.05,2200,2,500000.0,2.09741847379187
776,0.05,2204,2,500000.0,2.10289476177627
777,0.05,2208,2,500000.0,2.10553041825287
778,0.05,2212,2,500000.0,2.10816995675061
779,0.05,2216,2,500000.0,2.11081331072047
780,0.05,2220,2,500000.0,2.11345312535308
781,0.05,2224,2,500000.0,2.1160965544645
782,0.05,2228,2,500000.0,2.11873617584526
783,0.05,2232,2,500000.0,2.12433937210387
784,0.05,2236,2,500000.0,2.12699896312527
785,0.05,2240,2,500000.0,2.1296543824546
786,0.05,2244,2,500000.0,2.13231297181552
787,0.05,2248,2,500000.0,2.13497465690059
788,0.05,2252,2,500000.0,2.13763178087011
789,0.05,2256,2,500000.0,2.14029939748533
790,0.05,2260,2,500000.0,2.1429622327596
791,0.05,2264,2,500000.0,2.1487071089915
792,0.05,2268,2,500000.0,2.15138114921377
793,0.05,2272,2,500000.0,2.15405772683046
794,0.05,2276,2,500000.0,2.1567367606925
795,0.05,2280,2,500000.0,2.1594103182928
796,0.05,2284,2,500000.0,2.16209398331161
797,0.05,2288,2,500000.0,2.16477985579773
798,0.05,2292,2,500000.0,2.17064802790797
799,0.05,2296,2,500000.0,2.17335195265406
800,0.05,2300,2,500000.0,2.17604981157174
801,0.05,2304,2,500000.0,2.17874950360458
802,0.05,2308,2,500000.0,2.18145093996494
803,0.05,2312,2,500000.0,2.18414586892674
804,0.05,2316,2,500000.0,2.18684229136386
805,0.05,2320,2,500000.0,2.1928483402054
806,0.05,2324,2,500000.0,2.19556172859706
807,0.05,2328,2,500000.0,2.19828470873631
808,0.05,2332,2,500000.0,2.2010005440737
809,0.05,2336,2,500000.0,2.20371744188243
810,0.05,2340,2,500000.0,2.20643530549343
811,0.05,2344,2,500000.0,2.20915403731848
812,0.05,2348,2,500000.0,2.21528842041979
813,0.05,2352,2,500000.0,2.21802316024479
814,0.05,2356,2,500000.0,2.22074987667769
815,0.05,2360,2,500000.0,2.22348568846134
816,0.05,2364,2,500000.0,2.22623060311938
817,0.05,2368,2,500000.0,2.22896714981627
818,0.05,2372,2,500000.0,2.23170388934649
819,0.05,2376,2,500000.0,2.23797359782716
820,0.05,2380,2,500000.0,2.2407253093739
821,0.05,2384,2,500000.0,2.24347692736234
822,0.05,2388,2,500000.0,2.24623730693102
823,0.05,2392,2,500000.0,2.24898844836937
824,0.05,2396,2,500000.0,2.25173916737387
825,0.05,2400,2,500000.0,2.2544984294486
826,0.05,2404,2,500000.0,2.26091120634903
827,0.05,2408,2,500000.0,2.26368447911755
828,0.05,2412,2,500000.0,2.26645698408379
829,0.05,2416,2,500000.0,2.26922860560693
830,0.05,2420,2,500000.0,2.27199922708582
831,0.05,2424,2,500000.0,2.27476873095939
832,0.05,2428,2,500000.0,2.2775369987077
833,0.05,2432,2,500000.0,2.28409185084102
834,0.05,2436,2,500000.0,2.28687289725603
835,0.05,2440,2,500000.0,2.28966191893084
836,0.05,2444,2,500000.0,2.29244932567492
837,0.05,2448,2,500000.0,2.29524461834032
838,0.05,2452,2,500000.0,2.29802846261303
839,0.05,2456,2,500000.0,2.30082002163299
840,0.05,2460,2,500000.0,2.30751577788907
841,0.05,2464,2,500000.0,2.31031908561037
842,0.05,2468,2,500000.0,2.31312012555769
843,0.05,2472,2,500000.0,2.31592867596339
844,0.05,2476,2,500000.0,2.31873477825427
845,0.05,2480,2,500000.0,2.32153830073672
846,0.05,2484,2,500000.0,2.32433911074856
847,0.05,2488,2,500000.0,2.33118445554318
848,0.05,2492,2,500000.0,2.33400590282143
849,0.05,2496,2,500000.0,2.33683453482457
850,0.05,2500,2,500000.0,2.33964985814201
851,0.05,2504,2,500000.0,2.34246189244856
852,0.05,2508,2,500000.0,2.34528082079453
853,0.05,2512,2,500000.0,2.34810662711039
854,0.05,2516,2,500000.0,2.3550902614439
855,0.05,2520,2,500000.0,2.3579254608724
856,0.05,2524,2,500000.0,2.36076738777995
857,0.05,2528,2,500000.0,2.36360544399552
858,0.05,2532,2,500000.0,2.36643948438459
859,0.05,2536,2,500000.0,2.36926936284905
860,0.05,2540,2,500000.0,2.37639841623405
861,0.05,2544,2,500000.0,2.37924730232522
862,0.05,2548,2,500000.0,2.38210252419051
863,0.05,2552,2,500000.0,2.38494228792784
864,0.05,2556,2,500000.0,2.3877990993975
865,0.05,2560,2,500000.0,2.39065112043496
866,0.05,2564,2,500000.0,2.39349819773246
867,0.05,2568,2,500000.0,2.40078518439629
868,0.05,2572,2,500000.0,2.40365041126699
869,0.05,2576,2,500000.0,2.40651032556174
870,0.05,2580,2,500000.0,2.4093760120274
871,0.05,2584,2,500000.0,2.41223615654181
872,0.05,2588,2,500000.0,2.41509059938073
873,0.05,2592,2,500000.0,2.42252290574127
874,0.05,2596,2,500000.0,2.42539461924651
875,0.05,2600,2,500000.0,2.42827175984377
876,0.05,2604,2,500000.0,2.43115429658245
877,0.05,2608,2,500000.0,2.43403058945363
878,0.05,2612,2,500000.0,2.43691212562298
879,0.05,2616,2,500000.0,2.44447815484697
880,0.05,2620,2,500000.0,2.44737634034406
881,0.05,2624,2,500000.0,2.45025594734036
882,0.05,2628,2,500000.0,2.45315234707937
883,0.05,2632,2,500000.0,2.45604176396992
884,0.05,2636,2,500000.0,2.45892402542891
885,0.05,2640,2,500000.0,2.4618109871724
886,0.05,2644,2,500000.0,2.46954492233459
887,0.05,2648,2,500000.0,2.47244743039646
888,0.05,2652,2,500000.0,2.47535449343437
889,0.05,2656,2,500000.0,2.47825379676539
890,0.05,2660,2,500000.0,2.48115748291476
891,0.05,2664,2,500000.0,2.48405314299738
892,0.05,2668,2,500000.0,2.49193168849033
893,0.05,2672,2,500000.0,2.49484195475181
894,0.05,2676,2,500000.0,2.49775630929178
895,0.05,2680,2,500000.0,2.50067470859125
896,0.05,2684,2,500000.0,2.5035844413757
897,0.05,2688,2,500000.0,2.50649803561623
898,0.05,2692,2,500000.0,2.51452078647705
899,0.05,2696,2,500000.0,2.51744817183723
900,0.05,2700,2,500000.0,2.52037924302545
901,0.05,2704,2,500000.0,2.52330098007409
902,0.05,2708,2,500000.0,2.5262262113622
903,0.05,2712,2,500000.0,2.52914181933611
904,0.05,2716,2,500000.0,2.5373214113413
905,0.05,2720,2,500000.0,2.5402497527681
906,0.05,2724,2,500000.0,2.54319453521232
907,0.05,2728,2,500000.0,2.54612918787302
908,0.05,2732,2,500000.0,2.5490535119752
909,0.05,2736,2,500000.0,2.55199416924148
910,0.05,2740,2,500000.0,2.56033075568009
911,0.05,2744,2,500000.0,2.56326983892197
912,0.05,2748,2,500000.0,2.56621161692806
913,0.05,2752,2,500000.0,2.56915603392383
914,0.05,2756,2,500000.0,2.57208928266999
915,0.05,2760,2,500000.0,2.57502495755952
916,0.05,2764,2,500000.0,2.58351832424746
917,0.05,2768,2,500000.0,2.58647877671788
918,0.05,2772,2,500000.0,2.58942750532753
919,0.05,2776,2,500000.0,2.59237837643355
920,0.05,2780,2,500000.0,2.59533132960116
921,0.05,2784,2,500000.0,2.59828630386561
922,0.05,2788,2,500000.0,2.60122900795226
923,0.05,2792,2,500000.0,2.6041735077513
924,0.05,2796,2,500000.0,2.61285381996018
925,0.05,2800,2,500000.0,2.61580772474224
926,0.05,2804,2,500000.0,2.61876318045282
927,0.05,2808,2,500000.0,2.62170555682303
928,0.05,2812,2,500000.0,2.62466386660509
929,0.05,2816,2,500000.0,2.62760886167192
930,0.05,2820,2,500000.0,2.63055503993081
931,0.05,2824,2,500000.0,2.63942767310377
932,0.05,2828,2,500000.0,2.64239687339629
933,0.05,2832,2,500000.0,2.64535213786487
934,0.05,2836,2,500000.0,2.64830825167133
935,0.05,2840,2,500000.0,2.65126514424315
936,0.05,2844,2,500000.0,2.66027167081404
937,0.05,2848,2,500000.0,2.66325103355529
938,0.05,2852,2,500000.0,2.66621569387481
939,0.05,2856,2,500000.0,2.66918078172062
940,0.05,2860,2,500000.0,2.67213080713945
941,0.05,2864,2,500000.0,2.68130199746569
942,0.05,2868,2,500000.0,2.68427374650761
943,0.05,2872,2,500000.0,2.6872612232583
944,0.05,2876,2,500000.0,2.69023307219764
945,0.05,2880,2,500000.0,2.69318905394819
946,0.05,2884,2,500000.0,2.70251035854737
947,0.05,2888,2,500000.0,2.70548745723048
948,0.05,2892,2,500000.0,2.70846415644844
949,0.05,2896,2,500000.0,2.71144037566172
950,0.05,2900,2,500000.0,2.71439989459601
951,0.05,2904,2,500000.0,2.71737485505495
952,0.05,2908,2,500000.0,2.72686786225862
953,0.05,2912,2,500000.0,2.72984700959398
954,0.05,2916,2,500000.0,2.73282519049967
955,0.05,2920,2,500000.0,2.73580232028163
956,0.05,2924,2,500000.0,2.73877831368027
957,0.05,2928,2,500000.0,2.748421984424
958,0.05,2932,2,500000.0,2.75140106613925
959,0.05,2936,2,500000.0,2.75439550712333
960,0.05,2940,2,500000.0,2.7573716065909
961,0.05,2944,2,500000.0,2.76034605390359
962,0.05,2948,2,500000.0,2.76331875962254
963,0.05,2952,2,500000.0,2.77311697479512
964,0.05,2956,2,500000.0,2.77610856058014
965,0.05,2960,2,500000.0,2.77909816211502
966,0.05,2964,2,500000.0,2.78208568711257
967,0.05,2968,2,500000.0,2.78505365159448
968,0.05,2972,2,500000.0,2.79503739333281
969,0.05,2976,2,500000.0,2.79802350403656
970,0.05,2980,2,500000.0,2.80100707437405
971,0.05,2984,2,500000.0,2.80398800840157
972,0.05,2988,2,500000.0,2.80696620961505
973,0.05,2992,2,500000.0,2.80994158095144
974,0.05,2996,2,500000.0,2.82007907766899
975,0.05,3000,2,500000.0,2.8230717399512
976,0.05,3004,2,500000.0,2.82606129996239
977,0.05,3008,2,500000.0,2.82902946892546
978,0.05,3012,2,500000.0,2.83201246519725
979,0.05,3016,2,500000.0,2.84231908519533
980,0.05,3020,2,500000.0,2.84531874534409
981,0.05,3024,2,500000.0,2.8482962772106
982,0.05,3028,2,500000.0,2.85126999834091
983,0.05,3032,2,500000.0,2.8542398045626
984,0.05,3036,2,500000.0,2.85720559115993
985,0.05,3040,2,500000.0,2.86770173768729
986,0.05,3044,2,500000.0,2.8706640594172
987,0.05,3048,2,500000.0,2.87364095412516
988,0.05,3052,2,500000.0,2.87661341812625
989,0.05,3056,2,500000.0,2.88726023004366
990,0.05,3060,2,500000.0,2.89022832317146
991,0.05,3064,2,500000.0,2.89321092939294
992,0.05,3068,2,500000.0,2.89618867931402
993,0.05,3072,2,500000.0,2.89914196061305
994,0.05,3076,2,500000.0,2.90210960316637
995,0.05,3080,2,500000.0,2.91292685879421
996,0.05,3084,2,500000.0,2.91590837726039
997,0.05,3088,2,500000.0,2.91886461211307
998,0.05,3092,2,500000.0,2.92183513284692
999,0.05,3096,2,500000.0,2.92478001758178
1000,0.05,3100,2,500000.0,2.9357679455802
1001,0.05,3104,2,500000.0,2.93874577781205
1002,0.05,3108,2,500000.0,2.94169731066779
1003,0.05,3112,2,500000.0,2.94466298900199
1004,0.05,3116,2,500000.0,2.94762244369978
1005,0.05,3120,2,500000.0,2.95878167867816
1006,0.05,3124,2,500000.0,2.96175322702221
1007,0.05,3128,2,500000.0,2.96469743056675
1008,0.05,3132,2,500000.0,2.96763480292176
1009,0.05,3136,2,500000.0,2.97056522202192
1010,0.05,3140,2,500000.0,2.98191673850952
1011,0.05,3144,2,500000.0,2.98485800353287
1012,0.05,3148,2,500000.0,2.98779193831122
1013,0.05,3152,2,500000.0,2.99073969573525
1014,0.05,3156,2,500000.0,2.99365865755438
1015,0.05,3160,2,500000.0,3.0051821468545
1016,0.05,3164,2,500000.0,3.0081325199845
1017,0.05,3168,2,500000.0,3.01105337001569
1018,0.05,3172,2,500000.0,3.01398786021904
1019,0.05,3176,2,500000.0,3.01691424785678
1020,0.05,3180,2,500000.0,3.01981053489921
1021,0.05,3184,2,500000.0,3.02272026542502
1022,0.05,3188,2,500000.0,3.02562150431049
1023,0.05,3192,2,500000.0,3.03734626087253
1024,0.05,3196,2,500000.0,3.04025562707194
1025,0.05,3200,2,500000.0,3.04315608827919
1026,0.05,3204,2,500000.0,3.04604751156217
1027,0.05,3208,2,500000.0,3.04892976359553
1028,0.05,3212,2,500000.0,3.05180271066848
1029,0.05,3216,2,500000.0,3.06375935418538
1030,0.05,3220,2,500000.0,3.06663905610976
1031,0.05,3224,2,500000.0,3.06950902199431
1032,0.05,3228,2,500000.0,3.07239206499797
1033,0.05,3232,2,500000.0,3.08448043985814
1034,0.05,3236,2,500000.0,3.08734631071982
1035,0.05,3240,2,500000.0,3.09022517248545
1036,0.05,3244,2,500000.0,3.09307033611882
1037,0.05,3248,2,500000.0,3.10533686857014
1038,0.05,3252,2,500000.0,3.1082104572042
1039,0.05,3256,2,500000.0,3.11104952756299
1040,0.05,3260,2,500000.0,3.11390134523994
1041,0.05,3264,2,500000.0,3.12632353067444
1042,0.05,3268,2,500000.0,3.1291794013624
1043,0.05,3272,2,500000.0,3.13202387906333
1044,0.05,3276,2,500000.0,3.13488105754155
1045,0.05,3280,2,500000.0,3.13770238115753
1046,0.05,3284,2,500000.0,3.15029544430059
1047,0.05,3288,2,500000.0,3.15311937101995
1048,0.05,3292,2,500000.0,3.15593113039854
1049,0.05,3296,2,500000.0,3.15875532211423
1050,0.05,3300,2,500000.0,3.16156718411374
1051,0.05,3304,2,500000.0,3.17433014389054
1052,0.05,3308,2,500000.0,3.17714346891099
1053,0.05,3312,2,500000.0,3.17994396458739
1054,0.05,3316,2,500000.0,3.18273148061889
1055,0.05,3320,2,500000.0,3.19570105646374
1056,0.05,3324,2,500000.0,3.19848894253095
1057,0.05,3328,2,500000.0,3.2012633358969
1058,0.05,3332,2,500000.0,3.20404980437418
1059,0.05,3336,2,500000.0,3.21715043294896
1060,0.05,3340,2,500000.0,3.2199363218843
1061,0.05,3344,2,500000.0,3.22270817419622
1062,0.05,3348,2,500000.0,3.22546583463127
1063,0.05,3352,2,500000.0,3.22820914780804
1064,0.05,3356,2,500000.0,3.24150524056295
1065,0.05,3360,2,500000.0,3.24424633434687
1066,0.05,3364,2,500000.0,3.24697253990906
1067,0.05,3368,2,500000.0,3.24971042108563
1068,0.05,3372,2,500000.0,3.25243323400846
1069,0.05,3376,2,500000.0,3.26592464868579
1070,0.05,3380,2,500000.0,3.2686439348652
1071,0.05,3384,2,500000.0,3.27134759689392
1072,0.05,3388,2,500000.0,3.27403547479389
1073,0.05,3392,2,500000.0,3.27670740856774
1074,0.05,3396,2,500000.0,3.29036618371557
1075,0.05,3400,2,500000.0,3.29303273540859
1076,0.05,3404,2,500000.0,3.29571052213733
1077,0.05,3408,2,500000.0,3.29837176798369
1078,0.05,3412,2,500000.0,3.31218599453055
1079,0.05,3416,2,500000.0,3.31484076721916
1080,0.05,3420,2,500000.0,3.3175066557838
1081,0.05,3424,2,500000.0,3.33149485944385
1082,0.05,3428,2,500000.0,3.33415363927587
1083,0.05,3432,2,500000.0,3.33676616875194
1084,0.05,3436,2,500000.0,3.33938955053107
1085,0.05,3440,2,500000.0,3.34199501847168
1086,0.05,3444,2,500000.0,3.35617756517915
1087,0.05,3448,2,500000.0,3.35877394987885
1088,0.05,3452,2,500000.0,3.36135181204254
1089,0.05,3456,2,500000.0,3.36394029242988
1090,0.05,3460,2,500000.0,3.36648067507975
1091,0.05,3464,2,500000.0,3.38085646033685
1092,0.05,3468,2,500000.0,3.38341545368639
1093,0.05,3472,2,500000.0,3.38595510319115
1094,0.05,3476,2,500000.0,3.38847523968999
1095,0.05,3480,2,500000.0,3.4030358993495
1096,0.05,3484,2,500000.0,3.40557393942413
1097,0.05,3488,2,500000.0,3.40806163350019
1098,0.05,3492,2,500000.0,3.41055941146117
1099,0.05,3496,2,500000.0,3.42527476229752
1100,0.05,3500,2,500000.0,3.42778962844707
1101,0.05,3504,2,500000.0,3.43025294485365
1102,0.05,3508,2,500000.0,3.43269526011256
1103,0.05,3512,2,500000.0,3.44759560503871
1104,0.05,3516,2,500000.0,3.450022442743
1105,0.05,3520,2,500000.0,3.45245900553819
1106,0.05,3524,2,500000.0,3.46753898002341
1107,0.05,3528,2,500000.0,3.46995919067321
1108,0.05,3532,2,500000.0,3.47235720805989
1109,0.05,3536,2,500000.0,3.47476477788348
1110,0.05,3540,2,500000.0,3.47714994222949
1111,0.05,3544,2,500000.0,3.49238843434827
1112,0.05,3548,2,500000.0,3.49475526278848
1113,0.05,3552,2,500000.0,3.4971314644563
1114,0.05,3556,2,500000.0,3.49945201048734
1115,0.05,3560,2,500000.0,3.50178171544752
1116,0.05,3564,2,500000.0,3.51720839570066
1117,0.05,3568,2,500000.0,3.51951777807398
1118,0.05,3572,2,500000.0,3.52180316451671
1119,0.05,3576,2,500000.0,3.5240643801977
1120,0.05,3580,2,500000.0,3.53967455909756
1121,0.05,3584,2,500000.0,3.54191343874789
1122,0.05,3588,2,500000.0,3.54416106998752
1123,0.05,3592,2,500000.0,3.55991899214664
1124,0.05,3596,2,500000.0,3.56217722625713
1125,0.05,3600,2,500000.0,3.56437602059034
1126,0.05,3604,2,500000.0,3.58031652977732
1127,0.05,3608,2,500000.0,3.58252485099205
1128,0.05,3612,2,500000.0,3.58470712605549
1129,0.05,3616,2,500000.0,3.58686317822613
1130,0.05,3620,2,500000.0,3.60295263305225
1131,0.05,3624,2,500000.0,3.60508192616363
1132,0.05,3628,2,500000.0,3.60721944768807
1133,0.05,3632,2,500000.0,3.60932996871887
1134,0.05,3636,2,500000.0,3.62560190646296
1135,0.05,3640,2,500000.0,3.62768394658344
1136,0.05,3644,2,500000.0,3.62973824337172
1137,0.05,3648,2,500000.0,3.63180044515753
1138,0.05,3652,2,500000.0,3.6338346826993
1139,0.05,3656,2,500000.0,3.65028608558341
1140,0.05,3660,2,500000.0,3.65228949266039
1141,0.05,3664,2,500000.0,3.65426418403657
1142,0.05,3668,2,500000.0,3.65624645237704
1143,0.05,3672,2,500000.0,3.65819978485237
1144,0.05,3676,2,500000.0,3.67482730630873
1145,0.05,3680,2,500000.0,3.67674738856024
1146,0.05,3684,2,500000.0,3.67863777590497
1147,0.05,3688,2,500000.0,3.68049829642054
1148,0.05,3692,2,500000.0,3.69730310353362
