# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.241100000000000000e+04	4.482199999999999740e+00	nan	5.020000000000000000e+02	4.448016815371147459e-02	1.129939691046949295e-02	1.181451614298719560e-02	1.128592855731172762e+01	5.058578897958262388e+01	nan
nan	2.247800000000000000e+04	4.495600000000000485e+00	nan	5.040000000000000000e+02	4.401732271890068660e-02	9.863954589249414318e-03	1.144690979140568568e-02	1.145003759584829162e+01	5.147478901589558831e+01	nan
nan	2.209800000000000000e+04	4.419599999999999973e+00	nan	5.060000000000000000e+02	4.190130131604519192e-02	1.095224055309749166e-02	1.164015380466510222e-02	1.207599726279236840e+01	5.337107750263714934e+01	nan
nan	2.223500000000000000e+04	4.447000000000000064e+00	nan	5.080000000000000000e+02	4.069678680201604948e-02	1.087688246216965068e-02	1.148512750244660291e-02	1.248255795896973730e+01	5.550993524353842901e+01	nan
nan	2.206000000000000000e+04	4.411999999999999922e+00	nan	5.100000000000000000e+02	4.339558211472649418e-02	1.022009233860925181e-02	1.160432005704596300e-02	1.175234839923783703e+01	5.185136113743733688e+01	nan
nan	2.210600000000000000e+04	4.421199999999999797e+00	nan	5.120000000000000000e+02	4.430255063527965831e-02	1.044736870218502915e-02	1.148270216478138733e-02	1.155689667204570981e+01	5.109535156644848541e+01	nan
nan	2.228300000000000000e+04	4.456599999999999895e+00	nan	5.140000000000000000e+02	4.504357583095952577e-02	1.101190011812010552e-02	1.144770457239049390e-02	1.141117219309918873e+01	5.085502999576583960e+01	nan
nan	2.212500000000000000e+04	4.424999999999999822e+00	nan	5.160000000000000000e+02	4.589531875569718977e-02	1.078261661754679676e-02	1.172453963029966399e-02	1.124297671286892708e+01	4.975017195444500118e+01	nan
nan	2.222700000000000000e+04	4.445400000000000240e+00	nan	5.180000000000000000e+02	4.311097564516330749e-02	1.035884310455147984e-02	1.124128397041011460e-02	1.201550167325232721e+01	5.341371113827589312e+01	nan
nan	2.226000000000000000e+04	4.451999999999999957e+00	nan	5.200000000000000000e+02	4.695690478740743856e-02	1.117855364278690783e-02	1.165708965437358899e-02	1.107398373794539026e+01	4.930137560133287167e+01	nan
nan	2.244000000000000000e+04	4.488000000000000433e+00	nan	5.220000000000000000e+02	4.442395158923773124e-02	1.100376178100336694e-02	1.141906162770129317e-02	1.175041799132657871e+01	5.273587594507369403e+01	nan
nan	2.245900000000000000e+04	4.491799999999999571e+00	nan	5.240000000000000000e+02	4.341005813273568492e-02	1.013889065906514036e-02	1.168908253972028403e-02	1.207093522883005932e+01	5.422022686085885823e+01	nan
nan	2.250300000000000000e+04	4.500599999999999490e+00	nan	5.260000000000000000e+02	4.339531496532345045e-02	9.961213546063057631e-03	1.158541119828827327e-02	1.212112414486031042e+01	5.455233132635830628e+01	nan
