,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,600,100000.0,,0.0,2441.0,2.441,600.0,0.0,0.0096138841914338,0.0057015153981695,0.1794025813994504,0.0280247905598549,-0.0002898169934741,-5.92574753226525e-07,31697022238195.07,,,,0.0008251434636199,0.0004709355298253
1,1,1000,100000.0,,0.0,3930.0,3.9300000000000006,1000.0,0.0,0.0096691878504464,0.0054788271721384,0.1778052618524764,0.0231730869154174,-0.0002664260955991,-4.899753950039053e-06,29938729407008.09,,,,0.0013076820647815,0.0006890434089765
2,2,1500,100000.0,,0.0,2786.8,2.7868000000000004,1500.0,0.0,0.0092644393165814,0.0047326791794056,0.1938386589658265,0.0182216773365432,-0.0002429725972101,1.112020675250271e-05,17705280209181.637,,,,0.0011573748913283,0.0007518963885414
