,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.02,502,2,300000.0,1.17662360156545,,6497.0,2.165666666666666,502.0,0.0436958586068954,0.0094359885552335,0.006170317321574,,11.48850293837188,24.88026786353404,,,
1,1,0.02,522,2,300000.0,1.184814908884,,6560.0,2.1866666666666665,522.0,0.0425547802739174,0.0106750014826231,0.0062503362878051,,12.266542011026258,26.822838530777418,,,
2,2,0.02,542,2,300000.0,1.19557065892945,,6542.0,2.1806666666666663,542.0,0.0350899137656597,0.0111668915548499,0.0064932992982092,,15.446033969180654,33.68265140879328,,,
3,3,0.02,562,2,300000.0,1.20653239223348,,5793.0,1.931,562.0,0.0487906210416895,0.0109569579071312,0.0066181534096125,,11.518607224117824,22.24243054977152,,,
4,4,0.02,582,2,300000.0,1.21559007975785,,4258.0,1.4193333333333331,582.0,0.049741371478376,0.0098651338094635,0.0062629627461504,,11.700521772967418,16.60694056976509,,,
5,5,0.02,602,2,300000.0,1.22050059246538,,5153.0,1.717666666666667,602.0,0.0477387857174562,0.0106122011646819,0.0064123338041532,,12.610291421381325,21.66027723145932,,,
6,6,0.02,622,2,300000.0,1.22741865002142,,5357.0,1.7856666666666667,622.0,0.0451952645850042,0.0103920403686211,0.0061123300859023,,13.762503786876367,24.5752442620989,,,
7,7,0.02,642,2,300000.0,1.23521015912391,,5495.0,1.8316666666666663,642.0,0.051974575724671,0.0090723417956588,0.0061323367217094,,12.352193183854292,22.62510051509311,,,
8,8,0.02,662,2,300000.0,1.24314995045508,,5684.0,1.8946666666666667,662.0,0.0468013637779449,0.0104058276372484,0.0063912582678757,,14.144886955451623,26.799845818262348,,,
9,9,0.02,682,2,300000.0,1.2512710931248,,5884.0,1.9613333333333327,682.0,0.054083524753878,0.0093476442151826,0.0066138897285153,,12.61012485971706,24.7326582248584,,,
10,10,0.02,702,2,300000.0,1.25928548443795,,5767.0,1.9223333333333328,702.0,0.0521332761113626,0.0109053051138535,0.0064257541854138,,13.46548792560912,25.88515628899593,,,
11,11,0.02,722,2,300000.0,1.26742532522346,,6013.0,2.0043333333333333,722.0,0.0600787594598841,0.0093776145065466,0.0063618753426794,,12.017558393197088,24.087192872764696,,,
12,12,0.02,742,2,300000.0,1.27528577565715,,6045.0,2.015,742.0,0.0519363234420779,0.0096570075133837,0.0058857324540402,,14.2867255674637,28.78775201843936,,,
13,13,0.02,762,2,300000.0,1.28337129179016,,6256.0,2.0853333333333337,762.0,0.0594375602113359,0.009360478824436,0.006349266804433,,12.82017628736166,26.73434095124485,,,
14,14,0.02,782,2,300000.0,1.29164824012589,,6363.0,2.121,782.0,0.0539905583125346,0.0107161852669804,0.0062741209403925,,14.484013954314827,30.72059359710175,,,
15,15,0.02,802,2,300000.0,1.30021834112426,,6345.0,2.115,802.0,0.0584485028095969,0.0111768155799084,0.0063687924558574,,13.721480644467702,29.02093156304919,,,
16,16,0.02,822,2,300000.0,1.30869521201282,,6391.0,2.130333333333333,822.0,0.0629221315593895,0.0100897009748006,0.0065437940475981,,13.063765953703417,27.83017607003951,,,
17,17,0.02,842,2,300000.0,1.31711516242917,,6571.0,2.190333333333333,842.0,0.05866912428678,0.0106292723706658,0.006125831771122,,14.35167151778552,31.434944514456213,,,
18,18,0.02,862,2,300000.0,1.3257059739536,,6662.0,2.220666666666667,862.0,0.0688297057990894,0.0101968711266437,0.00650256762325,,12.523662421515157,27.810879684044657,,,
19,19,0.02,882,2,300000.0,1.33418690330805,,6676.0,2.2253333333333334,882.0,0.0569569435476751,0.0105632119411783,0.0061804427858122,,15.485381501585188,34.460135634860904,,,
20,20,0.02,902,2,300000.0,1.34305723027778,,6785.0,2.2616666666666667,902.0,0.0645276510298344,0.0100880726770118,0.0063915875058074,,13.978503565594826,31.61471556418696,,,
21,21,0.02,922,2,300000.0,1.35202507217289,,6959.0,2.3196666666666665,922.0,0.0547682673957297,0.0106853859153972,0.0064217622943722,,16.834565777625613,39.05058108216554,,,
22,22,0.02,942,2,300000.0,1.36109770020853,,6974.0,2.3246666666666664,942.0,0.0598341366585373,0.0123066343767852,0.0063613310246261,,15.743521217258053,36.59843898971921,,,
23,23,0.02,962,2,300000.0,1.37010270270469,,7018.0,2.3393333333333333,962.0,0.0612617686740577,0.0101379885060134,0.0060712423662655,,15.703105228944752,36.73479749891142,,,
24,24,0.02,982,2,300000.0,1.37934440695512,,7140.0,2.3800000000000003,982.0,0.0629696710559528,0.011753303569929,0.006285225822226,,15.594809112587326,37.11564568795784,,,
