,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.02,502,2,300000.0,1.17662360156545,,300000.0,100.0,502.0,0.5018426177272204,0.1768781731640784,0.03819145730349,,1.0003136088232052,100.03136088232051,,,
1,1,0.02,522,2,300000.0,1.184814908884,,300000.0,100.0,522.0,0.521783024049455,0.1708718171654747,0.0375810326463704,,1.0004158355878678,100.04158355878675,,,
2,2,0.02,542,2,300000.0,1.19557065892945,,300000.0,100.0,542.0,0.541276002149857,0.1786870256062399,0.0419699556979362,,1.0013375761113876,100.13375761113876,,,
3,3,0.02,562,2,300000.0,1.20653239223348,,300000.0,100.0,562.0,0.5618984563683398,0.1808155281779739,0.0374243602050235,,1.000180715270721,100.01807152707208,,,
4,4,0.02,582,2,300000.0,1.21559007975785,,300000.0,100.0,582.0,0.5815717567561478,0.1998827410978047,0.0360880822172701,,1.0007363549534125,100.07363549534126,,,
5,5,0.02,602,2,300000.0,1.22050059246538,,300000.0,100.0,602.0,0.60171752864278,0.1750717328037643,0.0357717540799984,,1.0004694417958158,100.0469441795816,,,
6,6,0.02,622,2,300000.0,1.22741865002142,,300000.0,100.0,622.0,0.6208089095536025,0.178107472761455,0.0361558522301435,,1.0019186104259583,100.19186104259586,,,
7,7,0.02,642,2,300000.0,1.23521015912391,,300000.0,100.0,642.0,0.6410568853181076,0.1797418556948652,0.0359837588093576,,1.0014711871964754,100.14711871964757,,,
8,8,0.02,662,2,300000.0,1.24314995045508,,300000.0,100.0,662.0,0.6618635197091862,0.2012263260149922,0.0353988732648028,,1.0002062060934764,100.02062060934765,,,
9,9,0.02,682,2,300000.0,1.2512710931248,,300000.0,100.0,682.0,0.6818108857044081,0.1781706845480305,0.0342393896917169,,1.0002773706016683,100.02773706016686,,,
10,10,0.02,702,2,300000.0,1.25928548443795,,300000.0,100.0,702.0,0.7018979667785743,0.1777956270190011,0.0349810594672932,,1.0001453675979346,100.01453675979344,,,
11,11,0.02,722,2,300000.0,1.26742532522346,,300000.0,100.0,722.0,0.7217280651311739,0.1748047967502906,0.0353384626755577,,1.0003767830045194,100.03767830045194,,,
12,12,0.02,742,2,300000.0,1.27528577565715,,300000.0,100.0,742.0,0.7419434375003675,0.1778261557339441,0.0338118331644396,,1.000076235595294,100.00762355952942,,,
13,13,0.02,762,2,300000.0,1.28337129179016,,300000.0,100.0,762.0,0.7619183396091103,0.1786373413054923,0.0338915331735218,,1.0001071773530634,100.01071773530634,,,
14,14,0.02,782,2,300000.0,1.29164824012589,,300000.0,100.0,782.0,0.7813424207225808,0.1777890444858082,0.0342445339561351,,1.0008416019148316,100.08416019148316,,,
15,15,0.02,802,2,300000.0,1.30021834112426,,300000.0,100.0,802.0,0.7997951507984453,0.1749011748210204,0.034079985701513,,1.0027567674039453,100.27567674039454,,,
16,16,0.02,822,2,300000.0,1.30869521201282,,300000.0,100.0,822.0,0.8217239999709136,0.1776477356019429,0.0336352058753042,,1.0003358792357242,100.0335879235724,,,
17,17,0.02,842,2,300000.0,1.31711516242917,,300000.0,100.0,842.0,0.841723585964246,0.1734698980404693,0.0337623185652985,,1.0003283905077192,100.03283905077193,,,
18,18,0.02,862,2,300000.0,1.3257059739536,,300000.0,100.0,862.0,0.861817354832283,0.1789041724569763,0.0330724858261602,,1.0002119302502936,100.02119302502936,,,
19,19,0.02,882,2,300000.0,1.33418690330805,,300000.0,100.0,882.0,0.8777708147483736,0.1756114178769615,0.0324742228098395,,1.0048180973672938,100.48180973672936,,,
20,20,0.02,902,2,300000.0,1.34305723027778,,300000.0,100.0,902.0,0.9019351062049736,0.179794706077234,0.0327166520762592,,1.0000719495167445,100.00719495167444,,,
21,21,0.02,922,2,300000.0,1.35202507217289,,300000.0,100.0,922.0,0.9214420720344378,0.174570317685637,0.0334383241117082,,1.0006054943468452,100.06054943468452,,,
22,22,0.02,942,2,300000.0,1.36109770020853,,300000.0,100.0,942.0,0.9412712017949616,0.1786065668491003,0.0322509002490952,,1.0007742701610851,100.0774270161085,,,
23,23,0.02,962,2,300000.0,1.37010270270469,,300000.0,100.0,962.0,0.9618342836580496,0.1785148434525269,0.03219922234699,,1.0001722919891358,100.0172291989136,,,
24,24,0.02,982,2,300000.0,1.37934440695512,,300000.0,100.0,982.0,0.9815334543467316,0.1791923266238765,0.0324701802963948,,1.0004753232314216,100.04753232314216,,,
25,25,0.02,1002,2,300000.0,1.38819192301866,,300000.0,100.0,1002.0,1.0016951555836613,0.180018368549519,0.0317059849857227,,1.0003043285321285,100.03043285321284,,,
26,26,0.02,1022,2,300000.0,1.39749037919015,,300000.0,100.0,1022.0,1.0204130615065878,0.1812549558540895,0.0311804967911687,,1.0015551922581911,100.1555192258191,,,
27,27,0.02,1042,2,300000.0,1.40690115714451,,300000.0,100.0,1042.0,1.0416800243933722,0.1991227760300439,0.0308003981348892,,1.0003071726433597,100.03071726433598,,,
28,28,0.02,1062,2,300000.0,1.41643111237549,,300000.0,100.0,1062.0,1.0617820048494195,0.1801302638644124,0.0319081073897868,,1.0002053106471809,100.02053106471809,,,
29,29,0.02,1082,2,300000.0,1.42608801864174,,300000.0,100.0,1082.0,1.08152640848175,0.1772495218476059,0.0310393748608107,,1.000437891774566,100.0437891774566,,,
30,30,0.02,1102,2,300000.0,1.43534393733411,,300000.0,100.0,1102.0,1.101631289765919,0.1751417103125634,0.0318205716661258,,1.000334694772658,100.0334694772658,,,
31,31,0.02,1122,2,300000.0,1.44497470086693,,300000.0,100.0,1122.0,1.1162618786584062,0.1808357386606885,0.0314292770645068,,1.0051404795337904,100.51404795337903,,,
32,32,0.02,1142,2,300000.0,1.45469620088515,,300000.0,100.0,1142.0,1.1408803415024522,0.1737954874580187,0.0311813010901068,,1.0009813987118696,100.09813987118696,,,
33,33,0.02,1162,2,300000.0,1.46474671629238,,300000.0,100.0,1162.0,1.1617946359133384,0.1758661264447595,0.0318242454864789,,1.0001767645333464,100.01767645333464,,,
34,34,0.02,1182,2,300000.0,1.47474509520611,,300000.0,100.0,1182.0,1.1799411667011557,0.174226050004625,0.0313788171771037,,1.00174486097862,100.17448609786204,,,
35,35,0.02,1202,2,300000.0,1.48420475439885,,300000.0,100.0,1202.0,1.201875528047367,0.1790484087790564,0.0310612063130843,,1.0001035647616814,100.01035647616814,,,
36,36,0.02,1222,2,300000.0,1.49435122001166,,300000.0,100.0,1222.0,1.2173142882825232,0.1766479443730948,0.0312424131348351,,1.0038492209962373,100.38492209962374,,,
37,37,0.02,1242,2,300000.0,1.50458299346498,,300000.0,100.0,1242.0,1.2398515127918015,0.1703975443594865,0.0308862826274523,,1.001732858480255,100.1732858480255,,,
38,38,0.02,1262,2,300000.0,1.51490270238743,,300000.0,100.0,1262.0,1.2616618557865422,0.1763529115831051,0.0309768230242353,,1.0002680149296002,100.02680149296002,,,
39,39,0.02,1282,2,300000.0,1.52531141053088,,300000.0,100.0,1282.0,1.2812639589014907,0.1750452120254453,0.0316254532897931,,1.0005744648426236,100.05744648426236,,,
40,40,0.02,1302,2,300000.0,1.53529692139643,,300000.0,100.0,1302.0,1.3017362037494422,0.1756872027774777,0.0307867177217191,,1.0002026495458898,100.02026495458898,,,
41,41,0.02,1322,2,300000.0,1.54611350370685,,300000.0,100.0,1322.0,1.3218625415959195,0.1720192984241977,0.0308656291384453,,1.0001039884252372,100.01039884252371,,,
42,42,0.02,1342,2,300000.0,1.55622777412061,,300000.0,100.0,1342.0,1.3398752094012707,0.1781439051265724,0.0303092671468882,,1.001585812308356,100.15858123083558,,,
43,43,0.02,1362,2,300000.0,1.5672334053583,,300000.0,100.0,1362.0,1.3618137349319568,0.1777062448752633,0.0304069887074858,,1.0001367771988676,100.01367771988676,,,
44,44,0.02,1382,2,300000.0,1.5774790998375,,300000.0,100.0,1382.0,1.3811599901100635,0.1750989438960122,0.0309312052844997,,1.0006081915896432,100.06081915896432,,,
45,45,0.02,1402,2,300000.0,1.58867462374292,,300000.0,100.0,1402.0,1.401900433099854,0.1966475370184272,0.0294986804588048,,1.000071022804327,100.00710228043268,,,
46,46,0.02,1422,2,300000.0,1.59905294879362,,300000.0,100.0,1422.0,1.421844166753317,0.1718476068712013,0.03031691581015,,1.0001095993853102,100.01095993853104,,,
47,47,0.02,1442,2,300000.0,1.61044060976595,,300000.0,100.0,1442.0,1.4417934846533171,0.1777672244396848,0.030420746452026,,1.0001432350394708,100.01432350394708,,,
48,48,0.02,1462,2,300000.0,1.62094413794722,,300000.0,100.0,1462.0,1.460528236778373,0.1776893279036449,0.0293031604624986,,1.001007692411941,100.10076924119412,,,
49,49,0.02,1482,2,300000.0,1.63252361152239,,300000.0,100.0,1482.0,1.4816944263850471,0.1793576604402795,0.0302875956855234,,1.0002062325466785,100.02062325466788,,,
