 Rh 30.nm on Si at 1.deg, P=0.
 Photon Energy (eV), Reflectivity, Transmission into substrate
   40.0000  0.951695  1.945644E-06
   48.9379  0.934940  9.316930E-07
   57.8758  0.944726  6.587761E-08
   66.8136  0.956826  1.296423E-08
   75.7515  0.966932  5.131980E-09
   84.6894  0.976962  7.650842E-09
   93.6273  0.983044  5.691115E-08
   102.565  0.986651  2.274042E-07
   111.503  0.989761  4.359060E-07
   120.441  0.990959  7.260472E-07
   129.379  0.989622  1.041865E-06
   138.317  0.987013  1.309427E-06
   147.255  0.983510  1.754283E-06
   156.192  0.978828  2.097055E-06
   165.130  0.973603  2.487079E-06
   174.068  0.967787  2.445873E-06
   183.006  0.962874  2.553878E-06
   191.944  0.957944  2.765173E-06
   200.882  0.952717  2.964258E-06
   209.820  0.947434  3.205533E-06
   218.758  0.941753  3.467340E-06
   227.695  0.936084  3.697014E-06
   236.633  0.930513  4.015426E-06
   245.571  0.925137  4.443395E-06
   254.509  0.919080  5.129625E-06
   263.447  0.911799  6.120051E-06
   272.385  0.903557  7.686616E-06
   281.323  0.892608  1.040771E-05
   290.261  0.875812  1.555854E-05
   299.198  0.850554  2.568504E-05
   308.136  0.805828  5.158462E-05
   317.074  0.718846  1.203938E-04
   326.012  0.624849  1.962244E-04
   334.950  0.615886  1.108006E-04
   343.888  0.632977  4.815105E-05
   352.826  0.655593  1.810977E-05
   361.764  0.676290  7.094304E-06
   370.701  0.691186  3.328111E-06
   379.639  0.702605  1.748821E-06
   388.577  0.710758  1.054950E-06
   397.515  0.715559  7.065281E-07
   406.453  0.719824  4.761118E-07
   415.391  0.724435  3.174589E-07
   424.329  0.729335  2.143737E-07
   433.267  0.733731  1.500597E-07
   442.204  0.737084  1.113337E-07
   451.142  0.739470  8.551376E-08
   460.080  0.741489  6.663134E-08
   469.018  0.743234  5.245012E-08
   477.956  0.744767  4.163229E-08
   486.894  0.746249  3.304651E-08
   495.832  0.747920  2.606807E-08
   504.770  0.750226  2.015995E-08
   513.707  0.753356  1.560312E-08
   522.645  0.756004  1.272097E-08
   531.583  0.757934  1.066742E-08
   540.521  0.759626  9.044632E-09
   549.459  0.761133  7.770311E-09
   558.397  0.762370  6.774139E-09
   567.335  0.763229  5.994680E-09
   576.273  0.763838  5.313790E-09
   585.210  0.764406  4.692909E-09
   594.148  0.765055  4.125542E-09
   603.086  0.765825  3.612685E-09
   612.024  0.766748  3.151427E-09
   620.962  0.767944  2.728450E-09
   629.900  0.769599  2.341925E-09
   638.838  0.771816  2.012247E-09
   647.776  0.774463  1.755019E-09
   656.713  0.776668  1.589708E-09
   665.651  0.778419  1.467631E-09
   674.589  0.779748  1.370277E-09
