 Pt 30.nm on Si at 1.deg, P=0.
 Photon Energy (eV), Reflectivity, Transmission into substrate
   40.0000  0.958001  1.401009E-06
   48.9379  0.933834  2.624390E-06
   57.8758  0.937616  3.644539E-07
   66.8136  0.935765  2.586618E-07
   75.7515  0.947792  2.260293E-08
   84.6894  0.957453  1.803540E-08
   93.6273  0.963738  9.157836E-08
   102.565  0.965083  3.265195E-07
   111.503  0.965215  5.694706E-07
   120.441  0.964119  8.968851E-07
   129.379  0.958567  1.485208E-06
   138.317  0.949807  2.077058E-06
   147.255  0.937770  3.151154E-06
   156.192  0.922467  4.122995E-06
   165.130  0.905399  5.006624E-06
   174.068  0.889179  4.488102E-06
   183.006  0.875877  3.988087E-06
   191.944  0.866219  3.225937E-06
   200.882  0.857783  2.667378E-06
   209.820  0.849619  2.172574E-06
   218.758  0.843763  1.610904E-06
   227.695  0.840240  1.131567E-06
   236.633  0.838154  7.672272E-07
   245.571  0.837866  5.258698E-07
   254.509  0.836680  3.834710E-07
   263.447  0.835797  2.865185E-07
   272.385  0.834108  2.257927E-07
   281.323  0.831980  1.821164E-07
   290.261  0.829785  1.470171E-07
   299.198  0.827656  1.189416E-07
   308.136  0.825552  9.635938E-08
   317.074  0.823583  7.797667E-08
   326.012  0.821735  6.312382E-08
   334.950  0.820023  5.104458E-08
   343.888  0.818474  4.118463E-08
   352.826  0.817087  3.314140E-08
   361.764  0.815927  2.651391E-08
   370.701  0.815011  2.098361E-08
   379.639  0.814489  1.635847E-08
   388.577  0.814681  1.249455E-08
   397.515  0.815832  9.499483E-09
   406.453  0.816803  7.628478E-09
   415.391  0.817079  6.380265E-09
   424.329  0.817050  5.427341E-09
   433.267  0.816846  4.667307E-09
   442.204  0.816540  4.044854E-09
   451.142  0.816263  3.521750E-09
   460.080  0.815929  3.101751E-09
   469.018  0.815461  2.762590E-09
   477.956  0.814819  2.485916E-09
   486.894  0.814014  2.259504E-09
   495.832  0.813040  2.073989E-09
   504.770  0.811843  1.926432E-09
   513.707  0.810135  1.825910E-09
   522.645  0.807624  1.756517E-09
   531.583  0.804465  1.656760E-09
   540.521  0.801778  1.472841E-09
   549.459  0.800466  1.226518E-09
   558.397  0.800892  9.970008E-10
   567.335  0.802020  8.240870E-10
   576.273  0.802967  7.066289E-10
   585.210  0.803641  6.201352E-10
   594.148  0.804101  5.513792E-10
   603.086  0.804404  4.948143E-10
   612.024  0.804614  4.466062E-10
   620.962  0.804805  4.041278E-10
   629.900  0.805063  3.660665E-10
   638.838  0.805449  3.328499E-10
   647.776  0.805936  3.051539E-10
   656.713  0.806251  2.844768E-10
   665.651  0.806360  2.680923E-10
   674.589  0.806225  2.546187E-10
   683.527  0.805893  2.429343E-10
   692.465  0.805430  2.323439E-10
   701.403  0.804817  2.232152E-10
   710.341  0.803969  2.142143E-10
   719.279  0.803143  2.040243E-10
   728.216  0.802405  1.930478E-10
