 B4C 4.nm/Ni 6.nm/Ir at 1.deg, P=0.
 Photon Energy (eV), Reflectivity, Transmission into substrate
   50.0000  0.968781  7.373895E-03
   59.9198  0.963189  7.946084E-03
   69.8397  0.951469  6.087064E-03
   79.7595  0.955032  3.199712E-03
   89.6794  0.955925  2.477747E-03
   99.5992  0.954913  2.248541E-03
   109.519  0.953624  2.094160E-03
   119.439  0.951925  2.180340E-03
   129.359  0.949915  2.534981E-03
   139.279  0.946634  3.069701E-03
   149.198  0.943232  3.618485E-03
   159.118  0.940357  4.089608E-03
   169.038  0.936756  4.696376E-03
   178.958  0.928134  5.650319E-03
   188.878  0.779888  7.154998E-03
   198.798  0.859956  4.553675E-03
   208.717  0.873500  4.228691E-03
   218.637  0.881244  4.126440E-03
   228.557  0.886254  4.089788E-03
   238.477  0.889689  4.095485E-03
   248.397  0.892172  4.081127E-03
   258.317  0.893789  4.070884E-03
   268.236  0.894505  4.116212E-03
   278.156  0.893044  4.258566E-03
   288.076  0.872706  4.126152E-03
   297.996  0.880862  3.917046E-03
   307.916  0.884714  3.875229E-03
   317.836  0.887469  3.884960E-03
   327.756  0.889670  3.918916E-03
   337.675  0.891519  3.958703E-03
   347.595  0.893121  4.001823E-03
   357.515  0.894546  4.041913E-03
   367.435  0.895841  4.067305E-03
   377.355  0.897096  4.099974E-03
   387.275  0.898334  4.142879E-03
   397.194  0.899492  4.191402E-03
   407.114  0.900646  4.243475E-03
   417.034  0.901704  4.295525E-03
   426.954  0.902688  4.335500E-03
   436.874  0.903590  4.370891E-03
   446.794  0.904428  4.416310E-03
   456.713  0.905238  4.466927E-03
   466.633  0.906012  4.522055E-03
   476.553  0.906740  4.580197E-03
   486.473  0.907428  4.640260E-03
   496.393  0.908114  4.700288E-03
   506.313  0.908846  4.762352E-03
   516.232  0.909564  4.831770E-03
   526.152  0.910231  4.906300E-03
   536.072  0.910872  4.983879E-03
   545.992  0.911470  5.062245E-03
   555.912  0.912015  5.133361E-03
   565.832  0.912491  5.187807E-03
   575.752  0.912941  5.241070E-03
   585.671  0.913360  5.307887E-03
   595.591  0.913736  5.384128E-03
   605.511  0.914056  5.470699E-03
   615.431  0.914264  5.563818E-03
   625.351  0.914397  5.662543E-03
   635.271  0.914531  5.765925E-03
   645.190  0.914678  5.876088E-03
   655.110  0.914813  5.994704E-03
   665.030  0.914894  6.123325E-03
   674.950  0.914848  6.261742E-03
   684.870  0.914656  6.410520E-03
   694.790  0.914368  6.569195E-03
   704.709  0.914052  6.738382E-03
   714.629  0.913801  6.919101E-03
   724.549  0.913741  7.119636E-03
   734.469  0.913812  7.365577E-03
   744.389  0.913646  7.669284E-03
   754.309  0.912917  8.012410E-03
   764.228  0.911740  8.396258E-03
   774.148  0.910439  8.841397E-03
   784.068  0.908699  9.385136E-03
   793.988  0.906389  1.006530E-02
   803.908  0.903307  1.094274E-02
   813.828  0.899066  1.212846E-02
   823.747  0.892794  1.386730E-02
   833.667  0.880148  1.737624E-02
   843.587  0.820653  3.508530E-02
   853.507  0.513258  3.822783E-02
   863.427  0.686904  1.318232E-02
   873.347  0.746314  8.641616E-03
   883.267  0.765584  7.357667E-03
   893.186  0.777645  6.694375E-03
   903.106  0.785559  6.274659E-03
   913.026  0.792031  5.944924E-03
   922.946  0.797322  5.686398E-03
   932.866  0.801261  5.497267E-03
   942.786  0.804641  5.343085E-03
   952.705  0.807554  5.217369E-03
   962.625  0.809368  5.154663E-03
   972.545  0.810489  5.105255E-03
   982.465  0.810718  5.073372E-03
   992.385  0.808647  5.057655E-03
   1002.30  0.806940  4.971897E-03
   1012.22  0.807172  4.697808E-03
   1022.14  0.810112  4.478454E-03
   1032.06  0.814541  4.290944E-03
   1041.98  0.816800  4.212114E-03
   1051.90  0.818906  4.141205E-03
   1061.82  0.820814  4.081260E-03
   1071.74  0.822538  4.029853E-03
   1081.66  0.824136  3.984439E-03
   1091.58  0.825561  3.947783E-03
   1101.50  0.826927  3.913522E-03
   1111.42  0.828132  3.886801E-03
   1121.34  0.829318  3.861421E-03
   1131.26  0.830379  3.841458E-03
   1141.18  0.831395  3.823774E-03
   1151.10  0.832325  3.809636E-03
   1161.02  0.833211  3.797810E-03
   1170.94  0.834065  3.787592E-03
   1180.86  0.834831  3.781025E-03
   1190.78  0.835599  3.774835E-03
   1200.70  0.836284  3.771996E-03
   1210.62  0.836977  3.769139E-03
   1220.54  0.837602  3.769319E-03
   1230.46  0.838204  3.770294E-03
   1240.38  0.838785  3.772872E-03
   1250.30  0.839328  3.776422E-03
   1260.22  0.839858  3.781461E-03
   1270.14  0.840374  3.786866E-03
   1280.06  0.840876  3.793983E-03
   1289.98  0.841343  3.802195E-03
   1299.90  0.841765  3.812416E-03
   1309.82  0.842186  3.823295E-03
   1319.74  0.842587  3.835460E-03
   1329.66  0.842946  3.849274E-03
   1339.58  0.843302  3.863602E-03
   1349.50  0.843637  3.879436E-03
   1359.42  0.843946  3.896164E-03
   1369.34  0.844241  3.914158E-03
   1379.26  0.844518  3.932609E-03
   1389.18  0.844745  3.953902E-03
   1399.10  0.845016  3.973913E-03
   1409.02  0.845233  3.996199E-03
   1418.94  0.845449  4.018968E-03
   1428.86  0.845641  4.043171E-03
   1438.78  0.845811  4.068689E-03
   1448.70  0.846001  4.093833E-03
   1458.62  0.846146  4.121197E-03
   1468.54  0.846308  4.148352E-03
   1478.46  0.846449  4.177538E-03
   1488.38  0.846612  4.206344E-03
   1498.30  0.846757  4.236826E-03
   1508.22  0.846913  4.268471E-03
   1518.14  0.847051  4.300966E-03
   1528.06  0.847153  4.336994E-03
