,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.02,502,2,500000.0,1.17662360156545,,9897.2,1.97944,,502.0,0.0381300578942728,0.01880823070116217,0.0074779468546908355,13.269089716233395,26.266682947589924,
1,1,0.02,522,2,500000.0,1.184814908884,,9693.0,1.9386,,522.0,0.03935178965064097,0.019560511903666124,0.007194476036366144,13.312455990603363,25.794123724115444,
2,2,0.02,542,2,500000.0,1.19557065892945,,9571.4,1.91428,,542.0,0.040853010445061955,0.018869964087434948,0.007095990960798462,13.272910325267542,25.408552126197925,
3,3,0.02,562,2,500000.0,1.20653239223348,,8568.8,1.71376,,562.0,0.04068075495574704,0.018522029498121213,0.007250330231626638,13.854674090247334,23.745651674827407,
4,4,0.02,582,2,500000.0,1.21559007975785,,5821.6,1.16432,,582.0,0.04180738698714777,0.01803038905287109,0.007106770943531664,13.95950143032827,16.24955694217862,
5,5,0.02,602,2,500000.0,1.22050059246538,,7268.8,1.45376,,602.0,0.045593982009131645,0.018048193031829526,0.007198732438656893,13.253524367850828,19.26936267766971,
6,6,0.02,622,2,500000.0,1.22741865002142,,7774.399999999999,1.55488,,622.0,0.044216445921256314,0.017859160361910664,0.007267479065150476,14.123976941396451,21.96452437037848,
7,7,0.02,642,2,500000.0,1.23521015912391,,8138.0,1.6276,,642.0,0.04467360939599985,0.018752479929697086,0.007357274896763849,14.426028087514071,23.490826646726376,
8,8,0.02,662,2,500000.0,1.24314995045508,,8333.2,1.6666400000000003,,662.0,0.04515204290958082,0.019511370098004924,0.007046515758740652,14.689240946607695,24.483190273455847,
9,9,0.02,682,2,500000.0,1.2512710931248,,8352.0,1.6704,,682.0,0.0497791939634908,0.01827990799483591,0.007267911220230404,13.788195225172403,23.025218229328555,
10,10,0.02,702,2,500000.0,1.25928548443795,,8505.6,1.70112,,702.0,0.04900907611806815,0.018675371113005483,0.007171238430303499,14.3515189071219,24.415054430160765,
