,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.02,502,2,500000.0,1.17662360156545,,1979.44,0.395888,,100.4,0.007626011578854558,0.0037616461402324337,0.0014955893709381672,2.653817943246679,5.253336589517985,
1,1,0.02,522,2,500000.0,1.184814908884,,1938.6,0.38772,,104.4,0.007870357930128193,0.003912102380733225,0.001438895207273229,2.6624911981206725,5.158824744823089,
2,2,0.02,542,2,500000.0,1.19557065892945,,1914.28,0.382856,,108.4,0.00817060208901239,0.003773992817486989,0.0014191981921596924,2.6545820650535084,5.081710425239585,
3,3,0.02,562,2,500000.0,1.20653239223348,,1713.7599999999995,0.342752,,112.4,0.008136150991149406,0.0037044058996242423,0.0014500660463253275,2.770934818049467,4.749130334965481,
4,4,0.02,582,2,500000.0,1.21559007975785,,1164.32,0.232864,,116.4,0.008361477397429554,0.0036060778105742185,0.0014213541887063328,2.7919002860656534,3.2499113884357245,
5,5,0.02,602,2,500000.0,1.22050059246538,,1453.76,0.290752,,120.4,0.009118796401826333,0.0036096386063659046,0.0014397464877313787,2.6507048735701657,3.8538725355339425,
6,6,0.02,622,2,500000.0,1.22741865002142,,1554.8799999999999,0.31097600000000003,,124.4,0.00884328918425126,0.003571832072382133,0.001453495813030095,2.8247953882792904,4.392904874075696,
7,7,0.02,642,2,500000.0,1.23521015912391,,1627.6,0.32552,,128.4,0.00893472187919997,0.003750495985939417,0.00147145497935277,2.8852056175028142,4.698165329345276,
8,8,0.02,662,2,500000.0,1.24314995045508,,1666.64,0.33332800000000007,,132.4,0.009030408581916163,0.0039022740196009847,0.0014093031517481303,2.9378481893215396,4.896638054691169,
9,9,0.02,682,2,500000.0,1.2512710931248,,1670.4,0.33408000000000004,,136.4,0.00995583879269816,0.0036559815989671814,0.001453582244046081,2.7576390450344808,4.605043645865711,
10,10,0.02,702,2,500000.0,1.25928548443795,,1701.12,0.340224,,140.4,0.00980181522361363,0.003735074222601097,0.0014342476860606998,2.87030378142438,4.883010886032153,
11,11,0.02,722,2,500000.0,1.26742532522346,,1709.4,0.34188,,144.4,0.009874403959024676,0.0036656847074523105,0.001427607895954798,2.9316594558693243,5.012254524097012,
12,12,0.02,742,2,500000.0,1.27528577565715,,1756.1599999999999,0.35123200000000004,,148.4,0.010207648371406322,0.0037285544455511648,0.0014575668247161935,2.9144096421203107,5.118454453135684,
13,13,0.02,762,2,500000.0,1.28337129179016,,1799.04,0.359808,,152.4,0.010392571939705704,0.0037543664293729806,0.0014949862057468473,2.9425385821052137,5.291790286370859,
14,14,0.02,782,2,500000.0,1.29164824012589,,1826.04,0.3652079999999999,,156.4,0.010008457104963783,0.003594108535689089,0.001465273615431691,3.1330811173916127,5.719928508756512,
