,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,500,500000.0,,0.5,431082.75,86.21654999999998,500.0,0.4990756746999665,0.0995754741141912,0.7408054098706963,0.0135237042645499,0.0001758795500798,0.0033115737389765,-2.2091115693799988e-05,1196065233707547.0,1.0018576133615484,86.37669683069117,1198286919178354.8,0.0259535558234452,0.0145128185572854
1,1,750,500000.0,,0.75,427319.0,85.4638,750.0,0.7498509281485326,0.0955110660373833,0.6176731085237492,0.0135120611295978,0.0001551350482976,0.0032382775677838,-1.846220801677499e-05,966618185214014.8,1.0001988271444535,85.48079590504852,966810413395936.0,0.0315794509395115,0.0178536197914348
2,2,1000,500000.0,,1.0,430128.5,86.02569999999999,1000.0,0.9997491221621146,0.0955776085139493,0.5501419592462121,0.0135044118070781,0.0001478009139183,0.0033417261741546,6.7804434965741415e-06,655343550724797.9,1.0002510014892811,86.04728452001245,655507981540073.4,0.0286244949110122,0.015082809564273
3,3,1250,500000.0,,1.25,430425.75,86.08515,1250.0,1.249400927218744,0.0969426544205099,0.5370976619841383,0.0134978729582699,0.0001401025232564,0.0032357336361398,8.947195747033895e-05,639167891225000.0,1.0004797589705523,86.12646102124455,639474618672570.8,0.0349384182093684,0.0221877055893818
4,4,1500,500000.0,,1.5,429058.5,85.8117,1500.0,1.4979299654263514,0.0961585225447891,0.4574424813825508,0.0135051212758101,0.0001382786356785,0.0032034710374736,-7.249561377303517e-05,545184510451497.0,1.001385828497939,85.93057715346633,545939768565674.9,0.0356381178994548,0.0231525431766215
5,5,1750,500000.0,,1.75,424007.0,84.8014,1750.0,1.7481257066029912,0.0909732267744217,0.4323089836178481,0.0135576280062101,0.000132758549749,0.0031933235909883,0.0001897609998088,444460894562874.3,1.0010730766744271,84.89241017341412,444937896865783.9,0.0331111487210912,0.0214476065146079
6,6,2000,500000.0,,2.0,406367.25,81.27345,2000.0,1.9970744225072965,0.0939853073965436,0.4173329677729028,0.0134525750975512,0.0001311634025361,0.0031972292881264,-0.0002830116278671,393148553247006.0,1.0014663396342294,81.39262836333347,393725061333261.7,0.0335078643020989,0.0207320747574
