,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,600,100000.0,,0.0,4326.2,4.3262,600.0,0.0,2.3275498013695666,0.0166935753207786,0.0134851936833453,0.0092730674381869,0.0109363597101397,3.820447667856267e-05,56176836381351.695,,,,0.0014624070677232,0.000834642068468
1,1,1000,100000.0,,0.0,6572.4,6.572399999999999,1000.0,0.0,2.309543390648921,0.0164128061663361,0.0132989257726285,0.0076520859177625,0.0055168365848355,4.074778042503669e-05,50068525484636.11,,,,0.0021869235629949,0.0011523330537295
2,2,1500,100000.0,,0.0,4619.4,4.619400000000001,1500.0,0.0,2.346653943610198,0.0143827318876332,0.013620644561663,0.0062158524710784,0.0058568581919196,7.443331711650677e-05,29348274507784.43,,,,0.0019184647527637,0.0012463435399844
