,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.04,500,1.5,1,500000.0,,887.0,0.1773999999999999,500.0,0.0524597557162792,0.0189662066838135,0.013460948913119,,9.87147537473912,1.7472757003441135,,,
1,1,0.04,500,2.25,1,500000.0,,1118.6,0.2237199999999999,500.0,0.040169400436855,0.0173986350341551,0.0132386743408365,,12.558067157948791,2.806091697142871,,,
2,2,0.04,500,3.0,1,500000.0,,958.2,0.19164,500.0,0.0360114655151164,0.0186280622729239,0.0130717520045758,,14.071889880836276,2.694011650099024,,,
3,3,0.04,500,5.0,1,500000.0,,543.4,0.1086799999999999,500.0,0.0334729309982321,0.0179366649905566,0.011851929683555,,15.075664979223552,1.63830021722662,,,
4,4,0.04,501,1.5,1,500000.0,,893.6,0.1787199999999999,501.0,0.0538490190803258,0.0176872935281695,0.0138512717523309,,9.41267192073822,1.680794072660581,,,
5,5,0.04,501,2.25,1,500000.0,,1104.8,0.22096,501.0,0.0382494569839536,0.019123861421659,0.0139144399373718,,13.175685526222026,2.916435017543568,,,
6,6,0.04,501,3.0,1,500000.0,,938.0,0.1876,501.0,0.0386237256982325,0.0168251588403042,0.0137443085025333,,13.10576989187328,2.4582010581573224,,,
7,7,0.04,501,5.0,1,500000.0,,545.6,0.1091199999999999,501.0,0.03327370294935,0.0181915048496821,0.0122866009750383,,15.179968848015656,1.657690892882189,,,
8,8,0.04,502,1.5,1,500000.0,,883.8,0.1767599999999999,502.0,0.0555919605941312,0.0203425829998777,0.0140246278133903,,9.137603983952634,1.6121850440124077,,,
9,9,0.04,502,2.25,1,500000.0,,1157.0,0.2313999999999999,502.0,0.0397571793343899,0.0166511352018312,0.0137690563087442,,12.673266015829808,2.930956690969217,,,
10,10,0.04,502,3.0,1,500000.0,,940.2,0.18804,502.0,0.0371665216261021,0.0192779595135714,0.0138770168706788,,13.525574374440996,2.5433601544597857,,,
11,11,0.04,502,5.0,1,500000.0,,561.4,0.11228,502.0,0.0302774230326689,0.0191060332216955,0.013353684385812,,16.60082685872616,1.8643164163932204,,,
12,12,0.04,503,1.5,1,500000.0,,897.8,0.17956,503.0,0.0553973024568108,0.0185425003467184,0.0138170449347194,,9.099893416240164,1.6341048275359271,,,
13,13,0.04,503,2.25,1,500000.0,,1112.4,0.2224799999999999,503.0,0.039375027554422,0.0187436336411734,0.0128947495800908,,12.926340903714822,2.8707417348820354,,,
14,14,0.04,503,3.0,1,500000.0,,932.2,0.18644,503.0,0.0399421943083211,0.0195469556646667,0.0141486468291335,,12.613537621793732,2.3511337424423635,,,
15,15,0.04,503,5.0,1,500000.0,,546.2,0.10924,503.0,0.0370321332956904,0.0191120872145744,0.0132682525923295,,13.75334707497206,1.50627655773728,,,
16,16,0.04,504,1.5,1,500000.0,,879.4,0.1758799999999999,504.0,0.0536886226518958,0.0191308740205774,0.0135768988708756,,9.434020345415457,1.662076406036681,,,
17,17,0.04,504,2.25,1,500000.0,,1115.8,0.2231599999999999,504.0,0.0401902495790181,0.0192628429248455,0.0134937051579956,,12.664750717709207,2.822035528533894,,,
18,18,0.04,504,3.0,1,500000.0,,930.0,0.186,504.0,0.038100348532032,0.0182802096141826,0.0130825845214548,,13.315381482869622,2.474343908199106,,,
19,19,0.04,504,5.0,1,500000.0,,548.8,0.1097599999999999,504.0,0.0361757895695404,0.0183185811561662,0.0124929433562136,,14.017101248138692,1.5380486017714463,,,
20,20,0.04,505,1.5,1,500000.0,,900.6,0.18012,505.0,0.0563899465440158,0.0171994560983377,0.0132525777447717,,9.001287099928836,1.6225865013972836,,,
21,21,0.04,505,2.25,1,500000.0,,1122.2,0.2244399999999999,505.0,0.0434312170935413,0.0203935716609567,0.0133358875288125,,11.658310733393211,2.6178971346146698,,,
22,22,0.04,505,3.0,1,500000.0,,970.0,0.1939999999999999,505.0,0.038050244312626,0.0192187192257972,0.013234540004142,,13.346299332659695,2.591223159930909,,,
23,23,0.04,505,5.0,1,500000.0,,546.2,0.10924,505.0,0.0380227547650406,0.0175665841308822,0.0126438312956022,,13.395762171623412,1.4617731526220037,,,
24,24,0.04,506,1.5,1,500000.0,,907.4,0.18148,506.0,0.0537568933921306,0.0183812022444599,0.0138166583675861,,9.44526727214017,1.7144734984715075,,,
25,25,0.04,506,2.25,1,500000.0,,1134.8,0.22696,506.0,0.0401318262162135,0.0187509456617863,0.0141641074541107,,12.654251698672612,2.875653264260385,,,
26,26,0.04,506,3.0,1,500000.0,,955.8,0.19116,506.0,0.0364370479314515,0.0181480358758623,0.0133849056823149,,13.992528074471176,2.675438632852181,,,
27,27,0.04,506,5.0,1,500000.0,,564.2,0.1128399999999999,506.0,0.0351851394770391,0.0181716144738706,0.0139119056333361,,14.472943222358644,1.635515657882094,,,
28,28,0.04,507,1.5,1,500000.0,,879.4,0.1758799999999999,507.0,0.0542180221326134,0.0193018569407813,0.0134290915446261,,9.456260916810924,1.6663063202402326,,,
29,29,0.04,507,2.25,1,500000.0,,1129.2,0.2258399999999999,507.0,0.0388257682821744,0.0187466713012071,0.0137742096253429,,13.115954505929206,2.9660498249532505,,,
30,30,0.04,507,3.0,1,500000.0,,949.8,0.1899599999999999,507.0,0.0373892848840909,0.0176808566537627,0.0134946862330467,,13.581023958452954,2.5779686920422287,,,
31,31,0.04,507,5.0,1,500000.0,,563.4,0.11268,507.0,0.0361191786828498,0.0158287642736922,0.013495242049459,,14.105349515738364,1.590293331839287,,,
32,32,0.04,508,1.5,1,500000.0,,879.4,0.17588,508.0,0.0514456038917728,0.0193652360072302,0.0141158213631031,,9.97076318089972,1.7520606575869373,,,
33,33,0.04,508,2.25,1,500000.0,,1120.6,0.2241199999999999,508.0,0.0402406758952792,0.017333595356659,0.0139000828060286,,12.654155365332182,2.836420171527839,,,
34,34,0.04,508,3.0,1,500000.0,,960.4,0.19208,508.0,0.0375062588540003,0.0187058472228701,0.0135896718082805,,13.60779197991169,2.6144622711680845,,,
35,35,0.04,508,5.0,1,500000.0,,550.6,0.11012,508.0,0.0353023645574466,0.0172894474762659,0.0130564568602368,,14.451807192897732,1.5915456417598812,,,
36,36,0.04,509,1.5,1,500000.0,,911.0,0.1821999999999999,509.0,0.0533672431897911,0.0171954166996407,0.0133647235401732,,9.646775979081138,1.7568085234235529,,,
37,37,0.04,509,2.25,1,500000.0,,1110.6,0.22212,509.0,0.0408475567030449,0.0182873251455558,0.0140424129319759,,12.53103609622965,2.784038883286917,,,
38,38,0.04,509,3.0,1,500000.0,,941.4,0.18828,509.0,0.0378195506289329,0.0172428046063006,0.0125857026355145,,13.562653444695808,2.5544602002667576,,,
39,39,0.04,509,5.0,1,500000.0,,565.0,0.1129999999999999,509.0,0.0326739596165566,0.0191177124059116,0.0145362658003683,,15.82778287519757,1.7819233103589465,,,
40,40,0.04,510,1.5,1,500000.0,,904.8,0.1809599999999999,510.0,0.0548316852849779,0.0176135574108301,0.0134000124221259,,9.320005106621707,1.6868142553517955,,,
41,41,0.04,510,2.25,1,500000.0,,1122.8,0.2245599999999999,510.0,0.0398005128995691,0.0174802466159972,0.0137699040781509,,12.95385891234194,2.911040290155825,,,
42,42,0.04,510,3.0,1,500000.0,,988.0,0.1976,510.0,0.038018506731862,0.0176896140232674,0.0132793006953211,,13.581282057327911,2.6840117434465736,,,
43,43,0.04,510,5.0,1,500000.0,,557.2,0.1114399999999999,510.0,0.0314597693015457,0.0185812697263967,0.0133116934056566,,16.819183365205923,1.863117672224046,,,
44,44,0.04,511,1.5,1,500000.0,,923.4,0.18468,511.0,0.0533768938078764,0.0169917814592659,0.013260568513873,,9.661538042570855,1.7866164847214534,,,
45,45,0.04,511,2.25,1,500000.0,,1119.0,0.2238,511.0,0.0427778420581261,0.0191627127510503,0.0138217308556988,,12.05019134544171,2.697527553290473,,,
46,46,0.04,511,3.0,1,500000.0,,994.8,0.1989599999999999,511.0,0.037803763161753,0.018369390485974,0.0137154884558583,,14.05605206178684,2.7819340768383496,,,
47,47,0.04,511,5.0,1,500000.0,,572.4,0.11448,511.0,0.0352805269636973,0.0171587803298061,0.0139069027287631,,14.692348065738653,1.6831385485383972,,,
48,48,0.04,512,1.5,1,500000.0,,916.2,0.1832399999999999,512.0,0.0532200942338135,0.0188047195396728,0.0135248941115469,,9.7263655598807,1.7844562022298944,,,
49,49,0.04,512,2.25,1,500000.0,,1142.2,0.2284399999999999,512.0,0.0405048137993389,0.0184279188596183,0.0135160037614382,,12.682370175505032,2.897819703768598,,,
50,50,0.04,512,3.0,1,500000.0,,997.6,0.1995199999999999,512.0,0.0420307237649125,0.0174992092860062,0.0141858317820957,,12.20829216964751,2.4343554764949795,,,
51,51,0.04,512,5.0,1,500000.0,,581.8,0.1163599999999999,512.0,0.0343863324103949,0.0190461764162745,0.0133831551123236,,15.080231918099471,1.756225292213984,,,
52,52,0.04,513,1.5,1,500000.0,,916.6,0.1833199999999999,513.0,0.0633609947413333,0.0182221390075327,0.0140500055736765,,8.19295127520284,1.5002156428145708,,,
53,53,0.04,513,2.25,1,500000.0,,1163.8,0.23276,513.0,0.0396289789575803,0.018546110075446,0.0132602813003197,,12.982572377333833,3.019523113663793,,,
54,54,0.04,513,3.0,1,500000.0,,960.0,0.192,513.0,0.0389129328158105,0.0178647352412636,0.0126888783226201,,13.334446102870762,2.5552026553398437,,,
55,55,0.04,513,5.0,1,500000.0,,578.6,0.11572,513.0,0.0355036898783054,0.0201353581311815,0.0132132990203129,,14.463430819666485,1.6724543946669286,,,
56,56,0.04,514,1.5,1,500000.0,,934.8,0.18696,514.0,0.0585811963751211,0.0176803011028547,0.0143366962922374,,8.789866228452569,1.644167200881146,,,
57,57,0.04,514,2.25,1,500000.0,,1148.2,0.22964,514.0,0.0413975598585693,0.018044713121717,0.0131335085639795,,12.555215022785514,2.880876389143387,,,
58,58,0.04,514,3.0,1,500000.0,,1014.0,0.2028,514.0,0.0401150735957116,0.0181920172696935,0.0136337901534917,,13.057320981483382,2.650207893439962,,,
59,59,0.04,514,5.0,1,500000.0,,585.4,0.1170799999999999,514.0,0.0375568195656568,0.0173915676574028,0.0134071672836314,,13.718124592991911,1.605057738747338,,,
60,60,0.04,515,1.5,1,500000.0,,900.8,0.18016,515.0,0.0551228369798308,0.0179224492451978,0.0132869985916073,,9.367822479948744,1.6870309861151531,,,
61,61,0.04,515,2.25,1,500000.0,,1149.2,0.22984,515.0,0.0420885601143254,0.01853296057428,0.0144871083309662,,12.279756005461124,2.822601112964081,,,
62,62,0.04,515,3.0,1,500000.0,,998.4,0.19968,515.0,0.0379477786851338,0.0173884438796474,0.0125622763279439,,13.737303716302367,2.743353980283588,,,
63,63,0.04,515,5.0,1,500000.0,,574.6,0.1149199999999999,515.0,0.0363087818145003,0.0172014645293662,0.0131473179879757,,14.2905498406004,1.6366050127391645,,,
64,64,0.04,516,1.5,1,500000.0,,914.0,0.1828,516.0,0.0541538087272101,0.0188275864791412,0.0141710798134837,,9.603907172561655,1.7573424474013208,,,
65,65,0.04,516,2.25,1,500000.0,,1178.2,0.23564,516.0,0.0436688749880204,0.0167038011301392,0.0134123406930636,,11.964003174807756,2.8252521474845014,,,
66,66,0.04,516,3.0,1,500000.0,,985.0,0.197,516.0,0.0373210279940166,0.0173504704297896,0.0138087233539366,,13.958134330218408,2.748130872822397,,,
67,67,0.04,516,5.0,1,500000.0,,598.0,0.1196,516.0,0.0354283461833574,0.0181049158450237,0.0132875302490363,,14.93607349978465,1.7898134317346472,,,
68,68,0.04,517,1.5,1,500000.0,,926.8,0.18536,517.0,0.0636909820205118,0.0168646522147292,0.0138686609720426,,8.211970814840855,1.5230506673104696,,,
69,69,0.04,517,2.25,1,500000.0,,1149.2,0.22984,517.0,0.0434059433428273,0.0183875940375234,0.0137682625378761,,11.933557948616238,2.74627860744392,,,
70,70,0.04,517,3.0,1,500000.0,,970.6,0.1941199999999999,517.0,0.041824233452803,0.0157726025876461,0.0126199848296631,,12.42428068281027,2.411718512499417,,,
71,71,0.04,517,5.0,1,500000.0,,568.2,0.1136399999999999,517.0,0.0355062054361041,0.0174027335684302,0.0125239094121637,,14.799733964622597,1.683790022968319,,,
72,72,0.04,518,1.5,1,500000.0,,933.4,0.18668,518.0,0.0567159212265095,0.018945724239352,0.0135002927605203,,9.188962013676946,1.7149773613123451,,,
73,73,0.04,518,2.25,1,500000.0,,1159.8,0.2319599999999999,518.0,0.0420558818920198,0.0196822780384988,0.0139342065326686,,12.344269163832807,2.863781210393328,,,
74,74,0.04,518,3.0,1,500000.0,,1006.2,0.20124,518.0,0.0388203635161744,0.0196115626103219,0.0135785049192156,,13.513398458393231,2.712904237946548,,,
75,75,0.04,518,5.0,1,500000.0,,556.6,0.11132,518.0,0.0387482023799975,0.0177148164531127,0.0123256353884314,,13.470129604642684,1.4967206592270603,,,
76,76,0.04,519,1.5,1,500000.0,,932.6,0.18652,519.0,0.0564292183154975,0.0178433732522721,0.0140655954019869,,9.226057823347835,1.721238253714938,,,
77,77,0.04,519,2.25,1,500000.0,,1189.6,0.23792,519.0,0.0422155685545703,0.018500592885624,0.0134048396192615,,12.344906380276734,2.935694998123425,,,
78,78,0.04,519,3.0,1,500000.0,,1028.4,0.2056799999999999,519.0,0.0388202465535413,0.0190261560748669,0.0134144835068741,,13.554726819129092,2.782817808753694,,,
79,79,0.04,519,5.0,1,500000.0,,578.6,0.1157199999999999,519.0,0.0343488469884277,0.0168659525011846,0.0135571876005296,,15.20774231505948,1.7619467636206203,,,
80,80,0.04,520,1.5,1,500000.0,,925.4,0.1850799999999999,520.0,0.0563131298873258,0.0180955543690099,0.0135669516165901,,9.293047835413354,1.7196220135058973,,,
81,81,0.04,520,2.25,1,500000.0,,1148.4,0.2296799999999999,520.0,0.0450625501921194,0.0183349247844338,0.0138546118412303,,11.559397500109332,2.654799424075663,,,
82,82,0.04,520,3.0,1,500000.0,,1014.2,0.20284,520.0,0.0396431466056355,0.0187220474565233,0.012724073329777,,13.199634612486246,2.675077281026581,,,
83,83,0.04,520,5.0,1,500000.0,,575.6,0.1151199999999999,520.0,0.0338044228119087,0.0160876183527014,0.0132565740936466,,15.551514319744427,1.7895113356194752,,,
84,84,0.04,521,1.5,1,500000.0,,906.4,0.18128,521.0,0.0535524918735745,0.0187006367901373,0.0136046168098789,,9.869170913115292,1.792424114750236,,,
85,85,0.04,521,2.25,1,500000.0,,1172.6,0.2345199999999999,521.0,0.0448944109362173,0.0192442676174146,0.0137009097258666,,11.632687642100196,2.729021124933652,,,
86,86,0.04,521,3.0,1,500000.0,,984.8,0.1969599999999999,521.0,0.0381271257951311,0.0170213608448412,0.0134706449172664,,13.694276617125912,2.6976352917166344,,,
87,87,0.04,521,5.0,1,500000.0,,581.8,0.1163599999999999,521.0,0.0335033491589683,0.016314223025946,0.0137448628660806,,15.608523011709664,1.8170992936755292,,,
88,88,0.04,522,1.5,1,500000.0,,922.4,0.18448,522.0,0.0569873334250359,0.0189553610802289,0.01404983783388,,9.206617527958748,1.6957332371967222,,,
89,89,0.04,522,2.25,1,500000.0,,1190.0,0.238,522.0,0.0402604387512382,0.019319820042857,0.0134506448271095,,13.354535138904737,3.1817264414966338,,,
90,90,0.04,522,3.0,1,500000.0,,987.6,0.1975199999999999,522.0,0.038301649760342,0.0187951352626081,0.0132287501880467,,13.640108655383456,2.6930569917843923,,,
91,91,0.04,522,5.0,1,500000.0,,605.8,0.1211599999999999,522.0,0.036450302364642,0.0185083062115068,0.0135959195828942,,14.3572547499944,1.743433237634654,,,
92,92,0.04,523,1.5,1,500000.0,,939.4,0.18788,523.0,0.0546970491586989,0.0188410222437244,0.0138063309311442,,9.606337972803685,1.804907353226643,,,
93,93,0.04,523,2.25,1,500000.0,,1165.2,0.2330399999999999,523.0,0.041461518216829,0.0184365865125066,0.0133418240256562,,12.87860921485824,3.006994472546589,,,
94,94,0.04,523,3.0,1,500000.0,,996.2,0.19924,523.0,0.0382063708020495,0.0169976202054156,0.0136089261244924,,13.776211041743,2.746371368392471,,,
95,95,0.04,523,5.0,1,500000.0,,571.2,0.1142399999999999,523.0,0.0388633529947355,0.0175041383488867,0.0139441522062426,,13.503629360659431,1.5428019734004674,,,
96,96,0.04,524,1.5,1,500000.0,,917.6,0.1835199999999999,524.0,0.0484983214161729,0.0178912404769737,0.0128492023011271,,10.869911175625084,1.9940417657705949,,,
97,97,0.04,524,2.25,1,500000.0,,1198.8,0.2397599999999999,524.0,0.0399766895856827,0.0191783781958537,0.0138493528894142,,13.48303983741761,3.231149949323671,,,
98,98,0.04,524,3.0,1,500000.0,,1000.8,0.2001599999999999,524.0,0.0388328825931239,0.0163657809094733,0.0135300467175875,,13.671713601717611,2.739372918348821,,,
99,99,0.04,524,5.0,1,500000.0,,579.4,0.11588,524.0,0.0400772014683752,0.0181530629397887,0.0134975081726436,,13.104598965631585,1.5196125205951818,,,
100,100,0.04,525,1.5,1,500000.0,,945.4,0.18908,525.0,0.0590935687755972,0.0204676060639625,0.0136439953292553,,8.927321437291253,1.6860616944661242,,,
101,101,0.04,525,2.25,1,500000.0,,1140.6,0.22812,525.0,0.0450816851569697,0.0192252903063639,0.0140206240886628,,11.684803024521406,2.663089404418224,,,
102,102,0.04,525,3.0,1,500000.0,,1014.0,0.2028,525.0,0.0394366136943971,0.0177468919135611,0.0132299711104982,,13.35691997709923,2.708044706944817,,,
103,103,0.04,525,5.0,1,500000.0,,610.8,0.1221599999999999,525.0,0.0378319706878073,0.0174671005558656,0.0138713880443701,,13.982533079204066,1.703511935385125,,,
104,104,0.04,526,1.5,1,500000.0,,948.2,0.1896399999999999,526.0,0.0610263518637111,0.0183370574794445,0.0135796391895728,,8.678029748379496,1.6442159379776164,,,
105,105,0.04,526,2.25,1,500000.0,,1187.0,0.2373999999999999,526.0,0.0425249840538071,0.0182199360839353,0.013283004897881,,12.397625152345917,2.9464180537717355,,,
106,106,0.04,526,3.0,1,500000.0,,1006.2,0.2012399999999999,526.0,0.038727206624253,0.0195127084183775,0.0139301488423865,,14.308314836840674,2.875423667091426,,,
107,107,0.04,526,5.0,1,500000.0,,608.8,0.1217599999999999,526.0,0.0398761387068361,0.0161702850137912,0.0130912840855246,,13.26988982181869,1.618969834967863,,,
108,108,0.04,527,1.5,1,500000.0,,918.0,0.1835999999999999,527.0,0.058046548780976,0.017327497510034,0.0137877311723313,,9.1369572021551,1.6751674210443863,,,
109,109,0.04,527,2.25,1,500000.0,,1178.4,0.2356799999999999,527.0,0.0419128440321855,0.0185847016837613,0.0136823138463791,,12.65367010226711,2.9809211876037827,,,
110,110,0.04,527,3.0,1,500000.0,,997.8,0.19956,527.0,0.0417262622308043,0.0181506984577645,0.0135629427655515,,12.663106610432528,2.5267458726060603,,,
111,111,0.04,527,5.0,1,500000.0,,593.6,0.1187199999999999,527.0,0.0379089628323981,0.0175795715998732,0.0117981600414183,,14.11273504386269,1.673800036541807,,,
112,112,0.04,528,1.5,1,500000.0,,909.8,0.1819599999999999,528.0,0.0564783073168654,0.0169042211925596,0.0138804334808131,,9.52994317361908,1.7341729106892274,,,
113,113,0.04,528,2.25,1,500000.0,,1184.8,0.2369599999999999,528.0,0.0418507087213128,0.0183965202206246,0.0136438807983899,,12.626599564103156,2.9929937819379786,,,
114,114,0.04,528,3.0,1,500000.0,,1041.6,0.2083199999999999,528.0,0.0376894475454946,0.0207669547932059,0.0140807723131973,,14.103369884517445,2.940988525964013,,,
115,115,0.04,528,5.0,1,500000.0,,603.4,0.1206799999999999,528.0,0.0376580212742964,0.018369738334619,0.0133831983355917,,14.14322561946546,1.7030860579882252,,,
116,116,0.04,529,1.5,1,500000.0,,931.0,0.1862,529.0,0.0539974449286546,0.0194146118772714,0.0136400053328977,,9.853710342587645,1.8333526740583663,,,
117,117,0.04,529,2.25,1,500000.0,,1199.6,0.2399199999999999,529.0,0.0445204817004195,0.0189388641865334,0.0134158942937151,,12.03285567810248,2.885624261856294,,,
118,118,0.04,529,3.0,1,500000.0,,1030.2,0.2060399999999999,529.0,0.0409005101686716,0.0186260340919154,0.0132003947943509,,12.948880996540186,2.668934332639452,,,
119,119,0.04,529,5.0,1,500000.0,,582.0,0.1163999999999999,529.0,0.0386610022628701,0.0182070283076117,0.0124098160659839,,14.027458363961191,1.637500029871824,,,
120,120,0.04,530,1.5,1,500000.0,,922.4,0.18448,530.0,0.055989937254867,0.0176123302945931,0.013666498668246,,9.58392691280316,1.7710484305975434,,,
121,121,0.04,530,2.25,1,500000.0,,1183.4,0.2366799999999999,530.0,0.0424624411584318,0.0183364576039524,0.0136441276224293,,12.520250745073614,2.9626160169015563,,,
122,122,0.04,530,3.0,1,500000.0,,1007.6,0.20152,530.0,0.0375421143935909,0.0183156031325877,0.0139643381064398,,14.419985522100973,2.910625424856052,,,
123,123,0.04,530,5.0,1,500000.0,,598.8,0.1197599999999999,530.0,0.0383387651007978,0.0188828275211684,0.014359642281043,,13.945912709119748,1.671909720956128,,,
124,124,0.04,531,1.5,1,500000.0,,945.6,0.1891199999999999,531.0,0.0608334171959995,0.0182545333225794,0.0134076156534426,,8.75395754050767,1.6531867201425814,,,
125,125,0.04,531,2.25,1,500000.0,,1171.6,0.23432,531.0,0.0388069705478073,0.017977722654757,0.01389111919618,,13.76900926511444,3.2230076544589137,,,
126,126,0.04,531,3.0,1,500000.0,,1016.8,0.2033599999999999,531.0,0.0378323821327285,0.0157844284904812,0.0122797601948847,,14.147878886615038,2.8719083318660883,,,
127,127,0.04,531,5.0,1,500000.0,,603.2,0.12064,531.0,0.0362423922596462,0.0177228991102868,0.0129737039109966,,15.380565663493591,1.854513888858676,,,
128,128,0.04,532,1.5,1,500000.0,,942.0,0.1883999999999999,532.0,0.0601966727845137,0.018145357156335,0.0139834355981446,,8.933831917037027,1.684327241865286,,,
129,129,0.04,532,2.25,1,500000.0,,1186.0,0.2372,532.0,0.042811437414275,0.0183403016457322,0.0131200948666324,,12.499710023698496,2.961850526438625,,,
130,130,0.04,532,3.0,1,500000.0,,1039.6,0.2079199999999999,532.0,0.0423548157031518,0.0178370777894796,0.0129039143082225,,12.598123819676106,2.6184364824402344,,,
131,131,0.04,532,5.0,1,500000.0,,609.0,0.1217999999999999,532.0,0.0379612745624853,0.0190229098875637,0.0129806988136747,,14.107738460375137,1.719616451817559,,,
132,132,0.04,533,1.5,1,500000.0,,928.4,0.1856799999999999,533.0,0.0550192883020144,0.0186056001705057,0.0134990814445956,,9.804898776792012,1.818708713923171,,,
133,133,0.04,533,2.25,1,500000.0,,1209.2,0.2418399999999999,533.0,0.0434138409381602,0.016480699428069,0.01350083697576,,12.300971959664771,2.9718335413474706,,,
134,134,0.04,533,3.0,1,500000.0,,1022.2,0.2044399999999999,533.0,0.0367038727670205,0.0189463509747774,0.0134334088978932,,14.694441234438282,3.0072149835584456,,,
135,135,0.04,533,5.0,1,500000.0,,600.4,0.1200799999999999,533.0,0.0324965854308402,0.0185431970981222,0.0115269401299154,,16.650327708249222,1.9993477980245984,,,
