,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.04,500,1.5,1,500000.0,,500000.0,100.0,500.0,0.4997532132838046,0.1803192098670746,0.0381430944501762,,1.0004939224578602,100.04939224578602,,,
1,1,0.04,500,2.25,1,500000.0,,500000.0,100.0,500.0,0.4995616626621312,0.1792369097677926,0.0380676009461192,,1.000877820539659,100.08778205396588,,,
2,2,0.04,500,3.0,1,500000.0,,500000.0,100.0,500.0,0.4998694085816623,0.179137649494819,0.0382742314802362,,1.000261275809765,100.02612758097652,,,
3,3,0.04,500,5.0,1,500000.0,,500000.0,100.0,500.0,0.4997160898736524,0.1782245204654904,0.0384136450465082,,1.0005684083754218,100.05684083754218,,,
4,4,0.04,501,1.5,1,500000.0,,500000.0,100.0,501.0,0.500742393259543,0.1790262938224941,0.0381381686371884,,1.0005149373322395,100.05149373322396,,,
5,5,0.04,501,2.25,1,500000.0,,500000.0,100.0,501.0,0.5005494961112162,0.1771804134282399,0.0382878748563814,,1.000900395544384,100.09003955443842,,,
6,6,0.04,501,3.0,1,500000.0,,500000.0,100.0,501.0,0.5007566373741156,0.1778297941286681,0.03910621304929,,1.0004862889990611,100.04862889990616,,,
7,7,0.04,501,5.0,1,500000.0,,500000.0,100.0,501.0,0.5009178624541051,0.1779626122984272,0.0383751205537719,,1.0001639784937486,100.01639784937484,,,
8,8,0.04,502,1.5,1,500000.0,,500000.0,100.0,502.0,0.5014621489223601,0.1793947441547343,0.0379773667609053,,1.0010728700862568,100.10728700862568,,,
9,9,0.04,502,2.25,1,500000.0,,500000.0,100.0,502.0,0.5018653948483575,0.1795234362720081,0.0386642750175331,,1.000268251574402,100.02682515744024,,,
10,10,0.04,502,3.0,1,500000.0,,500000.0,100.0,502.0,0.5016751611327095,0.1790594579154869,0.0382227251602418,,1.000647893526181,100.06478935261812,,,
11,11,0.04,502,5.0,1,500000.0,,500000.0,100.0,502.0,0.5016665610679866,0.1798336616522858,0.0383106104350998,,1.0006652642596994,100.06652642596994,,,
12,12,0.04,503,1.5,1,500000.0,,500000.0,100.0,503.0,0.5024889760538145,0.1780312171352451,0.0383637554702092,,1.0010173673178957,100.1017367317896,,,
13,13,0.04,503,2.25,1,500000.0,,500000.0,100.0,503.0,0.5028524045124755,0.178492818910242,0.0379984680637724,,1.0002935264632025,100.02935264632028,,,
14,14,0.04,503,3.0,1,500000.0,,500000.0,100.0,503.0,0.5027344064166641,0.1788674740497443,0.0382069189432824,,1.000528468338156,100.0528468338156,,,
15,15,0.04,503,5.0,1,500000.0,,500000.0,100.0,503.0,0.4700948935232739,0.1804303923817896,0.0383013501990408,,1.095417310071021,109.54173100710211,,,
16,16,0.04,504,1.5,1,500000.0,,500000.0,100.0,504.0,0.5036647492863494,0.1800789126494823,0.038379575433325,,1.0006657754669337,100.06657754669334,,,
17,17,0.04,504,2.25,1,500000.0,,500000.0,100.0,504.0,0.5032290732824777,0.1793657560753465,0.0382260718700572,,1.0015351247001023,100.15351247001028,,,
18,18,0.04,504,3.0,1,500000.0,,500000.0,100.0,504.0,0.5037100638646166,0.1834066489398648,0.0376567345965884,,1.0005757924071172,100.0575792407117,,,
19,19,0.04,504,5.0,1,500000.0,,500000.0,100.0,504.0,0.5036509852314225,0.1792224823923764,0.0379116643465002,,1.000693732764969,100.06937327649688,,,
20,20,0.04,505,1.5,1,500000.0,,500000.0,100.0,505.0,0.5047590499796002,0.1779557454875587,0.0381543061755629,,1.0004776294937046,100.04776294937044,,,
21,21,0.04,505,2.25,1,500000.0,,500000.0,100.0,505.0,0.5044202557421613,0.178298735360511,0.0378680977325846,,1.0011518955421814,100.11518955421812,,,
22,22,0.04,505,3.0,1,500000.0,,500000.0,100.0,505.0,0.4726138691598366,0.1785155099059562,0.0382243559818119,,1.094244893516802,109.4244893516802,,,
23,23,0.04,505,5.0,1,500000.0,,500000.0,100.0,505.0,0.504014549036549,0.1799769818459132,0.0382229362459971,,1.0019629204722666,100.19629204722666,,,
24,24,0.04,506,1.5,1,500000.0,,500000.0,100.0,506.0,0.5056072833880763,0.1837062404517921,0.0381566077219883,,1.0007772799752306,100.07772799752306,,,
25,25,0.04,506,2.25,1,500000.0,,500000.0,100.0,506.0,0.5058528557977183,0.1795974754007931,0.038959527804555,,1.0002908995595727,100.02908995595728,,,
26,26,0.04,506,3.0,1,500000.0,,500000.0,100.0,506.0,0.5057967640148149,0.1800603440547223,0.0384744413832838,,1.0004019537708997,100.04019537708992,,,
27,27,0.04,506,5.0,1,500000.0,,500000.0,100.0,506.0,0.5058880465400535,0.1785759548618857,0.0380311624496596,,1.0002213171055554,100.02213171055556,,,
28,28,0.04,507,1.5,1,500000.0,,500000.0,100.0,507.0,0.5066734403379769,0.1798545731513687,0.0379768333455839,,1.0006446861988638,100.0644686198864,,,
29,29,0.04,507,2.25,1,500000.0,,500000.0,100.0,507.0,0.5066890627875864,0.1786498840815735,0.0379118837500742,,1.000613852155769,100.06138521557688,,,
30,30,0.04,507,3.0,1,500000.0,,500000.0,100.0,507.0,0.5068261603650399,0.1787348426591924,0.0382533285486458,,1.0003431455093217,100.03431455093217,,,
31,31,0.04,507,5.0,1,500000.0,,500000.0,100.0,507.0,0.5068879537262319,0.1788400552154311,0.037879498169275,,1.0002210842437047,100.02210842437049,,,
32,32,0.04,508,1.5,1,500000.0,,500000.0,100.0,508.0,0.5077173600556648,0.179307052249071,0.0381366576725232,,1.0005568128774098,100.05568128774098,,,
33,33,0.04,508,2.25,1,500000.0,,500000.0,100.0,508.0,0.5072832925647959,0.1789074635667241,0.038816905570855,,1.0014184808790867,100.1418480879087,,,
34,34,0.04,508,3.0,1,500000.0,,500000.0,100.0,508.0,0.5072712235290624,0.1786454681687025,0.0379771830815625,,1.001443157946302,100.14431579463022,,,
35,35,0.04,508,5.0,1,500000.0,,500000.0,100.0,508.0,0.5077307994886269,0.179573745992476,0.0380847888609981,,1.0005303442612834,100.05303442612836,,,
36,36,0.04,509,1.5,1,500000.0,,500000.0,100.0,509.0,0.508821740700489,0.1777928711713587,0.0391129484519038,,1.00035042428626,100.035042428626,,,
37,37,0.04,509,2.25,1,500000.0,,500000.0,100.0,509.0,0.5088227242168614,0.1785534966271965,0.0377834935314087,,1.0003484367757576,100.03484367757574,,,
38,38,0.04,509,3.0,1,500000.0,,500000.0,100.0,509.0,0.508882807342377,0.1790045406213646,0.0383605762068214,,1.0002303084756288,100.02303084756292,,,
39,39,0.04,509,5.0,1,500000.0,,500000.0,100.0,509.0,0.4761871063770141,0.1790758162969912,0.0382853689406835,,1.0946583771083396,109.46583771083394,,,
40,40,0.04,510,1.5,1,500000.0,,500000.0,100.0,510.0,0.5098979343315364,0.1791363130761538,0.0378460514015807,,1.0002001749767622,100.02001749767624,,,
41,41,0.04,510,2.25,1,500000.0,,500000.0,100.0,510.0,0.5097793620850666,0.177109135802376,0.0381763474823406,,1.000432859893324,100.04328598933242,,,
42,42,0.04,510,3.0,1,500000.0,,500000.0,100.0,510.0,0.5098642900824529,0.1794338968664684,0.0381331392677454,,1.000266196047353,100.02661960473527,,,
43,43,0.04,510,5.0,1,500000.0,,500000.0,100.0,510.0,0.5099003085101799,0.1833821446650042,0.0374597188577164,,1.0001955485544771,100.01955485544777,,,
44,44,0.04,511,1.5,1,500000.0,,500000.0,100.0,511.0,0.5108572944425305,0.1770302351918933,0.03782551381169,,1.0002793802288517,100.02793802288518,,,
45,45,0.04,511,2.25,1,500000.0,,500000.0,100.0,511.0,0.5107177112494583,0.1785716477182131,0.0377769719316881,,1.000552877478509,100.05528774785094,,,
46,46,0.04,511,3.0,1,500000.0,,500000.0,100.0,511.0,0.5107141431871923,0.179177313237747,0.0380826993854551,,1.0005598654334964,100.05598654334965,,,
47,47,0.04,511,5.0,1,500000.0,,500000.0,100.0,511.0,0.5108030945010569,0.17977455536908,0.0381300635974729,,1.0003856040908172,100.03856040908168,,,
48,48,0.04,512,1.5,1,500000.0,,500000.0,100.0,512.0,0.5118324943711172,0.1769065962648231,0.038078685500904,,1.0003272852521448,100.0327285252145,,,
49,49,0.04,512,2.25,1,500000.0,,500000.0,100.0,512.0,0.5118240732096524,0.1782100074823951,0.0380662250222762,,1.0003437728024078,100.03437728024078,,,
50,50,0.04,512,3.0,1,500000.0,,500000.0,100.0,512.0,0.5118695655198167,0.1804183907171606,0.0382576320107651,,1.00025484693714,100.025484693714,,,
51,51,0.04,512,5.0,1,500000.0,,500000.0,100.0,512.0,0.5117651884398924,0.1798840102410319,0.0384810443024632,,1.0004590045067494,100.04590045067496,,,
52,52,0.04,513,1.5,1,500000.0,,500000.0,100.0,513.0,0.5125169689348695,0.1801841387227866,0.0379684387877601,,1.0009428486612024,100.09428486612023,,,
53,53,0.04,513,2.25,1,500000.0,,500000.0,100.0,513.0,0.512867427638389,0.1777789925822722,0.0377884960487401,,1.0002585146851088,100.0258514685109,,,
54,54,0.04,513,3.0,1,500000.0,,500000.0,100.0,513.0,0.5126887020779123,0.1798505380590825,0.0380734378920481,,1.0006075707865765,100.06075707865764,,,
55,55,0.04,513,5.0,1,500000.0,,500000.0,100.0,513.0,0.5127391573633077,0.177916706859035,0.0379890576404509,,1.000508890362758,100.0508890362758,,,
56,56,0.04,514,1.5,1,500000.0,,500000.0,100.0,514.0,0.5135291990483892,0.1785506375895205,0.0378523909009352,,1.0009174108798895,100.09174108798896,,,
57,57,0.04,514,2.25,1,500000.0,,500000.0,100.0,514.0,0.513767528094536,0.178612341448807,0.0376001394179937,,1.0004526387075217,100.04526387075217,,,
58,58,0.04,514,3.0,1,500000.0,,500000.0,100.0,514.0,0.5136430813473453,0.17939038271515,0.0387210704641425,,1.0006951840017015,100.06951840017015,,,
59,59,0.04,514,5.0,1,500000.0,,500000.0,100.0,514.0,0.4806653837833018,0.1833216909695091,0.0378534675105674,,1.0950700005654936,109.50700005654936,,,
60,60,0.04,515,1.5,1,500000.0,,500000.0,100.0,515.0,0.5148372957807851,0.1806503447410833,0.0379081840865439,,1.000316079249744,100.03160792497442,,,
61,61,0.04,515,2.25,1,500000.0,,500000.0,100.0,515.0,0.5147064913474424,0.1782076998094469,0.0379866190139191,,1.000570396994872,100.05703969948722,,,
62,62,0.04,515,3.0,1,500000.0,,500000.0,100.0,515.0,0.5148395216659992,0.1784495997641587,0.0379989704652984,,1.000311753511804,100.0311753511804,,,
63,63,0.04,515,5.0,1,500000.0,,500000.0,100.0,515.0,0.5147204027083034,0.1798770260568407,0.0379807166542429,,1.0005432957224656,100.05432957224656,,,
64,64,0.04,516,1.5,1,500000.0,,500000.0,100.0,516.0,0.5158184887908874,0.1782160113348918,0.0380046845569341,,1.0003520043171037,100.03520043171036,,,
65,65,0.04,516,2.25,1,500000.0,,500000.0,100.0,516.0,0.5157861882085172,0.180115821479263,0.0379995145421965,,1.000414734890229,100.04147348902292,,,
66,66,0.04,516,3.0,1,500000.0,,500000.0,100.0,516.0,0.515239256135601,0.1795285580545815,0.0380996850850494,,1.001483771685414,100.14837716854136,,,
67,67,0.04,516,5.0,1,500000.0,,500000.0,100.0,516.0,0.5158606046057912,0.1792199072102779,0.0378820053780641,,1.0002702808452415,100.02702808452416,,,
68,68,0.04,517,1.5,1,500000.0,,500000.0,100.0,517.0,0.5168350489567046,0.1787720091949361,0.0380133468079961,,1.0003191868699075,100.03191868699074,,,
69,69,0.04,517,2.25,1,500000.0,,500000.0,100.0,517.0,0.5168469033846123,0.1782743766824153,0.0379780037989281,,1.000296236860495,100.02962368604948,,,
