,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.02,502,2,500000.0,1.17662360156545,,13801.5,2.7603,,502.0,0.037406620071124046,0.018757091936094896,0.007501509809702664,13.421638380023868,37.05018907588465,
1,1,0.02,522,2,500000.0,1.184814908884,,14091.5,2.8183,,522.0,0.03725489008161276,0.019413927636908367,0.0072417875296217505,14.011597549666591,39.489142908900064,
2,2,0.02,542,2,500000.0,1.19557065892945,,14020.0,2.804,,542.0,0.04126002264570161,0.01805982446758985,0.007163223342797381,13.137008189974248,36.83580052527108,
3,3,0.02,562,2,500000.0,1.20653239223348,,13993.0,2.7986,,562.0,0.045410324928298,0.018102255241401848,0.007176151885113303,12.377353780255154,34.63989987281044,
4,4,0.02,582,2,500000.0,1.21559007975785,,14163.5,2.8327,,582.0,0.04420047526423332,0.01778835172002665,0.007216498420891272,13.167450817188271,37.29949021558036,
5,5,0.02,602,2,500000.0,1.22050059246538,,14287.5,2.8575,,602.0,0.04308926257783696,0.018450634451167368,0.007234294158496592,13.975569084406157,39.92874346488915,
6,6,0.02,622,2,500000.0,1.22741865002142,,14304.0,2.8608,,622.0,0.04296312097102373,0.018357304322731048,0.00719558741797064,14.479609815271548,41.42475911031898,
7,7,0.02,642,2,500000.0,1.23521015912391,,14247.0,2.8494,,642.0,0.047797344769662686,0.018280326363696007,0.007117083893138096,13.44097635096698,38.29469445176964,
8,8,0.02,662,2,500000.0,1.24314995045508,,14467.5,2.8935,,662.0,0.04914911123341881,0.019325300288550187,0.007442382287243548,13.4801693124424,38.996147336470585,
9,9,0.02,682,2,500000.0,1.2512710931248,,14506.0,2.9012,,682.0,0.04578277192211999,0.019370575988264502,0.007488589844700477,14.89892309935936,43.229917601726605,
10,10,0.02,702,2,500000.0,1.25928548443795,,14616.0,2.9231999999999996,,702.0,0.046010997853102246,0.018033167810694275,0.007549803432516704,15.290155861637068,44.69008084504851,
11,11,0.02,722,2,500000.0,1.26742532522346,,14578.5,2.9157,,722.0,0.050876457778429085,0.01858765202931501,0.007401415055078159,14.214056296650876,41.43634973178786,
12,12,0.02,742,2,500000.0,1.27528577565715,,14705.0,2.941,,742.0,0.049837052646807926,0.018477138841780982,0.007397458350459493,14.893021438329727,43.80337923147378,
13,13,0.02,762,2,500000.0,1.28337129179016,,14734.5,2.9469,,762.0,0.05637603160761273,0.01829411444596193,0.007258160636864516,13.516547735617927,39.83196652665772,
14,14,0.02,782,2,500000.0,1.29164824012589,,14716.0,2.9432,,782.0,0.05357258903205775,0.0187468209039388,0.007177510418399402,14.62564493233992,43.06211609508511,
15,15,0.02,802,2,500000.0,1.30021834112426,,14932.5,2.9865,,802.0,0.053462192443475935,0.01974467461592989,0.007302415486560965,15.028336342189789,44.905411723124296,
16,16,0.02,822,2,500000.0,1.30869521201282,,14928.0,2.9856,,822.0,0.0528258448208021,0.018822560626214,0.0072747845609628225,15.576664901098324,46.50889571944839,
17,17,0.02,842,2,500000.0,1.31711516242917,,15005.5,3.0011,,842.0,0.059914066136457216,0.01846476818122256,0.007257187190847555,14.08827340977797,42.277586091227455,
18,18,0.02,862,2,500000.0,1.3257059739536,,15004.0,3.0008,,862.0,0.057114392016558206,0.0191082995632554,0.007424624865523248,15.124161946480374,45.38209469376239,
19,19,0.02,882,2,500000.0,1.33418690330805,,15249.5,3.0499,,882.0,0.05776533542677953,0.018556073265940214,0.007274607544522301,15.273189540420784,46.582567534049055,
20,20,0.02,902,2,500000.0,1.34305723027778,,15292.0,3.0584,,902.0,0.05489066025336342,0.017694227747107626,0.007345084247358698,16.432689329880283,50.25755760533754,
21,21,0.02,922,2,500000.0,1.35202507217289,,15188.5,3.0377,,922.0,0.06027441164388847,0.018635871530013375,0.00730889400841329,15.337179705715982,46.63127159847788,
22,22,0.02,942,2,500000.0,1.36109770020853,,15453.0,3.0906,,942.0,0.06062005713869212,0.018184015220160672,0.007310183429098183,15.546939027891487,48.05935912011625,
23,23,0.02,962,2,500000.0,1.37010270270469,,15282.5,3.0565,,962.0,0.0638176604616092,0.01807796916170908,0.00732167802996984,15.077284015307036,46.08404219139149,
24,24,0.02,982,2,500000.0,1.37934440695512,,15410.0,3.082,,982.0,0.05882839316939226,0.019075302293273252,0.007243268125582554,16.709162550481885,51.498585335071695,
25,25,0.02,1002,2,500000.0,1.38819192301866,,15420.5,3.0841,,1002.0,0.0641612908219713,0.01938128070307724,0.007315881092068742,15.716250885164415,48.47661246669331,
26,26,0.02,1022,2,500000.0,1.39749037919015,,15551.5,3.1103,,1022.0,0.0691620594698179,0.018753324613850594,0.007176498219620578,14.779599182258336,45.969167497617136,
27,27,0.02,1042,2,500000.0,1.40690115714451,,15494.0,3.0988,,1042.0,0.06344427800240737,0.018592753907060992,0.007295455093312327,16.424612211955846,50.898099035870544,
28,28,0.02,1062,2,500000.0,1.41643111237549,,15538.5,3.1077,,1062.0,0.06587945357853187,0.017420246808602494,0.007200172425031288,16.122526662451776,50.110023758030714,
29,29,0.02,1082,2,500000.0,1.42608801864174,,15724.5,3.1449,,1082.0,0.06281386393982302,0.01856478227171617,0.0072617496042206384,17.255034219314908,54.25543371797336,
30,30,0.02,1102,2,500000.0,1.43534393733411,,15552.0,3.1104,,1102.0,0.07157760829682047,0.017375817532190706,0.0070630286920287935,15.47424931832684,48.156874465205085,
31,31,0.02,1122,2,500000.0,1.44497470086693,,15859.0,3.1718,,1122.0,0.06258482371481477,0.019068421207978865,0.007285979881443375,17.955584568928284,56.93481471070969,
32,32,0.02,1142,2,500000.0,1.45469620088515,,15927.5,3.1855,,1142.0,0.07077845096148394,0.018340680451016066,0.00695673831971353,16.197642900848876,51.59063296912732,
33,33,0.02,1162,2,500000.0,1.46474671629238,,15829.5,3.1659,,1162.0,0.07821490210949378,0.018988506765687852,0.007512857573053651,14.856560708170836,47.03381335088597,
34,34,0.02,1182,2,500000.0,1.47474509520611,,15909.5,3.1819,,1182.0,0.07549875368124502,0.018424061142579978,0.00730066021166937,15.733674489388825,50.100482033031874,
35,35,0.02,1202,2,500000.0,1.48420475439885,,15962.0,3.1924,,1202.0,0.0688960994465333,0.01707216827393923,0.007135951756175865,17.461910360105925,55.750993963411936,
36,36,0.02,1222,2,500000.0,1.49435122001166,,16162.5,3.2325,,1222.0,0.07590792439646066,0.018355960450772823,0.007225895838481978,16.11038138449542,52.06536532393376,
37,37,0.02,1242,2,500000.0,1.50458299346498,,16072.5,3.2145,,1242.0,0.0749732731092081,0.01911955769565992,0.0072300871737765405,16.569087177673296,53.26006750020623,
38,38,0.02,1262,2,500000.0,1.51490270238743,,15953.5,3.1907000000000005,,1262.0,0.08132871229577177,0.01981450714134252,0.007253001357144459,15.51862055881925,49.515305966857376,
39,39,0.02,1282,2,500000.0,1.52531141053088,,16131.5,3.2263,,1282.0,0.07460566557529091,0.01897286232838872,0.0073369269764958275,17.338788500582936,55.946529061663085,
40,40,0.02,1302,2,500000.0,1.53529692139643,,16246.5,3.2493,,1302.0,0.0748058582653357,0.019085648079983183,0.007171467685027928,17.406533988490256,56.55855332112248,
41,41,0.02,1322,2,500000.0,1.54611350370685,,16193.5,3.2387000000000006,,1322.0,0.08213304671016884,0.017835245661209097,0.007600547947652806,16.132224699593287,52.22805163673238,
42,42,0.02,1342,2,500000.0,1.55622777412061,,16454.5,3.2909,,1342.0,0.07441454549984881,0.017432948675329768,0.007382372440746802,18.03412787645236,59.34837183720998,
43,43,0.02,1362,2,500000.0,1.5672334053583,,16214.0,3.2428,,1362.0,0.08153808737142754,0.01883125840487892,0.007009424940423463,16.775666354710328,54.428229852167455,
44,44,0.02,1382,2,500000.0,1.5774790998375,,16400.0,3.28,,1382.0,0.08122828853481678,0.017671538173488276,0.007258882136704089,17.015238367295247,55.80197172424312,
45,45,0.02,1402,2,500000.0,1.58867462374292,,16388.5,3.2777,,1402.0,0.07880734123773436,0.01848520038351265,0.00727589114907436,17.805351427485157,58.35712278064933,
46,46,0.02,1422,2,500000.0,1.59905294879362,,16449.5,3.2899,,1422.0,0.08448574700128118,0.0195533979666249,0.007459515104890307,16.84004396866242,55.40263817426009,
47,47,0.02,1442,2,500000.0,1.61044060976595,,16557.0,3.3114,,1442.0,0.08121903807591478,0.01881408622403366,0.007160121083072572,17.76019580093858,58.825285960868825,
48,48,0.02,1462,2,500000.0,1.62094413794722,,16488.5,3.2977,,1462.0,0.08794383552663022,0.018669881531200288,0.007098251296741931,16.64206093682613,54.89103300081594,
49,49,0.02,1482,2,500000.0,1.63252361152239,,16548.0,3.3096,,1482.0,0.08524072932266334,0.018866788017363835,0.0074149826359290365,17.387087812886413,57.54599438019704,
50,50,0.02,1502,2,500000.0,1.64315853578386,,16493.0,3.2986000000000004,,1502.0,0.09034889177451075,0.0175148579415487,0.0071574587110377,16.626851774766077,54.84133073494084,
51,51,0.02,1522,2,500000.0,1.65494170927134,,16919.5,3.3839,,1522.0,0.09251900249842035,0.018195082870879148,0.0074287243369099264,16.467583491039424,55.704551052565215,
52,52,0.02,1542,2,500000.0,1.6668514497279,,16685.5,3.3371000000000004,,1542.0,0.09343438411247008,0.017739252575798874,0.007050985502528367,16.539102859568096,55.19394355574051,
53,53,0.02,1562,2,500000.0,1.67771008122563,,16873.0,3.3746,,1562.0,0.08583369552400198,0.019107072321627214,0.007168294604038401,18.198001800876,61.410295835535706,
54,54,0.02,1582,2,500000.0,1.68982661204537,,16790.5,3.3581000000000003,,1582.0,0.0900103319935397,0.017155016711613017,0.007303751454998232,17.577472428985843,59.027343888457935,
55,55,0.02,1602,2,500000.0,1.70082426307364,,16970.5,3.3941,,1602.0,0.09478939618918503,0.017962912088921562,0.007346019398906193,16.9267555003214,57.44704394670633,
56,56,0.02,1622,2,500000.0,1.713153407462,,17026.0,3.4052,,1622.0,0.09707700131082221,0.01799442447808597,0.007668098532062126,16.732182755334726,56.97403088137546,
57,57,0.02,1642,2,500000.0,1.72428741222392,,16947.5,3.3895,,1642.0,0.08829977911136666,0.018201447161785917,0.007328490236078195,18.596053503126264,63.02953765997013,
58,58,0.02,1662,2,500000.0,1.73682623902021,,17051.5,3.4103000000000003,,1662.0,0.09421005886656529,0.01789908708234564,0.007411089566156173,17.645118431066287,60.17466255943181,
59,59,0.02,1682,2,500000.0,1.74809352760542,,17232.0,3.4464,,1682.0,0.08998249907835996,0.01861923571412068,0.007310459145424192,18.751397155472525,64.63048890667943,
60,60,0.02,1702,2,500000.0,1.76085219547323,,17246.5,3.4493,,1702.0,0.09485000029201272,0.018335250514809266,0.0073942345909040995,17.944756824857066,61.8950676283977,
61,61,0.02,1722,2,500000.0,1.77374138198766,,17199.5,3.4399,,1722.0,0.0948014472946852,0.01896473288712664,0.007273102670889691,18.187346402409368,62.550670329618725,
62,62,0.02,1742,2,500000.0,1.78522668397861,,17312.5,3.4625,,1742.0,0.0954264510739904,0.01714304800837292,0.007391359622311329,18.29440734711373,63.33868915794503,
63,63,0.02,1762,2,500000.0,1.79833578017,,17201.5,3.4403,,1762.0,0.1040866600087611,0.01758530375415213,0.007180960927170263,17.016571997146553,58.51133308764172,
64,64,0.02,1782,2,500000.0,1.80996060028449,,17371.0,3.4742000000000006,,1782.0,0.09721315492402029,0.018364334607346985,0.0071534266222185155,18.33195583510156,63.689677404369206,
65,65,0.02,1802,2,500000.0,1.82329779796716,,17412.5,3.4825,,1802.0,0.10231176020931798,0.017196114012097623,0.007365808901231859,17.62056607742193,61.35775230463496,
66,66,0.02,1822,2,500000.0,1.8350535944249,,17337.5,3.4675,,1822.0,0.09645537625874567,0.01852140388354912,0.0073239792933012,18.8897837473543,65.50109189229525,
67,67,0.02,1842,2,500000.0,1.84862940133004,,17500.0,3.5,,1842.0,0.09898390971852675,0.017672098193304113,0.007315000753659909,18.63935935393136,65.24541991874901,
68,68,0.02,1862,2,500000.0,1.86233432512373,,17428.0,3.4856,,1862.0,0.1045112350003592,0.018793243631568812,0.007389399805151862,17.82309310185839,62.12431284287893,
