,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,3177.6,0.63552,,50.0,0.0031669358722780316,0.015504699501270754,0.00838002641885574,15.88171473773148,10.089294762423616,
1,1,0.05,60,2.25,1,500000.0,,4190.2,0.83804,,60.0,0.0038439534823524473,0.015668765018348525,0.008682538511150641,15.671656488050669,13.135119333133495,
2,2,0.05,70,2.25,1,500000.0,,5125.4,1.0250799999999995,,70.0,0.004787674881058024,0.015561983044422145,0.009045057530877166,14.625830293333483,14.994747600605505,
3,3,0.05,80,2.25,1,500000.0,,6249.2,1.24984,,80.0,0.005241423320646277,0.014917593364212865,0.008672765338368558,15.2862407627269,19.10126448520516,
4,4,0.05,90,2.25,1,500000.0,,7240.0,1.448,,90.0,0.006033221387303911,0.015238927014047285,0.008622690729819303,14.989111280543405,21.709237880301835,
5,5,0.05,100,2.25,1,500000.0,,8216.2,1.64324,,100.0,0.0067443182688805324,0.014842488799935213,0.00891375037379007,14.84739847100378,24.392634046656788,
6,6,0.05,110,2.25,1,500000.0,,9266.4,1.85328,,110.0,0.007445159029114733,0.014894492274523871,0.008852941440066823,14.866438727629047,27.55162136470767,
7,7,0.05,120,2.25,1,500000.0,,10312.0,2.0624,,120.0,0.008058368513846401,0.015480191941966055,0.008663644984327732,14.902302521640827,30.732168697796,
8,8,0.05,130,2.25,1,500000.0,,11284.8,2.25696,,130.0,0.008999351383579324,0.015601836142241723,0.00885398779050225,14.454998158617087,32.63059836394812,
9,9,0.05,140,2.25,1,500000.0,,12273.2,2.45464,,140.0,0.009841546054315134,0.015309096145707413,0.008650794642013881,14.25382071230132,34.985835110724175,
10,10,0.05,150,2.25,1,500000.0,,13142.0,2.6284,,150.0,0.01067717437680926,0.015676664296599772,0.00887393564413613,14.103248774807373,37.076953696719535,
11,11,0.05,160,2.25,1,500000.0,,14159.4,2.8318800000000004,,160.0,0.011898518714644977,0.014846075564839956,0.008858699077586723,13.459258632951094,38.115711472726865,
12,12,0.05,170,2.25,1,500000.0,,15032.8,3.00656,,170.0,0.012643356419448536,0.015126169602780508,0.00881028710498118,13.45976070167174,40.4708212134648,
13,13,0.05,180,2.25,1,500000.0,,16045.4,3.20908,,180.0,0.013725603525818995,0.015106978780712524,0.008779365949690067,13.117256439523047,42.097902100393135,
14,14,0.05,190,2.25,1,500000.0,,16882.2,3.37644,,190.0,0.014665085305949788,0.015005812751375197,0.008935977938506626,12.971211623567275,43.79947366495384,
15,15,0.05,200,2.25,1,500000.0,,17790.8,3.55816,,200.0,0.01569551396626707,0.01482332769606228,0.008687913731805472,12.809331396741612,45.58292547153498,
16,16,0.05,210,2.25,1,500000.0,,18654.0,3.7308,,210.0,0.016632315303792212,0.014692605525555184,0.008667449393778,12.632499737171054,47.12672380057416,
17,17,0.05,220,2.25,1,500000.0,,19465.4,3.89308,,220.0,0.01768313739767109,0.014737171040735096,0.008886488480557023,12.468046345527778,48.545014412025786,
18,18,0.05,230,2.25,1,500000.0,,20371.8,4.07436,,230.0,0.01911810201309549,0.014672777475717647,0.008902586415798207,12.055375037060903,49.1242032558154,
19,19,0.05,240,2.25,1,500000.0,,21013.6,4.202719999999999,,240.0,0.02048068395478708,0.014049860261094563,0.008966447528285385,11.777994046873076,49.49866031412734,
20,20,0.05,250,2.25,1,500000.0,,21880.0,4.376,,250.0,0.022176850898057408,0.014751921701811044,0.008836110712741043,11.325967755727088,49.56265504068581,
21,21,0.05,260,2.25,1,500000.0,,22554.4,4.510879999999999,,260.0,0.022857707184857644,0.01496266766431944,0.008803192738212803,11.40362228301326,51.43916951215756,
22,22,0.05,270,2.25,1,500000.0,,23356.8,4.67136,,270.0,0.023380054011056473,0.014623140317340685,0.00890945705087386,11.559552058614972,53.99213452122051,
23,23,0.05,280,2.25,1,500000.0,,24070.6,4.81412,,280.0,0.024426747020334004,0.01410572544125716,0.008752747823591287,11.46589954002352,55.20422796896587,
