# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.388599999999999909e+03	4.777199999999999780e-01	nan	5.000000000000000000e+01	2.013548412442389690e-03	1.113153521854728586e-02	1.172319944222159974e-02	2.500665659501080285e+01	1.193781875372978618e+01	nan
nan	3.097400000000000091e+03	6.194800000000000306e-01	nan	6.000000000000000000e+01	2.386939079707417564e-03	1.124525888874743432e-02	1.164658148152462533e-02	2.525305375994303603e+01	1.564243488385992364e+01	nan
nan	3.741800000000000182e+03	7.483599999999999142e-01	nan	7.000000000000000000e+01	2.961368333265568167e-03	1.193082901408228091e-02	1.159690139341075163e-02	2.368895920594268034e+01	1.772931108077413853e+01	nan
nan	4.466600000000000364e+03	8.933199999999998919e-01	nan	8.000000000000000000e+01	3.560508778821258775e-03	1.063458375382754853e-02	1.153650037289409222e-02	2.250636958501810270e+01	2.010540615794884189e+01	nan
nan	5.254199999999999818e+03	1.050839999999999996e+00	nan	9.000000000000000000e+01	4.226671365043443811e-03	1.085306823908525030e-02	1.147436075840436130e-02	2.136734390046563803e+01	2.245691194584421879e+01	nan
nan	5.901000000000000000e+03	1.180199999999999916e+00	nan	1.000000000000000000e+02	4.542115575904404241e-03	1.119464865003505852e-02	1.143907672577855646e-02	2.207285841008044969e+01	2.606055391985209368e+01	nan
nan	6.708600000000000364e+03	1.341720000000000024e+00	nan	1.100000000000000000e+02	5.098524796869697076e-03	1.058655006904274734e-02	1.169207210482540657e-02	2.163909129835928979e+01	2.902655136672782277e+01	nan
nan	7.356600000000000364e+03	1.471319999999999961e+00	nan	1.200000000000000000e+02	5.851216707290518917e-03	1.063287754007210748e-02	1.151974590174369498e-02	2.065110471931437530e+01	3.038257318191036305e+01	nan
nan	8.083600000000000364e+03	1.616720000000000157e+00	nan	1.300000000000000000e+02	6.461186056134238589e-03	1.059043262975076574e-02	1.159228433303259760e-02	2.025178505924385419e+01	3.274616650406367313e+01	nan
nan	8.754799999999999272e+03	1.750960000000000294e+00	nan	1.400000000000000000e+02	7.161296663502981011e-03	1.074930531423468928e-02	1.168934125514845337e-02	1.961363991970718601e+01	3.433658461506771431e+01	nan
nan	9.295799999999999272e+03	1.859159999999999924e+00	nan	1.500000000000000000e+02	7.709991372581726128e-03	1.060018938079257400e-02	1.154935296642571954e-02	1.951128020983358624e+01	3.629229341333979875e+01	nan
nan	1.008460000000000036e+04	2.016919999999999824e+00	nan	1.600000000000000000e+02	8.809006150255527939e-03	1.038800507641709017e-02	1.156430693827668887e-02	1.821717291267212246e+01	3.675638639074642100e+01	nan
