# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	4.777199999999999704e+02	9.554399999999999005e-02	nan	1.000000000000000000e+01	4.027096824884779597e-04	2.226307043709457346e-03	2.344639888444319774e-03	5.001331319002160214e+00	2.387563750745957059e+00	nan
nan	6.194800000000000182e+02	1.238960000000000061e-01	nan	1.200000000000000000e+01	4.773878159414835019e-04	2.249051777749486950e-03	2.329316296304925153e-03	5.050610751988607205e+00	3.128486976771984729e+00	nan
nan	7.483600000000000136e+02	1.496719999999999717e-01	nan	1.400000000000000000e+01	5.922736666531136117e-04	2.386165802816456096e-03	2.319380278682150499e-03	4.737791841188536246e+00	3.545862216154827884e+00	nan
nan	8.933200000000000500e+02	1.786639999999999895e-01	nan	1.600000000000000000e+01	7.121017557642517768e-04	2.126916750765509619e-03	2.307300074578818357e-03	4.501273917003620895e+00	4.021081231589768379e+00	nan
nan	1.050839999999999918e+03	2.101679999999999937e-01	nan	1.800000000000000000e+01	8.453342730086887838e-04	2.170613647817050060e-03	2.294872151680872174e-03	4.273468780093127251e+00	4.491382389168843581e+00	nan
nan	1.180200000000000045e+03	2.360399999999999721e-01	nan	2.000000000000000000e+01	9.084231151808808916e-04	2.238929730007011617e-03	2.287815345155711205e-03	4.414571682016090293e+00	5.212110783970418382e+00	nan
nan	1.341720000000000027e+03	2.683440000000000270e-01	nan	2.200000000000000000e+01	1.019704959373939415e-03	2.117310013808549642e-03	2.338414420965081401e-03	4.327818259671857959e+00	5.805310273345564376e+00	nan
nan	1.471320000000000164e+03	2.942639999999999700e-01	nan	2.400000000000000000e+01	1.170243341458103827e-03	2.126575508014421668e-03	2.303949180348738995e-03	4.130220943862875416e+00	6.076514636382072787e+00	nan
nan	1.616720000000000027e+03	3.233440000000000203e-01	nan	2.600000000000000000e+01	1.292237211226847761e-03	2.118086525950153148e-03	2.318456866606519607e-03	4.050357011848770838e+00	6.549233300812734804e+00	nan
nan	1.750959999999999809e+03	3.501920000000000588e-01	nan	2.800000000000000000e+01	1.432259332700596202e-03	2.149861062846938030e-03	2.337868251029690848e-03	3.922727983941437291e+00	6.867316923013542684e+00	nan
nan	1.859159999999999854e+03	3.718319999999999959e-01	nan	3.000000000000000000e+01	1.541998274516345139e-03	2.120037876158514627e-03	2.309870593285143995e-03	3.902256041966717159e+00	7.258458682667959572e+00	nan
nan	2.016920000000000073e+03	4.033839999999999648e-01	nan	3.200000000000000000e+01	1.761801230051105675e-03	2.077601015283417861e-03	2.312861387655337775e-03	3.643434582534424315e+00	7.351277278149284555e+00	nan
nan	2.137079999999999927e+03	4.274159999999999071e-01	nan	3.400000000000000000e+01	1.791934523274676212e-03	2.074606488270995357e-03	2.309345056668458528e-03	3.797100468151339836e+00	8.113996308314240125e+00	nan
nan	2.255960000000000036e+03	4.511919999999999820e-01	nan	3.600000000000000000e+01	2.032698142530762250e-03	2.162968479204126389e-03	2.333496543237838835e-03	3.553409925753852949e+00	8.017392184856968029e+00	nan
nan	2.373320000000000164e+03	4.746640000000000303e-01	nan	3.800000000000000000e+01	2.147213861647969367e-03	2.162207070613526502e-03	2.321794373978253168e-03	3.552781190126525157e+00	8.431789432011836283e+00	nan
nan	2.483800000000000182e+03	4.967599999999999238e-01	nan	4.000000000000000000e+01	2.260770762444508190e-03	2.087019669811445311e-03	2.322764156895523215e-03	3.565165643513934945e+00	8.855688952501797218e+00	nan
nan	2.614880000000000109e+03	5.229759999999999964e-01	nan	4.200000000000000000e+01	2.508178080240668507e-03	2.102285301355541394e-03	2.327122392286480254e-03	3.363183231541570173e+00	8.793995957647743111e+00	nan
nan	2.725440000000000055e+03	5.450880000000000170e-01	nan	4.400000000000000000e+01	2.566958417087334982e-03	2.119439453658099673e-03	2.273628113547682735e-03	3.432861981199339940e+00	9.355124826767461599e+00	nan
nan	2.815079999999999927e+03	5.630159999999999609e-01	nan	4.600000000000000000e+01	2.908935303671569307e-03	2.118869867031746533e-03	2.353531819060230949e-03	3.169597075511999762e+00	8.922244681391058307e+00	nan
nan	2.938559999999999945e+03	5.877120000000000122e-01	nan	4.800000000000000000e+01	2.959908645322002242e-03	2.126923216625001972e-03	2.300782549636728840e-03	3.250102720971791204e+00	9.551353545999333505e+00	nan
nan	3.054039999999999964e+03	6.108080000000000176e-01	nan	5.000000000000000000e+01	3.089470143888775003e-03	2.118261776645933951e-03	2.321350157072386150e-03	3.241471306428651111e+00	9.901866341959800977e+00	nan
nan	3.144519999999999982e+03	6.289040000000000186e-01	nan	5.200000000000000000e+01	3.374026189203504882e-03	2.108728369869645146e-03	2.351365962223577518e-03	3.085656666007392968e+00	9.704062199066450844e+00	nan
nan	3.252039999999999964e+03	6.504079999999999862e-01	nan	5.400000000000000000e+01	3.502739268615186891e-03	2.141183246976000910e-03	2.333624636936868554e-03	3.087466121408399822e+00	1.004176860572257901e+01	nan
nan	3.342240000000000236e+03	6.684480000000000421e-01	nan	5.600000000000000000e+01	3.635284177657923006e-03	2.097075443686866655e-03	2.317755024914138796e-03	3.084011897393158730e+00	1.030765416609811780e+01	nan
nan	3.455280000000000200e+03	6.910559999999998926e-01	nan	5.800000000000000000e+01	3.616097330211687395e-03	2.091804943429676454e-03	2.302996390447067335e-03	3.218071889160639021e+00	1.111982286893067950e+01	nan
nan	3.532800000000000182e+03	7.065600000000000769e-01	nan	6.000000000000000000e+01	4.075696368206536621e-03	2.097842527938085545e-03	2.332404018131602717e-03	2.948174867704809632e+00	1.041581093956074611e+01	nan
nan	3.636480000000000473e+03	7.272959999999999425e-01	nan	6.200000000000000000e+01	4.344480710356037403e-03	2.185044873251417059e-03	2.349044452120625012e-03	2.859629636819939869e+00	1.040121418815679100e+01	nan
nan	3.722759999999999764e+03	7.445519999999998806e-01	nan	6.400000000000000000e+01	4.313447571676078639e-03	2.129678533801179340e-03	2.306670609254045899e-03	2.970560963756601058e+00	1.105789074192232491e+01	nan
nan	3.825640000000000327e+03	7.651280000000000303e-01	nan	6.600000000000000000e+01	4.751525238029899109e-03	2.041735542683532478e-03	2.363130479835068125e-03	2.791400135892321721e+00	1.067927128844763374e+01	nan
nan	3.920159999999999854e+03	7.840320000000000622e-01	nan	6.800000000000000000e+01	4.850023348017202911e-03	2.009752319917565595e-03	2.322729166390815128e-03	2.820723283128476311e+00	1.105460627892759007e+01	nan
