,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
20,20,0.05,250,2.25,1,500000.0,,15270.2,3.05404,,250.0,0.015447350719443875,0.010591308883229667,0.01160675078536193,16.207356532143255,49.50933170979901,
21,21,0.05,260,2.25,1,500000.0,,15722.6,3.14452,,260.0,0.016870130946017525,0.010543641849348227,0.011756829811117888,15.428283330036964,48.520310995332245,
22,22,0.05,270,2.25,1,500000.0,,16260.2,3.25204,,270.0,0.017513696343075934,0.010705916234880004,0.011668123184684343,15.437330607042,50.2088430286129,
23,23,0.05,280,2.25,1,500000.0,,16711.2,3.3422400000000003,,280.0,0.01817642088828961,0.010485377218434332,0.011588775124570691,15.420059486965794,51.53827083049058,
24,24,0.05,290,2.25,1,500000.0,,17276.4,3.45528,,290.0,0.01808048665105844,0.010459024717148383,0.011514981952235336,16.090359445803195,55.5991143446534,
25,25,0.05,300,2.25,1,500000.0,,17664.0,3.5328000000000004,,300.0,0.02037848184103268,0.010489212639690429,0.011662020090658013,14.740874338524048,52.07905469780373,
26,26,0.05,310,2.25,1,500000.0,,18182.4,3.63648,,310.0,0.02172240355178019,0.010925224366257086,0.011745222260603124,14.298148184099698,52.00607094078396,
27,27,0.05,320,2.25,1,500000.0,,18613.8,3.72276,,320.0,0.021567237858380398,0.010648392669005895,0.01153335304627023,14.852804818783005,55.289453709611614,
28,28,0.05,330,2.25,1,500000.0,,19128.2,3.82564,,330.0,0.02375762619014949,0.010208677713417663,0.01181565239917534,13.957000679461608,53.396356442238165,
29,29,0.05,340,2.25,1,500000.0,,19600.8,3.920160000000001,,340.0,0.024250116740086012,0.010048761599587829,0.011613645831954076,14.10361641564238,55.273031394637954,
30,30,0.05,350,2.25,1,500000.0,,19869.8,3.97396,,350.0,0.023704455860752205,0.010853983499727908,0.011677586176526903,14.817090959141655,58.8761418198837,
31,31,0.05,360,2.25,1,500000.0,,20374.6,4.07492,,360.0,0.025417642383661128,0.010331564424003395,0.011654090397933973,14.190552164593644,57.82543264157721,
32,32,0.05,370,2.25,1,500000.0,,20877.0,4.175400000000001,,370.0,0.027904856149393708,0.010628567052187324,0.01169327181792051,13.300272007469422,55.53772293342202,
33,33,0.05,380,2.25,1,500000.0,,21306.6,4.26132,,380.0,0.02721945679386408,0.010477643756612772,0.011753107341723438,13.965735119099003,59.5121237733719,
34,34,0.05,390,2.25,1,500000.0,,21619.6,4.32392,,390.0,0.02983057965723219,0.010701348288515452,0.01176304890461332,13.102972764255293,56.66197966505191,
35,35,0.05,400,2.25,1,500000.0,,22017.2,4.403440000000001,,400.0,0.02938185300204168,0.0104799644521362,0.011446178546511376,13.632987325507983,60.027828856063664,
36,36,0.05,410,2.25,1,500000.0,,22402.2,4.48044,,410.0,0.03141711285622932,0.009926545903120056,0.011590145438824456,13.070824228319179,58.55814000543745,
