,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.03,500,1.5,1,300000.0,,378.0,0.126,500.0,0.0530191322488917,0.0079918290195662,0.0087841121332643,,9.430557966373568,1.1882503037630696,,,
1,1,0.03,500,2.25,1,300000.0,,498.0,0.166,500.0,0.0418430200453485,0.0084133881168061,0.0074931775143931,,11.949424287685517,1.983604431755796,,,
2,2,0.03,500,3.0,1,300000.0,,380.0,0.1266666666666666,500.0,0.0366367310100486,0.0101291099673646,0.0094911003171362,,13.64750582858666,1.7286840716209768,,,
3,3,0.03,500,5.0,1,300000.0,,217.0,0.0723333333333333,500.0,0.0171397279937082,0.005192856794051,0.0088394421867588,,29.17199153822883,2.110107387931885,,,
4,4,0.03,510,1.5,1,300000.0,,371.0,0.1236666666666666,510.0,0.0528745537195618,0.0113769380882304,0.0089146787304173,,9.645471481517522,1.192823306547667,,,
5,5,0.03,510,2.25,1,300000.0,,511.0,0.1703333333333333,510.0,0.0452519696060562,0.0114448575419547,0.0088565007313462,,11.270227670526513,1.9196954465463487,,,
6,6,0.03,510,3.0,1,300000.0,,406.0,0.1353333333333333,510.0,0.0410439557047084,0.0108561105704201,0.0098947536427827,,12.425702913949264,1.681611794354467,,,
7,7,0.03,510,5.0,1,300000.0,,232.0,0.0773333333333333,510.0,0.0359932516939238,0.0129236436297354,0.0097757748393098,,14.169322747966522,1.0957609591760775,,,
8,8,0.03,520,1.5,1,300000.0,,421.0,0.1403333333333333,520.0,0.0702997445999926,0.0087002367867734,0.0087611824169865,,7.396897427704941,1.0380312723545937,,,
9,9,0.03,520,2.25,1,300000.0,,474.0,0.158,520.0,0.0591348049536009,0.0115603910823952,0.0088292463451518,,8.793467745568941,1.3893679037998927,,,
10,10,0.03,520,3.0,1,300000.0,,406.0,0.1353333333333333,520.0,0.0238317237769933,0.0093249591435092,0.0088252220622454,,21.81965538313248,2.952926695183929,,,
11,11,0.03,520,5.0,1,300000.0,,192.0,0.064,520.0,0.0398493032054148,0.0106277860312143,0.0083658746483796,,13.0491616708957,0.8351463469373249,,,
12,12,0.03,530,1.5,1,300000.0,,434.0,0.1446666666666666,530.0,0.0447201524939373,0.0101833004629804,0.0070336268596064,,11.851480159238085,1.7145141297031097,,,
13,13,0.03,530,2.25,1,300000.0,,515.0,0.1716666666666666,530.0,0.0489860617459498,0.0116102678802214,0.0086399854037867,,10.819404155179305,1.8573310466391133,,,
14,14,0.03,530,3.0,1,300000.0,,410.0,0.1366666666666666,530.0,0.0446187510038953,0.0108550478355947,0.0081543741373355,,11.87841407648837,1.6233832571200772,,,
15,15,0.03,530,5.0,1,300000.0,,201.0,0.067,530.0,0.0396679082235778,0.0084958288031589,0.0086624770406277,,13.360926344106517,0.8951820650551365,,,
16,16,0.03,540,1.5,1,300000.0,,420.0,0.1399999999999999,540.0,0.0554789888299183,0.008149448607901,0.0093493609737556,,9.733414602336673,1.362678044327134,,,
17,17,0.03,540,2.25,1,300000.0,,562.0,0.1873333333333333,540.0,0.0414773739439624,0.0093049502001349,0.0094815864265448,,13.019146311662864,2.4389200757181766,,,
18,18,0.03,540,3.0,1,300000.0,,400.0,0.1333333333333333,540.0,0.036942691208651,0.0069139331796654,0.0096347568492433,,14.617235028983112,1.9489646705310808,,,
19,19,0.03,540,5.0,1,300000.0,,220.0,0.0733333333333333,540.0,0.0267781860172817,0.0092895795724712,0.0091338509888797,,20.16566766888174,1.4788156290513277,,,
20,20,0.03,550,1.5,1,300000.0,,410.0,0.1366666666666666,550.0,0.0618756418502925,0.0085213479537687,0.0091035134696035,,8.888796682395938,1.214802213260778,,,
21,21,0.03,550,2.25,1,300000.0,,567.0,0.189,550.0,0.0316365022219997,0.0106775670938727,0.0078491128673327,,17.38498131495506,3.285761468526505,,,
22,22,0.03,550,3.0,1,300000.0,,428.0,0.1426666666666666,550.0,0.0392379210692297,0.0086473614235617,0.0084926721251335,,14.017052509729124,1.9997661580546884,,,
23,23,0.03,550,5.0,1,300000.0,,230.0,0.0766666666666666,550.0,0.0401061810795226,0.0063284924103864,0.0084028501715594,,13.713596886960092,1.0513757613336072,,,
24,24,0.03,560,1.5,1,300000.0,,409.0,0.1363333333333333,560.0,0.0828462584480576,0.0114500730158788,0.0087037067036058,,6.759508642760315,0.9215463449629896,,,
25,25,0.03,560,2.25,1,300000.0,,487.0,0.1623333333333333,560.0,0.0417974604013124,0.0083311516554678,0.0090517109401759,,13.3979431913623,2.17493277806448,,,
26,26,0.03,560,3.0,1,300000.0,,405.0,0.135,560.0,0.0376955841205699,0.0107115768271054,0.0085125799190614,,14.855851502627758,2.005539952854748,,,
27,27,0.03,560,5.0,1,300000.0,,215.0,0.0716666666666666,560.0,0.0428133760206037,0.0094778713271079,0.0093879941286549,,13.08002433002486,0.9374017436517816,,,
28,28,0.03,570,1.5,1,300000.0,,355.0,0.1183333333333333,570.0,0.0520465137220753,0.0099087740642667,0.0084382760135875,,10.951742186686296,1.2959561587578785,,,
29,29,0.03,570,2.25,1,300000.0,,434.0,0.1446666666666666,570.0,0.0290828526127597,0.0084864887698676,0.0089608740195903,,19.59917782445862,2.835347725271681,,,
30,30,0.03,570,3.0,1,300000.0,,335.0,0.1116666666666666,570.0,0.043049874540884,0.0111387017867891,0.0075862186706408,,13.240456704668825,1.4785176653546854,,,
31,31,0.03,570,5.0,1,300000.0,,172.0,0.0573333333333333,570.0,0.0266400935179262,0.0069753827404172,0.0095847583993263,,21.396321286051165,1.226722420400267,,,
32,32,0.03,580,1.5,1,300000.0,,291.0,0.097,580.0,0.0715793004255829,0.0109583809325882,0.0067849953314295,,8.102901209589136,0.7859814173301461,,,
33,33,0.03,580,2.25,1,300000.0,,355.0,0.1183333333333333,580.0,0.0382212179445105,0.0109319869358931,0.0076719858463621,,15.174817318538697,1.7956867160270793,,,
34,34,0.03,580,3.0,1,300000.0,,271.0,0.0903333333333333,580.0,0.0489749012372158,0.0082996031565432,0.009385418128657,,11.842800809147125,1.0697996730929569,,,
35,35,0.03,580,5.0,1,300000.0,,139.0,0.0463333333333333,580.0,0.0327261756597181,0.0083991323042888,0.0088945439906591,,17.722816317762053,0.8211571560563085,,,
36,36,0.03,590,1.5,1,300000.0,,347.0,0.1156666666666666,590.0,0.0793043869855409,0.0127046482350402,0.0101012267210797,,7.43968930883446,0.8605240633885193,,,
37,37,0.03,590,2.25,1,300000.0,,399.0,0.133,590.0,0.0425583548503709,0.0092019751809965,0.0094651929558554,,13.863317839102448,1.8438212726006256,,,
38,38,0.03,590,3.0,1,300000.0,,363.0,0.121,590.0,0.0391174934634364,0.0123544602265669,0.0086662720458642,,15.082765989377108,1.82501468471463,,,
39,39,0.03,590,5.0,1,300000.0,,200.0,0.0666666666666666,590.0,0.0478184339801828,0.0117324572203301,0.0095173427377902,,12.338337977452609,0.8225558651635072,,,
40,40,0.03,600,1.5,1,300000.0,,354.0,0.118,600.0,0.0597583567980564,0.0101784711787758,0.0094192777223196,,10.04043672130413,1.1847715331138875,,,
41,41,0.03,600,2.25,1,300000.0,,432.0,0.144,600.0,0.0482405955019658,0.0080997953488014,0.0085008179647549,,12.437657407764588,1.7910226667181008,,,
42,42,0.03,600,3.0,1,300000.0,,397.0,0.1323333333333333,600.0,0.0406099475976589,0.0128041022870648,0.0080355300696985,,14.774705102909047,1.955185975284964,,,
43,43,0.03,600,5.0,1,300000.0,,186.0,0.062,600.0,0.025956909556271,0.0108475893618533,0.0089705357812358,,23.1152325240908,1.4331444164936296,,,
44,44,0.03,610,1.5,1,300000.0,,376.0,0.1253333333333333,610.0,0.0608719936766419,0.009314538932354,0.0093420923210416,,10.021028771299656,1.2559689393362234,,,
45,45,0.03,610,2.25,1,300000.0,,481.0,0.1603333333333333,610.0,0.0519929358065383,0.0085294479424958,0.0089779040782972,,11.732363070817216,1.8810888790210267,,,
46,46,0.03,610,3.0,1,300000.0,,413.0,0.1376666666666666,610.0,0.0521269133018904,0.0110737283361157,0.0099120187093253,,11.702208348060338,1.6110040159163066,,,
47,47,0.03,610,5.0,1,300000.0,,224.0,0.0746666666666666,610.0,0.0173658017911293,0.0075489337149646,0.0089516763605995,,35.126509408370374,2.622779369158321,,,
48,48,0.03,620,1.5,1,300000.0,,402.0,0.134,620.0,0.0656242918475982,0.004546969877969,0.0101555879705831,,9.447720996972423,1.2659946135943052,,,
49,49,0.03,620,2.25,1,300000.0,,486.0,0.1619999999999999,620.0,0.054389295091255,0.0084203288137663,0.0090809937193504,,11.399301994257447,1.8466869230697065,,,
50,50,0.03,620,3.0,1,300000.0,,452.0,0.1506666666666666,620.0,0.0425202187200284,0.0116869892700799,0.0089634004248986,,14.581298466086196,2.1969156355569868,,,
51,51,0.03,620,5.0,1,300000.0,,238.0,0.0793333333333333,620.0,0.0428016541576425,0.0104360249406696,0.0084282557770282,,14.485421467975996,1.1491767697927622,,,
52,52,0.03,630,1.5,1,300000.0,,378.0,0.126,630.0,0.0660314054538275,0.0095267304060366,0.0097455957927412,,9.54091459465492,1.20215523892652,,,
53,53,0.03,630,2.25,1,300000.0,,528.0,0.176,630.0,0.0513480532899848,0.0110012972428005,0.0094980825944855,,12.269209047558544,2.159380792370304,,,
54,54,0.03,630,3.0,1,300000.0,,402.0,0.134,630.0,0.0477496382593471,0.0114174394129478,0.0090668227341867,,13.19381723015828,1.7679715088412096,,,
55,55,0.03,630,5.0,1,300000.0,,256.0,0.0853333333333333,630.0,0.0434912865482601,0.0070728597489298,0.0087130650967898,,14.48566023221501,1.236109673149014,,,
56,56,0.03,640,1.5,1,300000.0,,392.0,0.1306666666666666,640.0,0.0633198263258236,0.009793607820773,0.0080498971411129,,10.107418752331435,1.320702716971308,,,
57,57,0.03,640,2.25,1,300000.0,,546.0,0.182,640.0,0.0535347341199212,0.0109053725016834,0.0093458338989145,,11.954855301351802,2.175783664846028,,,
58,58,0.03,640,3.0,1,300000.0,,497.0,0.1656666666666666,640.0,0.0508159400169461,0.0105648780020997,0.0086354081466686,,12.594473304765645,2.086484410822841,,,
59,59,0.03,640,5.0,1,300000.0,,258.0,0.086,640.0,0.0367186512896751,0.0109270949087326,0.0095167599137308,,17.429834090337657,1.4989657317690384,,,
60,60,0.03,650,1.5,1,300000.0,,440.0,0.1466666666666666,650.0,0.0823778982251042,0.0073909839040164,0.008221692841167,,7.890465938130915,1.1572683375925343,,,
61,61,0.03,650,2.25,1,300000.0,,570.0,0.19,650.0,0.0584038056526878,0.0092345672594604,0.0086914928037752,,11.129411735005414,2.1145882296510288,,,
62,62,0.03,650,3.0,1,300000.0,,417.0,0.1389999999999999,650.0,0.0531271005593225,0.0113616607163305,0.009058529837406,,12.234810353977432,1.700638639202863,,,
63,63,0.03,650,5.0,1,300000.0,,265.0,0.0883333333333333,650.0,0.0472389514384303,0.0100767966287005,0.0090883024622123,,13.759831245348188,1.2154517600057566,,,
