,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
604,604,0.03,1022.0,2.25,1,500000.0,,2904.0,0.5808,1022.0,0.122453102599934,0.0074996596145758,0.0097505410959607,-0.0003497133037723,5.130166773819472e-05,4203926136263.736,8.346052311463039,4.847387182497733,35086187446783.832,0.0001876888579727,9.794672052736836e-05
605,605,0.03,1023.0,2.25,1,500000.0,,2877.0,0.5753999999999999,1023.0,0.1362262440975428,0.0089287897281866,0.0093671557054235,-0.0001991227598533,8.565297331859986e-07,4154723123076.922,7.509566213008823,4.321004398965276,31200168389464.96,0.0001856940641891,9.685333034657672e-05
606,606,0.03,1024.0,2.25,1,500000.0,,2829.0,0.5658,1024.0,0.1235897134376955,0.0087620822253289,0.0097826386223576,-0.0003252424567785,0.0001152982704059,4075457400000.0,8.285479199822099,4.687924131259344,33767117517461.047,0.0001823360495698,9.505754826165672e-05
607,607,0.03,1025.0,2.25,1,500000.0,,2969.0,0.5938,1025.0,0.1116591502436676,0.0089339124889184,0.0095024226319331,-0.0001343690631784,1.739609715792313e-05,4266700960439.56,9.179722376206502,5.450919146991421,39167130279128.805,0.0001910717018082,9.957271886038912e-05
608,608,0.03,1026.0,2.25,1,500000.0,,3024.0,0.6048,1026.0,0.125393786703853,0.0085443839884174,0.0096075208178763,-0.0001497301406022,4.081765380268935e-05,4335106707692.308,8.182223593128587,4.9486088291241686,35470812382409.99,0.0001943387052409,0.0001012245819934
609,609,0.03,1027.0,2.25,1,500000.0,,2951.0,0.5902000000000001,1027.0,0.1369931646504483,0.0082739107478056,0.0093251367418801,-0.0004442644008629,1.7468620309792382e-05,4220079171428.572,7.496724399501923,4.424566740586036,31636770492278.44,0.0001893456867396,9.859274743461746e-05
610,610,0.03,1028.0,2.25,1,500000.0,,2987.0,0.5974,1028.0,0.1098184577899701,0.0086016901451695,0.0096600156167319,-0.0002903294935035,-5.91284243861744e-05,4261057254945.055,9.360903628478097,5.592203827652815,39887346318968.08,0.0001913774595244,9.960474802616604e-05
611,611,0.03,1029.0,2.25,1,500000.0,,3082.0,0.6164000000000001,1029.0,0.1063189720932769,0.0096926910513226,0.0100472824349183,-0.0002449283216266,-5.69207430014071e-05,4385740189010.989,9.678423142552834,5.965780025069568,42447049342548.0,0.0001971617432555,0.0001025755853074
612,612,0.03,1030.0,2.25,1,500000.0,,2903.0,0.5806,1030.0,0.1197645217448553,0.0089449381619798,0.0099319315363249,-0.0001696045556951,7.854810027548198e-05,4120811690109.89,8.600209686423646,4.99328174393757,35439844613210.875,0.0001854522666602,9.643227996615916e-05
613,613,0.03,1031.0,2.25,1,500000.0,,2946.0,0.5892,1031.0,0.118967424150469,0.0094453143802527,0.0097352878169766,-0.0002574368941342,2.7349514284667104e-05,4171490676923.076,8.666237899679158,5.10614737049096,36151130602509.03,0.0001879221703756,9.766993358296394e-05
614,614,0.03,1032.0,2.25,1,500000.0,,2956.0,0.5912,1032.0,0.1248417367442016,0.0091345892715687,0.0098562045971808,-0.0002237295776999,-4.62091838842864e-05,4175178304191.616,8.266466222867026,4.887134830958985,34513970426047.223,0.0001882500174471,9.780807535026952e-05
615,615,0.03,1033.0,2.25,1,500000.0,,3061.0,0.6122,1033.0,0.1285537396361178,0.0091981930158667,0.0097525039208955,-0.0001460214456097,-1.1232983988920193e-05,4312609296207.585,8.035549980296128,4.919363697937289,34654187545165.76,0.0001946277716814,0.0001010811079147
616,616,0.03,1034.0,2.25,1,500000.0,,2967.0,0.5934,1034.0,0.113175735020377,0.0083360194250469,0.0096866528968354,-0.000273340504695,-1.8514845111079874e-05,4169632291017.9634,9.136234015302229,5.421441264680341,38094736368500.87,0.0001883712080071,9.778178272655512e-05
617,617,0.03,1035.0,2.25,1,500000.0,,2962.0,0.5923999999999999,1035.0,0.1160072389261586,0.0091761837483759,0.0093723835136451,-0.0002802369419082,-1.1262745376772475e-05,4152081937724.5503,8.921857028756648,5.285308103835437,37044281420061.305,0.0001877735176418,9.74218889366524e-05
618,618,0.03,1036.0,2.25,1,500000.0,,3044.0,0.6088,1036.0,0.1268776813640215,0.0088796951794585,0.0095238069521076,-0.0002296817603621,2.788951383799986e-05,4256213152894.2114,8.165344675771923,4.971061838609947,34753447406935.184,0.0001926616507558,9.991819027767254e-05
619,619,0.03,1037.0,2.25,1,500000.0,,2928.0,0.5856,1037.0,0.1293519989060314,0.0087644695692022,0.0097455281519262,-0.0001710134975974,2.1893456204784245e-05,4083615559281.437,8.016884228850108,4.694687404414624,32737873173890.26,0.0001850408469472,9.59172506476066e-05
620,620,0.03,1038.0,2.25,1,500000.0,,2987.0,0.5974,1038.0,0.1295651588357032,0.007982837609474,0.0097269019162259,-0.0003348977349398,-3.4051074604363414e-05,4155289033532.934,8.011413016644774,4.786018136143587,33289736651167.027,0.000188449425618,9.765262321900196e-05
621,621,0.03,1039.0,2.25,1,500000.0,,2932.0,0.5864,1039.0,0.1282623874653836,0.0085524274901314,0.0096878737558432,-0.0002192559602168,0.0001038048118469,4068360097405.189,8.100582099958281,4.750181343415536,32956084981225.0,0.0001846915754132,9.566057556340664e-05
622,622,0.03,1040.0,2.25,1,500000.0,,2994.0,0.5988,1040.0,0.1168182823685128,0.0086191475797117,0.0093729611008378,-0.0002385692243855,-1.2744161924903514e-05,4143752174850.2993,8.902716072465733,5.330946384192481,36890649087354.59,0.0001882883023423,9.748514168069118e-05
623,623,0.03,1041.0,2.25,1,500000.0,,2996.0,0.5992,1041.0,0.1300667845398493,0.0099940494990736,0.0099966129116776,-0.0001678317353301,-6.124106534104248e-05,4135875741317.365,8.00358065037783,4.795745525706395,33101815055574.723,0.0001881249029249,9.735006712595576e-05
624,624,0.03,1042.0,2.25,1,500000.0,,3049.0,0.6098,1042.0,0.1327202050242704,0.008947484023088,0.0097891524127854,-0.0003067381083695,-8.092380334995307e-07,4198122456287.424,7.851103001306023,4.787602610196413,32959891816408.41,0.0001911537166066,9.886626117187778e-05
625,625,0.03,1043.0,2.25,1,500000.0,,3030.0,0.606,1043.0,0.1320001378039705,0.0080657149332528,0.0096308841096699,-0.000233959864009,-6.41425370763973e-05,4161075413173.6514,7.901506902583147,4.788313182965387,32878766099360.625,0.0001896278178453,9.804443453405118e-05
626,626,0.03,1044.0,2.25,1,500000.0,,2971.0,0.5942000000000001,1044.0,0.1252279929240103,0.007835113462233,0.0089776434476976,-0.0003856270595154,9.71282400922415e-05,4069376920958.083,8.336794159381844,4.953723089504692,33925557746966.613,0.0001856539802089,9.593337953043637e-05
627,627,0.03,1045.0,2.25,1,500000.0,,3036.0,0.6072,1045.0,0.1280490555079723,0.0091408854194203,0.0099725596148237,-0.0002002135324994,9.985342003839524e-05,4147499597604.789,8.160934853087912,4.95531964279498,33847474019261.02,0.0001893785208014,9.782565444378036e-05
628,628,0.03,1046.0,2.25,1,500000.0,,3143.0,0.6286,1046.0,0.116317344579329,0.0093235131693485,0.0091521897990489,-0.0002234649547435,1.8464835210010685e-05,4282380786826.346,8.992639952218152,5.65277347396433,38509908554226.01,0.0001957316096799,0.0001010593244028
629,629,0.03,1047.0,2.25,1,500000.0,,3029.0,0.6058,1047.0,0.1416416965689677,0.0075688000901573,0.0090764012054208,-0.0002313650429729,2.4031114960474023e-05,4116171582035.928,7.391891126425458,4.478007644388543,30426292192096.01,0.0001883077649421,9.718727254052024e-05
630,630,0.03,1048.0,2.25,1,500000.0,,3053.0,0.6106,1048.0,0.1254680764773184,0.0093539127363859,0.0095541815864666,-0.0002045409532802,1.777189793356909e-05,4137816822754.49,8.352722297368233,5.100172234773043,34562034837846.81,0.0001894996410514,9.774895367029532e-05
631,631,0.03,1049.0,2.25,1,500000.0,,3017.0,0.6034,1049.0,0.1310883695878146,0.0089567078985018,0.0096347808006504,-0.0001809291825795,0.0001344384248614,4078185488622.7534,8.00223546374407,4.828548878823172,32634600544783.445,0.0001869263561727,9.6390199671389e-05
632,632,0.03,1050.0,2.25,1,500000.0,,3009.0,0.6018,1050.0,0.1375838079918594,0.0089025577040439,0.009070010493464,-0.0002123626649397,-2.691594370544973e-05,4056560827544.9097,7.631712011213751,4.592764288348436,30958503991793.68,0.0001861192496196,9.592881126073396e-05
633,633,0.03,1051.0,2.25,1,500000.0,,3011.0,0.6022,1051.0,0.1219929516337288,0.0079005399353826,0.0092504979579378,-0.0002404517231535,-1.1464903940281628e-05,4048439148502.993,8.615251831560881,5.188104652965962,34878322789103.188,0.0001859167029124,9.578429550468312e-05
634,634,0.03,1052.0,2.25,1,500000.0,,2903.0,0.5806,1052.0,0.1270098335146485,0.008417492094456,0.0089618086989782,-0.0002773245752043,8.41518640456666e-05,3957298908183.639,8.282823234144848,4.809007169744498,32777607341159.48,0.000181917517147,9.36744774481856e-05
635,635,0.03,1053.0,2.25,1,500000.0,,3140.0,0.628,1053.0,0.130268512135899,0.0092368832121177,0.0094345707862899,-0.0001166778257976,1.2086671524693708e-05,4371688502994.018,8.083304113441372,5.076314983241181,35337687658935.9,0.0002011654665248,0.0001035350674954
636,636,0.03,1054.0,2.25,1,500000.0,,3108.0,0.6216,1054.0,0.133077177856876,0.0085865962135211,0.0094844239249992,-0.000133301683553,3.973023826865215e-05,4417522610778.449,7.920216050370207,4.923206296910121,34987733484760.773,0.0002034452099542,0.0001046725941131
637,637,0.03,1055.0,2.25,1,500000.0,,3170.0,0.634,1055.0,0.1294506650560833,0.0108334068829932,0.0094873747196014,-0.0002755893263376,8.109550488959099e-05,4597835069860.286,8.149822942531275,5.166987745564828,37471541738322.24,0.0002119891046886,0.0001089992845298
638,638,0.03,1056.0,2.25,1,500000.0,,3029.0,0.6058,1056.0,0.132209167489691,0.008749109355802,0.0092642437204812,-0.0002412117357663,-3.3414598936543084e-05,4481414568862.282,7.987343238375216,4.838732533807706,35794596354958.336,0.000206794490946,0.0001062922353094
639,639,0.03,1057.0,2.25,1,500000.0,,3062.0,0.6124,1057.0,0.1329421639279644,0.0083206733755479,0.0099617953650818,-0.0003921174411352,-1.5614244103478028e-05,4619286750499.01,7.950825898792668,4.86908578042063,36727144729817.35,0.0002133662665537,0.0001096169234439
640,640,0.03,1058.0,2.25,1,500000.0,,3117.0,0.6234,1058.0,0.135479233272008,0.0103457972034221,0.0098225586924712,-0.0001941706368829,-2.068235028611221e-05,4792907000000.007,7.809314936672275,4.868326931521496,37429320225181.16,0.0002215871617896,0.0001137936593408
641,641,0.03,1059.0,2.25,1,500000.0,,3061.0,0.6122,1059.0,0.1317673683240627,0.0092419636383889,0.0091881478691344,-0.0001645012027579,-9.38471312671367e-06,4795817167664.678,8.03689117775763,4.92018477902322,38543460684942.83,0.0002219475465929,0.0001139195242292
642,642,0.03,1060.0,2.25,1,500000.0,,3004.0,0.6008,1060.0,0.1376730739063987,0.0082776045057501,0.0093151726576758,-0.0002651446288715,-4.496877293849936e-05,4793874339321.364,7.699399526160604,4.625799235317291,36909953816644.39,0.0002220427065005,0.0001139301794393
643,643,0.03,1061.0,2.25,1,500000.0,,3029.0,0.6058,1061.0,0.1352929803288134,0.0088576353258006,0.009930639733548,-0.0002944380297529,1.918399350766634e-05,4921858980039.928,7.842239836992033,4.750828893249774,38598398565326.09,0.0002282025001735,0.000117027960546
644,644,0.03,1062.0,2.25,1,500000.0,,3046.0,0.6092,1062.0,0.1245355259502503,0.0095735152996063,0.0094099995769136,-0.0001952977539098,5.3454930301503e-05,4978074452747.252,8.527687114954249,5.195066990430129,42451461367975.67,0.0002310180051633,0.000118421427743
645,645,0.03,1063.0,2.25,1,500000.0,,2986.0,0.5972,1063.0,0.1200323501886941,0.0084911645041541,0.0096185147258123,-0.0002006933123029,1.2756383777830929e-05,4877749425774.226,8.855945903991172,5.288770893863527,43197085047880.55,0.0002265919733213,0.0001160905654261
646,646,0.03,1064.0,2.25,1,500000.0,,3062.0,0.6124,1064.0,0.1114335332867995,0.0089888488663367,0.0092893474951854,-0.0001325623322842,-4.18121511740781e-05,4999573644755.245,9.548292768044556,5.847374491150487,47737392875522.67,0.0002324782300361,0.0001190471615725
647,647,0.03,1065.0,2.25,1,500000.0,,3063.0,0.6126,1065.0,0.1350860074765023,0.008806331723797,0.0095230234541603,-0.0002581826287608,-8.58505317177619e-06,4998880870729.271,7.883866137543907,4.829656395859398,39410507622358.5,0.0002326388915305,0.0001190878891646
648,648,0.03,1066.0,2.25,1,500000.0,,3094.0,0.6188,1066.0,0.1273111191803764,0.0094935001324976,0.0096494187268711,-0.0001679453962234,5.775059909048081e-06,5047124436363.636,8.373188507514998,5.181329048450281,42260524326558.11,0.0002351390887971,0.0001202950226775
649,649,0.03,1067.0,2.25,1,500000.0,,3023.0,0.6046,1067.0,0.1241361052284446,0.0081792161293802,0.0100011102675395,-0.0001891744187582,1.0595456705542871e-05,4929009653946.054,8.595404197968238,5.196781378091596,42366830271353.88,0.0002298264116078,0.0001175363638041
650,650,0.03,1068.0,2.25,1,500000.0,,3085.0,0.617,1068.0,0.1387505622706157,0.0101712192559122,0.00981617551259,-0.0002181043046964,-6.392568048076108e-06,5027758563436.563,7.697266104889712,4.749213186716951,38699995573909.25,0.0002346677231231,0.0001199488347235
651,651,0.03,1069.0,2.25,1,500000.0,,3090.0,0.618,1069.0,0.1258130594280828,0.0080357571654053,0.0096835823205205,-0.0003026944355147,5.106594566545153e-05,5033561226773.227,8.496733207660853,5.250981122334407,42768826828318.18,0.0002351499178735,0.0001201451134525
652,652,0.03,1070.0,2.25,1,500000.0,,3122.0,0.6244000000000001,1070.0,0.1338333374119429,0.0104551058736779,0.0093721662815167,-0.0001234316840438,-8.170502046167815e-06,5083318372027.973,7.995018436299685,4.992089511625524,40641224101944.54,0.0002377139684358,0.0001213912280934
653,653,0.03,1071.0,2.25,1,500000.0,,3069.0,0.6138,1071.0,0.1233536622560222,0.0083349717852078,0.0093829571829945,-0.0002947568629875,1.0889596112403233e-05,4994692338461.539,8.682352679380726,5.329228074603889,43365680407523.93,0.0002337620788257,0.0001193296661421
654,654,0.03,1072.0,2.25,1,500000.0,,3084.0,0.6168,1072.0,0.1267431739311177,0.0095561489705222,0.009327340075717,-0.0001265877808609,-4.486986645786804e-06,5016764344910.179,8.458049193107703,5.216924742308832,42432039619479.04,0.0002350229412826,0.0001199121434354
655,655,0.03,1073.0,2.25,1,500000.0,,3091.0,0.6182,1073.0,0.1228762851433202,0.008752783615934,0.0094854882115436,-0.0001948167076105,0.0001431764620885,5025806822754.491,8.732360347226285,5.3983451666552895,43887156211840.64,0.0002356575518232,0.0001201835780919
656,656,0.03,1074.0,2.25,1,500000.0,,3041.0,0.6082,1074.0,0.1360662447500544,0.0093006003634134,0.0095113254977105,-0.0001494648360533,-7.804586394582107e-05,4942202850698.603,7.89321408827644,4.80065280848973,39009865168254.19,0.0002319703836436,0.000118238760977
657,657,0.03,1075.0,2.25,1,500000.0,,3144.0,0.6288,1075.0,0.1327832027729982,0.0081835549850676,0.0096303499910799,-0.0002694845351133,-4.430904788887552e-05,5107212752095.809,8.095903529588634,5.090704139405333,41347501746052.53,0.0002399473886297,0.0001222428059885
658,658,0.03,1076.0,2.25,1,500000.0,,3097.0,0.6194,1076.0,0.1384124804558268,0.0095176661664674,0.0097178889434333,-7.544415523071163e-05,3.547334204182334e-05,5028515447904.191,7.773865452424978,4.815132261232031,39091002517447.7,0.0002364524566677,0.0001204146419517
659,659,0.03,1077.0,2.25,1,500000.0,,3131.0,0.6262,1077.0,0.1238589486279124,0.0083461853274941,0.0094758556221946,-0.0002039673605355,-5.060756412896689e-05,5081345521357.285,8.69537495619667,5.445043797570355,44184204590192.25,0.0002391937817107,0.000121735846178
660,660,0.03,1078.0,2.25,1,500000.0,,3068.0,0.6136,1078.0,0.1377866484885999,0.0083675448086312,0.0098850802149743,-0.0003843820686574,-2.973404460794174e-05,4976774877445.109,7.823689826443459,4.8006160775057065,38936742977166.695,0.0002344630711735,0.0001192856171864
661,661,0.03,1079.0,2.25,1,500000.0,,3146.0,0.6292,1079.0,0.1304838156638652,0.0095165088613869,0.0094589281332831,-0.0001821602520456,2.680482709262095e-06,5100916864670.658,8.269224765618242,5.202996222526997,42180628064694.36,0.0002405433217179,0.0001223175455681
662,662,0.03,1080.0,2.25,1,500000.0,,3109.0,0.6217999999999999,1080.0,0.1343548156960423,0.007919769266684,0.0096368594610559,-0.0001936360937353,6.30217236954675e-05,5038567029540.917,8.038416743046549,4.998287530826342,40502101571224.02,0.0002378145863199,0.0001208782244449
663,663,0.03,1081.0,2.25,1,500000.0,,3090.0,0.618,1081.0,0.1277009968739548,0.0094954136457732,0.0096611685678802,-0.0003139419982238,3.812781234696494e-05,5005431173652.694,8.465086620012709,5.231423531167854,42371408455481.94,0.000236486700854,0.0001201368836141
664,664,0.03,1082.0,2.25,1,500000.0,,3019.0,0.6038,1082.0,0.1223751190766506,0.0088325301141469,0.0098689505837536,-0.0002257517841494,-1.7393586580719853e-05,4888091824550.897,8.841666575394958,5.338598278223476,43218878102593.02,0.0002311649956113,0.0001173729841796
665,665,0.03,1083.0,2.25,1,500000.0,,3139.0,0.6278,1083.0,0.1259227201576322,0.0090840047050488,0.0096454364880562,-0.0001817971881629,3.136510895639388e-05,5079941441317.365,8.600513065825465,5.399402102725227,43690102739678.24,0.0002404422462117,0.000122034185372
666,666,0.03,1084.0,2.25,1,500000.0,,3046.0,0.6092,1084.0,0.1308383071927892,0.0084305595809897,0.0094474700101067,-0.0002603650440478,-6.054263166223344e-06,4927065507784.431,8.285035348269483,5.047243534165769,40820911895233.34,0.000233413145466,0.000118414594766
667,667,0.03,1085.0,2.25,1,500000.0,,3108.0,0.6216,1085.0,0.1216374298151095,0.0087388691140005,0.0099037389123034,-0.0002674082247361,6.6156438003494e-05,5024934373652.694,8.919951709348137,5.544641982530802,44822171955625.56,0.000238286625468,0.0001208207351202
668,668,0.03,1086.0,2.25,1,500000.0,,3194.0,0.6387999999999999,1086.0,0.134056771669293,0.0089315968508098,0.0097179186365699,-0.0001808705742776,-5.21988751427915e-06,5161490611976.048,8.101045448707893,5.174947832634603,41813470030697.086,0.0002449968055825,0.0001241596533187
669,669,0.03,1087.0,2.25,1,500000.0,,3105.0,0.621,1087.0,0.1345812228896648,0.0091630570883553,0.0092205346418806,-0.0001604650226897,2.638239909745422e-05,5015249919161.677,8.07690684228042,5.015759149056142,40507706387823.28,0.0002382483031485,0.0001206958356395
670,670,0.03,1088.0,2.25,1,500000.0,,3063.0,0.6126,1088.0,0.1426523512320727,0.009919971280583,0.009542418383531,-0.0002255153283878,-7.110365467034009e-05,4945026418562.875,7.626933524775883,4.672259477277707,37715387772639.61,0.0002351629425997,0.0001190591468852
671,671,0.03,1089.0,2.25,1,500000.0,,3098.0,0.6196,1089.0,0.1342880635520487,0.0087827585543982,0.0093638074100957,-8.011445569221602e-05,4.325506498057485e-05,4999120164071.856,8.109432597320271,5.024604437299641,40540028016445.38,0.0002379277346613,0.0001204154622376
672,672,0.03,1090.0,2.25,1,500000.0,,3148.0,0.6296,1090.0,0.1137917980499878,0.0093898156613876,0.0095457532080153,-0.0001236655133256,3.611377624409411e-06,5077352649101.797,9.57889776485623,6.030874032753482,48635441941868.06,0.0002418818942672,0.0001223546918837
673,673,0.03,1091.0,2.25,1,500000.0,,3031.0,0.6062,1091.0,0.1321707977961068,0.0086688812027868,0.0095524912530985,-0.0001243734220577,4.9835193324513366e-05,4886285989820.359,8.254470867937336,5.003860240143613,40333705355382.5,0.0002329846166562,0.0001178006178461
674,674,0.03,1092.0,2.25,1,500000.0,,3201.0,0.6402,1092.0,0.1448123600562212,0.0101647953895005,0.0099892745751925,-0.0001929715113791,-4.908334404446806e-05,5157890778443.114,7.540792785754251,4.827615541439871,38894585571792.21,0.0002461875884585,0.0001244016937715
675,675,0.03,1093.0,2.25,1,500000.0,,3126.0,0.6252,1093.0,0.1355775439999433,0.008660160481977,0.0096073985000261,-3.661735994891447e-05,-6.175113042432582e-05,5034669461077.844,8.061807049701805,5.040241767473568,40588533754235.75,0.0002405350773078,0.0001214816439941
676,676,0.03,1094.0,2.25,1,500000.0,,3108.0,0.6216,1094.0,0.1239172812936431,0.0086820297553939,0.0095097022496266,-0.0002337039962148,2.907279504082657e-05,5003321676646.707,8.82846999691335,5.487776950081339,44171675307181.65,0.0002392298028261,0.0001207768636206
677,677,0.03,1095.0,2.25,1,500000.0,,3064.0,0.6128,1095.0,0.1385977907962114,0.0088821474515203,0.009906258766467,-0.0002359049553006,4.202405375689721e-05,4930165588822.355,7.9005588307684,4.841462451494876,38951063279920.95,0.0002359387309563,0.0001190618240678
678,678,0.03,1096.0,2.25,1,500000.0,,3124.0,0.6248,1096.0,0.1440780347934378,0.0088726245570909,0.0096241148938833,-0.0001600764604459,1.2614199490844693e-05,5024339800399.202,7.6069888208241885,4.752846615250953,38220096693658.766,0.0002406827762418,0.0001213880157832
679,679,0.03,1097.0,2.25,1,500000.0,,3150.0,0.63,1097.0,0.1398583960478845,0.0090222965145641,0.0098623796280763,-0.000359181884685,2.3271820796747448e-05,5063766467065.868,7.843647796621453,4.941498111871516,39718400692006.8,0.0002428016705306,0.0001223929324747
680,680,0.03,1098.0,2.25,1,500000.0,,3162.0,0.6324,1098.0,0.1137435196440037,0.0094222694799319,0.0097697176730656,-0.0001898640040806,-4.6054581264408605e-06,5080658682634.73,9.653297202658557,6.104745150961271,49045108248740.75,0.0002438247653901,0.000122853811375
681,681,0.03,1099.0,2.25,1,500000.0,,3208.0,0.6416,1099.0,0.1377847152521099,0.0091826543423504,0.009546496026489,-0.00028476331265,1.041115697290125e-05,5152137644710.579,7.976211279960323,5.117537157222542,41094538397648.73,0.000247498426932,0.0001246355956406
682,682,0.03,1100.0,2.25,1,500000.0,,3098.0,0.6196,1100.0,0.1266677260971391,0.0093160620042839,0.0096863957809941,-0.0001100842003586,7.469112805036656e-06,4973124790419.162,8.68413789283965,5.380691838403448,43187301438299.29,0.0002390988553809,0.0001203566511637
683,683,0.03,1101.0,2.25,1,500000.0,,3177.0,0.6354000000000001,1101.0,0.1430248621099963,0.0101723247722982,0.009546370622247,-0.0001647091614964,5.30445200301746e-05,5097531377245.51,7.697962324572999,4.891285261033684,39240604490364.65,0.0002453118914522,0.0001234180942825
684,684,0.03,1102.0,2.25,1,500000.0,,3074.0,0.6148,1102.0,0.1316632699640649,0.0089523215249683,0.0097223191758577,-0.0002076466913619,2.04921849536444e-05,4929897558441.559,8.369836176032772,5.145775281024949,41262434928779.8,0.0002374515146501,0.0001194084570663
685,685,0.03,1103.0,2.25,1,500000.0,,3118.0,0.6236,1103.0,0.1381818261520493,0.008833048319187,0.0095087714795049,-0.0001942843038825,4.927606004173612e-05,4998032519480.52,7.982236381695423,4.9777226076252665,39895477013894.24,0.0002409693928253,0.0001211084946098
686,686,0.03,1104.0,2.25,1,500000.0,,3146.0,0.6292,1104.0,0.1293628016032926,0.0087322893748762,0.0092862573742383,-0.0002621340138081,1.166351994984526e-05,5040464000000.0,8.534137992663112,5.369679624983631,43016015323050.69,0.000243244373011,0.0001221868462454
687,687,0.03,1105.0,2.25,1,500000.0,,3203.0,0.6406000000000001,1105.0,0.1466796818197053,0.0094126244098914,0.0098447673671811,-7.307006866942475e-05,-2.86365377966628e-05,5129292519480.52,7.533422395599655,4.825910386621139,38641127139836.33,0.0002477280591024,0.0001243912661765
688,688,0.03,1106.0,2.25,1,500000.0,,3167.0,0.6334000000000001,1106.0,0.1382375129733191,0.0094128080781259,0.0091465629154597,-0.0002794573858911,-7.693693058994996e-05,5069174233766.235,8.000722641859642,5.067657721353898,40557057067625.02,0.0002450371204952,0.0001229838817261
689,689,0.03,1107.0,2.25,1,500000.0,,3131.0,0.6262,1107.0,0.1272644387374839,0.0085361086806668,0.0097859574328828,-0.0001910337435075,3.582390179569412e-05,5009112051948.053,8.698423620784403,5.446952871335194,43571378591820.78,0.0002423704906733,0.0001215767009968
690,690,0.03,1108.0,2.25,1,500000.0,,3042.0,0.6084,1108.0,0.1423592943240237,0.009606693104836,0.0093296759137716,-0.0001969230676793,1.3521611458654917e-05,4864355532467.533,7.78312371707943,4.735252469471126,37859880913054.59,0.0002355875650651,0.0001181118905133
691,691,0.03,1109.0,2.25,1,500000.0,,3139.0,0.6278,1109.0,0.1478599874640167,0.0102241894417778,0.0091444397287153,-9.40549949349117e-05,-1.5913393550158336e-06,5017018857142.857,7.500338793616405,4.708712694632379,37629341162533.61,0.0002431916469733,0.0001218688804876
692,692,0.03,1110.0,2.25,1,500000.0,,3157.0,0.6314,1110.0,0.1412220335039364,0.0093256072220562,0.0095005784953364,-0.0001652224331755,8.770770020049817e-05,5043327999999.999,7.859963296513922,4.96278082541889,39640372972280.95,0.0002447142854563,0.0001225584198452
693,693,0.03,1111.0,2.25,1,500000.0,,3100.0,0.62,1111.0,0.140233651796052,0.0093485005377601,0.0092825351570367,-0.0002668808923005,2.528432781452551e-05,4949854545454.545,7.922492110636724,4.911945108594769,39215183585162.96,0.0002403686755294,0.0001228262720325
694,694,0.03,1112.0,2.25,1,500000.0,,3143.0,0.6286,1112.0,0.1376593225113538,0.0107744560066205,0.0096960613443646,-0.000170196670362,1.0566609376912244e-05,5016066144910.181,8.077912775637007,5.077775970765424,40519344795410.22,0.0002438121450405,0.0001271535755871
695,695,0.03,1113.0,2.25,1,500000.0,,3219.0,0.6438,1113.0,0.1384108586441925,0.0098140895871194,0.0094631124086523,-0.0001771245719979,-7.362923908984721e-05,5134852422754.491,8.041276608659341,5.176973880654884,41290768676013.44,0.0002498011912364,0.0001330337442019
696,696,0.03,1114.0,2.25,1,500000.0,,3165.0,0.633,1114.0,0.1297047215239217,0.0091529428931186,0.0095592708978519,-0.0001334217717862,-5.831205547174654e-06,5046249467065.868,8.5887389981755,5.436671785845092,43340919592310.96,0.0002457293994258,0.0001336848316561
697,697,0.03,1115.0,2.25,1,500000.0,,3127.0,0.6254,1115.0,0.1357603930248387,0.0092984336321069,0.0098449156564207,-0.0002925108907729,-4.032950748130937e-07,4983228394011.976,8.212999205121623,5.136409702883062,40927250838959.85,0.0002428872901172,0.000135059284433
698,698,0.03,1116.0,2.25,1,500000.0,,3062.0,0.6124,1116.0,0.1359892556474733,0.0087156181485952,0.0097064015902749,-0.000183786289222,0.0001655660715638,4877259944910.181,8.20653069013791,5.025679394640457,40025383421685.73,0.0002379093289048,0.0001353071518075
699,699,0.03,1117.0,2.25,1,500000.0,,3138.0,0.6276,1117.0,0.1254995312119717,0.0097832977947293,0.009036696719121,-0.0002470189422276,4.295843165368004e-05,4995872629940.12,8.900431652715577,5.585910905244297,44465422888454.45,0.0002439045967874,0.0001419480401789
700,700,0.03,1118.0,2.25,1,500000.0,,3170.0,0.634,1118.0,0.1342410402533005,0.0080238552674379,0.0089164422053259,-0.0001695731467803,2.0680324187711068e-05,5044350766467.066,8.328302565969667,5.2801438268247685,42010879432018.73,0.0002465099055066,0.0001468758375902
701,701,0.03,1119.0,2.25,1,500000.0,,3214.0,0.6427999999999999,1119.0,0.121245093411062,0.0089252693671006,0.0092302242599692,-0.0002762997315763,-3.858099575439652e-05,5111865075449.102,9.22923945636472,5.932555122551241,47178626849947.664,0.0002500418368938,0.0001526223272607
