,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,43940.8,43.9408,500.0,0.0,0.0072265388450862,0.0086317441174985,0.1977606442928871,0.0196951778457926,-0.0002452212389066,2.404426439286571e-06,609582072366576.8,,,,0.0132273908632024,0.0073965480834244
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,58405.0,58.40500000000001,2548.0,0.0,0.0073521315478796,0.0047616105630033,0.1941477956045031,0.0166506838457844,-0.0002785940943958,3.243069588437022e-06,217844115174825.2,,,,0.0239029866222682,0.0125093810072103
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,370.8,0.3708,6000.0,0.0,0.0064828990812294,0.0032974503760844,0.1435468818709619,0.0369006449959816,-0.0004601616464298,-4.1373034316878005e-05,271277280000.0,,,,5.484482876203088e-05,8.8037593545749e-06
